number,date_time,temp,RH,site,treatment
2900,8/18/2017 15:30,72.351,76.004,LUX,grass margin
2901,8/18/2017 16:00,73.99,73.131,LUX,grass margin
2902,8/18/2017 16:30,71.577,76.666,LUX,grass margin
2903,8/18/2017 17:00,71.964,73.322,LUX,grass margin
2904,8/18/2017 17:30,73.213,71.228,LUX,grass margin
2905,8/18/2017 18:00,71.704,74.747,LUX,grass margin
2906,8/18/2017 18:30,70.115,75.639,LUX,grass margin
2907,8/18/2017 19:00,70.372,77.504,LUX,grass margin
2908,8/18/2017 19:30,69.771,80.389,LUX,grass margin
2909,8/18/2017 20:00,68.185,83.695,LUX,grass margin
2910,8/18/2017 20:30,64.288,90.943,LUX,grass margin
2911,8/18/2017 21:00,62.148,95.747,LUX,grass margin
2912,8/18/2017 21:30,60.647,96.922,LUX,grass margin
2913,8/18/2017 22:00,60.26,97.634,LUX,grass margin
2914,8/18/2017 22:30,59.702,97.883,LUX,grass margin
2915,8/18/2017 23:00,59.056,98.322,LUX,grass margin
2916,8/18/2017 23:30,59.014,98.62,LUX,grass margin
2917,8/19/2017 0:00,58.755,98.936,LUX,grass margin
2918,8/19/2017 0:30,59.572,99.416,LUX,grass margin
2919,8/19/2017 1:00,60.003,99.177,LUX,grass margin
2920,8/19/2017 1:30,60.26,99.496,LUX,grass margin
2921,8/19/2017 2:00,60.089,99.444,LUX,grass margin
2922,8/19/2017 2:30,61.248,99.723,LUX,grass margin
2923,8/19/2017 3:00,60.39,99.388,LUX,grass margin
2924,8/19/2017 3:30,60.003,99.532,LUX,grass margin
2925,8/19/2017 4:00,60.561,99.973,LUX,grass margin
2926,8/19/2017 4:30,62.105,99.981,LUX,grass margin
2927,8/19/2017 5:00,61.934,99.98,LUX,grass margin
2928,8/19/2017 5:30,62.533,99.996,LUX,grass margin
2929,8/19/2017 6:00,61.633,99.985,LUX,grass margin
2930,8/19/2017 6:30,59.315,99.781,LUX,grass margin
2931,8/19/2017 7:00,58.541,99.99,LUX,grass margin
2932,8/19/2017 7:30,60.089,100,LUX,grass margin
2933,8/19/2017 8:00,62.447,99.957,LUX,grass margin
2934,8/19/2017 8:30,72.264,97.17,LUX,grass margin
2935,8/19/2017 9:00,69.771,93.626,LUX,grass margin
2936,8/19/2017 9:30,73.083,82.874,LUX,grass margin
2937,8/19/2017 10:00,76.028,78.266,LUX,grass margin
2938,8/19/2017 10:30,78.471,66.141,LUX,grass margin
2939,8/19/2017 11:00,80.935,59.025,LUX,grass margin
2940,8/19/2017 11:30,82.53,55.17,LUX,grass margin
2941,8/19/2017 12:00,83.422,52.475,LUX,grass margin
2942,8/19/2017 12:30,86.664,49.334,LUX,grass margin
2943,8/19/2017 13:00,87.028,47.93,LUX,grass margin
2944,8/19/2017 13:30,86.074,45.906,LUX,grass margin
2945,8/19/2017 14:00,86.617,43.774,LUX,grass margin
2946,8/19/2017 14:30,86.437,47.237,LUX,grass margin
2947,8/19/2017 15:00,79.173,55.877,LUX,grass margin
2948,8/19/2017 15:30,81.687,48.529,LUX,grass margin
2949,8/19/2017 16:00,84.362,48.135,LUX,grass margin
2950,8/19/2017 16:30,85.532,49.092,LUX,grass margin
2951,8/19/2017 17:00,86.844,47.396,LUX,grass margin
2952,8/19/2017 17:30,86.482,46.26,LUX,grass margin
2953,8/19/2017 18:00,85.712,47.188,LUX,grass margin
2954,8/19/2017 18:30,82.396,51.918,LUX,grass margin
2955,8/19/2017 19:00,79.612,55.787,LUX,grass margin
2956,8/19/2017 19:30,75.898,59.983,LUX,grass margin
2957,8/19/2017 20:00,71.577,70.293,LUX,grass margin
2958,8/19/2017 20:30,66.258,83.87,LUX,grass margin
2959,8/19/2017 21:00,62.533,91.605,LUX,grass margin
2960,8/19/2017 21:30,61.162,95.655,LUX,grass margin
2961,8/19/2017 22:00,60.26,96.659,LUX,grass margin
2962,8/19/2017 22:30,59.788,97.308,LUX,grass margin
2963,8/19/2017 23:00,58.195,97.835,LUX,grass margin
2964,8/19/2017 23:30,58.239,97.893,LUX,grass margin
