number,date_time,temp,RH,site,block,treatment
2147,7/27/2017 0:00,70.243,85.396,CBE,2,corn
2148,7/27/2017 0:30,70.286,85.844,CBE,2,corn
2149,7/27/2017 1:00,69.985,86.495,CBE,2,corn
2150,7/27/2017 1:30,69.386,86.61,CBE,2,corn
2151,7/27/2017 2:00,68.013,89.161,CBE,2,corn
2152,7/27/2017 2:30,65.145,90.579,CBE,2,corn
2153,7/27/2017 3:00,64.033,92.926,CBE,2,corn
2154,7/27/2017 3:30,65.017,94.12,CBE,2,corn
2155,7/27/2017 4:00,64.632,93.618,CBE,2,corn
2156,7/27/2017 4:30,63.262,93.608,CBE,2,corn
2157,7/27/2017 5:00,63.304,94.951,CBE,2,corn
2158,7/27/2017 5:30,64.117,94.78,CBE,2,corn
2159,7/27/2017 6:00,64.288,95.59,CBE,2,corn
2160,7/27/2017 6:30,65.059,95.44,CBE,2,corn
2161,7/27/2017 7:00,65.487,95.266,CBE,2,corn
2162,7/27/2017 7:30,67.714,94.531,CBE,2,corn
2163,7/27/2017 8:00,71.834,86.926,CBE,2,corn
2164,7/27/2017 8:30,77.029,75.419,CBE,2,corn
2165,7/27/2017 9:00,80.404,69.497,CBE,2,corn
2166,7/27/2017 9:30,81.199,67.556,CBE,2,corn
2167,7/27/2017 10:00,81.199,66.95,CBE,2,corn
2168,7/27/2017 10:30,84.722,59.317,CBE,2,corn
2169,7/27/2017 11:00,86.437,59.463,CBE,2,corn
2170,7/27/2017 11:30,92.903,47.284,CBE,2,corn
2171,7/27/2017 12:00,89.731,49.552,CBE,2,corn
2172,7/27/2017 12:30,100.009,36.926,CBE,2,corn
2173,7/27/2017 13:00,94.514,42.774,CBE,2,corn
2174,7/27/2017 13:30,92.197,43.796,CBE,2,corn
2175,7/27/2017 14:00,93.612,42.25,CBE,2,corn
2176,7/27/2017 14:30,89.177,53.136,CBE,2,corn
2177,7/27/2017 15:00,95.806,40.128,CBE,2,corn
2178,7/27/2017 15:30,86.527,54.246,CBE,2,corn
2179,7/27/2017 16:00,91.542,49.028,CBE,2,corn
2180,7/27/2017 16:30,90.844,48.783,CBE,2,corn
2181,7/27/2017 17:00,88.902,51.374,CBE,2,corn
2182,7/27/2017 17:30,88.626,53.255,CBE,2,corn
2183,7/27/2017 18:00,88.259,52.294,CBE,2,corn
2184,7/27/2017 18:30,84.182,58.801,CBE,2,corn
2185,7/27/2017 19:00,86.029,56.401,CBE,2,corn
2186,7/27/2017 19:30,81.154,62.759,CBE,2,corn
2187,7/27/2017 20:00,78.996,65.676,CBE,2,corn
2188,7/27/2017 20:30,76.854,69.319,CBE,2,corn
2189,7/27/2017 21:00,74.338,70.074,CBE,2,corn
2190,7/27/2017 21:30,72.178,70.885,CBE,2,corn
2191,7/27/2017 22:00,69.643,76.046,CBE,2,corn
2192,7/27/2017 22:30,68.657,78.389,CBE,2,corn
2193,7/27/2017 23:00,66.515,83.847,CBE,2,corn
2194,7/27/2017 23:30,66.301,84.895,CBE,2,corn
2195,7/28/2017 0:00,67.285,81.355,CBE,2,corn
2196,7/28/2017 0:30,66.515,82.572,CBE,2,corn
2197,7/28/2017 1:00,66.173,83.666,CBE,2,corn
2198,7/28/2017 1:30,66.13,84.543,CBE,2,corn
2199,7/28/2017 2:00,65.359,87.1,CBE,2,corn
2200,7/28/2017 2:30,64.76,88.16,CBE,2,corn
2201,7/28/2017 3:00,64.033,88.926,CBE,2,corn
2202,7/28/2017 3:30,63.648,89.465,CBE,2,corn
2203,7/28/2017 4:00,62.661,90.773,CBE,2,corn
2204,7/28/2017 4:30,62.148,92.028,CBE,2,corn
2205,7/28/2017 5:00,61.72,92.548,CBE,2,corn
2206,7/28/2017 5:30,61.547,92.944,CBE,2,corn
2207,7/28/2017 6:00,61.761,92.343,CBE,2,corn
2208,7/28/2017 6:30,61.761,92.132,CBE,2,corn
2209,7/28/2017 7:00,61.761,92.343,CBE,2,corn
2210,7/28/2017 7:30,63.176,89.642,CBE,2,corn
2211,7/28/2017 8:00,64.546,86.504,CBE,2,corn
2212,7/28/2017 8:30,66.344,83.604,CBE,2,corn
2213,7/28/2017 9:00,69.6,75.984,CBE,2,corn
2214,7/28/2017 9:30,74.511,68.338,CBE,2,corn
2215,7/28/2017 10:00,76.507,61.113,CBE,2,corn
2216,7/28/2017 10:30,80.845,53.328,CBE,2,corn
2217,7/28/2017 11:00,82.708,48.278,CBE,2,corn
2218,7/28/2017 11:30,84.317,41.815,CBE,2,corn
2219,7/28/2017 12:00,87.573,37.674,CBE,2,corn
2220,7/28/2017 12:30,88.947,34.845,CBE,2,corn
2221,7/28/2017 13:00,88.259,32.462,CBE,2,corn
2222,7/28/2017 13:30,90.565,31.134,CBE,2,corn
2223,7/28/2017 14:00,90.333,27.673,CBE,2,corn
2224,7/28/2017 14:30,90.844,28.665,CBE,2,corn
2225,7/28/2017 15:00,93.045,27.37,CBE,2,corn
2226,7/28/2017 15:30,90.612,27.511,CBE,2,corn
2227,7/28/2017 16:00,89.269,29.252,CBE,2,corn
2228,7/28/2017 16:30,88.259,32.258,CBE,2,corn
2229,7/28/2017 17:00,88.718,30.362,CBE,2,corn
2230,7/28/2017 17:30,83.064,38.592,CBE,2,corn
2231,7/28/2017 18:00,78.514,40.443,CBE,2,corn
2232,7/28/2017 18:30,79.92,36.552,CBE,2,corn
2233,7/28/2017 19:00,77.464,40.282,CBE,2,corn
2234,7/28/2017 19:30,76.507,44.493,CBE,2,corn
2235,7/28/2017 20:00,72.696,44.244,CBE,2,corn
2236,7/28/2017 20:30,70.329,50.32,CBE,2,corn
2237,7/28/2017 21:00,68.056,56.147,CBE,2,corn
2238,7/28/2017 21:30,66.9,59.986,CBE,2,corn
2239,7/28/2017 22:00,65.53,61.764,CBE,2,corn
2240,7/28/2017 22:30,64.033,51.905,CBE,2,corn
2241,7/28/2017 23:00,61.547,52.792,CBE,2,corn
2242,7/28/2017 23:30,59.916,55.686,CBE,2,corn
2243,7/29/2017 0:00,58.626,61.401,CBE,2,corn
2244,7/29/2017 0:30,57.204,67.192,CBE,2,corn
2245,7/29/2017 1:00,56.34,70.927,CBE,2,corn
2246,7/29/2017 1:30,55.256,76.332,CBE,2,corn
2247,7/29/2017 2:00,54.604,79.299,CBE,2,corn
2248,7/29/2017 2:30,53.951,81.352,CBE,2,corn
2249,7/29/2017 3:00,53.209,84.443,CBE,2,corn
2250,7/29/2017 3:30,53.472,86.106,CBE,2,corn
2251,7/29/2017 4:00,53.253,87.218,CBE,2,corn
2252,7/29/2017 4:30,53.166,87.681,CBE,2,corn
2253,7/29/2017 5:00,52.466,89.007,CBE,2,corn
2254,7/29/2017 5:30,52.903,89.328,CBE,2,corn
2255,7/29/2017 6:00,52.817,89.839,CBE,2,corn
2256,7/29/2017 6:30,53.253,90.708,CBE,2,corn
2257,7/29/2017 7:00,54.561,89.03,CBE,2,corn
2258,7/29/2017 7:30,56.728,84.6,CBE,2,corn
2259,7/29/2017 8:00,60.174,76.956,CBE,2,corn
2260,7/29/2017 8:30,63.518,68.441,CBE,2,corn
2261,7/29/2017 9:00,68.099,60.79,CBE,2,corn
2262,7/29/2017 9:30,71.146,55.195,CBE,2,corn
2263,7/29/2017 10:00,74.467,49.675,CBE,2,corn
2264,7/29/2017 10:30,79.612,41.298,CBE,2,corn
2265,7/29/2017 11:00,83.242,36.465,CBE,2,corn
2266,7/29/2017 11:30,84.272,34.637,CBE,2,corn
2267,7/29/2017 12:00,89.362,30.391,CBE,2,corn
2268,7/29/2017 12:30,91.216,27.433,CBE,2,corn
2269,7/29/2017 13:00,94.658,25.478,CBE,2,corn
2270,7/29/2017 13:30,84.945,32.506,CBE,2,corn
2271,7/29/2017 14:00,85.397,30.484,CBE,2,corn
2272,7/29/2017 14:30,95.616,23.897,CBE,2,corn
2273,7/29/2017 15:00,98.184,22.468,CBE,2,corn
2274,7/29/2017 15:30,93.897,25.027,CBE,2,corn
2275,7/29/2017 16:00,92.856,26.805,CBE,2,corn
2276,7/29/2017 16:30,89.407,28.257,CBE,2,corn
2277,7/29/2017 17:00,88.03,31.085,CBE,2,corn
2278,7/29/2017 17:30,87.894,30.05,CBE,2,corn
2279,7/29/2017 18:00,83.914,35.763,CBE,2,corn
2280,7/29/2017 18:30,81.864,37.325,CBE,2,corn
2281,7/29/2017 19:00,82.841,37.713,CBE,2,corn
2282,7/29/2017 19:30,81.376,39.225,CBE,2,corn
2283,7/29/2017 20:00,77.902,43.382,CBE,2,corn
2284,7/29/2017 20:30,74.163,52.874,CBE,2,corn
2285,7/29/2017 21:00,69.514,64.923,CBE,2,corn
2286,7/29/2017 21:30,65.959,74.603,CBE,2,corn
2287,7/29/2017 22:00,64.332,77.605,CBE,2,corn
2288,7/29/2017 22:30,63.304,80.79,CBE,2,corn
2289,7/29/2017 23:00,62.447,83.09,CBE,2,corn
2290,7/29/2017 23:30,62.019,84.816,CBE,2,corn
2291,7/30/2017 0:00,61.633,85.366,CBE,2,corn
2292,7/30/2017 0:30,60.733,86.873,CBE,2,corn
2293,7/30/2017 1:00,59.659,88.313,CBE,2,corn
2294,7/30/2017 1:30,58.971,89.445,CBE,2,corn
2295,7/30/2017 2:00,58.109,90.016,CBE,2,corn
2296,7/30/2017 2:30,57.29,90.194,CBE,2,corn
2297,7/30/2017 3:00,56.988,91.098,CBE,2,corn
2298,7/30/2017 3:30,56.383,91.118,CBE,2,corn
2299,7/30/2017 4:00,55.863,91.386,CBE,2,corn
2300,7/30/2017 4:30,55.776,94.817,CBE,2,corn
2301,7/30/2017 5:00,58.023,93.8,CBE,2,corn
2302,7/30/2017 5:30,56.34,92.599,CBE,2,corn
2303,7/30/2017 6:00,55.949,93.606,CBE,2,corn
2304,7/30/2017 6:30,54.909,92.991,CBE,2,corn
2305,7/30/2017 7:00,55.602,93.453,CBE,2,corn
2306,7/30/2017 7:30,58.755,93.931,CBE,2,corn
2307,7/30/2017 8:00,63.39,91.618,CBE,2,corn
2308,7/30/2017 8:30,68.313,77.61,CBE,2,corn
2309,7/30/2017 9:00,73.904,64.618,CBE,2,corn
2310,7/30/2017 9:30,78.514,50.417,CBE,2,corn
2311,7/30/2017 10:00,82.263,44.74,CBE,2,corn
2312,7/30/2017 10:30,85.442,38.794,CBE,2,corn
2313,7/30/2017 11:00,89.407,30.806,CBE,2,corn
2314,7/30/2017 11:30,92.338,31.974,CBE,2,corn
2315,7/30/2017 12:00,95.518,24.949,CBE,2,corn
2316,7/30/2017 12:30,98.479,22.727,CBE,2,corn
2317,7/30/2017 13:00,99.415,21.692,CBE,2,corn
2318,7/30/2017 13:30,100.657,20.877,CBE,2,corn
2319,7/30/2017 14:00,101.458,20.796,CBE,2,corn
2320,7/30/2017 14:30,100.308,21.544,CBE,2,corn
2321,7/30/2017 15:00,101.862,22.24,CBE,2,corn
2322,7/30/2017 15:30,98.872,24.018,CBE,2,corn
2323,7/30/2017 16:00,97.939,23.877,CBE,2,corn
2324,7/30/2017 16:30,96.917,25.215,CBE,2,corn
2325,7/30/2017 17:00,91.076,28.571,CBE,2,corn
2326,7/30/2017 17:30,91.917,28.087,CBE,2,corn
2327,7/30/2017 18:00,92.057,29.444,CBE,2,corn
2328,7/30/2017 18:30,86.391,38.413,CBE,2,corn
2329,7/30/2017 19:00,81.288,43.337,CBE,2,corn
2330,7/30/2017 19:30,80.537,46.251,CBE,2,corn
2331,7/30/2017 20:00,78.251,48.992,CBE,2,corn
2332,7/30/2017 20:30,76.507,52.803,CBE,2,corn
2333,7/30/2017 21:00,71.49,63.034,CBE,2,corn
2334,7/30/2017 21:30,69.129,69.482,CBE,2,corn
2335,7/30/2017 22:00,67.413,73.006,CBE,2,corn
2336,7/30/2017 22:30,65.23,78.64,CBE,2,corn
2337,7/30/2017 23:00,63.39,82.85,CBE,2,corn
2338,7/30/2017 23:30,62.834,84.017,CBE,2,corn
2339,7/31/2017 0:00,61.419,85.284,CBE,2,corn
2340,7/31/2017 0:30,60.604,86.478,CBE,2,corn
2341,7/31/2017 1:00,59.659,88.34,CBE,2,corn
2342,7/31/2017 1:30,59.142,88.857,CBE,2,corn
2343,7/31/2017 2:00,58.239,89.663,CBE,2,corn
2344,7/31/2017 2:30,57.936,90.23,CBE,2,corn
2345,7/31/2017 3:00,57.16,90.492,CBE,2,corn
2346,7/31/2017 3:30,56.815,90.601,CBE,2,corn
2347,7/31/2017 4:00,56.988,91.36,CBE,2,corn
2348,7/31/2017 4:30,57.29,91.899,CBE,2,corn
2349,7/31/2017 5:00,56.599,91.932,CBE,2,corn
2350,7/31/2017 5:30,56.165,91.976,CBE,2,corn
2351,7/31/2017 6:00,55.558,92.203,CBE,2,corn
2352,7/31/2017 6:30,55.081,91.771,CBE,2,corn
2353,7/31/2017 7:00,55.602,92.676,CBE,2,corn
2354,7/31/2017 7:30,58.712,92.387,CBE,2,corn
2355,7/31/2017 8:00,63.561,90.79,CBE,2,corn
2356,7/31/2017 8:30,68.999,84.574,CBE,2,corn
2357,7/31/2017 9:00,73.688,68.226,CBE,2,corn
2358,7/31/2017 9:30,77.77,54.288,CBE,2,corn
2359,7/31/2017 10:00,82.53,43.972,CBE,2,corn
2360,7/31/2017 10:30,86.346,36.33,CBE,2,corn
2361,7/31/2017 11:00,90.055,33.301,CBE,2,corn
2362,7/31/2017 11:30,91.963,32.299,CBE,2,corn
2363,7/31/2017 12:00,95.279,29.761,CBE,2,corn
2364,7/31/2017 12:30,94.23,29.159,CBE,2,corn
2365,7/31/2017 13:00,99.07,27.41,CBE,2,corn
2366,7/31/2017 13:30,95.662,27.409,CBE,2,corn
2367,7/31/2017 14:00,91.542,31.661,CBE,2,corn
2368,7/31/2017 14:30,100.557,24.647,CBE,2,corn
2369,7/31/2017 15:00,96.966,24.441,CBE,2,corn
2370,7/31/2017 15:30,99.761,26.735,CBE,2,corn
2371,7/31/2017 16:00,94.181,29.954,CBE,2,corn
2372,7/31/2017 16:30,99.316,25.66,CBE,2,corn
2373,7/31/2017 17:00,88.396,35.663,CBE,2,corn
2374,7/31/2017 17:30,91.917,33.462,CBE,2,corn
2375,7/31/2017 18:00,90.612,34.42,CBE,2,corn
2376,7/31/2017 18:30,86.891,39.945,CBE,2,corn
2377,7/31/2017 19:00,84.137,43.55,CBE,2,corn
2378,7/31/2017 19:30,81.023,47.546,CBE,2,corn
2379,7/31/2017 20:00,78.777,51.456,CBE,2,corn
2380,7/31/2017 20:30,75.637,56.37,CBE,2,corn
2381,7/31/2017 21:00,72.136,64.12,CBE,2,corn
2382,7/31/2017 21:30,69.042,71.115,CBE,2,corn
2383,7/31/2017 22:00,67.543,77.834,CBE,2,corn
2384,7/31/2017 22:30,65.23,81.664,CBE,2,corn
2385,7/31/2017 23:00,63.903,84.235,CBE,2,corn
2386,7/31/2017 23:30,62.406,85.981,CBE,2,corn
2387,8/1/2017 0:00,61.29,87,CBE,2,corn
2388,8/1/2017 0:30,60.647,89.22,CBE,2,corn
2389,8/1/2017 1:00,60.174,89.848,CBE,2,corn
2390,8/1/2017 1:30,59.401,90.748,CBE,2,corn
2391,8/1/2017 2:00,58.755,90.87,CBE,2,corn
2392,8/1/2017 2:30,58.195,92.68,CBE,2,corn
2393,8/1/2017 3:00,58.239,92.268,CBE,2,corn
2394,8/1/2017 3:30,57.333,91.931,CBE,2,corn
2395,8/1/2017 4:00,57.117,92.501,CBE,2,corn
2396,8/1/2017 4:30,57.031,92.619,CBE,2,corn
2397,8/1/2017 5:00,56.988,92.977,CBE,2,corn
2398,8/1/2017 5:30,56.944,92.555,CBE,2,corn
2399,8/1/2017 6:00,56.512,93.013,CBE,2,corn
2400,8/1/2017 6:30,56.383,93.28,CBE,2,corn
2401,8/1/2017 7:00,58.455,93.446,CBE,2,corn
2402,8/1/2017 7:30,60.861,92.19,CBE,2,corn
2403,8/1/2017 8:00,64.632,90.456,CBE,2,corn
2404,8/1/2017 8:30,69.6,83.147,CBE,2,corn
2405,8/1/2017 9:00,74.64,69.334,CBE,2,corn
2406,8/1/2017 9:30,79.392,60.041,CBE,2,corn
2407,8/1/2017 10:00,83.556,50.144,CBE,2,corn
2408,8/1/2017 10:30,87.3,42.429,CBE,2,corn
2409,8/1/2017 11:00,91.076,37.091,CBE,2,corn
2410,8/1/2017 11:30,94.086,34.528,CBE,2,corn
2411,8/1/2017 12:00,94.372,33.721,CBE,2,corn
2412,8/1/2017 12:30,97.696,28.997,CBE,2,corn
2413,8/1/2017 13:00,87.163,39.794,CBE,2,corn
2414,8/1/2017 13:30,89.823,36.11,CBE,2,corn
2415,8/1/2017 14:00,96.53,30.511,CBE,2,corn
2416,8/1/2017 14:30,93.328,33.326,CBE,2,corn
2417,8/1/2017 15:00,96.386,30.227,CBE,2,corn
2418,8/1/2017 15:30,90.009,34.593,CBE,2,corn
2419,8/1/2017 16:00,87.802,39.263,CBE,2,corn
2420,8/1/2017 16:30,87.573,40.885,CBE,2,corn
2421,8/1/2017 17:00,82.396,50.413,CBE,2,corn
2422,8/1/2017 17:30,87.71,47.292,CBE,2,corn
2423,8/1/2017 18:00,89.224,39.78,CBE,2,corn
2424,8/1/2017 18:30,86.844,40.209,CBE,2,corn
2425,8/1/2017 19:00,83.511,45.213,CBE,2,corn
2426,8/1/2017 19:30,82.486,49.745,CBE,2,corn
2427,8/1/2017 20:00,80.492,53.11,CBE,2,corn
2428,8/1/2017 20:30,77.292,60.475,CBE,2,corn
2429,8/1/2017 21:00,73.386,68.494,CBE,2,corn
2430,8/1/2017 21:30,70.673,74.951,CBE,2,corn
2431,8/1/2017 22:00,68.4,80.901,CBE,2,corn
2432,8/1/2017 22:30,67.242,83.883,CBE,2,corn
2433,8/1/2017 23:00,67.885,85.785,CBE,2,corn
2434,8/1/2017 23:30,66.344,87.201,CBE,2,corn
2435,8/2/2017 0:00,65.017,89.112,CBE,2,corn
2436,8/2/2017 0:30,64.375,90.715,CBE,2,corn
2437,8/2/2017 1:00,64.204,91.704,CBE,2,corn
2438,8/2/2017 1:30,64.074,92.455,CBE,2,corn
2439,8/2/2017 2:00,66.043,92.491,CBE,2,corn
2440,8/2/2017 2:30,64.803,93.351,CBE,2,corn
2441,8/2/2017 3:00,65.017,93.382,CBE,2,corn
2442,8/2/2017 3:30,63.775,93.865,CBE,2,corn
2443,8/2/2017 4:00,63.604,94.654,CBE,2,corn
2444,8/2/2017 4:30,63.048,94.417,CBE,2,corn
2445,8/2/2017 5:00,61.677,94.116,CBE,2,corn
2446,8/2/2017 5:30,61.72,95.191,CBE,2,corn
2447,8/2/2017 6:00,61.633,95.464,CBE,2,corn
2448,8/2/2017 6:30,62.748,95.886,CBE,2,corn
2449,8/2/2017 7:00,63.048,95.201,CBE,2,corn
2450,8/2/2017 7:30,64.803,94.721,CBE,2,corn
2451,8/2/2017 8:00,68.313,87.786,CBE,2,corn
2452,8/2/2017 8:30,71.447,81.662,CBE,2,corn
2453,8/2/2017 9:00,75.117,73.134,CBE,2,corn
2454,8/2/2017 9:30,79.48,67.056,CBE,2,corn
2455,8/2/2017 10:00,84.542,58.046,CBE,2,corn
2456,8/2/2017 10:30,86.119,53,CBE,2,corn
2457,8/2/2017 11:00,90.936,45.933,CBE,2,corn
2458,8/2/2017 11:30,93.139,41.384,CBE,2,corn
2459,8/2/2017 12:00,95.567,36.654,CBE,2,corn
2460,8/2/2017 12:30,91.449,38.699,CBE,2,corn
2461,8/2/2017 13:00,96.24,32.09,CBE,2,corn
2462,8/2/2017 13:30,101.962,27.318,CBE,2,corn
2463,8/2/2017 14:00,95.711,32.134,CBE,2,corn
2464,8/2/2017 14:30,102.114,28.451,CBE,2,corn
2465,8/2/2017 15:00,98.429,28.505,CBE,2,corn
2466,8/2/2017 15:30,97.696,30.495,CBE,2,corn
2467,8/2/2017 16:00,98.773,30.613,CBE,2,corn
2468,8/2/2017 16:30,95.662,30.68,CBE,2,corn
2469,8/2/2017 17:00,87.163,38.925,CBE,2,corn
2470,8/2/2017 17:30,91.216,35.336,CBE,2,corn
2471,8/2/2017 18:00,91.029,33.418,CBE,2,corn
2472,8/2/2017 18:30,89.499,34.295,CBE,2,corn
2473,8/2/2017 19:00,85.172,43.682,CBE,2,corn
2474,8/2/2017 19:30,83.242,48.121,CBE,2,corn
2475,8/2/2017 20:00,79.92,53.193,CBE,2,corn
2476,8/2/2017 20:30,76.246,61.488,CBE,2,corn
2477,8/2/2017 21:00,73.04,68.964,CBE,2,corn
2478,8/2/2017 21:30,69.814,75.548,CBE,2,corn
2479,8/2/2017 22:00,68.142,82.633,CBE,2,corn
2480,8/2/2017 22:30,66.515,85.253,CBE,2,corn
2481,8/2/2017 23:00,65.273,85.998,CBE,2,corn
2482,8/2/2017 23:30,64.546,88.185,CBE,2,corn
2483,8/3/2017 0:00,63.433,89.007,CBE,2,corn
2484,8/3/2017 0:30,62.875,90.216,CBE,2,corn
2485,8/3/2017 1:00,62.276,91.278,CBE,2,corn
2486,8/3/2017 1:30,61.977,92.61,CBE,2,corn
2487,8/3/2017 2:00,61.891,93.623,CBE,2,corn
2488,8/3/2017 2:30,61.547,93.102,CBE,2,corn
2489,8/3/2017 3:00,60.948,93.174,CBE,2,corn
2490,8/3/2017 3:30,61.119,94.219,CBE,2,corn
2491,8/3/2017 4:00,60.904,94.318,CBE,2,corn
2492,8/3/2017 4:30,60.26,94.278,CBE,2,corn
2493,8/3/2017 5:00,60.003,94.345,CBE,2,corn
2494,8/3/2017 5:30,59.916,95.111,CBE,2,corn
2495,8/3/2017 6:00,59.916,94.618,CBE,2,corn
2496,8/3/2017 6:30,59.445,94.757,CBE,2,corn
2497,8/3/2017 7:00,60.433,95.238,CBE,2,corn
2498,8/3/2017 7:30,63.176,95.48,CBE,2,corn
2499,8/3/2017 8:00,68.614,90.756,CBE,2,corn
2500,8/3/2017 8:30,68.999,88.313,CBE,2,corn
2501,8/3/2017 9:00,76.681,74.972,CBE,2,corn
2502,8/3/2017 9:30,79.831,66.029,CBE,2,corn
2503,8/3/2017 10:00,84.227,57.044,CBE,2,corn
2504,8/3/2017 10:30,85.172,52.831,CBE,2,corn
2505,8/3/2017 11:00,88.855,48.578,CBE,2,corn
2506,8/3/2017 11:30,91.402,44.144,CBE,2,corn
2507,8/3/2017 12:00,91.683,41.665,CBE,2,corn
2508,8/3/2017 12:30,93.517,39.524,CBE,2,corn
2509,8/3/2017 13:00,96.87,33.914,CBE,2,corn
2510,8/3/2017 13:30,96.676,34.145,CBE,2,corn
2511,8/3/2017 14:00,95.279,35.581,CBE,2,corn
2512,8/3/2017 14:30,81.687,57.181,CBE,2,corn
2513,8/3/2017 15:00,82.042,57.367,CBE,2,corn
2514,8/3/2017 15:30,96.24,39.105,CBE,2,corn
2515,8/3/2017 16:00,81.687,56.207,CBE,2,corn
2516,8/3/2017 16:30,77.292,66.783,CBE,2,corn
2517,8/3/2017 17:00,72.869,90.028,CBE,2,corn
2518,8/3/2017 17:30,72.178,84.109,CBE,2,corn
2519,8/3/2017 18:00,75.42,78.6,CBE,2,corn
2520,8/3/2017 18:30,74.986,71.973,CBE,2,corn
2521,8/3/2017 19:00,73.904,70.089,CBE,2,corn
2522,8/3/2017 19:30,73.126,73.418,CBE,2,corn
2523,8/3/2017 20:00,72.221,75.006,CBE,2,corn
2524,8/3/2017 20:30,71.103,75.461,CBE,2,corn
2525,8/3/2017 21:00,68.4,78.813,CBE,2,corn
2526,8/3/2017 21:30,66.258,83.151,CBE,2,corn
2527,8/3/2017 22:00,66.173,85.84,CBE,2,corn
2528,8/3/2017 22:30,67.586,85.582,CBE,2,corn
2529,8/3/2017 23:00,67.885,84.765,CBE,2,corn
2530,8/3/2017 23:30,67.842,86,CBE,2,corn
2531,8/4/2017 0:00,66.344,94.283,CBE,2,corn
2532,8/4/2017 0:30,65.872,95.61,CBE,2,corn
2533,8/4/2017 1:00,65.273,97.244,CBE,2,corn
2534,8/4/2017 1:30,64.888,98.172,CBE,2,corn
2535,8/4/2017 2:00,64.803,98.572,CBE,2,corn
2536,8/4/2017 2:30,64.632,98.752,CBE,2,corn
2537,8/4/2017 3:00,64.589,99.055,CBE,2,corn
2538,8/4/2017 3:30,64.888,99.203,CBE,2,corn
2539,8/4/2017 4:00,65.145,99.499,CBE,2,corn
2540,8/4/2017 4:30,65.959,99.545,CBE,2,corn
2541,8/4/2017 5:00,66.301,99.468,CBE,2,corn
2542,8/4/2017 5:30,66.558,99.507,CBE,2,corn
2543,8/4/2017 6:00,66.558,99.403,CBE,2,corn
2544,8/4/2017 6:30,66.258,99.203,CBE,2,corn
2545,8/4/2017 7:00,61.59,98.09,CBE,2,corn
2546,8/4/2017 7:30,61.462,98.071,CBE,2,corn
2547,8/4/2017 8:00,61.205,97.878,CBE,2,corn
2548,8/4/2017 8:30,63.048,94.548,CBE,2,corn
2549,8/4/2017 9:00,65.359,83.316,CBE,2,corn
2550,8/4/2017 9:30,64.632,82.478,CBE,2,corn
2551,8/4/2017 10:00,66.472,73.308,CBE,2,corn
2552,8/4/2017 10:30,65.615,70.261,CBE,2,corn
2553,8/4/2017 11:00,63.732,70.964,CBE,2,corn
2554,8/4/2017 11:30,61.633,75.657,CBE,2,corn
2555,8/4/2017 12:00,64.033,72.468,CBE,2,corn
2556,8/4/2017 12:30,63.219,75.211,CBE,2,corn
2557,8/4/2017 13:00,63.518,76.494,CBE,2,corn
2558,8/4/2017 13:30,67.543,74.232,CBE,2,corn
2559,8/4/2017 14:00,73.688,58.191,CBE,2,corn
2560,8/4/2017 14:30,74.511,55.312,CBE,2,corn
2561,8/4/2017 15:00,75.594,51.027,CBE,2,corn
2562,8/4/2017 15:30,75.463,53.981,CBE,2,corn
2563,8/4/2017 16:00,75.204,55.118,CBE,2,corn
2564,8/4/2017 16:30,73.342,53.407,CBE,2,corn
2565,8/4/2017 17:00,73.04,55.691,CBE,2,corn
2566,8/4/2017 17:30,72.826,57.284,CBE,2,corn
2567,8/4/2017 18:00,72.696,59.09,CBE,2,corn
2568,8/4/2017 18:30,72.61,59.727,CBE,2,corn
2569,8/4/2017 19:00,72.653,60.373,CBE,2,corn
2570,8/4/2017 19:30,72.567,60.09,CBE,2,corn
2571,8/4/2017 20:00,72.567,60.09,CBE,2,corn
2572,8/4/2017 20:30,72.523,59.627,CBE,2,corn
2573,8/4/2017 21:00,72.437,59.467,CBE,2,corn
2574,8/4/2017 21:30,72.437,57.93,CBE,2,corn
2575,8/4/2017 22:00,72.394,56.537,CBE,2,corn
2576,8/4/2017 22:30,72.437,55.269,CBE,2,corn
2577,8/4/2017 23:00,72.351,54.047,CBE,2,corn
2578,8/4/2017 23:30,72.351,54.484,CBE,2,corn
2579,8/5/2017 0:00,72.351,54.203,CBE,2,corn
2580,8/5/2017 0:30,72.307,53.544,CBE,2,corn
2581,8/5/2017 1:00,72.307,53.857,CBE,2,corn
2582,8/5/2017 1:30,72.351,54.172,CBE,2,corn
2583,8/5/2017 2:00,72.351,54.453,CBE,2,corn
2584,8/5/2017 2:30,72.351,54.951,CBE,2,corn
2585,8/5/2017 3:00,72.351,54.826,CBE,2,corn
2586,8/5/2017 3:30,72.351,54.546,CBE,2,corn
2587,8/5/2017 4:00,72.351,53.985,CBE,2,corn
2588,8/5/2017 4:30,72.351,53.61,CBE,2,corn
2589,8/5/2017 5:00,72.351,52.953,CBE,2,corn
2590,8/5/2017 5:30,72.351,53.141,CBE,2,corn
2591,8/5/2017 6:00,72.351,52.985,CBE,2,corn
2592,8/5/2017 6:30,72.351,53.016,CBE,2,corn
2593,8/5/2017 7:00,72.351,52.891,CBE,2,corn
2594,8/5/2017 7:30,72.394,52.643,CBE,2,corn
2595,8/5/2017 8:00,72.221,52.849,CBE,2,corn
2596,8/5/2017 8:30,72.136,52.09,CBE,2,corn
2597,8/5/2017 9:00,72.093,51.961,CBE,2,corn
