number,date_time,temp,RH,site,treatment
2828,8/10/2017 3:30,55.125,91.621,1,medium shade corn
2829,8/10/2017 4:00,54.734,91.878,1,medium shade corn
2830,8/10/2017 4:30,54.3,92.18,1,medium shade corn
2831,8/10/2017 5:00,54.473,93.084,1,medium shade corn
2832,8/10/2017 5:30,55.168,93.339,1,medium shade corn
2833,8/10/2017 6:00,54.473,93.187,1,medium shade corn
2834,8/10/2017 6:30,54.909,93.688,1,medium shade corn
2835,8/10/2017 7:00,54.037,92.867,1,medium shade corn
2836,8/10/2017 7:30,55.081,93.816,1,medium shade corn
2837,8/10/2017 8:00,58.928,93.566,1,medium shade corn
2838,8/10/2017 8:30,63.09,90.992,1,medium shade corn
2839,8/10/2017 9:00,66.515,85.966,1,medium shade corn
2840,8/10/2017 9:30,69.17,80.543,1,medium shade corn
2841,8/10/2017 10:00,74.77,68.632,1,medium shade corn
2842,8/10/2017 10:30,75.724,64.063,1,medium shade corn
2843,8/10/2017 11:00,80.668,58.004,1,medium shade corn
2844,8/10/2017 11:30,85.622,47.637,1,medium shade corn
2845,8/10/2017 12:00,87.985,39.608,1,medium shade corn
2846,8/10/2017 12:30,87.71,37.043,1,medium shade corn
2847,8/10/2017 13:00,91.589,34.333,1,medium shade corn
2848,8/10/2017 13:30,89.915,33.158,1,medium shade corn
2849,8/10/2017 14:00,90.1,34.802,1,medium shade corn
2850,8/10/2017 14:30,88.947,33.042,1,medium shade corn
2851,8/10/2017 15:00,91.589,29.872,1,medium shade corn
2852,8/10/2017 15:30,91.263,30.203,1,medium shade corn
2853,8/10/2017 16:00,88.214,31.709,1,medium shade corn
2854,8/10/2017 16:30,89.731,30.718,1,medium shade corn
2855,8/10/2017 17:00,87.939,31.696,1,medium shade corn
2856,8/10/2017 17:30,86.891,32.464,1,medium shade corn
2857,8/10/2017 18:00,83.377,35.768,1,medium shade corn
2858,8/10/2017 18:30,80.935,39.564,1,medium shade corn
2859,8/10/2017 19:00,79.261,42.325,1,medium shade corn
2860,8/10/2017 19:30,76.811,48.057,1,medium shade corn
2861,8/10/2017 20:00,75.029,52.059,1,medium shade corn
2862,8/10/2017 20:30,72.05,59.617,1,medium shade corn
2863,8/10/2017 21:00,68.27,68.895,1,medium shade corn
2864,8/10/2017 21:30,66.173,76.569,1,medium shade corn
2865,8/10/2017 22:00,64.459,79.561,1,medium shade corn
2866,8/10/2017 22:30,62.962,82.631,1,medium shade corn
2867,8/10/2017 23:00,62.148,84.013,1,medium shade corn
2868,8/10/2017 23:30,61.72,84.587,1,medium shade corn
2869,8/11/2017 0:00,61.633,85.556,1,medium shade corn
2870,8/11/2017 0:30,62.533,85.018,1,medium shade corn
2871,8/11/2017 1:00,63.347,83.89,1,medium shade corn
2872,8/11/2017 1:30,65.53,80.08,1,medium shade corn
2873,8/11/2017 2:00,66.258,77.658,1,medium shade corn
2874,8/11/2017 2:30,66.772,76.323,1,medium shade corn
2875,8/11/2017 3:00,65.658,91.185,1,medium shade corn
2876,8/11/2017 3:30,63.99,95.833,1,medium shade corn
2877,8/11/2017 4:00,63.946,97.256,1,medium shade corn
2878,8/11/2017 4:30,63.518,97.735,1,medium shade corn
2879,8/11/2017 5:00,63.518,98.07,1,medium shade corn
2880,8/11/2017 5:30,62.661,98.405,1,medium shade corn
2881,8/11/2017 6:00,62.62,98.68,1,medium shade corn
2882,8/11/2017 6:30,62.447,98.885,1,medium shade corn
2883,8/11/2017 7:00,62.319,99.121,1,medium shade corn
2884,8/11/2017 7:30,63.475,99.297,1,medium shade corn
2885,8/11/2017 8:00,65.059,99.177,1,medium shade corn
2886,8/11/2017 8:30,66.686,98.88,1,medium shade corn
2887,8/11/2017 9:00,68.999,98.212,1,medium shade corn
2888,8/11/2017 9:30,70.286,97.801,1,medium shade corn
2889,8/11/2017 10:00,70.974,97.508,1,medium shade corn
2890,8/11/2017 10:30,71.49,97.426,1,medium shade corn
2891,8/11/2017 11:00,75.117,96.174,1,medium shade corn
2892,8/11/2017 11:30,77.378,94.694,1,medium shade corn
2893,8/11/2017 12:00,76.246,93.562,1,medium shade corn
2894,8/11/2017 12:30,80.625,72.923,1,medium shade corn
2895,8/11/2017 13:00,83.199,66.259,1,medium shade corn
2896,8/11/2017 13:30,85.849,61.974,1,medium shade corn
2897,8/11/2017 14:00,85.442,56.227,1,medium shade corn
2898,8/11/2017 14:30,79.92,59.591,1,medium shade corn
2899,8/11/2017 15:00,76.986,68.555,1,medium shade corn
2900,8/11/2017 15:30,80.89,58.74,1,medium shade corn
2901,8/11/2017 16:00,83.914,56.135,1,medium shade corn
2902,8/11/2017 16:30,79.7,62.382,1,medium shade corn
2903,8/11/2017 17:00,78.339,63.361,1,medium shade corn
2904,8/11/2017 17:30,80.625,57.125,1,medium shade corn
2905,8/11/2017 18:00,79.261,60.339,1,medium shade corn
2906,8/11/2017 18:30,75.681,65.723,1,medium shade corn
2907,8/11/2017 19:00,74.295,68.704,1,medium shade corn
2908,8/11/2017 19:30,73.04,69.646,1,medium shade corn
2909,8/11/2017 20:00,71.964,70.951,1,medium shade corn
2910,8/11/2017 20:30,71.146,72.768,1,medium shade corn
2911,8/11/2017 21:00,70.201,76.568,1,medium shade corn
2912,8/11/2017 21:30,70.115,74.427,1,medium shade corn
2913,8/11/2017 22:00,69.514,74.361,1,medium shade corn
2914,8/11/2017 22:30,67.456,80.113,1,medium shade corn
2915,8/11/2017 23:00,65.487,84.407,1,medium shade corn
2916,8/11/2017 23:30,64.375,86.427,1,medium shade corn
2917,8/12/2017 0:00,63.775,87.272,1,medium shade corn
2918,8/12/2017 0:30,62.875,89.575,1,medium shade corn
2919,8/12/2017 1:00,61.72,92.047,1,medium shade corn
2920,8/12/2017 1:30,61.547,92.892,1,medium shade corn
2921,8/12/2017 2:00,61.376,93.523,1,medium shade corn
2922,8/12/2017 2:30,61.59,93.449,1,medium shade corn
2923,8/12/2017 3:00,61.59,93.423,1,medium shade corn
2924,8/12/2017 3:30,61.248,94.185,1,medium shade corn
2925,8/12/2017 4:00,60.647,94.983,1,medium shade corn
2926,8/12/2017 4:30,60.132,95.66,1,medium shade corn
2927,8/12/2017 5:00,59.572,95.939,1,medium shade corn
2928,8/12/2017 5:30,59.401,96.583,1,medium shade corn
2929,8/12/2017 6:00,59.83,96.595,1,medium shade corn
2930,8/12/2017 6:30,60.089,96.53,1,medium shade corn
2931,8/12/2017 7:00,60.517,96.465,1,medium shade corn
2932,8/12/2017 7:30,61.804,94.891,1,medium shade corn
2933,8/12/2017 8:00,62.319,93.526,1,medium shade corn
2934,8/12/2017 8:30,63.048,91.57,1,medium shade corn
2935,8/12/2017 9:00,64.503,87.042,1,medium shade corn
2936,8/12/2017 9:30,65.53,83.613,1,medium shade corn
2937,8/12/2017 10:00,67.285,79.727,1,medium shade corn
2938,8/12/2017 10:30,69.514,75.543,1,medium shade corn
2939,8/12/2017 11:00,70.029,73.955,1,medium shade corn
2940,8/12/2017 11:30,73.774,69.276,1,medium shade corn
2941,8/12/2017 12:00,72.826,67.604,1,medium shade corn
2942,8/12/2017 12:30,76.289,67.437,1,medium shade corn
2943,8/12/2017 13:00,78.69,60.968,1,medium shade corn
2944,8/12/2017 13:30,76.593,59.705,1,medium shade corn
2945,8/12/2017 14:00,72.955,68.004,1,medium shade corn
2946,8/12/2017 14:30,80.537,54.791,1,medium shade corn
2947,8/12/2017 15:00,72.997,66.516,1,medium shade corn
2948,8/12/2017 15:30,73.99,64.264,1,medium shade corn
2949,8/12/2017 16:00,76.464,60.187,1,medium shade corn
2950,8/12/2017 16:30,78.208,59.69,1,medium shade corn
2951,8/12/2017 17:00,78.251,57.147,1,medium shade corn
2952,8/12/2017 17:30,73.774,70.165,1,medium shade corn
2953,8/12/2017 18:00,76.114,63.552,1,medium shade corn
2954,8/12/2017 18:30,74.683,60.675,1,medium shade corn
2955,8/12/2017 19:00,73.731,61.08,1,medium shade corn
2956,8/12/2017 19:30,72.826,63.309,1,medium shade corn
2957,8/12/2017 20:00,67.798,88.563,1,medium shade corn
2958,8/12/2017 20:30,64.845,94.333,1,medium shade corn
2959,8/12/2017 21:00,63.604,96.011,1,medium shade corn
2960,8/12/2017 21:30,62.148,96.473,1,medium shade corn
2961,8/12/2017 22:00,60.733,96.986,1,medium shade corn
2962,8/12/2017 22:30,59.572,97.199,1,medium shade corn
2963,8/12/2017 23:00,58.455,96.93,1,medium shade corn
2964,8/12/2017 23:30,58.885,97.429,1,medium shade corn
2965,8/13/2017 0:00,59.229,97.838,1,medium shade corn
2966,8/13/2017 0:30,57.42,97.464,1,medium shade corn
2967,8/13/2017 1:00,56.34,97.378,1,medium shade corn
2968,8/13/2017 1:30,55.69,97.585,1,medium shade corn
2969,8/13/2017 2:00,55.081,97.797,1,medium shade corn
2970,8/13/2017 2:30,54.387,97.868,1,medium shade corn
2971,8/13/2017 3:00,53.515,97.937,1,medium shade corn
2972,8/13/2017 3:30,53.341,98.062,1,medium shade corn
2973,8/13/2017 4:00,52.509,98.136,1,medium shade corn
2974,8/13/2017 4:30,52.072,98.119,1,medium shade corn
2975,8/13/2017 5:00,51.501,98.257,1,medium shade corn
2976,8/13/2017 5:30,50.886,98.337,1,medium shade corn
2977,8/13/2017 6:00,50.621,98.346,1,medium shade corn
2978,8/13/2017 6:30,50.002,98.376,1,medium shade corn
2979,8/13/2017 7:00,50.18,98.577,1,medium shade corn
2980,8/13/2017 7:30,51.809,98.903,1,medium shade corn
2981,8/13/2017 8:00,55.213,99.101,1,medium shade corn
2982,8/13/2017 8:30,59.358,98.622,1,medium shade corn
2983,8/13/2017 9:00,63.304,90.861,1,medium shade corn
2984,8/13/2017 9:30,65.487,84.159,1,medium shade corn
2985,8/13/2017 10:00,68.828,78.466,1,medium shade corn
2986,8/13/2017 10:30,71.404,67.076,1,medium shade corn
2987,8/13/2017 11:00,74.813,58.008,1,medium shade corn
2988,8/13/2017 11:30,76.593,52.305,1,medium shade corn
2989,8/13/2017 12:00,78.822,53.488,1,medium shade corn
2990,8/13/2017 12:30,79.216,50.851,1,medium shade corn
2991,8/13/2017 13:00,77.292,52.674,1,medium shade corn
2992,8/13/2017 13:30,85.172,42.099,1,medium shade corn
2993,8/13/2017 14:00,81.376,45.528,1,medium shade corn
2994,8/13/2017 14:30,82.976,45.504,1,medium shade corn
2995,8/13/2017 15:00,83.779,43.987,1,medium shade corn
2996,8/13/2017 15:30,78.602,48.119,1,medium shade corn
2997,8/13/2017 16:00,79.655,47.194,1,medium shade corn
2998,8/13/2017 16:30,81.509,45.277,1,medium shade corn
2999,8/13/2017 17:00,77.815,52.176,1,medium shade corn
3000,8/13/2017 17:30,76.986,53.187,1,medium shade corn
3001,8/13/2017 18:00,76.507,57.22,1,medium shade corn
3002,8/13/2017 18:30,76.507,57.81,1,medium shade corn
3003,8/13/2017 19:00,75.724,58.147,1,medium shade corn
3004,8/13/2017 19:30,74.206,61.397,1,medium shade corn
3005,8/13/2017 20:00,72.48,66.764,1,medium shade corn
3006,8/13/2017 20:30,69.771,79.512,1,medium shade corn
3007,8/13/2017 21:00,66.344,84.019,1,medium shade corn
3008,8/13/2017 21:30,64.717,86.145,1,medium shade corn
3009,8/13/2017 22:00,63.347,88.78,1,medium shade corn
3010,8/13/2017 22:30,62.276,90.241,1,medium shade corn
3011,8/13/2017 23:00,61.547,91.309,1,medium shade corn
3012,8/13/2017 23:30,61.891,92.308,1,medium shade corn
3013,8/14/2017 0:00,62.875,91.917,1,medium shade corn
3014,8/14/2017 0:30,63.048,92.972,1,medium shade corn
3015,8/14/2017 1:00,63.604,92.257,1,medium shade corn
3016,8/14/2017 1:30,63.475,92.61,1,medium shade corn
3017,8/14/2017 2:00,63.262,92.765,1,medium shade corn
3018,8/14/2017 2:30,62.704,93.739,1,medium shade corn
3019,8/14/2017 3:00,61.977,94.106,1,medium shade corn
3020,8/14/2017 3:30,61.506,94.457,1,medium shade corn
3021,8/14/2017 4:00,60.604,94.743,1,medium shade corn
3022,8/14/2017 4:30,60.904,94.735,1,medium shade corn
3023,8/14/2017 5:00,60.733,94.866,1,medium shade corn
3024,8/14/2017 5:30,60.26,95.213,1,medium shade corn
3025,8/14/2017 6:00,59.702,95.287,1,medium shade corn
3026,8/14/2017 6:30,58.541,95.04,1,medium shade corn
3027,8/14/2017 7:00,57.85,95.686,1,medium shade corn
3028,8/14/2017 7:30,59.745,96.119,1,medium shade corn
3029,8/14/2017 8:00,63.048,91.941,1,medium shade corn
3030,8/14/2017 8:30,66.258,83.151,1,medium shade corn
3031,8/14/2017 9:00,68.698,78.195,1,medium shade corn
3032,8/14/2017 9:30,69.858,77.302,1,medium shade corn
3033,8/14/2017 10:00,74.338,69.184,1,medium shade corn
3034,8/14/2017 10:30,79.743,61.061,1,medium shade corn
3035,8/14/2017 11:00,82.218,55.683,1,medium shade corn
3036,8/14/2017 11:30,86.029,50.453,1,medium shade corn
3037,8/14/2017 12:00,87.665,44.829,1,medium shade corn
3038,8/14/2017 12:30,83.601,49.632,1,medium shade corn
3039,8/14/2017 13:00,86.074,44.068,1,medium shade corn
3040,8/14/2017 13:30,90.286,38.667,1,medium shade corn
3041,8/14/2017 14:00,85.397,42.641,1,medium shade corn
3042,8/14/2017 14:30,92.809,35.997,1,medium shade corn
3043,8/14/2017 15:00,81.333,45.46,1,medium shade corn
3044,8/14/2017 15:30,81.864,47.863,1,medium shade corn
3045,8/14/2017 16:00,80.845,50.78,1,medium shade corn
3046,8/14/2017 16:30,84.004,46.941,1,medium shade corn
3047,8/14/2017 17:00,82.931,48.196,1,medium shade corn
3048,8/14/2017 17:30,81.111,49.903,1,medium shade corn
3049,8/14/2017 18:00,80.89,50.751,1,medium shade corn
3050,8/14/2017 18:30,79.788,52.739,1,medium shade corn
3051,8/14/2017 19:00,79.524,52.592,1,medium shade corn
3052,8/14/2017 19:30,77.684,57.878,1,medium shade corn
3053,8/14/2017 20:00,75.767,60.525,1,medium shade corn
3054,8/14/2017 20:30,73.99,67.002,1,medium shade corn
3055,8/14/2017 21:00,70.63,73.498,1,medium shade corn
3056,8/14/2017 21:30,67.671,81.486,1,medium shade corn
3057,8/14/2017 22:00,66.087,86.157,1,medium shade corn
3058,8/14/2017 22:30,65.788,87.427,1,medium shade corn
3059,8/14/2017 23:00,66.6,86.388,1,medium shade corn
3060,8/14/2017 23:30,65.403,88.623,1,medium shade corn
3061,8/15/2017 0:00,63.775,89.884,1,medium shade corn
3062,8/15/2017 0:30,62.406,90.658,1,medium shade corn
3063,8/15/2017 1:00,61.59,91.818,1,medium shade corn
3064,8/15/2017 1:30,60.39,91.043,1,medium shade corn
3065,8/15/2017 2:00,59.702,91.502,1,medium shade corn
3066,8/15/2017 2:30,59.572,92.77,1,medium shade corn
3067,8/15/2017 3:00,58.798,92.294,1,medium shade corn
3068,8/15/2017 3:30,59.916,94.488,1,medium shade corn
3069,8/15/2017 4:00,61.462,94.529,1,medium shade corn
3070,8/15/2017 4:30,62.191,97.64,1,medium shade corn
3071,8/15/2017 5:00,64.332,97.934,1,medium shade corn
3072,8/15/2017 5:30,64.459,98.572,1,medium shade corn
3073,8/15/2017 6:00,64.375,98.997,1,medium shade corn
3074,8/15/2017 6:30,64.247,99.26,1,medium shade corn
3075,8/15/2017 7:00,64.117,99.445,1,medium shade corn
3076,8/15/2017 7:30,64.803,99.601,1,medium shade corn
3077,8/15/2017 8:00,65.102,99.595,1,medium shade corn
3078,8/15/2017 8:30,66.258,99.461,1,medium shade corn
3079,8/15/2017 9:00,67.456,99.1,1,medium shade corn
3080,8/15/2017 9:30,68.956,98.727,1,medium shade corn
3081,8/15/2017 10:00,69.728,96.115,1,medium shade corn
3082,8/15/2017 10:30,72.653,95.448,1,medium shade corn
3083,8/15/2017 11:00,74.683,94.585,1,medium shade corn
3084,8/15/2017 11:30,76.507,92.211,1,medium shade corn
3085,8/15/2017 12:00,78.733,89.901,1,medium shade corn
3086,8/15/2017 12:30,79.655,83.906,1,medium shade corn
3087,8/15/2017 13:00,79.041,67.315,1,medium shade corn
3088,8/15/2017 13:30,78.296,64.211,1,medium shade corn
3089,8/15/2017 14:00,80.89,60.605,1,medium shade corn
3090,8/15/2017 14:30,79.041,63.731,1,medium shade corn
3091,8/15/2017 15:00,78.69,59.546,1,medium shade corn
3092,8/15/2017 15:30,80.184,57.682,1,medium shade corn
3093,8/15/2017 16:00,79.831,57.403,1,medium shade corn
3094,8/15/2017 16:30,78.251,62.833,1,medium shade corn
3095,8/15/2017 17:00,77.945,62.039,1,medium shade corn
3096,8/15/2017 17:30,80.008,57.543,1,medium shade corn
3097,8/15/2017 18:00,78.822,55.974,1,medium shade corn
3098,8/15/2017 18:30,77.16,60.894,1,medium shade corn
3099,8/15/2017 19:00,76.725,65.036,1,medium shade corn
3100,8/15/2017 19:30,75.463,69.774,1,medium shade corn
3101,8/15/2017 20:00,73.472,72.049,1,medium shade corn
3102,8/15/2017 20:30,69.643,83.403,1,medium shade corn
3103,8/15/2017 21:00,67.671,87.429,1,medium shade corn
3104,8/15/2017 21:30,65.53,91.541,1,medium shade corn
3105,8/15/2017 22:00,64.546,92.68,1,medium shade corn
3106,8/15/2017 22:30,63.946,94.31,1,medium shade corn
3107,8/15/2017 23:00,63.862,94.848,1,medium shade corn
3108,8/15/2017 23:30,63.048,94.888,1,medium shade corn
3109,8/16/2017 0:00,61.934,95.04,1,medium shade corn
3110,8/16/2017 0:30,60.991,95.163,1,medium shade corn
3111,8/16/2017 1:00,60.174,95.666,1,medium shade corn
3112,8/16/2017 1:30,59.529,95.778,1,medium shade corn
3113,8/16/2017 2:00,59.272,96.461,1,medium shade corn
3114,8/16/2017 2:30,59.315,96.955,1,medium shade corn
3115,8/16/2017 3:00,59.659,97.544,1,medium shade corn
3116,8/16/2017 3:30,58.712,96.84,1,medium shade corn
3117,8/16/2017 4:00,59.959,98.152,1,medium shade corn
3118,8/16/2017 4:30,59.788,97.896,1,medium shade corn
3119,8/16/2017 5:00,58.798,97.467,1,medium shade corn
3120,8/16/2017 5:30,59.702,98.419,1,medium shade corn
3121,8/16/2017 6:00,59.659,98.055,1,medium shade corn
3122,8/16/2017 6:30,60.003,98.413,1,medium shade corn
3123,8/16/2017 7:00,60.132,98.535,1,medium shade corn
3124,8/16/2017 7:30,62.919,98.495,1,medium shade corn
3125,8/16/2017 8:00,64.074,97.534,1,medium shade corn
3126,8/16/2017 8:30,64.674,96.74,1,medium shade corn
3127,8/16/2017 9:00,67.285,91.756,1,medium shade corn
3128,8/16/2017 9:30,71.834,84.345,1,medium shade corn
3129,8/16/2017 10:00,74.424,76.988,1,medium shade corn
3130,8/16/2017 10:30,77.859,73.927,1,medium shade corn
3131,8/16/2017 11:00,80.802,66.486,1,medium shade corn
3132,8/16/2017 11:30,82.62,63.754,1,medium shade corn
3133,8/16/2017 12:00,85.984,56.999,1,medium shade corn
3134,8/16/2017 12:30,86.301,59.074,1,medium shade corn
3135,8/16/2017 13:00,85.577,61.109,1,medium shade corn
3136,8/16/2017 13:30,83.646,60.847,1,medium shade corn
3137,8/16/2017 14:00,90.1,52.239,1,medium shade corn
3138,8/16/2017 14:30,86.211,56.669,1,medium shade corn
3139,8/16/2017 15:00,86.664,53.586,1,medium shade corn
3140,8/16/2017 15:30,86.664,52.849,1,medium shade corn
3141,8/16/2017 16:00,90.333,48.518,1,medium shade corn
3142,8/16/2017 16:30,89.915,48.097,1,medium shade corn
3143,8/16/2017 17:00,86.256,50.728,1,medium shade corn
3144,8/16/2017 17:30,84.812,53.921,1,medium shade corn
3145,8/16/2017 18:00,83.064,58.362,1,medium shade corn
3146,8/16/2017 18:30,83.467,58.239,1,medium shade corn
3147,8/16/2017 19:00,81.509,61.155,1,medium shade corn
3148,8/16/2017 19:30,79.128,66.083,1,medium shade corn
3149,8/16/2017 20:00,76.942,70.073,1,medium shade corn
3150,8/16/2017 20:30,74.597,74.744,1,medium shade corn
3151,8/16/2017 21:00,71.964,80.989,1,medium shade corn
3152,8/16/2017 21:30,70.974,82.448,1,medium shade corn
3153,8/16/2017 22:00,71.447,78.97,1,medium shade corn
3154,8/16/2017 22:30,71.274,75.999,1,medium shade corn
3155,8/16/2017 23:00,70.93,72.103,1,medium shade corn
3156,8/16/2017 23:30,70.459,72.432,1,medium shade corn
3157,8/17/2017 0:00,70.029,74.158,1,medium shade corn
3158,8/17/2017 0:30,69.557,74.828,1,medium shade corn
3159,8/17/2017 1:00,69.256,76.29,1,medium shade corn
3160,8/17/2017 1:30,68.785,77.665,1,medium shade corn
3161,8/17/2017 2:00,69.085,78.638,1,medium shade corn
3162,8/17/2017 2:30,69.17,78.818,1,medium shade corn
3163,8/17/2017 3:00,69.427,77.453,1,medium shade corn
3164,8/17/2017 3:30,69.343,77.814,1,medium shade corn
3165,8/17/2017 4:00,69.3,79.428,1,medium shade corn
3166,8/17/2017 4:30,69.514,80.894,1,medium shade corn
3167,8/17/2017 5:00,68.484,91.358,1,medium shade corn
3168,8/17/2017 5:30,67.071,96.386,1,medium shade corn
3169,8/17/2017 6:00,67.242,97.483,1,medium shade corn
3170,8/17/2017 6:30,67.372,98.023,1,medium shade corn
3171,8/17/2017 7:00,67.456,98.425,1,medium shade corn
3172,8/17/2017 7:30,68.313,98.735,1,medium shade corn
3173,8/17/2017 8:00,68.999,98.942,1,medium shade corn
3174,8/17/2017 8:30,70.459,98.716,1,medium shade corn
3175,8/17/2017 9:00,71.404,98.491,1,medium shade corn
3176,8/17/2017 9:30,72.307,98.336,1,medium shade corn
3177,8/17/2017 10:00,72.48,98.414,1,medium shade corn
3178,8/17/2017 10:30,74.597,97.669,1,medium shade corn
3179,8/17/2017 11:00,74.986,96.662,1,medium shade corn
3180,8/17/2017 11:30,76.071,96.418,1,medium shade corn
3181,8/17/2017 12:00,76.071,94.915,1,medium shade corn
3182,8/17/2017 12:30,75.117,97.532,1,medium shade corn
3183,8/17/2017 13:00,73.774,98.947,1,medium shade corn
3184,8/17/2017 13:30,74.77,98.963,1,medium shade corn
3185,8/17/2017 14:00,77.99,98.004,1,medium shade corn
3186,8/17/2017 14:30,80.449,95.668,1,medium shade corn
3187,8/17/2017 15:00,79.304,95.29,1,medium shade corn
3188,8/17/2017 15:30,84.452,90.881,1,medium shade corn
3189,8/17/2017 16:00,85.532,79.881,1,medium shade corn
3190,8/17/2017 16:30,83.332,76.849,1,medium shade corn
3191,8/17/2017 17:00,82.753,75.784,1,medium shade corn
3192,8/17/2017 17:30,82.708,74.331,1,medium shade corn
3193,8/17/2017 18:00,80.139,77.079,1,medium shade corn
3194,8/17/2017 18:30,78.165,87.687,1,medium shade corn
3195,8/17/2017 19:00,78.602,85.866,1,medium shade corn
3196,8/17/2017 19:30,77.16,84.588,1,medium shade corn
3197,8/17/2017 20:00,77.815,82.145,1,medium shade corn
3198,8/17/2017 20:30,75.508,80.758,1,medium shade corn
3199,8/17/2017 21:00,74.813,82.888,1,medium shade corn
3200,8/17/2017 21:30,74.206,82.391,1,medium shade corn
3201,8/17/2017 22:00,73.256,83.542,1,medium shade corn
3202,8/17/2017 22:30,73.213,84.964,1,medium shade corn
3203,8/17/2017 23:00,72.093,84.796,1,medium shade corn
3204,8/17/2017 23:30,71.49,87.626,1,medium shade corn
3205,8/18/2017 0:00,71.92,87.902,1,medium shade corn
3206,8/18/2017 0:30,70.115,95.085,1,medium shade corn
3207,8/18/2017 1:00,69.3,96,1,medium shade corn
3208,8/18/2017 1:30,69.085,96.206,1,medium shade corn
3209,8/18/2017 2:00,68.657,96.67,1,medium shade corn
3210,8/18/2017 2:30,67.842,96.892,1,medium shade corn
3211,8/18/2017 3:00,67.242,97.639,1,medium shade corn
3212,8/18/2017 3:30,67.285,97.906,1,medium shade corn
3213,8/18/2017 4:00,67.114,96.942,1,medium shade corn
3214,8/18/2017 4:30,67.456,96.547,1,medium shade corn
3215,8/18/2017 5:00,66.772,96.709,1,medium shade corn
3216,8/18/2017 5:30,66.087,96.765,1,medium shade corn
3217,8/18/2017 6:00,66.686,96.356,1,medium shade corn
3218,8/18/2017 6:30,66.643,94.695,1,medium shade corn
3219,8/18/2017 7:00,66.943,94.289,1,medium shade corn
3220,8/18/2017 7:30,66.043,97.774,1,medium shade corn
3221,8/18/2017 8:00,65.916,98.429,1,medium shade corn
3222,8/18/2017 8:30,66.772,98.479,1,medium shade corn
