number,date_time,temp,RH,site,block,treatment,
41,6/13/2017 4:00,68.913,87.4,CBE,1,bare,
42,6/13/2017 4:30,69.3,86.242,CBE,1,bare,
43,6/13/2017 5:00,69.17,85.95,CBE,1,bare,
44,6/13/2017 5:30,69.3,87.231,CBE,1,bare,
45,6/13/2017 6:00,71.06,82.515,CBE,1,bare,
46,6/13/2017 6:30,71.231,83.376,CBE,1,bare,
47,6/13/2017 7:00,73.645,77.217,CBE,1,bare,
48,6/13/2017 7:30,77.859,70.316,CBE,1,bare,
49,6/13/2017 8:00,80.537,64.939,CBE,1,bare,
50,6/13/2017 8:30,87.163,54.551,CBE,1,bare,
51,6/13/2017 9:00,90.518,53.206,CBE,1,bare,
52,6/13/2017 9:30,87.894,52.91,CBE,1,bare,
53,6/13/2017 10:00,87.3,52.158,CBE,1,bare,
54,6/13/2017 10:30,89.362,50.111,CBE,1,bare,
55,6/13/2017 11:00,90.424,46.919,CBE,1,bare,
56,6/13/2017 11:30,90.75,49.364,CBE,1,bare,
57,6/13/2017 12:00,91.636,48.805,CBE,1,bare,
58,6/13/2017 12:30,90.75,50.796,CBE,1,bare,
59,6/13/2017 13:00,91.076,46.502,CBE,1,bare,
60,6/13/2017 13:30,93.943,44.04,CBE,1,bare,
61,6/13/2017 14:00,96.386,41.915,CBE,1,bare,
62,6/13/2017 14:30,97.306,39.741,CBE,1,bare,
63,6/13/2017 15:00,96.24,42.074,CBE,1,bare,
64,6/13/2017 15:30,97.794,41.157,CBE,1,bare,
65,6/13/2017 16:00,102.621,35.411,CBE,1,bare,
66,6/13/2017 16:30,99.316,38.154,CBE,1,bare,
67,6/13/2017 17:00,90.471,50.289,CBE,1,bare,
68,6/13/2017 17:30,83.021,57.511,CBE,1,bare,
69,6/13/2017 18:00,81.997,80.372,CBE,1,bare,
70,6/13/2017 18:30,83.556,69.422,CBE,1,bare,
71,6/13/2017 19:00,83.377,72.019,CBE,1,bare,
72,6/13/2017 19:30,84.452,69.39,CBE,1,bare,
73,6/13/2017 20:00,81.864,72.429,CBE,1,bare,
74,6/13/2017 20:30,78.777,78.61,CBE,1,bare,
75,6/13/2017 21:00,77.509,82.08,CBE,1,bare,
76,6/13/2017 21:30,76.203,82.292,CBE,1,bare,
77,6/13/2017 22:00,75.29,85.281,CBE,1,bare,
78,6/13/2017 22:30,75.333,82.187,CBE,1,bare,
79,6/13/2017 23:00,74.25,83.805,CBE,1,bare,
80,6/13/2017 23:30,72.826,86.39,CBE,1,bare,
81,6/14/2017 0:00,71.834,88.988,CBE,1,bare,
82,6/14/2017 0:30,72.869,87.17,CBE,1,bare,
83,6/14/2017 1:00,71.533,89.631,CBE,1,bare,
84,6/14/2017 1:30,69.514,92.681,CBE,1,bare,
85,6/14/2017 2:00,68.443,94.449,CBE,1,bare,
86,6/14/2017 2:30,68.313,95.541,CBE,1,bare,
87,6/14/2017 3:00,67.971,95.966,CBE,1,bare,
88,6/14/2017 3:30,68.614,96.059,CBE,1,bare,
89,6/14/2017 4:00,68.698,95.966,CBE,1,bare,
90,6/14/2017 4:30,68.443,96.297,CBE,1,bare,
91,6/14/2017 5:00,69.129,96.133,CBE,1,bare,
92,6/14/2017 5:30,69.514,96.189,CBE,1,bare,
93,6/14/2017 6:00,69.129,97.97,CBE,1,bare,
94,6/14/2017 6:30,68.871,98.506,CBE,1,bare,
95,6/14/2017 7:00,69.085,98.59,CBE,1,bare,
96,6/14/2017 7:30,69.858,98.496,CBE,1,bare,
97,6/14/2017 8:00,70.759,97.844,CBE,1,bare,
98,6/14/2017 8:30,76.419,94.398,CBE,1,bare,
99,6/14/2017 9:00,74.034,94.628,CBE,1,bare,
100,6/14/2017 9:30,74.64,95.116,CBE,1,bare,
101,6/14/2017 10:00,82.042,89.949,CBE,1,bare,
102,6/14/2017 10:30,85.442,84.214,CBE,1,bare,
103,6/14/2017 11:00,84.677,83.172,CBE,1,bare,
104,6/14/2017 11:30,84.587,67.491,CBE,1,bare,
105,6/14/2017 12:00,88.718,56.237,CBE,1,bare,
106,6/14/2017 12:30,88.075,58.025,CBE,1,bare,
107,6/14/2017 13:00,92.244,52.14,CBE,1,bare,
108,6/14/2017 13:30,94.563,47.429,CBE,1,bare,
109,6/14/2017 14:00,95.855,46.258,CBE,1,bare,
110,6/14/2017 14:30,94.467,46.828,CBE,1,bare,
111,6/14/2017 15:00,89.499,53.386,CBE,1,bare,
112,6/14/2017 15:30,96.192,46.048,CBE,1,bare,
113,6/14/2017 16:00,91.123,50.14,CBE,1,bare,
114,6/14/2017 16:30,90.75,49.364,CBE,1,bare,
115,6/14/2017 17:00,93.328,46.025,CBE,1,bare,
116,6/14/2017 17:30,92.338,46.422,CBE,1,bare,
117,6/14/2017 18:00,87.3,56.821,CBE,1,bare,
118,6/14/2017 18:30,85.802,57.142,CBE,1,bare,
119,6/14/2017 19:00,85.577,58.856,CBE,1,bare,
120,6/14/2017 19:30,82.263,65.346,CBE,1,bare,
121,6/14/2017 20:00,80.227,67.461,CBE,1,bare,
122,6/14/2017 20:30,78.733,71.388,CBE,1,bare,
123,6/14/2017 21:00,78.69,71.592,CBE,1,bare,
124,6/14/2017 21:30,67.372,95.221,CBE,1,bare,
125,6/14/2017 22:00,67.285,96.941,CBE,1,bare,
126,6/14/2017 22:30,67.372,97.528,CBE,1,bare,
127,6/14/2017 23:00,67.242,97.952,CBE,1,bare,
128,6/14/2017 23:30,67.329,98.354,CBE,1,bare,
129,6/15/2017 0:00,67.199,98.673,CBE,1,bare,
130,6/15/2017 0:30,67.285,98.841,CBE,1,bare,
131,6/15/2017 1:00,67.842,98.976,CBE,1,bare,
132,6/15/2017 1:30,68.356,99.001,CBE,1,bare,
133,6/15/2017 2:00,68.056,99.06,CBE,1,bare,
134,6/15/2017 2:30,68.27,99.144,CBE,1,bare,
135,6/15/2017 3:00,67.456,99.358,CBE,1,bare,
136,6/15/2017 3:30,67.543,99.397,CBE,1,bare,
137,6/15/2017 4:00,67.413,99.455,CBE,1,bare,
138,6/15/2017 4:30,67.627,99.513,CBE,1,bare,
139,6/15/2017 5:00,67.5,99.391,CBE,1,bare,
140,6/15/2017 5:30,66.857,99.578,CBE,1,bare,
141,6/15/2017 6:00,65.403,99.717,CBE,1,bare,
142,6/15/2017 6:30,66.515,99.603,CBE,1,bare,
143,6/15/2017 7:00,67.413,99.378,CBE,1,bare,
144,6/15/2017 7:30,68.27,98.885,CBE,1,bare,
145,6/15/2017 8:00,74.206,94.625,CBE,1,bare,
146,6/15/2017 8:30,77.859,90.365,CBE,1,bare,
147,6/15/2017 9:00,86.799,85.528,CBE,1,bare,
148,6/15/2017 9:30,81.376,88.382,CBE,1,bare,
149,6/15/2017 10:00,80.802,89.452,CBE,1,bare,
150,6/15/2017 10:30,82.085,87.772,CBE,1,bare,
151,6/15/2017 11:00,81.597,87.034,CBE,1,bare,
152,6/15/2017 11:30,86.074,86.58,CBE,1,bare,
153,6/15/2017 12:00,81.952,87.135,CBE,1,bare,
154,6/15/2017 12:30,86.346,74.752,CBE,1,bare,
155,6/15/2017 13:00,89.177,52.943,CBE,1,bare,
156,6/15/2017 13:30,91.589,48.442,CBE,1,bare,
157,6/15/2017 14:00,88.214,54.666,CBE,1,bare,
158,6/15/2017 14:30,91.308,47.701,CBE,1,bare,
159,6/15/2017 15:00,90.703,49.426,CBE,1,bare,
160,6/15/2017 15:30,92.809,46.222,CBE,1,bare,
161,6/15/2017 16:00,89.87,49.204,CBE,1,bare,
162,6/15/2017 16:30,85.217,53.027,CBE,1,bare,
163,6/15/2017 17:00,87.528,49.558,CBE,1,bare,
164,6/15/2017 17:30,87.939,54.612,CBE,1,bare,
165,6/15/2017 18:00,87.21,54.459,CBE,1,bare,
166,6/15/2017 18:30,88.167,53.637,CBE,1,bare,
167,6/15/2017 19:00,87.71,53.314,CBE,1,bare,
168,6/15/2017 19:30,86.936,53.991,CBE,1,bare,
169,6/15/2017 20:00,85.397,54.031,CBE,1,bare,
170,6/15/2017 20:30,82.218,58.447,CBE,1,bare,
171,6/15/2017 21:00,75.637,70.889,CBE,1,bare,
172,6/15/2017 21:30,72.093,80.892,CBE,1,bare,
173,6/15/2017 22:00,67.413,91.961,CBE,1,bare,
174,6/15/2017 22:30,65.701,94.745,CBE,1,bare,
175,6/15/2017 23:00,65.788,95.859,CBE,1,bare,
176,6/15/2017 23:30,65.23,96.457,CBE,1,bare,
177,6/16/2017 0:00,63.903,97.094,CBE,1,bare,
178,6/16/2017 0:30,62.919,97.62,CBE,1,bare,
179,6/16/2017 1:00,62.49,97.839,CBE,1,bare,
180,6/16/2017 1:30,62.105,98.475,CBE,1,bare,
181,6/16/2017 2:00,62.148,98.558,CBE,1,bare,
182,6/16/2017 2:30,62.148,98.737,CBE,1,bare,
183,6/16/2017 3:00,62.319,99.019,CBE,1,bare,
184,6/16/2017 3:30,65.574,96.246,CBE,1,bare,
185,6/16/2017 4:00,64.717,94.525,CBE,1,bare,
186,6/16/2017 4:30,64.546,94.448,CBE,1,bare,
187,6/16/2017 5:00,65.916,93.27,CBE,1,bare,
188,6/16/2017 5:30,67.714,91.037,CBE,1,bare,
189,6/16/2017 6:00,67.627,92.098,CBE,1,bare,
190,6/16/2017 6:30,66.729,94.655,CBE,1,bare,
191,6/16/2017 7:00,67.329,95.689,CBE,1,bare,
192,6/16/2017 7:30,69.343,93.992,CBE,1,bare,
193,6/16/2017 8:00,70.846,89.021,CBE,1,bare,
194,6/16/2017 8:30,91.963,53.219,CBE,1,bare,
195,6/16/2017 9:00,91.963,54.187,CBE,1,bare,
196,6/16/2017 9:30,86.936,54.693,CBE,1,bare,
197,6/16/2017 10:00,77.16,64.774,CBE,1,bare,
198,6/16/2017 10:30,82.353,57.267,CBE,1,bare,
199,6/16/2017 11:00,82.486,53.9,CBE,1,bare,
200,6/16/2017 11:30,84.767,50.651,CBE,1,bare,
201,6/16/2017 12:00,85.984,48.572,CBE,1,bare,
202,6/16/2017 12:30,81.597,54.274,CBE,1,bare,
203,6/16/2017 13:00,78.996,60.933,CBE,1,bare,
204,6/16/2017 13:30,77.16,64.986,CBE,1,bare,
205,6/16/2017 14:00,82.353,55.567,CBE,1,bare,
206,6/16/2017 14:30,83.199,54.685,CBE,1,bare,
207,6/16/2017 15:00,83.154,53.411,CBE,1,bare,
208,6/16/2017 15:30,83.779,54.858,CBE,1,bare,
209,6/16/2017 16:00,80.978,56.463,CBE,1,bare,
210,6/16/2017 16:30,84.094,54.279,CBE,1,bare,
211,6/16/2017 17:00,88.902,48.712,CBE,1,bare,
212,6/16/2017 17:30,87.118,46.957,CBE,1,bare,
213,6/16/2017 18:00,87.483,45.31,CBE,1,bare,
214,6/16/2017 18:30,89.593,42.936,CBE,1,bare,
215,6/16/2017 19:00,89.731,43.641,CBE,1,bare,
216,6/16/2017 19:30,88.993,44.553,CBE,1,bare,
217,6/16/2017 20:00,88.122,48.103,CBE,1,bare,
218,6/16/2017 20:30,84.812,51.907,CBE,1,bare,
219,6/16/2017 21:00,73.429,73.713,CBE,1,bare,
220,6/16/2017 21:30,69.6,80.622,CBE,1,bare,
221,6/16/2017 22:00,67.413,85.56,CBE,1,bare,
222,6/16/2017 22:30,67.285,86.148,CBE,1,bare,
223,6/16/2017 23:00,65.788,89.35,CBE,1,bare,
224,6/16/2017 23:30,64.288,91.822,CBE,1,bare,
225,6/17/2017 0:00,63.005,93.86,CBE,1,bare,
226,6/17/2017 0:30,63.604,93.814,CBE,1,bare,
227,6/17/2017 1:00,65.273,91.212,CBE,1,bare,
228,6/17/2017 1:30,65.658,89.629,CBE,1,bare,
229,6/17/2017 2:00,66.429,86.311,CBE,1,bare,
230,6/17/2017 2:30,66.214,86.611,CBE,1,bare,
231,6/17/2017 3:00,66.686,86.618,CBE,1,bare,
232,6/17/2017 3:30,67.714,85.075,CBE,1,bare,
233,6/17/2017 4:00,67.543,86.4,CBE,1,bare,
234,6/17/2017 4:30,68.185,86.098,CBE,1,bare,
235,6/17/2017 5:00,68.227,87.201,CBE,1,bare,
236,6/17/2017 5:30,66.686,90.977,CBE,1,bare,
237,6/17/2017 6:00,66.344,91.974,CBE,1,bare,
238,6/17/2017 6:30,68.742,89.123,CBE,1,bare,
239,6/17/2017 7:00,70.587,86.765,CBE,1,bare,
240,6/17/2017 7:30,71.447,86.296,CBE,1,bare,
241,6/17/2017 8:00,72.955,84.988,CBE,1,bare,
242,6/17/2017 8:30,73.602,83.05,CBE,1,bare,
243,6/17/2017 9:00,76.419,77.82,CBE,1,bare,
244,6/17/2017 9:30,74.899,81.795,CBE,1,bare,
245,6/17/2017 10:00,74.77,82.572,CBE,1,bare,
246,6/17/2017 10:30,73.861,85.716,CBE,1,bare,
247,6/17/2017 11:00,76.464,81.641,CBE,1,bare,
248,6/17/2017 11:30,77.727,79.5,CBE,1,bare,
249,6/17/2017 12:00,79.041,76.401,CBE,1,bare,
250,6/17/2017 12:30,78.033,76.61,CBE,1,bare,
251,6/17/2017 13:00,77.815,74.921,CBE,1,bare,
252,6/17/2017 13:30,78.602,73.359,CBE,1,bare,
253,6/17/2017 14:00,79.831,70.906,CBE,1,bare,
254,6/17/2017 14:30,84.497,64.112,CBE,1,bare,
255,6/17/2017 15:00,89.224,54.04,CBE,1,bare,
256,6/17/2017 15:30,92.714,48.323,CBE,1,bare,
257,6/17/2017 16:00,93.045,46.568,CBE,1,bare,
258,6/17/2017 16:30,87.847,52.682,CBE,1,bare,
259,6/17/2017 17:00,90.518,49.348,CBE,1,bare,
260,6/17/2017 17:30,91.263,46.844,CBE,1,bare,
261,6/17/2017 18:00,84.094,60.605,CBE,1,bare,
262,6/17/2017 18:30,82.665,77.186,CBE,1,bare,
263,6/17/2017 19:00,76.768,81.022,CBE,1,bare,
264,6/17/2017 19:30,75.29,88.425,CBE,1,bare,
265,6/17/2017 20:00,74.163,88.36,CBE,1,bare,
266,6/17/2017 20:30,71.748,93.528,CBE,1,bare,
267,6/17/2017 21:00,71.103,93.759,CBE,1,bare,
268,6/17/2017 21:30,70.846,93.937,CBE,1,bare,
269,6/17/2017 22:00,70.543,95.067,CBE,1,bare,
270,6/17/2017 22:30,70.846,95.376,CBE,1,bare,
271,6/17/2017 23:00,70.372,94.83,CBE,1,bare,
272,6/17/2017 23:30,70.201,95.124,CBE,1,bare,
273,6/18/2017 0:00,70.201,95.495,CBE,1,bare,
274,6/18/2017 0:30,70.587,95.126,CBE,1,bare,
275,6/18/2017 1:00,70.372,95.758,CBE,1,bare,
276,6/18/2017 1:30,70.158,96.256,CBE,1,bare,
277,6/18/2017 2:00,70.158,97.651,CBE,1,bare,
278,6/18/2017 2:30,70.115,97.959,CBE,1,bare,
279,6/18/2017 3:00,70.416,98.108,CBE,1,bare,
280,6/18/2017 3:30,70.459,98.089,CBE,1,bare,
281,6/18/2017 4:00,70.587,98.134,CBE,1,bare,
282,6/18/2017 4:30,70.286,96.196,CBE,1,bare,
283,6/18/2017 5:00,69.343,95.795,CBE,1,bare,
284,6/18/2017 5:30,69.129,94.653,CBE,1,bare,
285,6/18/2017 6:00,69.343,94.099,CBE,1,bare,
286,6/18/2017 6:30,69.6,93.629,CBE,1,bare,
287,6/18/2017 7:00,69.985,93.71,CBE,1,bare,
288,6/18/2017 7:30,70.673,93.083,CBE,1,bare,
289,6/18/2017 8:00,70.673,93.164,CBE,1,bare,
290,6/18/2017 8:30,71.533,91.099,CBE,1,bare,
291,6/18/2017 9:00,72.264,88.716,CBE,1,bare,
292,6/18/2017 9:30,75.29,81.159,CBE,1,bare,
293,6/18/2017 10:00,75.594,80.368,CBE,1,bare,
294,6/18/2017 10:30,72.61,85.056,CBE,1,bare,
295,6/18/2017 11:00,76.55,80.052,CBE,1,bare,
296,6/18/2017 11:30,81.333,72.432,CBE,1,bare,
297,6/18/2017 12:00,79.743,65.808,CBE,1,bare,
298,6/18/2017 12:30,81.597,57.33,CBE,1,bare,
299,6/18/2017 13:00,82.042,55.258,CBE,1,bare,
300,6/18/2017 13:30,81.819,53.054,CBE,1,bare,
301,6/18/2017 14:00,79.084,55.776,CBE,1,bare,
302,6/18/2017 14:30,79.92,55.025,CBE,1,bare,
303,6/18/2017 15:00,77.815,55.986,CBE,1,bare,
304,6/18/2017 15:30,79.216,56.914,CBE,1,bare,
305,6/18/2017 16:00,80.668,51.214,CBE,1,bare,
306,6/18/2017 16:30,79.567,51.451,CBE,1,bare,
307,6/18/2017 17:00,79.524,52.782,CBE,1,bare,
308,6/18/2017 17:30,79.392,51.82,CBE,1,bare,
309,6/18/2017 18:00,76.071,55.813,CBE,1,bare,
310,6/18/2017 18:30,77.77,51.856,CBE,1,bare,
311,6/18/2017 19:00,76.942,54.066,CBE,1,bare,
312,6/18/2017 19:30,73.256,59.845,CBE,1,bare,
313,6/18/2017 20:00,74.77,57.911,CBE,1,bare,
314,6/18/2017 20:30,70.673,64.674,CBE,1,bare,
315,6/18/2017 21:00,68.828,69.51,CBE,1,bare,
316,6/18/2017 21:30,68.013,71.677,CBE,1,bare,
317,6/18/2017 22:00,66.472,75.376,CBE,1,bare,
318,6/18/2017 22:30,66.258,75.552,CBE,1,bare,
319,6/18/2017 23:00,65.53,77.659,CBE,1,bare,
320,6/18/2017 23:30,64.931,78.718,CBE,1,bare,
321,6/19/2017 0:00,63.219,83.599,CBE,1,bare,
322,6/19/2017 0:30,62.148,87.652,CBE,1,bare,
323,6/19/2017 1:00,64.117,82.885,CBE,1,bare,
324,6/19/2017 1:30,62.577,87.006,CBE,1,bare,
325,6/19/2017 2:00,61.72,89.739,CBE,1,bare,
326,6/19/2017 2:30,61.804,90.283,CBE,1,bare,
327,6/19/2017 3:00,61.162,91.467,CBE,1,bare,
328,6/19/2017 3:30,59.315,94.557,CBE,1,bare,
329,6/19/2017 4:00,59.745,93.552,CBE,1,bare,
330,6/19/2017 4:30,59.056,94.234,CBE,1,bare,
331,6/19/2017 5:00,58.023,95.609,CBE,1,bare,
332,6/19/2017 5:30,58.282,94.976,CBE,1,bare,
333,6/19/2017 6:00,56.988,96.635,CBE,1,bare,
334,6/19/2017 6:30,58.066,96.206,CBE,1,bare,
335,6/19/2017 7:00,73.17,70.988,CBE,1,bare,
336,6/19/2017 7:30,80.096,58.455,CBE,1,bare,
337,6/19/2017 8:00,86.799,46.903,CBE,1,bare,
338,6/19/2017 8:30,90.612,44.888,CBE,1,bare,
339,6/19/2017 9:00,88.534,51.831,CBE,1,bare,
340,6/19/2017 9:30,79.788,57.337,CBE,1,bare,
341,6/19/2017 10:00,77.727,56.198,CBE,1,bare,
342,6/19/2017 10:30,79.216,54.654,CBE,1,bare,
343,6/19/2017 11:00,77.859,57.862,CBE,1,bare,
344,6/19/2017 11:30,77.029,57.885,CBE,1,bare,
345,6/19/2017 12:00,77.464,55.488,CBE,1,bare,
346,6/19/2017 12:30,82.042,52.147,CBE,1,bare,
347,6/19/2017 13:00,75.724,55.098,CBE,1,bare,
348,6/19/2017 13:30,71.317,67.633,CBE,1,bare,
349,6/19/2017 14:00,80.184,50.54,CBE,1,bare,
350,6/19/2017 14:30,78.382,51.648,CBE,1,bare,
351,6/19/2017 15:00,79.876,45.883,CBE,1,bare,
352,6/19/2017 15:30,77.509,51.583,CBE,1,bare,
353,6/19/2017 16:00,78.382,48.809,CBE,1,bare,
354,6/19/2017 16:30,78.251,48.383,CBE,1,bare,
355,6/19/2017 17:00,79.831,47.851,CBE,1,bare,
356,6/19/2017 17:30,80.492,47.316,CBE,1,bare,
357,6/19/2017 18:00,77.029,49.703,CBE,1,bare,
358,6/19/2017 18:30,72.869,54.837,CBE,1,bare,
359,6/19/2017 19:00,64.247,67.255,CBE,1,bare,
360,6/19/2017 19:30,63.775,86.594,CBE,1,bare,
361,6/19/2017 20:00,65.188,86.151,CBE,1,bare,
362,6/19/2017 20:30,67.757,81.3,CBE,1,bare,
363,6/19/2017 21:00,60.861,87.374,CBE,1,bare,
364,6/19/2017 21:30,59.83,87.828,CBE,1,bare,
365,6/19/2017 22:00,59.916,88.268,CBE,1,bare,
366,6/19/2017 22:30,59.916,89.441,CBE,1,bare,
367,6/19/2017 23:00,59.745,87.28,CBE,1,bare,
368,6/19/2017 23:30,58.626,87.025,CBE,1,bare,
369,6/20/2017 0:00,57.506,90.644,CBE,1,bare,
370,6/20/2017 0:30,56.901,93.069,CBE,1,bare,
371,6/20/2017 1:00,56.772,93.931,CBE,1,bare,
372,6/20/2017 1:30,56.815,93.653,CBE,1,bare,
373,6/20/2017 2:00,56.208,94.211,CBE,1,bare,
374,6/20/2017 2:30,55.949,94.997,CBE,1,bare,
375,6/20/2017 3:00,57.117,94.188,CBE,1,bare,
376,6/20/2017 3:30,56.251,95.964,CBE,1,bare,
377,6/20/2017 4:00,56.469,96.098,CBE,1,bare,
378,6/20/2017 4:30,56.642,96.736,CBE,1,bare,
379,6/20/2017 5:00,56.556,96.927,CBE,1,bare,
380,6/20/2017 5:30,56.901,97.564,CBE,1,bare,
381,6/20/2017 6:00,56.34,97.936,CBE,1,bare,
382,6/20/2017 6:30,56.642,97.576,CBE,1,bare,
383,6/20/2017 7:00,70.459,71.087,CBE,1,bare,
384,6/20/2017 7:30,78.996,55.423,CBE,1,bare,
385,6/20/2017 8:00,81.775,53.717,CBE,1,bare,
386,6/20/2017 8:30,81.775,57.878,CBE,1,bare,
387,6/20/2017 9:00,74.206,59.682,CBE,1,bare,
388,6/20/2017 9:30,74.64,56.195,CBE,1,bare,
389,6/20/2017 10:00,75.724,55.16,CBE,1,bare,
390,6/20/2017 10:30,76.507,52.33,CBE,1,bare,
391,6/20/2017 11:00,75.463,53.164,CBE,1,bare,
392,6/20/2017 11:30,79.041,47.957,CBE,1,bare,
393,6/20/2017 12:00,77.117,49.454,CBE,1,bare,
394,6/20/2017 12:30,79.304,48.65,CBE,1,bare,
395,6/20/2017 13:00,79.831,44.32,CBE,1,bare,
396,6/20/2017 13:30,76.464,44.361,CBE,1,bare,
397,6/20/2017 14:00,79.743,43.467,CBE,1,bare,
398,6/20/2017 14:30,77.378,42.404,CBE,1,bare,
399,6/20/2017 15:00,77.902,42.698,CBE,1,bare,
400,6/20/2017 15:30,72.955,48.613,CBE,1,bare,
401,6/20/2017 16:00,65.444,68.168,CBE,1,bare,
402,6/20/2017 16:30,60.948,76.736,CBE,1,bare,
403,6/20/2017 17:00,57.592,89.019,CBE,1,bare,
404,6/20/2017 17:30,58.626,87.668,CBE,1,bare,
405,6/20/2017 18:00,58.885,89.301,CBE,1,bare,
406,6/20/2017 18:30,60.003,88.626,CBE,1,bare,
407,6/20/2017 19:00,62.233,85.579,CBE,1,bare,
408,6/20/2017 19:30,71.791,66.368,CBE,1,bare,
409,6/20/2017 20:00,72.136,59.41,CBE,1,bare,
410,6/20/2017 20:30,61.547,82.456,CBE,1,bare,
411,6/20/2017 21:00,60.861,84.069,CBE,1,bare,
412,6/20/2017 21:30,60.174,86.53,CBE,1,bare,
413,6/20/2017 22:00,58.282,90.33,CBE,1,bare,
414,6/20/2017 22:30,56.728,94.312,CBE,1,bare,
415,6/20/2017 23:00,56.34,95.182,CBE,1,bare,
416,6/20/2017 23:30,54.909,96.249,CBE,1,bare,
417,6/21/2017 0:00,53.602,96.436,CBE,1,bare,
418,6/21/2017 0:30,51.852,96.78,CBE,1,bare,
419,6/21/2017 1:00,51.764,97.22,CBE,1,bare,
420,6/21/2017 1:30,50.445,97.771,CBE,1,bare,
421,6/21/2017 2:00,51.984,98.256,CBE,1,bare,
422,6/21/2017 2:30,51.282,98.448,CBE,1,bare,
423,6/21/2017 3:00,51.062,98.439,CBE,1,bare,
424,6/21/2017 3:30,48.895,98.255,CBE,1,bare,
425,6/21/2017 4:00,47.871,98.469,CBE,1,bare,
426,6/21/2017 4:30,47.826,98.635,CBE,1,bare,
427,6/21/2017 5:00,47.019,98.584,CBE,1,bare,
428,6/21/2017 5:30,46.841,98.236,CBE,1,bare,
429,6/21/2017 6:00,47.647,99.027,CBE,1,bare,
430,6/21/2017 6:30,48.583,98.629,CBE,1,bare,
431,6/21/2017 7:00,60.346,90.508,CBE,1,bare,
432,6/21/2017 7:30,64.76,84.178,CBE,1,bare,
433,6/21/2017 8:00,63.347,88.727,CBE,1,bare,
434,6/21/2017 8:30,65.316,85.347,CBE,1,bare,
435,6/21/2017 9:00,67.543,75.352,CBE,1,bare,
436,6/21/2017 9:30,69.085,69.448,CBE,1,bare,
437,6/21/2017 10:00,71.748,62.331,CBE,1,bare,
438,6/21/2017 10:30,73.126,59.281,CBE,1,bare,
439,6/21/2017 11:00,73.904,53.513,CBE,1,bare,
440,6/21/2017 11:30,76.681,47.406,CBE,1,bare,
441,6/21/2017 12:00,80.096,41.853,CBE,1,bare,
442,6/21/2017 12:30,80.537,41.288,CBE,1,bare,
443,6/21/2017 13:00,84.272,39.459,CBE,1,bare,
444,6/21/2017 13:30,79.084,46.153,CBE,1,bare,
445,6/21/2017 14:00,80.361,41.278,CBE,1,bare,
446,6/21/2017 14:30,78.427,44.489,CBE,1,bare,
447,6/21/2017 15:00,78.296,46.778,CBE,1,bare,
448,6/21/2017 15:30,79.48,43.45,CBE,1,bare,
449,6/21/2017 16:00,81.997,41.047,CBE,1,bare,
450,6/21/2017 16:30,82.486,39.754,CBE,1,bare,
