number,date_time,temp,RH,site,block,treatment
706,7/4/2017 0:30,61.547,85.463,CBE,4,bare
707,7/4/2017 1:00,60.604,87.877,CBE,4,bare
708,7/4/2017 1:30,60.089,88.264,CBE,4,bare
709,7/4/2017 2:00,61.29,83.576,CBE,4,bare
710,7/4/2017 2:30,62.319,81.668,CBE,4,bare
711,7/4/2017 3:00,61.761,83.8,CBE,4,bare
712,7/4/2017 3:30,61.205,86.422,CBE,4,bare
713,7/4/2017 4:00,60.517,88.722,CBE,4,bare
714,7/4/2017 4:30,59.142,92.291,CBE,4,bare
715,7/4/2017 5:00,59.272,92.832,CBE,4,bare
716,7/4/2017 5:30,59.229,92.983,CBE,4,bare
717,7/4/2017 6:00,58.842,94.048,CBE,4,bare
718,7/4/2017 6:30,59.745,92.69,CBE,4,bare
719,7/4/2017 7:00,61.891,87.806,CBE,4,bare
720,7/4/2017 7:30,62.233,86.826,CBE,4,bare
721,7/4/2017 8:00,67.456,77.284,CBE,4,bare
722,7/4/2017 8:30,66.385,77.36,CBE,4,bare
723,7/4/2017 9:00,71.661,67.786,CBE,4,bare
724,7/4/2017 9:30,73.818,60.568,CBE,4,bare
725,7/4/2017 10:00,76.071,56.717,CBE,4,bare
726,7/4/2017 10:30,77.902,52.784,CBE,4,bare
727,7/4/2017 11:00,79.128,51.704,CBE,4,bare
728,7/4/2017 11:30,79.92,49.047,CBE,4,bare
729,7/4/2017 12:00,81.509,46.512,CBE,4,bare
730,7/4/2017 12:30,82.175,46.394,CBE,4,bare
731,7/4/2017 13:00,84.227,44.213,CBE,4,bare
732,7/4/2017 13:30,86.617,40.794,CBE,4,bare
733,7/4/2017 14:00,85.352,41.316,CBE,4,bare
734,7/4/2017 14:30,84.945,41.821,CBE,4,bare
735,7/4/2017 15:00,85.307,43.295,CBE,4,bare
736,7/4/2017 15:30,87.847,38.73,CBE,4,bare
737,7/4/2017 16:00,84.587,41.336,CBE,4,bare
738,7/4/2017 16:30,83.824,43.268,CBE,4,bare
739,7/4/2017 17:00,83.287,43.464,CBE,4,bare
740,7/4/2017 17:30,89.269,38.139,CBE,4,bare
741,7/4/2017 18:00,83.959,43.013,CBE,4,bare
742,7/4/2017 18:30,80.139,53.147,CBE,4,bare
743,7/4/2017 19:00,81.288,50.493,CBE,4,bare
744,7/4/2017 19:30,81.909,48.996,CBE,4,bare
745,7/4/2017 20:00,79.216,56.132,CBE,4,bare
746,7/4/2017 20:30,77.945,68.381,CBE,4,bare
747,7/4/2017 21:00,72.783,79.98,CBE,4,bare
748,7/4/2017 21:30,68.4,88.615,CBE,4,bare
749,7/4/2017 22:00,66.686,92.341,CBE,4,bare
750,7/4/2017 22:30,65.829,93.099,CBE,4,bare
751,7/4/2017 23:00,64.888,94.207,CBE,4,bare
752,7/4/2017 23:30,63.347,95.14,CBE,4,bare
753,7/5/2017 0:00,62.62,95.764,CBE,4,bare
754,7/5/2017 0:30,62.319,96.317,CBE,4,bare
755,7/5/2017 1:00,61.462,95.854,CBE,4,bare
756,7/5/2017 1:30,61.462,94.085,CBE,4,bare
757,7/5/2017 2:00,59.788,96.022,CBE,4,bare
758,7/5/2017 2:30,59.401,94.803,CBE,4,bare
759,7/5/2017 3:00,58.669,94.93,CBE,4,bare
760,7/5/2017 3:30,57.636,96.884,CBE,4,bare
761,7/5/2017 4:00,57.031,97.558,CBE,4,bare
762,7/5/2017 4:30,56.251,98.53,CBE,4,bare
763,7/5/2017 5:00,55.776,98.735,CBE,4,bare
764,7/5/2017 5:30,55.386,99.077,CBE,4,bare
765,7/5/2017 6:00,55.081,99.332,CBE,4,bare
766,7/5/2017 6:30,58.066,96.078,CBE,4,bare
767,7/5/2017 7:00,68.913,83.313,CBE,4,bare
768,7/5/2017 7:30,73.731,76.158,CBE,4,bare
769,7/5/2017 8:00,67.885,75.505,CBE,4,bare
770,7/5/2017 8:30,69.858,74.486,CBE,4,bare
771,7/5/2017 9:00,74.163,69.018,CBE,4,bare
772,7/5/2017 9:30,81.819,54.703,CBE,4,bare
773,7/5/2017 10:00,88.534,46.267,CBE,4,bare
774,7/5/2017 10:30,92.338,42.406,CBE,4,bare
775,7/5/2017 11:00,83.601,43.648,CBE,4,bare
776,7/5/2017 11:30,82.665,42.208,CBE,4,bare
777,7/5/2017 12:00,81.466,33.954,CBE,4,bare
778,7/5/2017 12:30,77.378,35.149,CBE,4,bare
779,7/5/2017 13:00,76.028,36.141,CBE,4,bare
780,7/5/2017 13:30,78.339,38.422,CBE,4,bare
781,7/5/2017 14:00,78.91,44.553,CBE,4,bare
782,7/5/2017 14:30,75.333,44.481,CBE,4,bare
783,7/5/2017 15:00,72.394,50.22,CBE,4,bare
784,7/5/2017 15:30,72.653,49.353,CBE,4,bare
785,7/5/2017 16:00,72.61,49.35,CBE,4,bare
786,7/5/2017 16:30,72.653,49.606,CBE,4,bare
787,7/5/2017 17:00,72.48,50.795,CBE,4,bare
788,7/5/2017 17:30,72.007,51.011,CBE,4,bare
789,7/5/2017 18:00,71.62,51.454,CBE,4,bare
790,7/5/2017 18:30,71.404,52.222,CBE,4,bare
791,7/5/2017 19:00,71.274,52.4,CBE,4,bare
792,7/5/2017 19:30,71.19,52.957,CBE,4,bare
793,7/5/2017 20:00,71.146,53.516,CBE,4,bare
794,7/5/2017 20:30,71.103,54.788,CBE,4,bare
795,7/5/2017 21:00,71.146,56.557,CBE,4,bare
796,7/5/2017 21:30,71.146,58.128,CBE,4,bare
797,7/5/2017 22:00,71.19,57.917,CBE,4,bare
798,7/5/2017 22:30,71.146,58.312,CBE,4,bare
799,7/5/2017 23:00,71.146,59.262,CBE,4,bare
800,7/5/2017 23:30,71.146,59.904,CBE,4,bare
801,7/6/2017 0:00,71.103,60.175,CBE,4,bare
802,7/6/2017 0:30,71.103,60.114,CBE,4,bare
803,7/6/2017 1:00,71.017,59.923,CBE,4,bare
804,7/6/2017 1:30,70.974,59.584,CBE,4,bare
805,7/6/2017 2:00,70.93,59.427,CBE,4,bare
806,7/6/2017 2:30,70.887,59.056,CBE,4,bare
807,7/6/2017 3:00,70.759,58.402,CBE,4,bare
808,7/6/2017 3:30,70.673,57.996,CBE,4,bare
809,7/6/2017 4:00,70.673,58.425,CBE,4,bare
810,7/6/2017 4:30,70.63,58.759,CBE,4,bare
811,7/6/2017 5:00,70.63,59.126,CBE,4,bare
812,7/6/2017 5:30,70.587,59.275,CBE,4,bare
813,7/6/2017 6:00,70.587,59.122,CBE,4,bare
814,7/6/2017 6:30,70.543,59.18,CBE,4,bare
815,7/6/2017 7:00,70.502,59.084,CBE,4,bare
816,7/6/2017 7:30,70.459,59.08,CBE,4,bare
817,7/6/2017 8:00,70.459,59.355,CBE,4,bare
818,7/6/2017 8:30,70.459,59.722,CBE,4,bare
819,7/6/2017 9:00,70.543,60.187,CBE,4,bare
820,7/6/2017 9:30,70.502,60.244,CBE,4,bare
821,7/6/2017 10:00,70.543,59.912,CBE,4,bare
822,7/6/2017 10:30,70.543,60.156,CBE,4,bare
823,7/6/2017 11:00,70.543,60.522,CBE,4,bare
824,7/6/2017 11:30,70.63,59.859,CBE,4,bare
825,7/6/2017 12:00,70.63,59.432,CBE,4,bare
826,7/6/2017 12:30,70.63,59.034,CBE,4,bare
827,7/6/2017 13:00,70.673,59.649,CBE,4,bare
828,7/6/2017 13:30,70.803,60.849,CBE,4,bare
829,7/6/2017 14:00,70.846,61.521,CBE,4,bare
830,7/6/2017 14:30,70.974,62.412,CBE,4,bare
831,7/6/2017 15:00,71.447,61.515,CBE,4,bare
832,7/6/2017 15:30,71.704,60.594,CBE,4,bare
833,7/6/2017 16:00,71.834,60.362,CBE,4,bare
834,7/6/2017 16:30,72.007,59.888,CBE,4,bare
835,7/6/2017 17:00,72.136,60.205,CBE,4,bare
836,7/6/2017 17:30,72.221,61.159,CBE,4,bare
837,7/6/2017 18:00,72.178,62.734,CBE,4,bare
838,7/6/2017 18:30,72.136,62.882,CBE,4,bare
839,7/6/2017 19:00,72.178,63.339,CBE,4,bare
840,7/6/2017 19:30,72.178,63.128,CBE,4,bare
841,7/6/2017 20:00,72.178,63.4,CBE,4,bare
842,7/6/2017 20:30,72.178,64.064,CBE,4,bare
843,7/6/2017 21:00,72.264,65.546,CBE,4,bare
844,7/6/2017 21:30,72.351,66.752,CBE,4,bare
845,7/6/2017 22:00,72.351,66.961,CBE,4,bare
846,7/6/2017 22:30,72.351,66.572,CBE,4,bare
847,7/6/2017 23:00,72.307,65.91,CBE,4,bare
848,7/6/2017 23:30,72.307,65.58,CBE,4,bare
849,7/7/2017 0:00,72.307,65.37,CBE,4,bare
850,7/7/2017 0:30,72.264,65.366,CBE,4,bare
851,7/7/2017 1:00,72.264,65.486,CBE,4,bare
852,7/7/2017 1:30,72.178,63.581,CBE,4,bare
853,7/7/2017 2:00,72.178,63.158,CBE,4,bare
854,7/7/2017 2:30,72.178,64.094,CBE,4,bare
855,7/7/2017 3:00,72.178,64.365,CBE,4,bare
856,7/7/2017 3:30,72.136,64.482,CBE,4,bare
857,7/7/2017 4:00,72.136,65.143,CBE,4,bare
858,7/7/2017 4:30,72.178,66.884,CBE,4,bare
859,7/7/2017 5:00,72.136,67.357,CBE,4,bare
860,7/7/2017 5:30,72.007,66.539,CBE,4,bare
861,7/7/2017 6:00,72.007,66.449,CBE,4,bare
862,7/7/2017 6:30,71.964,66.594,CBE,4,bare
863,7/7/2017 7:00,71.92,65.603,CBE,4,bare
864,7/7/2017 7:30,71.834,64.844,CBE,4,bare
865,7/7/2017 8:00,71.791,64.088,CBE,4,bare
866,7/7/2017 8:30,71.748,63.601,CBE,4,bare
867,7/7/2017 9:00,71.704,63.446,CBE,4,bare
868,7/7/2017 9:30,72.264,63.287,CBE,4,bare
869,7/7/2017 10:00,71.791,62.759,CBE,4,bare
870,7/7/2017 10:30,71.317,62.988,CBE,4,bare
871,7/7/2017 11:00,71.533,64.485,CBE,4,bare
872,7/7/2017 11:30,71.49,64.421,CBE,4,bare
873,7/7/2017 12:00,71.748,64.866,CBE,4,bare
874,7/7/2017 12:30,71.704,64.922,CBE,4,bare
875,7/7/2017 13:00,72.05,65.555,CBE,4,bare
876,7/7/2017 13:30,72.093,66.188,CBE,4,bare
877,7/7/2017 14:00,72.264,65.906,CBE,4,bare
878,7/7/2017 14:30,72.307,66.329,CBE,4,bare
879,7/7/2017 15:00,72.61,66.568,CBE,4,bare
880,7/7/2017 15:30,72.61,66.926,CBE,4,bare
881,7/7/2017 16:00,72.783,67.302,CBE,4,bare
882,7/7/2017 16:30,72.61,67.344,CBE,4,bare
883,7/7/2017 17:00,72.783,67.361,CBE,4,bare
884,7/7/2017 17:30,72.61,67.732,CBE,4,bare
885,7/7/2017 18:00,72.869,69.065,CBE,4,bare
886,7/7/2017 18:30,72.739,69.348,CBE,4,bare
887,7/7/2017 19:00,73.04,69.823,CBE,4,bare
888,7/7/2017 19:30,72.696,67.978,CBE,4,bare
889,7/7/2017 20:00,72.955,68.837,CBE,4,bare
890,7/7/2017 20:30,72.783,68.017,CBE,4,bare
891,7/7/2017 21:00,72.653,67.289,CBE,4,bare
892,7/7/2017 21:30,72.48,66.465,CBE,4,bare
893,7/7/2017 22:00,72.437,64.841,CBE,4,bare
894,7/7/2017 22:30,72.178,63.43,CBE,4,bare
895,7/7/2017 23:00,72.136,62.154,CBE,4,bare
896,7/7/2017 23:30,71.92,61.831,CBE,4,bare
897,7/8/2017 0:00,71.877,61.645,CBE,4,bare
898,7/8/2017 0:30,71.748,61.633,CBE,4,bare
899,7/8/2017 1:00,71.661,61.625,CBE,4,bare
900,7/8/2017 1:30,71.62,61.713,CBE,4,bare
901,7/8/2017 2:00,71.533,61.857,CBE,4,bare
902,7/8/2017 2:30,71.49,61.671,CBE,4,bare
903,7/8/2017 3:00,71.404,61.268,CBE,4,bare
904,7/8/2017 3:30,71.231,59.453,CBE,4,bare
905,7/8/2017 4:00,71.103,58.094,CBE,4,bare
906,7/8/2017 4:30,71.19,59.021,CBE,4,bare
907,7/8/2017 5:00,71.017,59.129,CBE,4,bare
908,7/8/2017 5:30,70.974,58.696,CBE,4,bare
909,7/8/2017 6:00,70.887,58.014,CBE,4,bare
910,7/8/2017 6:30,70.887,57.491,CBE,4,bare
911,7/8/2017 7:00,70.93,57.279,CBE,4,bare
912,7/8/2017 7:30,70.803,57.545,CBE,4,bare
913,7/8/2017 8:00,70.846,57.18,CBE,4,bare
914,7/8/2017 8:30,70.673,57.442,CBE,4,bare
915,7/8/2017 9:00,70.63,57.654,CBE,4,bare
916,7/8/2017 9:30,70.587,58.05,CBE,4,bare
917,7/8/2017 10:00,70.716,57.876,CBE,4,bare
918,7/8/2017 10:30,70.502,58.257,CBE,4,bare
919,7/8/2017 11:00,70.587,58.418,CBE,4,bare
920,7/8/2017 11:30,70.502,58.656,CBE,4,bare
921,7/8/2017 12:00,70.416,58.311,CBE,4,bare
922,7/8/2017 12:30,70.372,58.215,CBE,4,bare
923,7/8/2017 13:00,70.286,57.41,CBE,4,bare
924,7/8/2017 13:30,70.201,56.386,CBE,4,bare
925,7/8/2017 14:00,70.286,54.909,CBE,4,bare
926,7/8/2017 14:30,70.115,52.686,CBE,4,bare
927,7/8/2017 15:00,70.201,50.121,CBE,4,bare
928,7/8/2017 15:30,70.115,48.505,CBE,4,bare
929,7/8/2017 16:00,70.029,46.785,CBE,4,bare
930,7/8/2017 16:30,70.072,46.119,CBE,4,bare
931,7/8/2017 17:00,70.029,45.893,CBE,4,bare
932,7/8/2017 17:30,70.115,45.803,CBE,4,bare
933,7/8/2017 18:00,69.901,46.967,CBE,4,bare
934,7/8/2017 18:30,69.985,46.368,CBE,4,bare
935,7/8/2017 19:00,69.942,46.62,CBE,4,bare
936,7/8/2017 19:30,69.858,47.948,CBE,4,bare
937,7/8/2017 20:00,69.901,48.015,CBE,4,bare
938,7/8/2017 20:30,69.771,47.879,CBE,4,bare
939,7/8/2017 21:00,69.901,47.698,CBE,4,bare
940,7/8/2017 21:30,69.685,50.303,CBE,4,bare
941,7/8/2017 22:00,69.771,53.594,CBE,4,bare
942,7/8/2017 22:30,69.771,54.34,CBE,4,bare
943,7/8/2017 23:00,69.728,53.217,CBE,4,bare
944,7/8/2017 23:30,69.685,52.746,CBE,4,bare
945,7/9/2017 0:00,69.6,52.271,CBE,4,bare
946,7/9/2017 0:30,69.643,51.587,CBE,4,bare
947,7/9/2017 1:00,69.6,50.391,CBE,4,bare
948,7/9/2017 1:30,69.685,51.151,CBE,4,bare
949,7/9/2017 2:00,69.901,51.199,CBE,4,bare
950,7/9/2017 2:30,69.901,51.575,CBE,4,bare
951,7/9/2017 3:00,70.072,51.306,CBE,4,bare
952,7/9/2017 3:30,70.072,51.306,CBE,4,bare
953,7/9/2017 4:00,69.985,51.613,CBE,4,bare
954,7/9/2017 4:30,69.942,51.484,CBE,4,bare
955,7/9/2017 5:00,69.942,51.045,CBE,4,bare
956,7/9/2017 5:30,70.029,50.014,CBE,4,bare
957,7/9/2017 6:00,69.942,49.661,CBE,4,bare
958,7/9/2017 6:30,70.072,49.608,CBE,4,bare
959,7/9/2017 7:00,70.072,49.828,CBE,4,bare
960,7/9/2017 7:30,69.728,50.086,CBE,4,bare
961,7/9/2017 8:00,69.514,49.472,CBE,4,bare
962,7/9/2017 8:30,69.343,49.554,CBE,4,bare
963,7/9/2017 9:00,69.514,50.699,CBE,4,bare
964,7/9/2017 9:30,69.3,52.841,CBE,4,bare
965,7/9/2017 10:00,69.3,54.395,CBE,4,bare
966,7/9/2017 10:30,69.3,55.169,CBE,4,bare
967,7/9/2017 11:00,69.343,55.914,CBE,4,bare
968,7/9/2017 11:30,69.514,56.391,CBE,4,bare
969,7/9/2017 12:00,69.643,57.294,CBE,4,bare
970,7/9/2017 12:30,69.901,57.316,CBE,4,bare
971,7/9/2017 13:00,69.901,57.776,CBE,4,bare
972,7/9/2017 13:30,69.942,57.596,CBE,4,bare
973,7/9/2017 14:00,70.158,57.614,CBE,4,bare
974,7/9/2017 14:30,70.115,58.132,CBE,4,bare
975,7/9/2017 15:00,70.243,58.603,CBE,4,bare
976,7/9/2017 15:30,70.201,59.455,CBE,4,bare
977,7/9/2017 16:00,70.201,59.241,CBE,4,bare
978,7/9/2017 16:30,70.072,59.047,CBE,4,bare
979,7/9/2017 17:00,70.201,58.936,CBE,4,bare
980,7/9/2017 17:30,70.459,57.762,CBE,4,bare
981,7/9/2017 18:00,70.029,57.019,CBE,4,bare
982,7/9/2017 18:30,69.901,56.793,CBE,4,bare
983,7/9/2017 19:00,69.901,56.639,CBE,4,bare
984,7/9/2017 19:30,69.771,57.366,CBE,4,bare
985,7/9/2017 20:00,69.942,58.76,CBE,4,bare
986,7/9/2017 20:30,69.942,59.555,CBE,4,bare
987,7/9/2017 21:00,70.115,60.514,CBE,4,bare
988,7/9/2017 21:30,70.029,60.871,CBE,4,bare
989,7/9/2017 22:00,69.858,60.278,CBE,4,bare
990,7/9/2017 22:30,69.814,58.841,CBE,4,bare
991,7/9/2017 23:00,69.471,57.985,CBE,4,bare
992,7/9/2017 23:30,69.728,58.711,CBE,4,bare
993,7/10/2017 0:00,69.771,58.868,CBE,4,bare
994,7/10/2017 0:30,69.728,59.078,CBE,4,bare
995,7/10/2017 1:00,69.6,59.525,CBE,4,bare
996,7/10/2017 1:30,69.427,59.936,CBE,4,bare
997,7/10/2017 2:00,69.557,59.917,CBE,4,bare
998,7/10/2017 2:30,69.386,60.419,CBE,4,bare
999,7/10/2017 3:00,69.471,60.609,CBE,4,bare
1000,7/10/2017 3:30,69.343,60.84,CBE,4,bare
1001,7/10/2017 4:00,69.256,61.287,CBE,4,bare
1002,7/10/2017 4:30,69.427,61.333,CBE,4,bare
1003,7/10/2017 5:00,69.427,61.908,CBE,4,bare
1004,7/10/2017 5:30,69.514,62.399,CBE,4,bare
1005,7/10/2017 6:00,69.514,62.942,CBE,4,bare
1006,7/10/2017 6:30,69.6,64.782,CBE,4,bare
1007,7/10/2017 7:00,69.942,66.069,CBE,4,bare
1008,7/10/2017 7:30,70.029,67.743,CBE,4,bare
1009,7/10/2017 8:00,70.072,66.559,CBE,4,bare
1010,7/10/2017 8:30,70.286,66.967,CBE,4,bare
1011,7/10/2017 9:00,70.887,66.907,CBE,4,bare
1012,7/10/2017 9:30,71.317,65.515,CBE,4,bare
1013,7/10/2017 10:00,71.49,64.481,CBE,4,bare
1014,7/10/2017 10:30,71.661,64.738,CBE,4,bare
1015,7/10/2017 11:00,71.748,64.656,CBE,4,bare
1016,7/10/2017 11:30,71.748,64.234,CBE,4,bare
1017,7/10/2017 12:00,71.834,64.092,CBE,4,bare
1018,7/10/2017 12:30,71.964,64.194,CBE,4,bare
1019,7/10/2017 13:00,72.093,64.748,CBE,4,bare
1020,7/10/2017 13:30,72.178,63.913,CBE,4,bare
1021,7/10/2017 14:00,72.264,63.77,CBE,4,bare
1022,7/10/2017 14:30,72.351,64.833,CBE,4,bare
1023,7/10/2017 15:00,72.696,65.677,CBE,4,bare
1026,7/10/2017 15:30,73.818,64.036,CBE,4,bare
1027,7/10/2017 16:00,73.342,64.203,CBE,4,bare
1028,7/10/2017 16:30,72.955,65.071,CBE,4,bare
1029,7/10/2017 17:00,72.696,66.187,CBE,4,bare
1030,7/10/2017 17:30,72.523,65.96,CBE,4,bare
1031,7/10/2017 18:00,72.394,66.277,CBE,4,bare
1032,7/10/2017 18:30,72.221,67.217,CBE,4,bare
1033,7/10/2017 19:00,72.093,68.394,CBE,4,bare
1034,7/10/2017 19:30,72.007,68.622,CBE,4,bare
1035,7/10/2017 20:00,71.92,69.591,CBE,4,bare
1036,7/10/2017 20:30,71.877,70.088,CBE,4,bare
1037,7/10/2017 21:00,71.834,70.231,CBE,4,bare
1038,7/10/2017 21:30,71.748,70.222,CBE,4,bare
1039,7/10/2017 22:00,71.661,70.978,CBE,4,bare
1040,7/10/2017 22:30,71.661,71.917,CBE,4,bare
1041,7/10/2017 23:00,71.661,72.619,CBE,4,bare
1042,7/10/2017 23:30,71.62,72.789,CBE,4,bare
1043,7/11/2017 0:00,71.577,72.901,CBE,4,bare
1044,7/11/2017 0:30,71.533,73.013,CBE,4,bare
1045,7/11/2017 1:00,71.49,73.125,CBE,4,bare
1046,7/11/2017 1:30,71.404,73.203,CBE,4,bare
1047,7/11/2017 2:00,71.317,73.019,CBE,4,bare
1048,7/11/2017 2:30,71.274,73.19,CBE,4,bare
1049,7/11/2017 3:00,71.231,73.33,CBE,4,bare
1050,7/11/2017 3:30,71.146,73.234,CBE,4,bare
1051,7/11/2017 4:00,71.103,73.142,CBE,4,bare
1052,7/11/2017 4:30,71.06,73.137,CBE,4,bare
1053,7/11/2017 5:00,71.06,73.021,CBE,4,bare
1054,7/11/2017 5:30,70.974,72.72,CBE,4,bare
1055,7/11/2017 6:00,70.974,73.274,CBE,4,bare
1056,7/11/2017 6:30,70.974,73.448,CBE,4,bare
1057,7/11/2017 7:00,70.93,72.453,CBE,4,bare
1058,7/11/2017 7:30,71.49,78.09,CBE,4,bare
1059,7/11/2017 8:00,67.757,54.179,CBE,4,bare
1060,7/11/2017 8:30,69.085,70.915,CBE,4,bare
1061,7/11/2017 9:00,72.307,77.582,CBE,4,bare
1062,7/11/2017 9:30,75.853,78.995,CBE,4,bare
1063,7/11/2017 10:00,79.128,78.564,CBE,4,bare
1064,7/11/2017 10:30,81.864,77.008,CBE,4,bare
1065,7/11/2017 11:00,84.362,74.984,CBE,4,bare
1066,7/11/2017 11:30,87.073,68.922,CBE,4,bare
1067,7/11/2017 12:00,91.636,62.426,CBE,4,bare
1068,7/11/2017 12:30,93.706,57.119,CBE,4,bare
1069,7/11/2017 13:00,96.627,53.996,CBE,4,bare
1070,7/11/2017 13:30,94.467,51.393,CBE,4,bare
1071,7/11/2017 14:00,86.256,64.675,CBE,4,bare
1072,7/11/2017 14:30,86.799,63.364,CBE,4,bare
1073,7/11/2017 15:00,86.981,61.95,CBE,4,bare
1074,7/11/2017 15:30,88.671,62.038,CBE,4,bare
1075,7/11/2017 16:00,93.281,54.16,CBE,4,bare
1076,7/11/2017 16:30,88.993,61.879,CBE,4,bare
1077,7/11/2017 17:00,89.499,57.319,CBE,4,bare
1078,7/11/2017 17:30,87.939,61.785,CBE,4,bare
1079,7/11/2017 18:00,90.936,55.872,CBE,4,bare
1080,7/11/2017 18:30,88.214,58.953,CBE,4,bare
1081,7/11/2017 19:00,83.021,69.73,CBE,4,bare
1082,7/11/2017 19:30,83.199,69.114,CBE,4,bare
1083,7/11/2017 20:00,81.066,73.058,CBE,4,bare
1084,7/11/2017 20:30,79.084,75.118,CBE,4,bare
1085,7/11/2017 21:00,77.247,79.098,CBE,4,bare
1086,7/11/2017 21:30,76.375,80.461,CBE,4,bare
1087,7/11/2017 22:00,76.375,82.114,CBE,4,bare
1088,7/11/2017 22:30,75.724,83.48,CBE,4,bare
1089,7/11/2017 23:00,74.77,86.499,CBE,4,bare
1090,7/11/2017 23:30,74.424,88.146,CBE,4,bare
1091,7/12/2017 0:00,72.955,91.753,CBE,4,bare
1092,7/12/2017 0:30,72.61,94.025,CBE,4,bare
1093,7/12/2017 1:00,73.645,92.417,CBE,4,bare
1094,7/12/2017 1:30,73.731,92.456,CBE,4,bare
1095,7/12/2017 2:00,73.472,92.745,CBE,4,bare
1096,7/12/2017 2:30,73.126,92.724,CBE,4,bare
1097,7/12/2017 3:00,72.48,94.382,CBE,4,bare
1098,7/12/2017 3:30,73.688,89.398,CBE,4,bare
1099,7/12/2017 4:00,73.04,88.544,CBE,4,bare
1100,7/12/2017 4:30,69.985,95.994,CBE,4,bare
1101,7/12/2017 5:00,70.243,97.27,CBE,4,bare
1102,7/12/2017 5:30,69.771,97.751,CBE,4,bare
1103,7/12/2017 6:00,69.643,98.125,CBE,4,bare
1104,7/12/2017 6:30,70.372,98.573,CBE,4,bare
1105,7/12/2017 7:00,71.274,98.393,CBE,4,bare
1106,7/12/2017 7:30,70.974,98.348,CBE,4,bare
1107,7/12/2017 8:00,70.587,97.714,CBE,4,bare
1108,7/12/2017 8:30,71.92,97.647,CBE,4,bare
1109,7/12/2017 9:00,71.877,97.324,CBE,4,bare
1110,7/12/2017 9:30,71.834,97.107,CBE,4,bare
1111,7/12/2017 10:00,72.264,97.671,CBE,4,bare
1112,7/12/2017 10:30,72.826,98.201,CBE,4,bare
1113,7/12/2017 11:00,68.999,98.499,CBE,4,bare
1114,7/12/2017 11:30,68.999,98.838,CBE,4,bare
1115,7/12/2017 12:00,69.17,99.071,CBE,4,bare
1116,7/12/2017 12:30,68.742,99.474,CBE,4,bare
1117,7/12/2017 13:00,68.999,99.669,CBE,4,bare
1118,7/12/2017 13:30,69.685,99.668,CBE,4,bare
1119,7/12/2017 14:00,74.813,98.018,CBE,4,bare
1120,7/12/2017 14:30,77.072,95.568,CBE,4,bare
1121,7/12/2017 15:00,78.165,95.129,CBE,4,bare
1122,7/12/2017 15:30,78.733,91.281,CBE,4,bare
1123,7/12/2017 16:00,78.953,91.86,CBE,4,bare
1124,7/12/2017 16:30,79.128,89.565,CBE,4,bare
1125,7/12/2017 17:00,84.272,81.537,CBE,4,bare
1126,7/12/2017 17:30,82.886,73.727,CBE,4,bare
1127,7/12/2017 18:00,81.775,72.151,CBE,4,bare
1128,7/12/2017 18:30,81.199,73.547,CBE,4,bare
1129,7/12/2017 19:00,84.542,68.642,CBE,4,bare
1130,7/12/2017 19:30,79.92,75.385,CBE,4,bare
1131,7/12/2017 20:00,80.361,76.636,CBE,4,bare
1132,7/12/2017 20:30,77.815,80.487,CBE,4,bare
1133,7/12/2017 21:00,74.943,86.716,CBE,4,bare
1134,7/12/2017 21:30,74.12,89.153,CBE,4,bare
1135,7/12/2017 22:00,72.48,93.093,CBE,4,bare
1136,7/12/2017 22:30,72.653,93.251,CBE,4,bare
1137,7/12/2017 23:00,71.49,94.829,CBE,4,bare
1138,7/12/2017 23:30,71.661,95.917,CBE,4,bare
1139,7/13/2017 0:00,71.577,95.985,CBE,4,bare
1140,7/13/2017 0:30,72.264,95.845,CBE,4,bare
1141,7/13/2017 1:00,71.274,96.841,CBE,4,bare
1142,7/13/2017 1:30,71.49,96.74,CBE,4,bare
1143,7/13/2017 2:00,71.317,96.451,CBE,4,bare
1144,7/13/2017 2:30,71.661,96.289,CBE,4,bare
1145,7/13/2017 3:00,72.264,95.419,CBE,4,bare
1146,7/13/2017 3:30,72.48,96.99,CBE,4,bare
1147,7/13/2017 4:00,72.653,98.597,CBE,4,bare
1148,7/13/2017 4:30,72.696,99.076,CBE,4,bare
1149,7/13/2017 5:00,72.523,99.155,CBE,4,bare
1150,7/13/2017 5:30,71.964,99.385,CBE,4,bare
1151,7/13/2017 6:00,71.06,99.563,CBE,4,bare
1152,7/13/2017 6:30,70.93,99.83,CBE,4,bare
1153,7/13/2017 7:00,71.62,99.855,CBE,4,bare
1154,7/13/2017 7:30,72.264,99.796,CBE,4,bare
1155,7/13/2017 8:00,72.696,99.547,CBE,4,bare
1156,7/13/2017 8:30,72.912,99.16,CBE,4,bare
1157,7/13/2017 9:00,73.645,98.48,CBE,4,bare
1158,7/13/2017 9:30,74.295,97.041,CBE,4,bare
1159,7/13/2017 10:00,74.554,96.387,CBE,4,bare
1160,7/13/2017 10:30,74.554,95.746,CBE,4,bare
1161,7/13/2017 11:00,74.554,96.013,CBE,4,bare
1162,7/13/2017 11:30,78.471,92.398,CBE,4,bare
1163,7/13/2017 12:00,82.575,88.144,CBE,4,bare
1164,7/13/2017 12:30,79.743,84.682,CBE,4,bare
1165,7/13/2017 13:00,80.184,84.425,CBE,4,bare
1166,7/13/2017 13:30,79.392,83.248,CBE,4,bare
1167,7/13/2017 14:00,79.304,83.664,CBE,4,bare
