number,date_time,temp,RH,site,block,treatment
463,6/21/2017 23:00,58.282,94.925,CBE,1,soy
464,6/21/2017 23:30,58.712,95.452,CBE,1,soy
465,6/22/2017 0:00,58.152,95.731,CBE,1,soy
466,6/22/2017 0:30,59.229,96.403,CBE,1,soy
467,6/22/2017 1:00,60.303,95.011,CBE,1,soy
468,6/22/2017 1:30,59.745,92.951,CBE,1,soy
469,6/22/2017 2:00,59.014,93.838,CBE,1,soy
470,6/22/2017 2:30,61.205,87.366,CBE,1,soy
471,6/22/2017 3:00,61.934,84.369,CBE,1,soy
472,6/22/2017 3:30,62.148,84.04,CBE,1,soy
473,6/22/2017 4:00,62.105,83.213,CBE,1,soy
474,6/22/2017 4:30,63.862,79.125,CBE,1,soy
475,6/22/2017 5:00,63.262,79.977,CBE,1,soy
476,6/22/2017 5:30,64.204,77.618,CBE,1,soy
477,6/22/2017 6:00,65.316,75.218,CBE,1,soy
478,6/22/2017 6:30,66.429,76.142,CBE,1,soy
479,6/22/2017 7:00,68.742,76.575,CBE,1,soy
480,6/22/2017 7:30,69.386,78.445,CBE,1,soy
481,6/22/2017 8:00,70.803,79.15,CBE,1,soy
482,6/22/2017 8:30,70.286,84.041,CBE,1,soy
483,6/22/2017 9:00,70.372,85.44,CBE,1,soy
484,6/22/2017 9:30,72.007,83.668,CBE,1,soy
485,6/22/2017 10:00,74.683,78.859,CBE,1,soy
486,6/22/2017 10:30,78.296,73.356,CBE,1,soy
487,6/22/2017 11:00,82.308,64.217,CBE,1,soy
488,6/22/2017 11:30,83.601,60.033,CBE,1,soy
489,6/22/2017 12:00,85.532,57.562,CBE,1,soy
490,6/22/2017 12:30,87.483,57.786,CBE,1,soy
491,6/22/2017 13:00,86.482,55.93,CBE,1,soy
492,6/22/2017 13:30,88.122,52.22,CBE,1,soy
493,6/22/2017 14:00,87.346,49.415,CBE,1,soy
494,6/22/2017 14:30,87.71,47.226,CBE,1,soy
495,6/22/2017 15:00,87.21,51.378,CBE,1,soy
496,6/22/2017 15:30,87.163,51.987,CBE,1,soy
497,6/22/2017 16:00,86.211,55.018,CBE,1,soy
498,6/22/2017 16:30,86.572,53.13,CBE,1,soy
499,6/22/2017 17:00,83.064,62.346,CBE,1,soy
500,6/22/2017 17:30,82.218,67.018,CBE,1,soy
501,6/22/2017 18:00,82.441,64.965,CBE,1,soy
502,6/22/2017 18:30,80.449,71.417,CBE,1,soy
503,6/22/2017 19:00,75.117,95.451,CBE,1,soy
504,6/22/2017 19:30,75.074,96.435,CBE,1,soy
505,6/22/2017 20:00,74.034,96.897,CBE,1,soy
506,6/22/2017 20:30,73.99,97.262,CBE,1,soy
507,6/22/2017 21:00,74.597,95.485,CBE,1,soy
508,6/22/2017 21:30,74.986,94.035,CBE,1,soy
509,6/22/2017 22:00,74.899,92.617,CBE,1,soy
510,6/22/2017 22:30,74.511,92.834,CBE,1,soy
511,6/22/2017 23:00,74.64,91.875,CBE,1,soy
512,6/22/2017 23:30,74.597,89.903,CBE,1,soy
513,6/23/2017 0:00,74.338,86.389,CBE,1,soy
514,6/23/2017 0:30,73.861,86.328,CBE,1,soy
515,6/23/2017 1:00,73.861,85.604,CBE,1,soy
516,6/23/2017 1:30,72.696,87.12,CBE,1,soy
517,6/23/2017 2:00,73.083,86.201,CBE,1,soy
518,6/23/2017 2:30,72.955,86.628,CBE,1,soy
519,6/23/2017 3:00,72.826,86.805,CBE,1,soy
520,6/23/2017 3:30,72.739,87.237,CBE,1,soy
521,6/23/2017 4:00,72.093,90.305,CBE,1,soy
522,6/23/2017 4:30,70.286,97.565,CBE,1,soy
523,6/23/2017 5:00,69.901,98.398,CBE,1,soy
524,6/23/2017 5:30,69.942,98.77,CBE,1,soy
525,6/23/2017 6:00,70.029,98.992,CBE,1,soy
526,6/23/2017 6:30,70.115,99.161,CBE,1,soy
527,6/23/2017 7:00,70.459,99.29,CBE,1,soy
528,6/23/2017 7:30,70.803,99.342,CBE,1,soy
529,6/23/2017 8:00,71.577,98.909,CBE,1,soy
530,6/23/2017 8:30,71.791,98.233,CBE,1,soy
531,6/23/2017 9:00,70.372,98.991,CBE,1,soy
532,6/23/2017 9:30,69.942,98.979,CBE,1,soy
533,6/23/2017 10:00,69.771,99.369,CBE,1,soy
534,6/23/2017 10:30,69.858,98.914,CBE,1,soy
535,6/23/2017 11:00,71.704,98.168,CBE,1,soy
536,6/23/2017 11:30,73.472,95.618,CBE,1,soy
537,6/23/2017 12:00,72.912,91.422,CBE,1,soy
538,6/23/2017 12:30,70.243,93.104,CBE,1,soy
539,6/23/2017 13:00,73.731,83.348,CBE,1,soy
540,6/23/2017 13:30,72.739,78.949,CBE,1,soy
541,6/23/2017 14:00,75.681,70.746,CBE,1,soy
542,6/23/2017 14:30,78.339,66.008,CBE,1,soy
543,6/23/2017 15:00,76.246,65.021,CBE,1,soy
544,6/23/2017 15:30,75.724,63.79,CBE,1,soy
545,6/23/2017 16:00,75.333,64.481,CBE,1,soy
546,6/23/2017 16:30,74.943,61.341,CBE,1,soy
547,6/23/2017 17:00,77.509,54.268,CBE,1,soy
548,6/23/2017 17:30,74.813,61.391,CBE,1,soy
549,6/23/2017 18:00,72.48,65.296,CBE,1,soy
550,6/23/2017 18:30,77.335,49.054,CBE,1,soy
551,6/23/2017 19:00,75.551,51.72,CBE,1,soy
552,6/23/2017 19:30,75.29,49.29,CBE,1,soy
553,6/23/2017 20:00,73.947,51.504,CBE,1,soy
554,6/23/2017 20:30,73.472,56.998,CBE,1,soy
555,6/23/2017 21:00,65.102,74.851,CBE,1,soy
556,6/23/2017 21:30,61.804,87.876,CBE,1,soy
557,6/23/2017 22:00,60.26,91.474,CBE,1,soy
558,6/23/2017 22:30,60.346,91.539,CBE,1,soy
559,6/23/2017 23:00,63.176,86.353,CBE,1,soy
560,6/23/2017 23:30,64.546,85.029,CBE,1,soy
561,6/24/2017 0:00,63.176,83.154,CBE,1,soy
562,6/24/2017 0:30,62.319,80.115,CBE,1,soy
563,6/24/2017 1:00,62.406,81.845,CBE,1,soy
564,6/24/2017 1:30,61.462,85.561,CBE,1,soy
565,6/24/2017 2:00,61.248,88.204,CBE,1,soy
566,6/24/2017 2:30,61.119,88.776,CBE,1,soy
567,6/24/2017 3:00,60.089,90.579,CBE,1,soy
568,6/24/2017 3:30,59.83,90.966,CBE,1,soy
569,6/24/2017 4:00,60.132,89.204,CBE,1,soy
570,6/24/2017 4:30,59.229,91.041,CBE,1,soy
571,6/24/2017 5:00,59.358,90.584,CBE,1,soy
572,6/24/2017 5:30,58.626,92.323,CBE,1,soy
573,6/24/2017 6:00,58.712,92.413,CBE,1,soy
574,6/24/2017 6:30,58.885,93.247,CBE,1,soy
575,6/24/2017 7:00,61.119,88.16,CBE,1,soy
576,6/24/2017 7:30,63.005,85.542,CBE,1,soy
577,6/24/2017 8:00,64.459,81.847,CBE,1,soy
578,6/24/2017 8:30,66.258,77.799,CBE,1,soy
579,6/24/2017 9:00,67.586,73.948,CBE,1,soy
580,6/24/2017 9:30,68.785,73.183,CBE,1,soy
581,6/24/2017 10:00,70.243,69.478,CBE,1,soy
582,6/24/2017 10:30,72.567,66.504,CBE,1,soy
583,6/24/2017 11:00,75.204,58.783,CBE,1,soy
584,6/24/2017 11:30,74.163,60.874,CBE,1,soy
585,6/24/2017 12:00,73.818,57.893,CBE,1,soy
586,6/24/2017 12:30,75.333,57.184,CBE,1,soy
587,6/24/2017 13:00,76.158,53.375,CBE,1,soy
588,6/24/2017 13:30,75.637,51.284,CBE,1,soy
589,6/24/2017 14:00,75.898,52.252,CBE,1,soy
590,6/24/2017 14:30,75.81,49.9,CBE,1,soy
591,6/24/2017 15:00,74.338,49.698,CBE,1,soy
592,6/24/2017 15:30,74.64,49.878,CBE,1,soy
593,6/24/2017 16:00,73.342,50.1,CBE,1,soy
594,6/24/2017 16:30,71.06,52.259,CBE,1,soy
595,6/24/2017 17:00,75.29,44.155,CBE,1,soy
596,6/24/2017 17:30,68.999,56.564,CBE,1,soy
597,6/24/2017 18:00,72.696,45.144,CBE,1,soy
598,6/24/2017 18:30,69.213,49.135,CBE,1,soy
599,6/24/2017 19:00,70.286,46.166,CBE,1,soy
600,6/24/2017 19:30,69.3,44.918,CBE,1,soy
601,6/24/2017 20:00,67.798,46.98,CBE,1,soy
602,6/24/2017 20:30,66.087,56.076,CBE,1,soy
603,6/24/2017 21:00,62.019,64.858,CBE,1,soy
604,6/24/2017 21:30,60.433,75.295,CBE,1,soy
605,6/24/2017 22:00,59.959,73.256,CBE,1,soy
606,6/24/2017 22:30,60.69,73.422,CBE,1,soy
607,6/24/2017 23:00,58.325,76.406,CBE,1,soy
608,6/24/2017 23:30,58.239,76.508,CBE,1,soy
609,6/25/2017 0:00,56.34,84.712,CBE,1,soy
610,6/25/2017 0:30,54.952,89.294,CBE,1,soy
611,6/25/2017 1:00,55.515,89.134,CBE,1,soy
612,6/25/2017 1:30,54.343,90.155,CBE,1,soy
613,6/25/2017 2:00,54.387,91.621,CBE,1,soy
614,6/25/2017 2:30,56.944,88.295,CBE,1,soy
615,6/25/2017 3:00,57.722,85.456,CBE,1,soy
616,6/25/2017 3:30,57.549,85.164,CBE,1,soy
617,6/25/2017 4:00,57.636,84.202,CBE,1,soy
618,6/25/2017 4:30,55.69,87.967,CBE,1,soy
619,6/25/2017 5:00,55.213,88.247,CBE,1,soy
620,6/25/2017 5:30,54.561,89.713,CBE,1,soy
621,6/25/2017 6:00,55.213,88.168,CBE,1,soy
622,6/25/2017 6:30,53.951,89.944,CBE,1,soy
623,6/25/2017 7:00,56.556,82.274,CBE,1,soy
624,6/25/2017 7:30,58.325,80.022,CBE,1,soy
625,6/25/2017 8:00,59.229,77.49,CBE,1,soy
626,6/25/2017 8:30,60.433,75.408,CBE,1,soy
627,6/25/2017 9:00,60.69,71.678,CBE,1,soy
628,6/25/2017 9:30,62.962,67.771,CBE,1,soy
629,6/25/2017 10:00,65.316,63.808,CBE,1,soy
630,6/25/2017 10:30,63.39,63.061,CBE,1,soy
631,6/25/2017 11:00,67.714,55.195,CBE,1,soy
632,6/25/2017 11:30,69.685,52.777,CBE,1,soy
633,6/25/2017 12:00,68.614,53.72,CBE,1,soy
634,6/25/2017 12:30,70.286,49.055,CBE,1,soy
635,6/25/2017 13:00,69.771,50.435,CBE,1,soy
636,6/25/2017 13:30,72.997,43.522,CBE,1,soy
637,6/25/2017 14:00,71.404,46.242,CBE,1,soy
638,6/25/2017 14:30,69.985,47.767,CBE,1,soy
639,6/25/2017 15:00,69.514,47.48,CBE,1,soy
640,6/25/2017 15:30,71.231,44.694,CBE,1,soy
641,6/25/2017 16:00,73.602,39.299,CBE,1,soy
642,6/25/2017 16:30,72.48,43.359,CBE,1,soy
643,6/25/2017 17:00,72.178,43.372,CBE,1,soy
644,6/25/2017 17:30,69.085,46.37,CBE,1,soy
645,6/25/2017 18:00,69.256,45.139,CBE,1,soy
646,6/25/2017 18:30,71.19,41.79,CBE,1,soy
647,6/25/2017 19:00,70.158,42.985,CBE,1,soy
648,6/25/2017 19:30,68.185,44.748,CBE,1,soy
649,6/25/2017 20:00,67.329,47.453,CBE,1,soy
650,6/25/2017 20:30,63.39,58.286,CBE,1,soy
651,6/25/2017 21:00,62.406,63.177,CBE,1,soy
652,6/25/2017 21:30,60.303,67.998,CBE,1,soy
653,6/25/2017 22:00,58.798,72.816,CBE,1,soy
654,6/25/2017 22:30,57.376,78.082,CBE,1,soy
655,6/25/2017 23:00,55.647,92.89,CBE,1,soy
656,6/25/2017 23:30,55.863,94.213,CBE,1,soy
657,6/26/2017 0:00,54.909,94.742,CBE,1,soy
658,6/26/2017 0:30,55.038,95.171,CBE,1,soy
659,6/26/2017 1:00,54.473,95.318,CBE,1,soy
660,6/26/2017 1:30,53.951,95.726,CBE,1,soy
661,6/26/2017 2:00,55.386,95.452,CBE,1,soy
662,6/26/2017 2:30,55.472,95.132,CBE,1,soy
663,6/26/2017 3:00,55.213,95.555,CBE,1,soy
664,6/26/2017 3:30,54.255,95.745,CBE,1,soy
665,6/26/2017 4:00,54.82,96.389,CBE,1,soy
666,6/26/2017 4:30,53.559,97.44,CBE,1,soy
667,6/26/2017 5:00,54.037,97.614,CBE,1,soy
668,6/26/2017 5:30,53.645,97.705,CBE,1,soy
669,6/26/2017 6:00,53.515,97.786,CBE,1,soy
670,6/26/2017 6:30,53.602,97.749,CBE,1,soy
671,6/26/2017 7:00,56.426,96.04,CBE,1,soy
672,6/26/2017 7:30,58.282,89.987,CBE,1,soy
673,6/26/2017 8:00,59.616,83.857,CBE,1,soy
674,6/26/2017 8:30,62.362,80.343,CBE,1,soy
675,6/26/2017 9:00,64.546,75.16,CBE,1,soy
676,6/26/2017 9:30,64.803,67.516,CBE,1,soy
677,6/26/2017 10:00,65.829,60.315,CBE,1,soy
678,6/26/2017 10:30,66.857,57.335,CBE,1,soy
679,6/26/2017 11:00,67.329,54.237,CBE,1,soy
680,6/26/2017 11:30,70.502,49.67,CBE,1,soy
681,6/26/2017 12:00,65.745,46.394,CBE,1,soy
682,6/26/2017 12:30,72.007,43.038,CBE,1,soy
683,6/26/2017 13:00,67.5,44.798,CBE,1,soy
684,6/26/2017 13:30,66.515,44.063,CBE,1,soy
685,6/26/2017 14:00,67.199,46.684,CBE,1,soy
686,6/26/2017 14:30,72.351,39.944,CBE,1,soy
687,6/26/2017 15:00,69.557,41.689,CBE,1,soy
688,6/26/2017 15:30,71.361,38.122,CBE,1,soy
689,6/26/2017 16:00,68.142,45.637,CBE,1,soy
690,6/26/2017 16:30,65.23,50.877,CBE,1,soy
691,6/26/2017 17:00,65.701,47.968,CBE,1,soy
692,6/26/2017 17:30,69.814,41.479,CBE,1,soy
693,6/26/2017 18:00,66.043,45.432,CBE,1,soy
694,6/26/2017 18:30,63.39,54.598,CBE,1,soy
695,6/26/2017 19:00,60.26,61.312,CBE,1,soy
696,6/26/2017 19:30,59.916,61.697,CBE,1,soy
697,6/26/2017 20:00,59.056,60.249,CBE,1,soy
698,6/26/2017 20:30,59.014,60.215,CBE,1,soy
699,6/26/2017 21:00,56.122,69.847,CBE,1,soy
700,6/26/2017 21:30,54.473,74.707,CBE,1,soy
701,6/26/2017 22:00,53.865,75.281,CBE,1,soy
702,6/26/2017 22:30,51.984,82.595,CBE,1,soy
703,6/26/2017 23:00,52.115,83.767,CBE,1,soy
704,6/26/2017 23:30,51.325,87.513,CBE,1,soy
705,6/27/2017 0:00,50.533,88.664,CBE,1,soy
706,6/27/2017 0:30,51.062,90.065,CBE,1,soy
707,6/27/2017 1:00,51.633,89.962,CBE,1,soy
708,6/27/2017 1:30,51.544,91.351,CBE,1,soy
709,6/27/2017 2:00,52.466,89.53,CBE,1,soy
710,6/27/2017 2:30,51.237,92.415,CBE,1,soy
711,6/27/2017 3:00,52.115,92.129,CBE,1,soy
712,6/27/2017 3:30,50.311,95.086,CBE,1,soy
713,6/27/2017 4:00,49.073,96.111,CBE,1,soy
714,6/27/2017 4:30,48.983,96.173,CBE,1,soy
715,6/27/2017 5:00,47.064,96.01,CBE,1,soy
716,6/27/2017 5:30,47.959,96.744,CBE,1,soy
717,6/27/2017 6:00,45.624,96.342,CBE,1,soy
718,6/27/2017 6:30,47.736,97.953,CBE,1,soy
719,6/27/2017 7:00,52.554,96.355,CBE,1,soy
720,6/27/2017 7:30,56.122,93.32,CBE,1,soy
721,6/27/2017 8:00,58.885,83.655,CBE,1,soy
722,6/27/2017 8:30,57.979,80.504,CBE,1,soy
723,6/27/2017 9:00,61.934,75.266,CBE,1,soy
724,6/27/2017 9:30,64.632,68.525,CBE,1,soy
725,6/27/2017 10:00,66.515,62.214,CBE,1,soy
726,6/27/2017 10:30,68.571,55.048,CBE,1,soy
727,6/27/2017 11:00,71.704,51.618,CBE,1,soy
728,6/27/2017 11:30,67.158,56.318,CBE,1,soy
729,6/27/2017 12:00,73.688,49.904,CBE,1,soy
730,6/27/2017 12:30,72.264,50.589,CBE,1,soy
731,6/27/2017 13:00,72.05,48.548,CBE,1,soy
732,6/27/2017 13:30,76.289,38.931,CBE,1,soy
733,6/27/2017 14:00,72.48,41.903,CBE,1,soy
734,6/27/2017 14:30,72.351,41.246,CBE,1,soy
735,6/27/2017 15:00,75.551,37.042,CBE,1,soy
736,6/27/2017 15:30,76.681,35.645,CBE,1,soy
737,6/27/2017 16:00,76.419,35.73,CBE,1,soy
738,6/27/2017 16:30,75.074,36.883,CBE,1,soy
739,6/27/2017 17:00,72.696,39.377,CBE,1,soy
740,6/27/2017 17:30,73.342,37.38,CBE,1,soy
741,6/27/2017 18:00,74.511,36.687,CBE,1,soy
742,6/27/2017 18:30,72.437,37.1,CBE,1,soy
743,6/27/2017 19:00,71.49,37.211,CBE,1,soy
744,6/27/2017 19:30,70.329,41.057,CBE,1,soy
745,6/27/2017 20:00,68.614,44.233,CBE,1,soy
746,6/27/2017 20:30,66.385,49.4,CBE,1,soy
747,6/27/2017 21:00,61.29,61.764,CBE,1,soy
748,6/27/2017 21:30,54.561,80.691,CBE,1,soy
749,6/27/2017 22:00,52.423,89.367,CBE,1,soy
750,6/27/2017 22:30,50.356,92.546,CBE,1,soy
751,6/27/2017 23:00,48.762,93.794,CBE,1,soy
752,6/27/2017 23:30,48.182,94.57,CBE,1,soy
753,6/28/2017 0:00,47.154,94.645,CBE,1,soy
754,6/28/2017 0:30,46.974,95.371,CBE,1,soy
755,6/28/2017 1:00,46.751,95.813,CBE,1,soy
756,6/28/2017 1:30,46.391,95.859,CBE,1,soy
757,6/28/2017 2:00,46.256,96.188,CBE,1,soy
758,6/28/2017 2:30,46.886,96.383,CBE,1,soy
759,6/28/2017 3:00,45.941,96.638,CBE,1,soy
760,6/28/2017 3:30,46.256,96.909,CBE,1,soy
761,6/28/2017 4:00,49.914,96.237,CBE,1,soy
762,6/28/2017 4:30,50.268,94.953,CBE,1,soy
763,6/28/2017 5:00,50.533,89.68,CBE,1,soy
764,6/28/2017 5:30,49.383,89.987,CBE,1,soy
765,6/28/2017 6:00,50.356,90.149,CBE,1,soy
766,6/28/2017 6:30,51.282,88.845,CBE,1,soy
767,6/28/2017 7:00,54.952,83.644,CBE,1,soy
768,6/28/2017 7:30,59.056,75.9,CBE,1,soy
769,6/28/2017 8:00,60.991,73.369,CBE,1,soy
770,6/28/2017 8:30,63.133,66.528,CBE,1,soy
771,6/28/2017 9:00,66.686,61.025,CBE,1,soy
772,6/28/2017 9:30,69.814,56.447,CBE,1,soy
773,6/28/2017 10:00,70.543,53.624,CBE,1,soy
774,6/28/2017 10:30,73.342,47.877,CBE,1,soy
775,6/28/2017 11:00,74.77,45.089,CBE,1,soy
776,6/28/2017 11:30,74.899,44.646,CBE,1,soy
777,6/28/2017 12:00,74.381,47.215,CBE,1,soy
778,6/28/2017 12:30,76.332,46.676,CBE,1,soy
779,6/28/2017 13:00,78.733,43.24,CBE,1,soy
780,6/28/2017 13:30,75.29,45.285,CBE,1,soy
781,6/28/2017 14:00,76.942,46.202,CBE,1,soy
782,6/28/2017 14:30,73.947,50.271,CBE,1,soy
783,6/28/2017 15:00,74.943,49.519,CBE,1,soy
784,6/28/2017 15:30,69.771,80.643,CBE,1,soy
785,6/28/2017 16:00,71.704,68.681,CBE,1,soy
786,6/28/2017 16:30,73.947,54.174,CBE,1,soy
787,6/28/2017 17:00,75.029,51.649,CBE,1,soy
788,6/28/2017 17:30,72.826,54.241,CBE,1,soy
789,6/28/2017 18:00,71.748,66.902,CBE,1,soy
790,6/28/2017 18:30,73.213,54.833,CBE,1,soy
791,6/28/2017 19:00,72.653,55.97,CBE,1,soy
792,6/28/2017 19:30,71.834,59.261,CBE,1,soy
793,6/28/2017 20:00,71.577,57.888,CBE,1,soy
794,6/28/2017 20:30,71.834,53.632,CBE,1,soy
795,6/28/2017 21:00,71.317,53.685,CBE,1,soy
796,6/28/2017 21:30,71.19,53.955,CBE,1,soy
797,6/28/2017 22:00,71.661,54.024,CBE,1,soy
798,6/28/2017 22:30,71.49,55.347,CBE,1,soy
799,6/28/2017 23:00,71.361,56.235,CBE,1,soy
800,6/28/2017 23:30,69.17,68.75,CBE,1,soy
801,6/29/2017 0:00,70.416,62.663,CBE,1,soy
802,6/29/2017 0:30,64.247,93.695,CBE,1,soy
803,6/29/2017 1:00,64.161,95.754,CBE,1,soy
804,6/29/2017 1:30,63.862,96.777,CBE,1,soy
805,6/29/2017 2:00,63.648,97.367,CBE,1,soy
806,6/29/2017 2:30,63.09,97.749,CBE,1,soy
807,6/29/2017 3:00,63.005,98.251,CBE,1,soy
808,6/29/2017 3:30,63.176,98.379,CBE,1,soy
809,6/29/2017 4:00,63.176,98.636,CBE,1,soy
810,6/29/2017 4:30,62.791,98.629,CBE,1,soy
811,6/29/2017 5:00,62.791,98.706,CBE,1,soy
812,6/29/2017 5:30,62.791,98.732,CBE,1,soy
813,6/29/2017 6:00,63.347,98.559,CBE,1,soy
814,6/29/2017 6:30,63.518,97.89,CBE,1,soy
815,6/29/2017 7:00,64.546,97.448,CBE,1,soy
816,6/29/2017 7:30,66.385,96.522,CBE,1,soy
817,6/29/2017 8:00,68.27,95.007,CBE,1,soy
818,6/29/2017 8:30,69.557,93.703,CBE,1,soy
819,6/29/2017 9:00,69.771,93.786,CBE,1,soy
820,6/29/2017 9:30,74.206,89.686,CBE,1,soy
821,6/29/2017 10:00,76.811,78.212,CBE,1,soy
822,6/29/2017 10:30,79.567,67.004,CBE,1,soy
823,6/29/2017 11:00,78.865,67.961,CBE,1,soy
824,6/29/2017 11:30,79.92,62.555,CBE,1,soy
825,6/29/2017 12:00,83.109,55.343,CBE,1,soy
826,6/29/2017 12:30,83.736,57.382,CBE,1,soy
827,6/29/2017 13:00,83.242,57.058,CBE,1,soy
828,6/29/2017 13:30,83.914,55.471,CBE,1,soy
829,6/29/2017 14:00,79.128,62.637,CBE,1,soy
830,6/29/2017 14:30,83.914,55.186,CBE,1,soy
831,6/29/2017 15:00,84.632,51.958,CBE,1,soy
832,6/29/2017 15:30,85.894,55.724,CBE,1,soy
833,6/29/2017 16:00,86.029,51.934,CBE,1,soy
834,6/29/2017 16:30,87.802,49.383,CBE,1,soy
835,6/29/2017 17:00,87.573,50.695,CBE,1,soy
836,6/29/2017 17:30,83.601,56.204,CBE,1,soy
837,6/29/2017 18:00,81.244,60.45,CBE,1,soy
838,6/29/2017 18:30,79.743,66.354,CBE,1,soy
839,6/29/2017 19:00,76.246,85.85,CBE,1,soy
840,6/29/2017 19:30,75.29,91.691,CBE,1,soy
841,6/29/2017 20:00,74.338,92.593,CBE,1,soy
842,6/29/2017 20:30,73.342,92.402,CBE,1,soy
843,6/29/2017 21:00,72.178,94.713,CBE,1,soy
844,6/29/2017 21:30,69.858,97.266,CBE,1,soy
845,6/29/2017 22:00,69.427,97.858,CBE,1,soy
846,6/29/2017 22:30,69.771,97.437,CBE,1,soy
847,6/29/2017 23:00,69.471,97.655,CBE,1,soy
848,6/29/2017 23:30,70.158,98.07,CBE,1,soy
849,6/30/2017 0:00,69.901,97.298,CBE,1,soy
850,6/30/2017 0:30,69.6,97.621,CBE,1,soy
851,6/30/2017 1:00,69.17,98.342,CBE,1,soy
852,6/30/2017 1:30,68.484,98.709,CBE,1,soy
853,6/30/2017 2:00,68.142,98.969,CBE,1,soy
854,6/30/2017 2:30,67.671,99.158,CBE,1,soy
855,6/30/2017 3:00,67.285,99.307,CBE,1,soy
856,6/30/2017 3:30,66.943,99.41,CBE,1,soy
857,6/30/2017 4:00,67.071,99.481,CBE,1,soy
858,6/30/2017 4:30,67.071,99.584,CBE,1,soy
859,6/30/2017 5:00,66.6,99.565,CBE,1,soy
860,6/30/2017 5:30,66.6,99.745,CBE,1,soy
861,6/30/2017 6:00,64.459,99.549,CBE,1,soy
862,6/30/2017 6:30,65.916,99.744,CBE,1,soy
863,6/30/2017 7:00,66.686,99.938,CBE,1,soy
864,6/30/2017 7:30,67.028,99.681,CBE,1,soy
865,6/30/2017 8:00,67.627,99.125,CBE,1,soy
866,6/30/2017 8:30,68.27,98.469,CBE,1,soy
867,6/30/2017 9:00,69.514,98.132,CBE,1,soy
868,6/30/2017 9:30,72.955,95.677,CBE,1,soy
869,6/30/2017 10:00,75.463,93.859,CBE,1,soy
870,6/30/2017 10:30,77.378,91.537,CBE,1,soy
871,6/30/2017 11:00,77.117,86.044,CBE,1,soy
872,6/30/2017 11:30,81.066,67.119,CBE,1,soy
873,6/30/2017 12:00,80.272,66.769,CBE,1,soy
874,6/30/2017 12:30,78.777,71.363,CBE,1,soy
875,6/30/2017 13:00,80.227,67.944,CBE,1,soy
876,6/30/2017 13:30,83.914,61.181,CBE,1,soy
877,6/30/2017 14:00,85.849,54.034,CBE,1,soy
878,6/30/2017 14:30,82.085,56.806,CBE,1,soy
879,6/30/2017 15:00,86.844,47.819,CBE,1,soy
880,6/30/2017 15:30,83.377,57.886,CBE,1,soy
881,6/30/2017 16:00,81.111,60.594,CBE,1,soy
882,6/30/2017 16:30,80.008,66.531,CBE,1,soy
883,6/30/2017 17:00,78.208,72.845,CBE,1,soy
884,6/30/2017 17:30,77.072,78.675,CBE,1,soy
885,6/30/2017 18:00,76.246,86.101,CBE,1,soy
886,6/30/2017 18:30,74.295,93.507,CBE,1,soy
887,6/30/2017 19:00,72.523,91.667,CBE,1,soy
888,6/30/2017 19:30,70.673,96.199,CBE,1,soy
889,6/30/2017 20:00,70.887,96.705,CBE,1,soy
890,6/30/2017 20:30,71.103,97.264,CBE,1,soy
891,6/30/2017 21:00,70.286,97.512,CBE,1,soy
892,6/30/2017 21:30,69.985,97.652,CBE,1,soy
893,6/30/2017 22:00,68.657,97.692,CBE,1,soy
894,6/30/2017 22:30,67.543,98.23,CBE,1,soy
895,6/30/2017 23:00,66.9,98.524,CBE,1,soy
896,6/30/2017 23:30,67.928,98.989,CBE,1,soy
897,7/1/2017 0:00,68.227,98.67,CBE,1,soy
898,7/1/2017 0:30,67.971,98.424,CBE,1,soy
899,7/1/2017 1:00,68.056,98.359,CBE,1,soy
900,7/1/2017 1:30,68.013,98.638,CBE,1,soy
901,7/1/2017 2:00,68.099,98.547,CBE,1,soy
902,7/1/2017 2:30,67.714,99.397,CBE,1,soy
903,7/1/2017 3:00,67.928,99.74,CBE,1,soy
904,7/1/2017 3:30,67.928,99.817,CBE,1,soy
905,7/1/2017 4:00,67.714,99.939,CBE,1,soy
906,7/1/2017 4:30,66.515,99.964,CBE,1,soy
907,7/1/2017 5:00,67.114,99.9,CBE,1,soy
908,7/1/2017 5:30,66.857,100,CBE,1,soy
909,7/1/2017 6:00,67.114,100,CBE,1,soy
910,7/1/2017 6:30,67.114,100,CBE,1,soy
911,7/1/2017 7:00,67.199,100,CBE,1,soy
912,7/1/2017 7:30,67.329,99.907,CBE,1,soy
913,7/1/2017 8:00,68.056,99.034,CBE,1,soy
914,7/1/2017 8:30,69.685,98.94,CBE,1,soy
915,7/1/2017 9:00,72.307,95.904,CBE,1,soy
916,7/1/2017 9:30,75.333,92.731,CBE,1,soy
917,7/1/2017 10:00,77.335,85.875,CBE,1,soy
918,7/1/2017 10:30,78.382,74.924,CBE,1,soy
919,7/1/2017 11:00,77.727,67.819,CBE,1,soy
920,7/1/2017 11:30,78.953,64.364,CBE,1,soy
921,7/1/2017 12:00,80.184,60.791,CBE,1,soy
922,7/1/2017 12:30,80.978,61.911,CBE,1,soy
923,7/1/2017 13:00,80.449,57.454,CBE,1,soy
924,7/1/2017 13:30,82.886,52.849,CBE,1,soy
925,7/1/2017 14:00,81.775,52.573,CBE,1,soy
926,7/1/2017 14:30,82.175,56.467,CBE,1,soy
927,7/1/2017 15:00,81.952,50.83,CBE,1,soy
928,7/1/2017 15:30,83.511,46.452,CBE,1,soy
