number,date_time,temp,RH,site,block,treatment,
518,6/23/2017 2:30,71.877,94.109,CBE,1,prairie,
519,6/23/2017 3:00,71.533,93.9,CBE,1,prairie,
520,6/23/2017 3:30,71.704,92.231,CBE,1,prairie,
521,6/23/2017 4:00,71.317,95.097,CBE,1,prairie,
522,6/23/2017 4:30,70.072,98.241,CBE,1,prairie,
523,6/23/2017 5:00,69.858,99.122,CBE,1,prairie,
524,6/23/2017 5:30,69.858,99.382,CBE,1,prairie,
525,6/23/2017 6:00,69.985,99.61,CBE,1,prairie,
526,6/23/2017 6:30,70.115,99.733,CBE,1,prairie,
527,6/23/2017 7:00,70.459,99.837,CBE,1,prairie,
528,6/23/2017 7:30,70.846,99.843,CBE,1,prairie,
529,6/23/2017 8:00,71.577,99.51,CBE,1,prairie,
530,6/23/2017 8:30,72.178,97.659,CBE,1,prairie,
531,6/23/2017 9:00,70.286,99.082,CBE,1,prairie,
532,6/23/2017 9:30,70.158,99.089,CBE,1,prairie,
533,6/23/2017 10:00,69.901,99.597,CBE,1,prairie,
534,6/23/2017 10:30,70.673,99.296,CBE,1,prairie,
535,6/23/2017 11:00,73.213,97.414,CBE,1,prairie,
536,6/23/2017 11:30,75.463,94.021,CBE,1,prairie,
537,6/23/2017 12:00,75.463,91.987,CBE,1,prairie,
538,6/23/2017 12:30,70.803,94.091,CBE,1,prairie,
539,6/23/2017 13:00,75.767,87.6,CBE,1,prairie,
540,6/23/2017 13:30,74.12,84.771,CBE,1,prairie,
541,6/23/2017 14:00,78.208,71.957,CBE,1,prairie,
542,6/23/2017 14:30,81.73,67.032,CBE,1,prairie,
543,6/23/2017 15:00,79.216,63.9,CBE,1,prairie,
544,6/23/2017 15:30,79.128,63.525,CBE,1,prairie,
545,6/23/2017 16:00,78.296,66.427,CBE,1,prairie,
546,6/23/2017 16:30,78.91,61.634,CBE,1,prairie,
547,6/23/2017 17:00,80.802,56.982,CBE,1,prairie,
548,6/23/2017 17:30,77.378,59.866,CBE,1,prairie,
549,6/23/2017 18:00,73.429,67.813,CBE,1,prairie,
550,6/23/2017 18:30,81.554,52.556,CBE,1,prairie,
551,6/23/2017 19:00,77.335,56.197,CBE,1,prairie,
552,6/23/2017 19:30,74.163,56.559,CBE,1,prairie,
553,6/23/2017 20:00,70.543,65.59,CBE,1,prairie,
554,6/23/2017 20:30,66.686,71.217,CBE,1,prairie,
555,6/23/2017 21:00,61.462,85.941,CBE,1,prairie,
556,6/23/2017 21:30,58.109,90.57,CBE,1,prairie,
557,6/23/2017 22:00,55.949,92.777,CBE,1,prairie,
558,6/23/2017 22:30,55.342,94.728,CBE,1,prairie,
559,6/23/2017 23:00,59.959,97.282,CBE,1,prairie,
560,6/23/2017 23:30,62.577,92.51,CBE,1,prairie,
561,6/24/2017 0:00,61.119,90.402,CBE,1,prairie,
562,6/24/2017 0:30,59.873,91.051,CBE,1,prairie,
563,6/24/2017 1:00,60.174,90.802,CBE,1,prairie,
564,6/24/2017 1:30,59.788,91.303,CBE,1,prairie,
565,6/24/2017 2:00,59.272,93.745,CBE,1,prairie,
566,6/24/2017 2:30,59.185,94.201,CBE,1,prairie,
567,6/24/2017 3:00,58.455,94.95,CBE,1,prairie,
568,6/24/2017 3:30,58.152,95.782,CBE,1,prairie,
569,6/24/2017 4:00,59.142,92.971,CBE,1,prairie,
570,6/24/2017 4:30,57.679,95.404,CBE,1,prairie,
571,6/24/2017 5:00,58.282,93.993,CBE,1,prairie,
572,6/24/2017 5:30,57.376,95.591,CBE,1,prairie,
573,6/24/2017 6:00,57.247,96.162,CBE,1,prairie,
574,6/24/2017 6:30,57.117,96.858,CBE,1,prairie,
575,6/24/2017 7:00,58.755,95.51,CBE,1,prairie,
576,6/24/2017 7:30,60.861,92.69,CBE,1,prairie,
577,6/24/2017 8:00,63.648,88.309,CBE,1,prairie,
578,6/24/2017 8:30,66.6,82.081,CBE,1,prairie,
579,6/24/2017 9:00,69.471,76.829,CBE,1,prairie,
580,6/24/2017 9:30,71.748,70.693,CBE,1,prairie,
581,6/24/2017 10:00,75.724,60.982,CBE,1,prairie,
582,6/24/2017 10:30,77.815,59.471,CBE,1,prairie,
583,6/24/2017 11:00,81.333,51.264,CBE,1,prairie,
584,6/24/2017 11:30,77.99,56.719,CBE,1,prairie,
585,6/24/2017 12:00,78.953,52.96,CBE,1,prairie,
586,6/24/2017 12:30,80.845,51.419,CBE,1,prairie,
587,6/24/2017 13:00,82.042,46.288,CBE,1,prairie,
588,6/24/2017 13:30,81.288,48.049,CBE,1,prairie,
589,6/24/2017 14:00,80.272,50.162,CBE,1,prairie,
590,6/24/2017 14:30,81.154,46.812,CBE,1,prairie,
591,6/24/2017 15:00,80.227,47.136,CBE,1,prairie,
592,6/24/2017 15:30,81.333,45.135,CBE,1,prairie,
593,6/24/2017 16:00,78.296,44.74,CBE,1,prairie,
594,6/24/2017 16:30,74.813,49.383,CBE,1,prairie,
595,6/24/2017 17:00,80.845,43.243,CBE,1,prairie,
596,6/24/2017 17:30,70.115,56.903,CBE,1,prairie,
597,6/24/2017 18:00,75.853,46.643,CBE,1,prairie,
598,6/24/2017 18:30,70.63,49.017,CBE,1,prairie,
599,6/24/2017 19:00,72.007,48.228,CBE,1,prairie,
600,6/24/2017 19:30,69.129,49.885,CBE,1,prairie,
601,6/24/2017 20:00,66.344,54.282,CBE,1,prairie,
602,6/24/2017 20:30,61.848,69.492,CBE,1,prairie,
603,6/24/2017 21:00,58.669,75.856,CBE,1,prairie,
604,6/24/2017 21:30,56.944,88.136,CBE,1,prairie,
605,6/24/2017 22:00,55.602,87.531,CBE,1,prairie,
606,6/24/2017 22:30,57.16,84.466,CBE,1,prairie,
607,6/24/2017 23:00,54.3,87.781,CBE,1,prairie,
608,6/24/2017 23:30,54.691,87.886,CBE,1,prairie,
609,6/25/2017 0:00,53.209,91.196,CBE,1,prairie,
610,6/25/2017 0:30,51.764,94.843,CBE,1,prairie,
611,6/25/2017 1:00,51.633,95.281,CBE,1,prairie,
612,6/25/2017 1:30,51.544,95.167,CBE,1,prairie,
613,6/25/2017 2:00,51.984,95.865,CBE,1,prairie,
614,6/25/2017 2:30,54.387,97.211,CBE,1,prairie,
615,6/25/2017 3:00,55.342,95.164,CBE,1,prairie,
616,6/25/2017 3:30,56.122,92.438,CBE,1,prairie,
617,6/25/2017 4:00,56.208,90.701,CBE,1,prairie,
618,6/25/2017 4:30,54.255,92.407,CBE,1,prairie,
619,6/25/2017 5:00,53.865,92.842,CBE,1,prairie,
620,6/25/2017 5:30,52.86,93.88,CBE,1,prairie,
621,6/25/2017 6:00,53.559,94.443,CBE,1,prairie,
622,6/25/2017 6:30,52.466,93.926,CBE,1,prairie,
623,6/25/2017 7:00,53.951,91.404,CBE,1,prairie,
624,6/25/2017 7:30,55.906,88.526,CBE,1,prairie,
625,6/25/2017 8:00,58.455,84.117,CBE,1,prairie,
626,6/25/2017 8:30,61.032,78.484,CBE,1,prairie,
627,6/25/2017 9:00,62.577,71.275,CBE,1,prairie,
628,6/25/2017 9:30,65.916,65.412,CBE,1,prairie,
629,6/25/2017 10:00,68.356,58.44,CBE,1,prairie,
630,6/25/2017 10:30,67.671,56.883,CBE,1,prairie,
631,6/25/2017 11:00,73.861,47.594,CBE,1,prairie,
632,6/25/2017 11:30,75.767,45.801,CBE,1,prairie,
633,6/25/2017 12:00,73.04,48.842,CBE,1,prairie,
634,6/25/2017 12:30,75.551,46.269,CBE,1,prairie,
635,6/25/2017 13:00,72.912,47.208,CBE,1,prairie,
636,6/25/2017 13:30,81.199,39.347,CBE,1,prairie,
637,6/25/2017 14:00,77.509,40.777,CBE,1,prairie,
638,6/25/2017 14:30,75.029,43.491,CBE,1,prairie,
639,6/25/2017 15:00,75.767,41.652,CBE,1,prairie,
640,6/25/2017 15:30,78.559,40.709,CBE,1,prairie,
641,6/25/2017 16:00,79.041,37.567,CBE,1,prairie,
642,6/25/2017 16:30,78.165,40.619,CBE,1,prairie,
643,6/25/2017 17:00,75.942,42.379,CBE,1,prairie,
644,6/25/2017 17:30,72.523,43.975,CBE,1,prairie,
645,6/25/2017 18:00,72.437,44.001,CBE,1,prairie,
646,6/25/2017 18:30,73.04,43.46,CBE,1,prairie,
647,6/25/2017 19:00,71.447,47.043,CBE,1,prairie,
648,6/25/2017 19:30,67.456,50.42,CBE,1,prairie,
649,6/25/2017 20:00,66.13,54.542,CBE,1,prairie,
650,6/25/2017 20:30,61.72,63.795,CBE,1,prairie,
651,6/25/2017 21:00,61.032,66.701,CBE,1,prairie,
652,6/25/2017 21:30,57.333,75.171,CBE,1,prairie,
653,6/25/2017 22:00,55.472,82.275,CBE,1,prairie,
654,6/25/2017 22:30,53.82,87.293,CBE,1,prairie,
655,6/25/2017 23:00,54.604,94.082,CBE,1,prairie,
656,6/25/2017 23:30,54.212,95.968,CBE,1,prairie,
657,6/26/2017 0:00,52.597,94.507,CBE,1,prairie,
658,6/26/2017 0:30,51.764,96.565,CBE,1,prairie,
659,6/26/2017 1:00,52.554,95.95,CBE,1,prairie,
660,6/26/2017 1:30,51.413,95.603,CBE,1,prairie,
661,6/26/2017 2:00,53.078,97.368,CBE,1,prairie,
662,6/26/2017 2:30,54.082,96.761,CBE,1,prairie,
663,6/26/2017 3:00,53.865,97.537,CBE,1,prairie,
664,6/26/2017 3:30,53.121,96.617,CBE,1,prairie,
665,6/26/2017 4:00,53.69,98.265,CBE,1,prairie,
666,6/26/2017 4:30,52.641,97.955,CBE,1,prairie,
667,6/26/2017 5:00,52.992,98.209,CBE,1,prairie,
668,6/26/2017 5:30,52.86,97.913,CBE,1,prairie,
669,6/26/2017 6:00,52.291,98.052,CBE,1,prairie,
670,6/26/2017 6:30,52.466,97.678,CBE,1,prairie,
671,6/26/2017 7:00,53.951,97.953,CBE,1,prairie,
672,6/26/2017 7:30,55.992,97.098,CBE,1,prairie,
673,6/26/2017 8:00,58.066,95.358,CBE,1,prairie,
674,6/26/2017 8:30,61.804,94.448,CBE,1,prairie,
675,6/26/2017 9:00,64.546,91.538,CBE,1,prairie,
676,6/26/2017 9:30,66.686,86.07,CBE,1,prairie,
677,6/26/2017 10:00,69.557,74.279,CBE,1,prairie,
678,6/26/2017 10:30,71.146,55.877,CBE,1,prairie,
679,6/26/2017 11:00,71.274,50.61,CBE,1,prairie,
680,6/26/2017 11:30,75.29,47.021,CBE,1,prairie,
681,6/26/2017 12:00,70.372,40.963,CBE,1,prairie,
682,6/26/2017 12:30,77.335,39.65,CBE,1,prairie,
683,6/26/2017 13:00,73.17,38.094,CBE,1,prairie,
684,6/26/2017 13:30,70.803,41.248,CBE,1,prairie,
685,6/26/2017 14:00,72.178,42.176,CBE,1,prairie,
686,6/26/2017 14:30,79.084,35.84,CBE,1,prairie,
687,6/26/2017 15:00,73.731,37.863,CBE,1,prairie,
688,6/26/2017 15:30,77.902,34.442,CBE,1,prairie,
689,6/26/2017 16:00,71.404,42.548,CBE,1,prairie,
690,6/26/2017 16:30,67.413,49.067,CBE,1,prairie,
691,6/26/2017 17:00,68.913,45.435,CBE,1,prairie,
692,6/26/2017 17:30,73.688,39.239,CBE,1,prairie,
693,6/26/2017 18:00,67.928,45.336,CBE,1,prairie,
694,6/26/2017 18:30,63.99,53.878,CBE,1,prairie,
695,6/26/2017 19:00,61.462,60.045,CBE,1,prairie,
696,6/26/2017 19:30,60.733,62.397,CBE,1,prairie,
697,6/26/2017 20:00,59.529,61.632,CBE,1,prairie,
698,6/26/2017 20:30,57.16,67.129,CBE,1,prairie,
699,6/26/2017 21:00,54.516,74.432,CBE,1,prairie,
700,6/26/2017 21:30,52.641,79.501,CBE,1,prairie,
701,6/26/2017 22:00,51.94,80.479,CBE,1,prairie,
702,6/26/2017 22:30,49.116,88.418,CBE,1,prairie,
703,6/26/2017 23:00,49.692,88.836,CBE,1,prairie,
704,6/26/2017 23:30,48.938,92.292,CBE,1,prairie,
705,6/27/2017 0:00,49.161,91.76,CBE,1,prairie,
706,6/27/2017 0:30,49.294,93.745,CBE,1,prairie,
707,6/27/2017 1:00,50.002,95.066,CBE,1,prairie,
708,6/27/2017 1:30,50.533,95.346,CBE,1,prairie,
709,6/27/2017 2:00,51.589,93.492,CBE,1,prairie,
710,6/27/2017 2:30,50.356,93.186,CBE,1,prairie,
711,6/27/2017 3:00,50.797,96.672,CBE,1,prairie,
712,6/27/2017 3:30,49.028,95.753,CBE,1,prairie,
713,6/27/2017 4:00,47.871,96.581,CBE,1,prairie,
714,6/27/2017 4:30,48.094,96.415,CBE,1,prairie,
715,6/27/2017 5:00,46.391,96.706,CBE,1,prairie,
716,6/27/2017 5:30,47.019,97.744,CBE,1,prairie,
717,6/27/2017 6:00,43.396,95.31,CBE,1,prairie,
718,6/27/2017 6:30,45.217,98.207,CBE,1,prairie,
719,6/27/2017 7:00,49.294,97.595,CBE,1,prairie,
720,6/27/2017 7:30,52.378,97.01,CBE,1,prairie,
721,6/27/2017 8:00,55.776,94.638,CBE,1,prairie,
722,6/27/2017 8:30,58.498,89.884,CBE,1,prairie,
723,6/27/2017 9:00,63.475,80.977,CBE,1,prairie,
724,6/27/2017 9:30,67.798,68.406,CBE,1,prairie,
725,6/27/2017 10:00,71.748,55.926,CBE,1,prairie,
726,6/27/2017 10:30,74.943,45.649,CBE,1,prairie,
727,6/27/2017 11:00,79.041,42.115,CBE,1,prairie,
728,6/27/2017 11:30,71.146,48.039,CBE,1,prairie,
729,6/27/2017 12:00,78.996,42.963,CBE,1,prairie,
730,6/27/2017 12:30,76.464,43.972,CBE,1,prairie,
731,6/27/2017 13:00,76.507,43.845,CBE,1,prairie,
732,6/27/2017 13:30,83.914,33.944,CBE,1,prairie,
733,6/27/2017 14:00,79.347,35.654,CBE,1,prairie,
734,6/27/2017 14:30,80.227,34.361,CBE,1,prairie,
735,6/27/2017 15:00,82.353,33.46,CBE,1,prairie,
736,6/27/2017 15:30,84.362,30.777,CBE,1,prairie,
737,6/27/2017 16:00,83.914,30.892,CBE,1,prairie,
738,6/27/2017 16:30,80.668,34.787,CBE,1,prairie,
739,6/27/2017 17:00,77.815,36.238,CBE,1,prairie,
740,6/27/2017 17:30,78.91,33.69,CBE,1,prairie,
741,6/27/2017 18:00,78.339,35.633,CBE,1,prairie,
742,6/27/2017 18:30,75.81,36.527,CBE,1,prairie,
743,6/27/2017 19:00,73.558,39.624,CBE,1,prairie,
744,6/27/2017 19:30,70.072,44.521,CBE,1,prairie,
745,6/27/2017 20:00,66.772,51.555,CBE,1,prairie,
746,6/27/2017 20:30,62.406,60.07,CBE,1,prairie,
747,6/27/2017 21:00,57.679,71.298,CBE,1,prairie,
748,6/27/2017 21:30,50.445,85.204,CBE,1,prairie,
749,6/27/2017 22:00,47.244,89.741,CBE,1,prairie,
750,6/27/2017 22:30,45.941,91.964,CBE,1,prairie,
751,6/27/2017 23:00,44.764,92.707,CBE,1,prairie,
752,6/27/2017 23:30,44.218,93.106,CBE,1,prairie,
753,6/28/2017 0:00,43.534,93.734,CBE,1,prairie,
754,6/28/2017 0:30,43.259,94.892,CBE,1,prairie,
755,6/28/2017 1:00,42.708,94.76,CBE,1,prairie,
756,6/28/2017 1:30,42.939,95.192,CBE,1,prairie,
757,6/28/2017 2:00,44.173,95.153,CBE,1,prairie,
758,6/28/2017 2:30,44.082,95.065,CBE,1,prairie,
759,6/28/2017 3:00,43.214,94.885,CBE,1,prairie,
760,6/28/2017 3:30,43.443,96.012,CBE,1,prairie,
761,6/28/2017 4:00,46.706,96.704,CBE,1,prairie,
762,6/28/2017 4:30,47.334,96.101,CBE,1,prairie,
763,6/28/2017 5:00,46.706,96.081,CBE,1,prairie,
764,6/28/2017 5:30,46.346,96.251,CBE,1,prairie,
765,6/28/2017 6:00,47.154,96.648,CBE,1,prairie,
766,6/28/2017 6:30,48.049,96.608,CBE,1,prairie,
767,6/28/2017 7:00,49.914,96.464,CBE,1,prairie,
768,6/28/2017 7:30,55.168,94.883,CBE,1,prairie,
769,6/28/2017 8:00,59.014,91.354,CBE,1,prairie,
770,6/28/2017 8:30,63.819,83.949,CBE,1,prairie,
771,6/28/2017 9:00,68.356,68.55,CBE,1,prairie,
772,6/28/2017 9:30,70.587,58.847,CBE,1,prairie,
773,6/28/2017 10:00,74.467,50.848,CBE,1,prairie,
774,6/28/2017 10:30,78.033,44.074,CBE,1,prairie,
775,6/28/2017 11:00,79.612,43.263,CBE,1,prairie,
776,6/28/2017 11:30,80.537,45.245,CBE,1,prairie,
777,6/28/2017 12:00,79.963,44.687,CBE,1,prairie,
778,6/28/2017 12:30,80.008,45.697,CBE,1,prairie,
779,6/28/2017 13:00,83.511,41.436,CBE,1,prairie,
780,6/28/2017 13:30,79.876,42.462,CBE,1,prairie,
781,6/28/2017 14:00,79.041,43.683,CBE,1,prairie,
782,6/28/2017 14:30,75.204,48.965,CBE,1,prairie,
783,6/28/2017 15:00,76.203,52.906,CBE,1,prairie,
784,6/28/2017 15:30,69.685,76.137,CBE,1,prairie,
785,6/28/2017 16:00,70.115,74.312,CBE,1,prairie,
786,6/28/2017 16:30,74.554,60.111,CBE,1,prairie,
787,6/28/2017 17:00,76.636,55.578,CBE,1,prairie,
788,6/28/2017 17:30,72.696,57.459,CBE,1,prairie,
789,6/28/2017 18:00,70.974,65.302,CBE,1,prairie,
790,6/28/2017 18:30,72.523,59.597,CBE,1,prairie,
791,6/28/2017 19:00,72.653,58.933,CBE,1,prairie,
792,6/28/2017 19:30,70.029,67.594,CBE,1,prairie,
793,6/28/2017 20:00,69.901,63.76,CBE,1,prairie,
794,6/28/2017 20:30,69.427,61.515,CBE,1,prairie,
795,6/28/2017 21:00,68.185,61.432,CBE,1,prairie,
796,6/28/2017 21:30,68.443,62.18,CBE,1,prairie,
797,6/28/2017 22:00,68.313,62.59,CBE,1,prairie,
798,6/28/2017 22:30,68.443,62.602,CBE,1,prairie,
799,6/28/2017 23:00,69.042,63.169,CBE,1,prairie,
800,6/28/2017 23:30,65.487,78.416,CBE,1,prairie,
801,6/29/2017 0:00,68.313,72.261,CBE,1,prairie,
802,6/29/2017 0:30,63.518,93.776,CBE,1,prairie,
803,6/29/2017 1:00,63.347,96.13,CBE,1,prairie,
804,6/29/2017 1:30,63.518,96.882,CBE,1,prairie,
805,6/29/2017 2:00,63.347,97.529,CBE,1,prairie,
806,6/29/2017 2:30,62.834,97.968,CBE,1,prairie,
807,6/29/2017 3:00,62.791,98.475,CBE,1,prairie,
808,6/29/2017 3:30,62.875,98.488,CBE,1,prairie,
809,6/29/2017 4:00,62.834,98.662,CBE,1,prairie,
810,6/29/2017 4:30,62.233,98.366,CBE,1,prairie,
811,6/29/2017 5:00,62.362,98.693,CBE,1,prairie,
812,6/29/2017 5:30,61.804,98.532,CBE,1,prairie,
813,6/29/2017 6:00,61.677,98.666,CBE,1,prairie,
814,6/29/2017 6:30,62.062,98.724,CBE,1,prairie,
815,6/29/2017 7:00,62.577,98.751,CBE,1,prairie,
816,6/29/2017 7:30,64.589,98.54,CBE,1,prairie,
817,6/29/2017 8:00,67.114,97.646,CBE,1,prairie,
818,6/29/2017 8:30,68.313,97.17,CBE,1,prairie,
819,6/29/2017 9:00,68.27,98.052,CBE,1,prairie,
820,6/29/2017 9:30,73.083,95.909,CBE,1,prairie,
821,6/29/2017 10:00,77.727,90.87,CBE,1,prairie,
822,6/29/2017 10:30,82.218,80.051,CBE,1,prairie,
823,6/29/2017 11:00,81.376,70.436,CBE,1,prairie,
824,6/29/2017 11:30,80.845,64.02,CBE,1,prairie,
825,6/29/2017 12:00,87.073,56.041,CBE,1,prairie,
826,6/29/2017 12:30,86.936,53.831,CBE,1,prairie,
827,6/29/2017 13:00,87.757,54.31,CBE,1,prairie,
828,6/29/2017 13:30,87.573,51.599,CBE,1,prairie,
829,6/29/2017 14:00,80.272,60.582,CBE,1,prairie,
830,6/29/2017 14:30,85.667,59.679,CBE,1,prairie,
831,6/29/2017 15:00,90.982,47.745,CBE,1,prairie,
832,6/29/2017 15:30,90.009,49.311,CBE,1,prairie,
833,6/29/2017 16:00,89.685,49.223,CBE,1,prairie,
834,6/29/2017 16:30,91.402,48.985,CBE,1,prairie,
835,6/29/2017 17:00,90.147,51.531,CBE,1,prairie,
836,6/29/2017 17:30,85.577,55.096,CBE,1,prairie,
837,6/29/2017 18:00,82.708,58.081,CBE,1,prairie,
838,6/29/2017 18:30,79.831,66.211,CBE,1,prairie,
839,6/29/2017 19:00,74.25,87.21,CBE,1,prairie,
840,6/29/2017 19:30,74.338,92.81,CBE,1,prairie,
841,6/29/2017 20:00,73.299,94.39,CBE,1,prairie,
842,6/29/2017 20:30,71.877,95.284,CBE,1,prairie,
843,6/29/2017 21:00,70.93,95.865,CBE,1,prairie,
844,6/29/2017 21:30,68.657,97.09,CBE,1,prairie,
845,6/29/2017 22:00,68.056,97.812,CBE,1,prairie,
846,6/29/2017 22:30,68.227,98.15,CBE,1,prairie,
847,6/29/2017 23:00,68.056,98.541,CBE,1,prairie,
848,6/29/2017 23:30,68.484,98.709,CBE,1,prairie,
849,6/30/2017 0:00,68.527,98.663,CBE,1,prairie,
850,6/30/2017 0:30,68.356,98.586,CBE,1,prairie,
851,6/30/2017 1:00,68.356,98.846,CBE,1,prairie,
852,6/30/2017 1:30,67.971,98.944,CBE,1,prairie,
853,6/30/2017 2:00,67.5,98.977,CBE,1,prairie,
854,6/30/2017 2:30,67.158,99.236,CBE,1,prairie,
855,6/30/2017 3:00,66.857,99.345,CBE,1,prairie,
856,6/30/2017 3:30,66.385,99.378,CBE,1,prairie,
857,6/30/2017 4:00,66.729,99.636,CBE,1,prairie,
858,6/30/2017 4:30,66.857,99.707,CBE,1,prairie,
859,6/30/2017 5:00,66.214,99.403,CBE,1,prairie,
860,6/30/2017 5:30,65.829,99.474,CBE,1,prairie,
861,6/30/2017 6:00,63.304,98.886,CBE,1,prairie,
862,6/30/2017 6:30,65.23,99.152,CBE,1,prairie,
863,6/30/2017 7:00,66.857,99.964,CBE,1,prairie,
864,6/30/2017 7:30,67.114,99.745,CBE,1,prairie,
865,6/30/2017 8:00,68.056,99.5,CBE,1,prairie,
866,6/30/2017 8:30,68.4,98.852,CBE,1,prairie,
867,6/30/2017 9:00,69.771,98.901,CBE,1,prairie,
868,6/30/2017 9:30,75.551,94.976,CBE,1,prairie,
869,6/30/2017 10:00,78.645,89.557,CBE,1,prairie,
870,6/30/2017 10:30,81.023,87.523,CBE,1,prairie,
871,6/30/2017 11:00,79.788,83.979,CBE,1,prairie,
872,6/30/2017 11:30,86.936,58.309,CBE,1,prairie,
873,6/30/2017 12:00,85.894,57.686,CBE,1,prairie,
874,6/30/2017 12:30,80.139,67.543,CBE,1,prairie,
875,6/30/2017 13:00,81.864,67.5,CBE,1,prairie,
876,6/30/2017 13:30,86.844,56.784,CBE,1,prairie,
877,6/30/2017 14:00,89.823,51.41,CBE,1,prairie,
878,6/30/2017 14:30,86.891,53.603,CBE,1,prairie,
879,6/30/2017 15:00,92.244,49.175,CBE,1,prairie,
880,6/30/2017 15:30,87.483,54.033,CBE,1,prairie,
881,6/30/2017 16:00,84.362,63.266,CBE,1,prairie,
882,6/30/2017 16:30,80.361,70.601,CBE,1,prairie,
883,6/30/2017 17:00,80.184,74.826,CBE,1,prairie,
884,6/30/2017 17:30,77.77,81.883,CBE,1,prairie,
885,6/30/2017 18:00,76.071,90.044,CBE,1,prairie,
886,6/30/2017 18:30,74.381,94.166,CBE,1,prairie,
887,6/30/2017 19:00,71.748,95.026,CBE,1,prairie,
888,6/30/2017 19:30,69.901,96.087,CBE,1,prairie,
889,6/30/2017 20:00,70.286,96.908,CBE,1,prairie,
890,6/30/2017 20:30,70.803,97.273,CBE,1,prairie,
891,6/30/2017 21:00,69.814,96.444,CBE,1,prairie,
892,6/30/2017 21:30,68.657,97.718,CBE,1,prairie,
893,6/30/2017 22:00,67.627,97.514,CBE,1,prairie,
894,6/30/2017 22:30,66.729,97.694,CBE,1,prairie,
895,6/30/2017 23:00,65.829,97.431,CBE,1,prairie,
896,6/30/2017 23:30,67.413,99.119,CBE,1,prairie,
897,7/1/2017 0:00,67.798,99.177,CBE,1,prairie,
898,7/1/2017 0:30,67.543,98.931,CBE,1,prairie,
899,7/1/2017 1:00,67.671,99.209,CBE,1,prairie,
900,7/1/2017 1:30,67.627,99.332,CBE,1,prairie,
901,7/1/2017 2:00,67.714,99.423,CBE,1,prairie,
902,7/1/2017 2:30,67.5,99.235,CBE,1,prairie,
903,7/1/2017 3:00,67.798,99.823,CBE,1,prairie,
904,7/1/2017 3:30,67.757,99.894,CBE,1,prairie,
905,7/1/2017 4:00,67.372,99.836,CBE,1,prairie,
906,7/1/2017 4:30,65.23,99.357,CBE,1,prairie,
907,7/1/2017 5:00,66.6,99.358,CBE,1,prairie,
908,7/1/2017 5:30,66.301,99.957,CBE,1,prairie,
909,7/1/2017 6:00,66.857,100,CBE,1,prairie,
910,7/1/2017 6:30,66.857,100,CBE,1,prairie,
911,7/1/2017 7:00,67.114,100,CBE,1,prairie,
912,7/1/2017 7:30,67.285,99.849,CBE,1,prairie,
913,7/1/2017 8:00,68.013,98.716,CBE,1,prairie,
914,7/1/2017 8:30,69.256,98.798,CBE,1,prairie,
915,7/1/2017 9:00,71.661,96.342,CBE,1,prairie,
916,7/1/2017 9:30,74.986,89.515,CBE,1,prairie,
917,7/1/2017 10:00,80.316,77.886,CBE,1,prairie,
918,7/1/2017 10:30,82.218,69.589,CBE,1,prairie,
919,7/1/2017 11:00,82.753,62.719,CBE,1,prairie,
920,7/1/2017 11:30,83.914,59.748,CBE,1,prairie,
921,7/1/2017 12:00,84.677,55.405,CBE,1,prairie,
922,7/1/2017 12:30,85.667,53.445,CBE,1,prairie,
923,7/1/2017 13:00,85.984,48.67,CBE,1,prairie,
924,7/1/2017 13:30,88.534,49.337,CBE,1,prairie,
925,7/1/2017 14:00,87.939,46.817,CBE,1,prairie,
926,7/1/2017 14:30,85.984,50.772,CBE,1,prairie,
927,7/1/2017 15:00,86.119,46.596,CBE,1,prairie,
928,7/1/2017 15:30,90.471,43.422,CBE,1,prairie,
929,7/1/2017 16:00,88.671,41.916,CBE,1,prairie,
930,7/1/2017 16:30,88.488,43.165,CBE,1,prairie,
931,7/1/2017 17:00,88.259,39.691,CBE,1,prairie,
932,7/1/2017 17:30,85.894,42.143,CBE,1,prairie,
933,7/1/2017 18:00,85.127,42.559,CBE,1,prairie,
934,7/1/2017 18:30,83.154,44.569,CBE,1,prairie,
935,7/1/2017 19:00,80.845,47.243,CBE,1,prairie,
936,7/1/2017 19:30,77.292,54.91,CBE,1,prairie,
937,7/1/2017 20:00,74.163,62.4,CBE,1,prairie,
938,7/1/2017 20:30,70.543,70.48,CBE,1,prairie,
939,7/1/2017 21:00,65.316,85.785,CBE,1,prairie,
940,7/1/2017 21:30,62.062,90.584,CBE,1,prairie,
941,7/1/2017 22:00,59.401,91.907,CBE,1,prairie,
942,7/1/2017 22:30,58.066,93.858,CBE,1,prairie,
943,7/1/2017 23:00,58.109,94.745,CBE,1,prairie,
944,7/1/2017 23:30,56.772,94.911,CBE,1,prairie,
945,7/2/2017 0:00,56.901,95.752,CBE,1,prairie,
946,7/2/2017 0:30,56.512,95.951,CBE,1,prairie,
947,7/2/2017 1:00,56.035,95.881,CBE,1,prairie,
948,7/2/2017 1:30,55.819,96.563,CBE,1,prairie,
949,7/2/2017 2:00,55.819,96.181,CBE,1,prairie,
950,7/2/2017 2:30,56.122,97.346,CBE,1,prairie,
951,7/2/2017 3:00,56.165,97.327,CBE,1,prairie,
952,7/2/2017 3:30,55.992,96.843,CBE,1,prairie,
953,7/2/2017 4:00,54.255,96.685,CBE,1,prairie,
954,7/2/2017 4:30,55.863,97.332,CBE,1,prairie,
