number,date_time,temp,RH,site,block,treatment,
1174,7/13/2017 17:30,83.959,67.003,,,,
1175,7/13/2017 18:00,81.199,68.221,,,,
1176,7/13/2017 18:30,81.597,69.798,,,,
1177,7/13/2017 19:00,77.902,77.09,,,,
1178,7/13/2017 19:30,79.261,74.785,,,,
1179,7/13/2017 20:00,76.636,79.258,,,,
1180,7/13/2017 20:30,73.688,84.521,,,,
1181,7/13/2017 21:00,71.361,90.452,,,,
1182,7/13/2017 21:30,70.286,92.922,,,,
1183,7/13/2017 22:00,69.427,95.014,,,,
1184,7/13/2017 22:30,69.728,95.428,,,,
1185,7/13/2017 23:00,69.514,96.031,,,,
1186,7/13/2017 23:30,68.742,96.709,,,,
1187,7/14/2017 0:00,67.798,97.774,,,,
1188,7/14/2017 0:30,67.543,97.553,,,,
1189,7/14/2017 1:00,66.857,97.478,,,,
1190,7/14/2017 1:30,66.686,97.869,,,,
1191,7/14/2017 2:00,66.043,98.655,,,,
1192,7/14/2017 2:30,65.53,98.268,,,,
1193,7/14/2017 3:00,65.359,98.784,,,,
1194,7/14/2017 3:30,65.53,98.836,,,,
1195,7/14/2017 4:00,65.102,97.945,,,,
1196,7/14/2017 4:30,64.288,98.082,,,,
1197,7/14/2017 5:00,64.288,98.778,,,,
1198,7/14/2017 5:30,64.033,98.405,,,,
1199,7/14/2017 6:00,63.775,98.521,,,,
1200,7/14/2017 6:30,63.475,98.784,,,,
1201,7/14/2017 7:00,63.819,98.579,,,,
1202,7/14/2017 7:30,64.288,97.565,,,,
1203,7/14/2017 8:00,66.515,93.964,,,,
1204,7/14/2017 8:30,67.885,92.855,,,,
1205,7/14/2017 9:00,68.185,89.103,,,,
1206,7/14/2017 9:30,73.083,80.385,,,,
1207,7/14/2017 10:00,74.12,77.559,,,,
1208,7/14/2017 10:30,74.295,79.101,,,,
1209,7/14/2017 11:00,74.727,76.443,,,,
1210,7/14/2017 11:30,74.727,73.239,,,,
1211,7/14/2017 12:00,80.139,62.206,,,,
1212,7/14/2017 12:30,82.753,55.536,,,,
1213,7/14/2017 13:00,79.084,63.674,,,,
1214,7/14/2017 13:30,79.261,62.342,,,,
1215,7/14/2017 14:00,76.419,67.6,,,,
1216,7/14/2017 14:30,81.819,56.564,,,,
1217,7/14/2017 15:00,76.593,62.773,,,,
1218,7/14/2017 15:30,82.308,54.995,,,,
1219,7/14/2017 16:00,81.775,57.031,,,,
1220,7/14/2017 16:30,81.775,52.668,,,,
1221,7/14/2017 17:00,75.853,62.95,,,,
1222,7/14/2017 17:30,74.597,64.865,,,,
1223,7/14/2017 18:00,72.136,68.398,,,,
1224,7/14/2017 18:30,75.853,61.147,,,,
1225,7/14/2017 19:00,74.295,64.565,,,,
1226,7/14/2017 19:30,73.04,67.894,,,,
1227,7/14/2017 20:00,71.317,69.913,,,,
1228,7/14/2017 20:30,69.129,76.59,,,,
1229,7/14/2017 21:00,65.872,83.324,,,,
1230,7/14/2017 21:30,64.332,87.887,,,,
1231,7/14/2017 22:00,63.475,90.885,,,,
1232,7/14/2017 22:30,63.005,92.015,,,,
1233,7/14/2017 23:00,61.977,94.211,,,,
1234,7/14/2017 23:30,61.72,95.113,,,,
1235,7/15/2017 0:00,61.119,96.011,,,,
1236,7/15/2017 0:30,60.904,96.909,,,,
1237,7/15/2017 1:00,60.604,97.532,,,,
1238,7/15/2017 1:30,60.174,97.442,,,,
1239,7/15/2017 2:00,59.445,98.278,,,,
1240,7/15/2017 2:30,58.928,97.971,,,,
1241,7/15/2017 3:00,58.455,99.093,,,,
1242,7/15/2017 3:30,58.239,99.01,,,,
1243,7/15/2017 4:00,57.376,98.827,,,,
1244,7/15/2017 4:30,57.16,99.249,,,,
1245,7/15/2017 5:00,56.383,99.281,,,,
1246,7/15/2017 5:30,55.125,98.987,,,,
1247,7/15/2017 6:00,53.515,98.314,,,,
1248,7/15/2017 6:30,53.865,99.394,,,,
1249,7/15/2017 7:00,57.592,100,,,,
1250,7/15/2017 7:30,60.604,96.297,,,,
1251,7/15/2017 8:00,63.262,91.6,,,,
1252,7/15/2017 8:30,66.258,88.25,,,,
1253,7/15/2017 9:00,67.285,87.242,,,,
1254,7/15/2017 9:30,68.999,83.463,,,,
1255,7/15/2017 10:00,72.394,74.474,,,,
1256,7/15/2017 10:30,74.034,72.285,,,,
1257,7/15/2017 11:00,75.117,65.789,,,,
1258,7/15/2017 11:30,77.596,60.686,,,,
1259,7/15/2017 12:00,78.822,59.929,,,,
1260,7/15/2017 12:30,82.042,53.833,,,,
1261,7/15/2017 13:00,78.953,54.192,,,,
1262,7/15/2017 13:30,82.13,51.675,,,,
1263,7/15/2017 14:00,83.021,50.876,,,,
1264,7/15/2017 14:30,82.53,52.056,,,,
1265,7/15/2017 15:00,85.082,45.971,,,,
1266,7/15/2017 15:30,84.857,49.238,,,,
1267,7/15/2017 16:00,84.632,46.593,,,,
1268,7/15/2017 16:30,84.722,49.422,,,,
1269,7/15/2017 17:00,83.691,51.567,,,,
1270,7/15/2017 17:30,83.154,52.614,,,,
1271,7/15/2017 18:00,83.242,54.879,,,,
1272,7/15/2017 18:30,80.625,60.024,,,,
1273,7/15/2017 19:00,79.084,63.368,,,,
1274,7/15/2017 19:30,76.158,67.574,,,,
1275,7/15/2017 20:00,73.688,66.553,,,,
1276,7/15/2017 20:30,77.16,57.865,,,,
1277,7/15/2017 21:00,67.928,80.479,,,,
1278,7/15/2017 21:30,63.133,92.059,,,,
1279,7/15/2017 22:00,62.233,93.829,,,,
1280,7/15/2017 22:30,61.462,94.346,,,,
1281,7/15/2017 23:00,62.062,95.786,,,,
1282,7/15/2017 23:30,61.848,97.048,,,,
1283,7/16/2017 0:00,60.733,96.78,,,,
1284,7/16/2017 0:30,62.577,96.173,,,,
1285,7/16/2017 1:00,64.418,94.298,,,,
1286,7/16/2017 1:30,65.017,92.003,,,,
1287,7/16/2017 2:00,64.418,93.93,,,,
1288,7/16/2017 2:30,62.661,94.204,,,,
1289,7/16/2017 3:00,62.105,96.725,,,,
1290,7/16/2017 3:30,64.161,95.832,,,,
1291,7/16/2017 4:00,63.475,97.548,,,,
1292,7/16/2017 4:30,64.247,96.027,,,,
1293,7/16/2017 5:00,63.775,96.27,,,,
1294,7/16/2017 5:30,62.919,97.285,,,,
1295,7/16/2017 6:00,63.99,96.925,,,,
1296,7/16/2017 6:30,64.632,96.057,,,,
1297,7/16/2017 7:00,65.487,95.266,,,,
1298,7/16/2017 7:30,69.213,89.783,,,,
1299,7/16/2017 8:00,72.869,82.369,,,,
1300,7/16/2017 8:30,75.204,76.352,,,,
1301,7/16/2017 9:00,72.307,81.54,,,,
1302,7/16/2017 9:30,72.567,82.867,,,,
1303,7/16/2017 10:00,72.739,82.382,,,,
1304,7/16/2017 10:30,77.072,78.155,,,,
1305,7/16/2017 11:00,71.92,87.241,,,,
1306,7/16/2017 11:30,72.869,85.979,,,,
1307,7/16/2017 12:00,77.378,76.856,,,,
1308,7/16/2017 12:30,76.811,74.372,,,,
1309,7/16/2017 13:00,81.687,62.869,,,,
1310,7/16/2017 13:30,82.13,58.846,,,,
1311,7/16/2017 14:00,81.952,58.612,,,,
1312,7/16/2017 14:30,78.777,65.898,,,,
1313,7/16/2017 15:00,81.066,60.899,,,,
1314,7/16/2017 15:30,82.353,56.481,,,,
1315,7/16/2017 16:00,82.62,51.359,,,,
1316,7/16/2017 16:30,82.396,50.253,,,,
1317,7/16/2017 17:00,77.77,57.636,,,,
1318,7/16/2017 17:30,85.849,49.6,,,,
1319,7/16/2017 18:00,84.9,51.176,,,,
1320,7/16/2017 18:30,82.085,51.512,,,,
1321,7/16/2017 19:00,81.154,56.509,,,,
1322,7/16/2017 19:30,75.508,68.019,,,,
1323,7/16/2017 20:00,80.184,62.456,,,,
1324,7/16/2017 20:30,75.767,65.822,,,,
1325,7/16/2017 21:00,69.6,79.548,,,,
1326,7/16/2017 21:30,67.671,82.603,,,,
1327,7/16/2017 22:00,65.316,87.502,,,,
1328,7/16/2017 22:30,63.433,91.571,,,,
1329,7/16/2017 23:00,61.804,94.343,,,,
1330,7/16/2017 23:30,62.319,93.841,,,,
1331,7/17/2017 0:00,60.39,95.024,,,,
1332,7/17/2017 0:30,59.401,95.914,,,,
1333,7/17/2017 1:00,58.626,96.622,,,,
1334,7/17/2017 1:30,57.807,97.751,,,,
1335,7/17/2017 2:00,58.109,97.771,,,,
1336,7/17/2017 2:30,58.368,98.319,,,,
1337,7/17/2017 3:00,59.873,99.005,,,,
1338,7/17/2017 3:30,59.916,98.757,,,,
1339,7/17/2017 4:00,59.358,98.672,,,,
1340,7/17/2017 4:30,58.498,98.998,,,,
1341,7/17/2017 5:00,59.272,99.167,,,,
1342,7/17/2017 5:30,58.885,99.007,,,,
1343,7/17/2017 6:00,57.893,99.058,,,,
1344,7/17/2017 6:30,58.541,99.486,,,,
1345,7/17/2017 7:00,59.486,99.098,,,,
1346,7/17/2017 7:30,60.818,97.513,,,,
1347,7/17/2017 8:00,62.834,93.389,,,,
1348,7/17/2017 8:30,63.648,93.109,,,,
1349,7/17/2017 9:00,67.329,87.575,,,,
1350,7/17/2017 9:30,70.115,76.415,,,,
1351,7/17/2017 10:00,73.386,69.503,,,,
1352,7/17/2017 10:30,76.725,63.487,,,,
1353,7/17/2017 11:00,79.173,54.178,,,,
1354,7/17/2017 11:30,77.509,56.336,,,,
1355,7/17/2017 12:00,81.421,52.482,,,,
1356,7/17/2017 12:30,81.244,53.613,,,,
1357,7/17/2017 13:00,79.92,56.941,,,,
1358,7/17/2017 13:30,80.272,56.594,,,,
1359,7/17/2017 14:00,78.733,59.767,,,,
1360,7/17/2017 14:30,83.601,51.945,,,,
1361,7/17/2017 15:00,88.579,44.427,,,,
1362,7/17/2017 15:30,88.075,45.908,,,,
1363,7/17/2017 16:00,90.194,39.669,,,,
1364,7/17/2017 16:30,83.601,47.173,,,,
1365,7/17/2017 17:00,80.757,54.745,,,,
1366,7/17/2017 17:30,86.391,43.595,,,,
1367,7/17/2017 18:00,86.029,43.868,,,,
1368,7/17/2017 18:30,85.622,40.702,,,,
1369,7/17/2017 19:00,85.035,42.091,,,,
1370,7/17/2017 19:30,85.532,41.492,,,,
1371,7/17/2017 20:00,84.497,49.18,,,,
1372,7/17/2017 20:30,76.158,67.724,,,,
1373,7/17/2017 21:00,67.028,84.353,,,,
1374,7/17/2017 21:30,63.604,90.743,,,,
1375,7/17/2017 22:00,61.848,92.329,,,,
1376,7/17/2017 22:30,60.733,93.353,,,,
1377,7/17/2017 23:00,60.433,95.755,,,,
1378,7/17/2017 23:30,59.83,94.917,,,,
1379,7/18/2017 0:00,59.401,95.656,,,,
1380,7/18/2017 0:30,58.755,95.252,,,,
1381,7/18/2017 1:00,58.885,96.198,,,,
1382,7/18/2017 1:30,58.455,96.238,,,,
1383,7/18/2017 2:00,57.979,96.654,,,,
1384,7/18/2017 2:30,57.549,96.258,,,,
1385,7/18/2017 3:00,57.42,97.413,,,,
1386,7/18/2017 3:30,58.023,98.115,,,,
1387,7/18/2017 4:00,58.798,97.824,,,,
1388,7/18/2017 4:30,57.592,97.464,,,,
1389,7/18/2017 5:00,56.728,97.792,,,,
1390,7/18/2017 5:30,56.383,97.917,,,,
1391,7/18/2017 6:00,56.469,98.184,,,,
1392,7/18/2017 6:30,56.556,98.222,,,,
1393,7/18/2017 7:00,59.185,98.773,,,,
1394,7/18/2017 7:30,62.406,99.109,,,,
1395,7/18/2017 8:00,69.557,93.996,,,,
1396,7/18/2017 8:30,71.146,92.558,,,,
1397,7/18/2017 9:00,74.511,81.521,,,,
1398,7/18/2017 9:30,77.029,71.952,,,,
1399,7/18/2017 10:00,80.492,62.976,,,,
1400,7/18/2017 10:30,80.978,63.358,,,,
1401,7/18/2017 11:00,84.767,57.309,,,,
1402,7/18/2017 11:30,86.391,55.255,,,,
1403,7/18/2017 12:00,88.306,51.007,,,,
1404,7/18/2017 12:30,90.982,47.843,,,,
1405,7/18/2017 13:00,89.132,48.826,,,,
1406,7/18/2017 13:30,92.338,44.27,,,,
1407,7/18/2017 14:00,92.01,45.012,,,,
1408,7/18/2017 14:30,88.763,49.191,,,,
1409,7/18/2017 15:00,91.542,47.849,,,,
1410,7/18/2017 15:30,91.917,46.031,,,,
1411,7/18/2017 16:00,90.565,46.928,,,,
1412,7/18/2017 16:30,90.565,47.355,,,,
1413,7/18/2017 17:00,90.194,48.672,,,,
1414,7/18/2017 17:30,89.962,47.249,,,,
1415,7/18/2017 18:00,88.075,49.207,,,,
1416,7/18/2017 18:30,88.03,47.999,,,,
1417,7/18/2017 19:00,87.757,47.523,,,,
1418,7/18/2017 19:30,87.483,50.429,,,,
1419,7/18/2017 20:00,88.902,50.208,,,,
1420,7/18/2017 20:30,85.442,51.826,,,,
1421,7/18/2017 21:00,70.716,84.15,,,,
1422,7/18/2017 21:30,67.413,91.104,,,,
1423,7/18/2017 22:00,65.53,93.348,,,,
1424,7/18/2017 22:30,63.946,94.703,,,,
1425,7/18/2017 23:00,62.748,94.923,,,,
1426,7/18/2017 23:30,60.69,94.6,,,,
1427,7/19/2017 0:00,59.445,95.146,,,,
1428,7/19/2017 0:30,59.185,95.211,,,,
1429,7/19/2017 1:00,58.885,95.89,,,,
1430,7/19/2017 1:30,59.702,96.087,,,,
1431,7/19/2017 2:00,60.089,96.53,,,,
1432,7/19/2017 2:30,60.517,96.98,,,,
1433,7/19/2017 3:00,60.904,97.474,,,,
1434,7/19/2017 3:30,60.174,97.16,,,,
1435,7/19/2017 4:00,60.604,97.532,,,,
1436,7/19/2017 4:30,61.29,97.737,,,,
1437,7/19/2017 5:00,64.546,97.396,,,,
1438,7/19/2017 5:30,65.059,96.484,,,,
1439,7/19/2017 6:00,64.503,96.559,,,,
1440,7/19/2017 6:30,64.247,97.869,,,,
1441,7/19/2017 7:00,66.515,97.271,,,,
1442,7/19/2017 7:30,68.657,97.744,,,,
1443,7/19/2017 8:00,75.074,83.005,,,,
1444,7/19/2017 8:30,75.637,77.211,,,,
1445,7/19/2017 9:00,73.602,79.506,,,,
1446,7/19/2017 9:30,82.976,62.708,,,,
1447,7/19/2017 10:00,85.127,59.977,,,,
1448,7/19/2017 10:30,85.035,63.173,,,,
1449,7/19/2017 11:00,87.118,58.577,,,,
1450,7/19/2017 11:30,89.87,56.075,,,,
1451,7/19/2017 12:00,90.982,55.588,,,,
1452,7/19/2017 12:30,92.62,51.648,,,,
1453,7/19/2017 13:00,89.269,55.708,,,,
1454,7/19/2017 13:30,88.579,59.488,,,,
1455,7/19/2017 14:00,94.323,49.912,,,,
1456,7/19/2017 14:30,95.423,50.416,,,,
1457,7/19/2017 15:00,88.351,59.878,,,,
1458,7/19/2017 15:30,89.962,57.293,,,,
1459,7/19/2017 16:00,89.454,58.298,,,,
1460,7/19/2017 16:30,93.564,51.49,,,,
1461,7/19/2017 17:00,85.172,67.73,,,,
1462,7/19/2017 17:30,91.963,56.69,,,,
1463,7/19/2017 18:00,90.379,59.104,,,,
1464,7/19/2017 18:30,89.915,58.242,,,,
1465,7/19/2017 19:00,89.776,58.103,,,,
1466,7/19/2017 19:30,89.593,60.362,,,,
1467,7/19/2017 20:00,88.947,61.843,,,,
1468,7/19/2017 20:30,87.346,61.077,,,,
1469,7/19/2017 21:00,77.029,83.866,,,,
1470,7/19/2017 21:30,73.774,92.055,,,,
1471,7/19/2017 22:00,72.093,93.818,,,,
1472,7/19/2017 22:30,70.93,94.296,,,,
1473,7/19/2017 23:00,70.502,95.645,,,,
1474,7/19/2017 23:30,72.826,94.698,,,,
1475,7/20/2017 0:00,71.748,95.585,,,,
1476,7/20/2017 0:30,71.577,96.17,,,,
1477,7/20/2017 1:00,71.533,96.164,,,,
1478,7/20/2017 1:30,71.748,96.275,,,,
1479,7/20/2017 2:00,73.774,92.895,,,,
1480,7/20/2017 2:30,73.472,91.172,,,,
1481,7/20/2017 3:00,72.783,91.404,,,,
1482,7/20/2017 3:30,71.317,93.254,,,,
1483,7/20/2017 4:00,70.716,95.198,,,,
1484,7/20/2017 4:30,71.404,93.936,,,,
1485,7/20/2017 5:00,69.942,95.246,,,,
1486,7/20/2017 5:30,71.146,88.514,,,,
1487,7/20/2017 6:00,70.243,89.431,,,,
1488,7/20/2017 6:30,69.427,91.325,,,,
1489,7/20/2017 7:00,69.6,90.647,,,,
1490,7/20/2017 7:30,69.386,90.942,,,,
1491,7/20/2017 8:00,69.6,91.052,,,,
1492,7/20/2017 8:30,69.942,91.072,,,,
1493,7/20/2017 9:00,70.459,90.221,,,,
1494,7/20/2017 9:30,70.286,91.065,,,,
1495,7/20/2017 10:00,70.201,91.862,,,,
1496,7/20/2017 10:30,74.034,85.57,,,,
1497,7/20/2017 11:00,77.639,76.479,,,,
1498,7/20/2017 11:30,80.625,73.101,,,,
1499,7/20/2017 12:00,86.981,58.943,,,,
1500,7/20/2017 12:30,88.718,55.408,,,,
1501,7/20/2017 13:00,81.642,68.355,,,,
1502,7/20/2017 13:30,89.915,59.191,,,,
1503,7/20/2017 14:00,91.589,54.094,,,,
1504,7/20/2017 14:30,87.71,58.784,,,,
1505,7/20/2017 15:00,88.488,55.581,,,,
1506,7/20/2017 15:30,88.122,56.761,,,,
1507,7/20/2017 16:00,90.147,54.785,,,,
1508,7/20/2017 16:30,89.962,55.059,,,,
1509,7/20/2017 17:00,90.518,54.525,,,,
1510,7/20/2017 17:30,88.81,56.531,,,,
1511,7/20/2017 18:00,88.855,56.376,,,,
1512,7/20/2017 18:30,90.1,53.722,,,,
1513,7/20/2017 19:00,88.81,55.607,,,,
1514,7/20/2017 19:30,87.483,60.117,,,,
1515,7/20/2017 20:00,86.164,63.987,,,,
1516,7/20/2017 20:30,84.857,66.907,,,,
1517,7/20/2017 21:00,75.42,82.708,,,,
1518,7/20/2017 21:30,71.231,90.977,,,,
1519,7/20/2017 22:00,71.834,94.371,,,,
1520,7/20/2017 22:30,72.093,93.898,,,,
1521,7/20/2017 23:00,71.791,93.051,,,,
1522,7/20/2017 23:30,68.571,93.457,,,,
1523,7/21/2017 0:00,67.285,96.967,,,,
1524,7/21/2017 0:30,68.099,97.348,,,,
1525,7/21/2017 1:00,64.888,95.546,,,,
1526,7/21/2017 1:30,64.589,97.143,,,,
1527,7/21/2017 2:00,63.09,96.352,,,,
1528,7/21/2017 2:30,62.661,96.548,,,,
1529,7/21/2017 3:00,62.019,96.661,,,,
1530,7/21/2017 3:30,61.891,97.003,,,,
1531,7/21/2017 4:00,61.205,97.365,,,,
1532,7/21/2017 4:30,60.433,98.121,,,,
1533,7/21/2017 5:00,59.486,96.673,,,,
1534,7/21/2017 5:30,59.229,96.866,,,,
1535,7/21/2017 6:00,59.445,97.563,,,,
1536,7/21/2017 6:30,60.174,97.877,,,,
1537,7/21/2017 7:00,62.233,98.135,,,,
1538,7/21/2017 7:30,65.403,98.765,,,,
1539,7/21/2017 8:00,68.956,96.871,,,,
1540,7/21/2017 8:30,70.502,95.803,,,,
1541,7/21/2017 9:00,73.04,94.407,,,,
1542,7/21/2017 9:30,79.347,82.044,,,,
1543,7/21/2017 10:00,80.096,76.05,,,,
1544,7/21/2017 10:30,82.085,69.636,,,,
1545,7/21/2017 11:00,84.722,60.442,,,,
1546,7/21/2017 11:30,86.301,58.351,,,,
1547,7/21/2017 12:00,88.075,51.668,,,,
1548,7/21/2017 12:30,89.638,50.78,,,,
1549,7/21/2017 13:00,90.518,48.302,,,,
1550,7/21/2017 13:30,87.573,54.168,,,,
1551,7/21/2017 14:00,93.186,46.445,,,,
1552,7/21/2017 14:30,94.896,43.031,,,,
1553,7/21/2017 15:00,92.104,44.753,,,,
1554,7/21/2017 15:30,93.045,47.722,,,,
1555,7/21/2017 16:00,90.75,47.794,,,,
1556,7/21/2017 16:30,87.255,51.736,,,,
1557,7/21/2017 17:00,86.301,54.229,,,,
1558,7/21/2017 17:30,87.757,52.578,,,,
1559,7/21/2017 18:00,87.939,52.914,,,,
1560,7/21/2017 18:30,84.945,57.86,,,,
1561,7/21/2017 19:00,83.199,64.791,,,,
1562,7/21/2017 19:30,81.466,69.964,,,,
1563,7/21/2017 20:00,80.051,70.749,,,,
1564,7/21/2017 20:30,78.69,77.091,,,,
1565,7/21/2017 21:00,76.854,81.802,,,,
1566,7/21/2017 21:30,74.64,88.698,,,,
1567,7/21/2017 22:00,74.25,91.114,,,,
1568,7/21/2017 22:30,73.645,93.093,,,,
1569,7/21/2017 23:00,73.515,95.143,,,,
1570,7/21/2017 23:30,72.997,95.95,,,,
1571,7/22/2017 0:00,72.955,96.528,,,,
1572,7/22/2017 0:30,72.783,96.928,,,,
1573,7/22/2017 1:00,72.351,95.245,,,,
1574,7/22/2017 1:30,71.791,96.784,,,,
1575,7/22/2017 2:00,70.63,93.72,,,,
1576,7/22/2017 2:30,68.871,93.073,,,,
1577,7/22/2017 3:00,68.956,91.099,,,,
1578,7/22/2017 3:30,68.185,92.603,,,,
1579,7/22/2017 4:00,68.27,93.708,,,,
1580,7/22/2017 4:30,67.798,96.309,,,,
1581,7/22/2017 5:00,69.042,97.356,,,,
1582,7/22/2017 5:30,69.3,97.026,,,,
1583,7/22/2017 6:00,69.085,97.807,,,,
1584,7/22/2017 6:30,69.514,98.237,,,,
1585,7/22/2017 7:00,69.471,98.491,,,,
1586,7/22/2017 7:30,69.942,98.561,,,,
1587,7/22/2017 8:00,70.502,98.304,,,,
1588,7/22/2017 8:30,72.653,97.015,,,,
1589,7/22/2017 9:00,74.12,94.237,,,,
1590,7/22/2017 9:30,78.076,90.449,,,,
1591,7/22/2017 10:00,78.427,84.01,,,,
1592,7/22/2017 10:30,78.865,81.643,,,,
1593,7/22/2017 11:00,81.864,76.715,,,,
1594,7/22/2017 11:30,80.89,77.542,,,,
1595,7/22/2017 12:00,84.497,71.896,,,,
1596,7/22/2017 12:30,83.422,69.59,,,,
1597,7/22/2017 13:00,84.99,66.706,,,,
1598,7/22/2017 13:30,83.064,67.586,,,,
1599,7/22/2017 14:00,79.173,72.591,,,,
1600,7/22/2017 14:30,78.822,75.177,,,,
1601,7/22/2017 15:00,85.262,65.352,,,,
1602,7/22/2017 15:30,86.074,58.992,,,,
1603,7/22/2017 16:00,84.857,64.638,,,,
1604,7/22/2017 16:30,85.352,60.934,,,,
1605,7/22/2017 17:00,80.89,71.641,,,,
1606,7/22/2017 17:30,82.886,67.417,,,,
1607,7/22/2017 18:00,79.304,74.907,,,,
1608,7/22/2017 18:30,77.203,78.863,,,,
1609,7/22/2017 19:00,80.008,74.159,,,,
1610,7/22/2017 19:30,81.066,72.851,,,,
1611,7/22/2017 20:00,78.777,77.159,,,,
1612,7/22/2017 20:30,76.028,80.248,,,,
1613,7/22/2017 21:00,73.04,86.999,,,,
1614,7/22/2017 21:30,71.017,91.921,,,,
1615,7/22/2017 22:00,70.115,93.487,,,,
1616,7/22/2017 22:30,70.974,92.884,,,,
1617,7/22/2017 23:00,69.771,94.425,,,,
1618,7/22/2017 23:30,69.17,95.876,,,,
1619,7/23/2017 0:00,68.527,97.176,,,,
1620,7/23/2017 0:30,67.885,97.317,,,,
1621,7/23/2017 1:00,66.686,98.025,,,,
1622,7/23/2017 1:30,68.313,98.813,,,,
1623,7/23/2017 2:00,68.185,98.95,,,,
1624,7/23/2017 2:30,68.142,99.229,,,,
1625,7/23/2017 3:00,68.227,99.449,,,,
1626,7/23/2017 3:30,68.099,99.481,,,,
1627,7/23/2017 4:00,68.099,99.533,,,,
1628,7/23/2017 4:30,68.099,99.688,,,,
1629,7/23/2017 5:00,68.313,99.772,,,,
1630,7/23/2017 5:30,68.527,99.804,,,,
1631,7/23/2017 6:00,68.742,99.733,,,,
1632,7/23/2017 6:30,68.571,99.707,,,,
1633,7/23/2017 7:00,69.17,99.643,,,,
1634,7/23/2017 7:30,69.256,99.136,,,,
1635,7/23/2017 8:00,73.04,95.716,,,,
1636,7/23/2017 8:30,71.964,92.186,,,,
1637,7/23/2017 9:00,72.264,91.659,,,,
1638,7/23/2017 9:30,71.791,92.432,,,,
1639,7/23/2017 10:00,76.942,83.346,,,,
1640,7/23/2017 10:30,78.471,78.373,,,,
1641,7/23/2017 11:00,82.396,70.66,,,,
1642,7/23/2017 11:30,86.256,61.948,,,,
1643,7/23/2017 12:00,88.396,60.228,,,,
1644,7/23/2017 12:30,87.894,59.901,,,,
1645,7/23/2017 13:00,87.802,59.705,,,,
1646,7/23/2017 13:30,90.612,56.134,,,,
1647,7/23/2017 14:00,87.62,60.568,,,,
1648,7/23/2017 14:30,89.132,58.303,,,,
1649,7/23/2017 15:00,88.993,52.801,,,,
1650,7/23/2017 15:30,89.915,51.449,,,,
1651,7/23/2017 16:00,88.075,57.202,,,,
1652,7/23/2017 16:30,84.632,57.676,,,,
1653,7/23/2017 17:00,87.847,53.805,,,,
1654,7/23/2017 17:30,84.182,52.5,,,,
1655,7/23/2017 18:00,84.317,51.966,,,,
1656,7/23/2017 18:30,84.004,59.161,,,,
1657,7/23/2017 19:00,79.435,66.204,,,,
1658,7/23/2017 19:30,78.076,68.754,,,,
1659,7/23/2017 20:00,76.203,71.274,,,,
1660,7/23/2017 20:30,73.731,79.493,,,,
1661,7/23/2017 21:00,73.558,78.672,,,,
1662,7/23/2017 21:30,73.126,80.021,,,,
1663,7/23/2017 22:00,71.49,82.286,,,,
1664,7/23/2017 22:30,69.814,85.203,,,,
1665,7/23/2017 23:00,67.285,92.638,,,,
1666,7/23/2017 23:30,66.729,95.786,,,,
1667,7/24/2017 0:00,66.344,96.359,,,,
1668,7/24/2017 0:30,66.173,93.492,,,,
1669,7/24/2017 1:00,65.188,93.273,,,,
1670,7/24/2017 1:30,63.862,94.848,,,,
1671,7/24/2017 2:00,62.748,96.457,,,,
1672,7/24/2017 2:30,63.518,96.83,,,,
1673,7/24/2017 3:00,62.319,97.659,,,,
1674,7/24/2017 3:30,62.791,97.24,,,,
1675,7/24/2017 4:00,62.406,96.821,,,,
1676,7/24/2017 4:30,62.319,97.376,,,,
1677,7/24/2017 5:00,62.148,97.351,,,,
1678,7/24/2017 5:30,61.977,97.171,,,,
1679,7/24/2017 6:00,61.248,97.628,,,,
1680,7/24/2017 6:30,60.861,97.827,,,,
1681,7/24/2017 7:00,60.818,97.82,,,,
1682,7/24/2017 7:30,62.062,96.305,,,,
1683,7/24/2017 8:00,63.689,92.243,,,,
1684,7/24/2017 8:30,63.347,92.565,,,,
1685,7/24/2017 9:00,64.074,89.362,,,,
1686,7/24/2017 9:30,64.546,85.576,,,,
1687,7/24/2017 10:00,65.017,78.361,,,,
1688,7/24/2017 10:30,67.586,75.472,,,,
1689,7/24/2017 11:00,68.313,72.523,,,,
1690,7/24/2017 11:30,72.307,65.61,,,,
1691,7/24/2017 12:00,73.602,60.671,,,,
1692,7/24/2017 12:30,73.126,62.852,,,,
1693,7/24/2017 13:00,75.29,57.677,,,,
1694,7/24/2017 13:30,74.77,54.615,,,,
1695,7/24/2017 14:00,76.289,57.233,,,,
1696,7/24/2017 14:30,74.338,58.215,,,,
1697,7/24/2017 15:00,76.203,58.156,,,,
1698,7/24/2017 15:30,78.427,52.159,,,,
1699,7/24/2017 16:00,76.289,54.234,,,,
1700,7/24/2017 16:30,78.427,49.132,,,,
1701,7/24/2017 17:00,79.876,46.918,,,,
1702,7/24/2017 17:30,75.81,52.182,,,,
1703,7/24/2017 18:00,80.492,46.993,,,,
1704,7/24/2017 18:30,78.996,49.013,,,,
1705,7/24/2017 19:00,79.831,47.303,,,,
1706,7/24/2017 19:30,78.822,50.471,,,,
1707,7/24/2017 20:00,80.713,52.015,,,,
1708,7/24/2017 20:30,76.854,60.99,,,,
1709,7/24/2017 21:00,63.518,83.719,,,,
1710,7/24/2017 21:30,59.142,89.707,,,,
