number,date_time,temp,RH,site,block,treatment,
944,7/2/2017 8:30,71.146,73.583,CBE,2,BARE,
945,7/2/2017 9:00,72.997,70.705,CBE,2,BARE,
946,7/2/2017 9:30,76.332,66.087,CBE,2,BARE,
947,7/2/2017 10:00,77.859,62.736,CBE,2,BARE,
948,7/2/2017 10:30,79.524,58.282,CBE,2,BARE,
949,7/2/2017 11:00,80.184,56.869,CBE,2,BARE,
950,7/2/2017 11:30,82.53,54.474,CBE,2,BARE,
951,7/2/2017 12:00,83.959,52.483,CBE,2,BARE,
952,7/2/2017 12:30,85.352,50.726,CBE,2,BARE,
953,7/2/2017 13:00,85.532,49.933,CBE,2,BARE,
954,7/2/2017 13:30,86.346,47.101,CBE,2,BARE,
955,7/2/2017 14:00,85.307,48.557,CBE,2,BARE,
956,7/2/2017 14:30,87.802,43.783,CBE,2,BARE,
957,7/2/2017 15:00,84.632,45.712,CBE,2,BARE,
958,7/2/2017 15:30,87.346,39.036,CBE,2,BARE,
959,7/2/2017 16:00,87.163,37.013,CBE,2,BARE,
960,7/2/2017 16:30,83.154,46.753,CBE,2,BARE,
961,7/2/2017 17:00,82.308,43.106,CBE,2,BARE,
962,7/2/2017 17:30,80.802,49.463,CBE,2,BARE,
963,7/2/2017 18:00,77.596,58.678,CBE,2,BARE,
964,7/2/2017 18:30,80.625,55.523,CBE,2,BARE,
965,7/2/2017 19:00,77.247,53.775,CBE,2,BARE,
966,7/2/2017 19:30,74.856,59.831,CBE,2,BARE,
967,7/2/2017 20:00,67.543,85.273,CBE,2,BARE,
968,7/2/2017 20:30,65.059,90.862,CBE,2,BARE,
969,7/2/2017 21:00,64.76,96.18,CBE,2,BARE,
970,7/2/2017 21:30,64.632,97.15,CBE,2,BARE,
971,7/2/2017 22:00,64.375,97.138,CBE,2,BARE,
972,7/2/2017 22:30,64.375,97.888,CBE,2,BARE,
973,7/2/2017 23:00,64.375,98.276,CBE,2,BARE,
974,7/2/2017 23:30,64.459,98.907,CBE,2,BARE,
975,7/3/2017 0:00,63.946,99.317,CBE,2,BARE,
976,7/3/2017 0:30,63.903,99.515,CBE,2,BARE,
977,7/3/2017 1:00,64.033,99.612,CBE,2,BARE,
978,7/3/2017 1:30,64.033,99.535,CBE,2,BARE,
979,7/3/2017 2:00,64.074,99.9,CBE,2,BARE,
980,7/3/2017 2:30,63.689,99.918,CBE,2,BARE,
981,7/3/2017 3:00,62.919,99.877,CBE,2,BARE,
982,7/3/2017 3:30,62.661,100,CBE,2,BARE,
983,7/3/2017 4:00,62.875,100,CBE,2,BARE,
984,7/3/2017 4:30,62.533,100,CBE,2,BARE,
985,7/3/2017 5:00,61.677,100,CBE,2,BARE,
986,7/3/2017 5:30,62.49,100,CBE,2,BARE,
987,7/3/2017 6:00,62.319,100,CBE,2,BARE,
988,7/3/2017 6:30,62.319,100,CBE,2,BARE,
989,7/3/2017 7:00,62.919,100,CBE,2,BARE,
990,7/3/2017 7:30,66.558,98.887,CBE,2,BARE,
991,7/3/2017 8:00,67.158,98.951,CBE,2,BARE,
992,7/3/2017 8:30,68.142,96.831,CBE,2,BARE,
993,7/3/2017 9:00,69.085,96.548,CBE,2,BARE,
994,7/3/2017 9:30,71.92,86.052,CBE,2,BARE,
995,7/3/2017 10:00,75.029,79.73,CBE,2,BARE,
996,7/3/2017 10:30,75.594,70.025,CBE,2,BARE,
997,7/3/2017 11:00,77.639,66.605,CBE,2,BARE,
998,7/3/2017 11:30,74.856,66.606,CBE,2,BARE,
999,7/3/2017 12:00,81.775,58.66,CBE,2,BARE,
1000,7/3/2017 12:30,83.601,53.732,CBE,2,BARE,
1001,7/3/2017 13:00,83.377,55.333,CBE,2,BARE,
1002,7/3/2017 13:30,86.029,51.033,CBE,2,BARE,
1003,7/3/2017 14:00,83.021,54.608,CBE,2,BARE,
1004,7/3/2017 14:30,86.482,49.742,CBE,2,BARE,
1005,7/3/2017 15:00,84.587,51.345,CBE,2,BARE,
1006,7/3/2017 15:30,85.667,47.803,CBE,2,BARE,
1007,7/3/2017 16:00,84.632,48.315,CBE,2,BARE,
1008,7/3/2017 16:30,84.722,47.868,CBE,2,BARE,
1009,7/3/2017 17:00,87.436,46.029,CBE,2,BARE,
1010,7/3/2017 17:30,84.857,44.843,CBE,2,BARE,
1011,7/3/2017 18:00,83.691,47.082,CBE,2,BARE,
1012,7/3/2017 18:30,83.467,46.839,CBE,2,BARE,
1013,7/3/2017 19:00,83.242,46.824,CBE,2,BARE,
1014,7/3/2017 19:30,89.085,43.467,CBE,2,BARE,
1015,7/3/2017 20:00,85.712,47.188,CBE,2,BARE,
1016,7/3/2017 20:30,82.753,51.337,CBE,2,BARE,
1017,7/3/2017 21:00,70.459,70.001,CBE,2,BARE,
1018,7/3/2017 21:30,65.615,83.707,CBE,2,BARE,
1019,7/3/2017 22:00,63.219,87.415,CBE,2,BARE,
1020,7/3/2017 22:30,61.891,91.41,CBE,2,BARE,
1021,7/3/2017 23:00,62.191,88.142,CBE,2,BARE,
1022,7/3/2017 23:30,62.834,84.319,CBE,2,BARE,
1023,7/4/2017 0:00,62.49,83.563,CBE,2,BARE,
1024,7/4/2017 0:30,60.433,87.962,CBE,2,BARE,
1025,7/4/2017 1:00,59.745,89.577,CBE,2,BARE,
1026,7/4/2017 1:30,59.745,88.832,CBE,2,BARE,
1027,7/4/2017 2:00,59.702,87.971,CBE,2,BARE,
1028,7/4/2017 2:30,61.162,85.468,CBE,2,BARE,
1029,7/4/2017 3:00,61.032,86.858,CBE,2,BARE,
1030,7/4/2017 3:30,60.174,90.06,CBE,2,BARE,
1031,7/4/2017 4:00,59.486,91.972,CBE,2,BARE,
1032,7/4/2017 4:30,58.455,94.122,CBE,2,BARE,
1033,7/4/2017 5:00,58.282,95.286,CBE,2,BARE,
1034,7/4/2017 5:30,58.541,95.324,CBE,2,BARE,
1035,7/4/2017 6:00,58.368,95.556,CBE,2,BARE,
1036,7/4/2017 6:30,58.755,95.613,CBE,2,BARE,
1037,7/4/2017 7:00,60.861,93.005,CBE,2,BARE,
1038,7/4/2017 7:30,62.148,89.904,CBE,2,BARE,
1039,7/4/2017 8:00,69.213,77.714,CBE,2,BARE,
1040,7/4/2017 8:30,67.372,77.246,CBE,2,BARE,
1041,7/4/2017 9:00,74.64,66.165,CBE,2,BARE,
1042,7/4/2017 9:30,77.117,60.059,CBE,2,BARE,
1043,7/4/2017 10:00,78.165,53.563,CBE,2,BARE,
1044,7/4/2017 10:30,80.096,52.731,CBE,2,BARE,
1045,7/4/2017 11:00,83.332,50.289,CBE,2,BARE,
1046,7/4/2017 11:30,82.931,49.326,CBE,2,BARE,
1047,7/4/2017 12:00,83.824,45.789,CBE,2,BARE,
1048,7/4/2017 12:30,85.487,43.866,CBE,2,BARE,
1049,7/4/2017 13:00,88.259,42.355,CBE,2,BARE,
1050,7/4/2017 13:30,86.211,44.964,CBE,2,BARE,
1051,7/4/2017 14:00,88.671,42.646,CBE,2,BARE,
1052,7/4/2017 14:30,89.04,40.371,CBE,2,BARE,
1053,7/4/2017 15:00,88.626,37.733,CBE,2,BARE,
1054,7/4/2017 15:30,90.797,38.998,CBE,2,BARE,
1055,7/4/2017 16:00,87.483,44.126,CBE,2,BARE,
1056,7/4/2017 16:30,84.9,46.318,CBE,2,BARE,
1057,7/4/2017 17:00,84.049,47.756,CBE,2,BARE,
1058,7/4/2017 17:30,89.407,39.355,CBE,2,BARE,
1059,7/4/2017 18:00,88.03,43.897,CBE,2,BARE,
1060,7/4/2017 18:30,82.798,52.683,CBE,2,BARE,
1061,7/4/2017 19:00,84.767,51.872,CBE,2,BARE,
1062,7/4/2017 19:30,85.939,51.027,CBE,2,BARE,
1063,7/4/2017 20:00,82.886,57.751,CBE,2,BARE,
1064,7/4/2017 20:30,78.339,74.332,CBE,2,BARE,
1065,7/4/2017 21:00,71.447,84.659,CBE,2,BARE,
1066,7/4/2017 21:30,67.586,89.834,CBE,2,BARE,
1067,7/4/2017 22:00,66.258,93.265,CBE,2,BARE,
1068,7/4/2017 22:30,64.974,94.114,CBE,2,BARE,
1069,7/4/2017 23:00,64.288,94.437,CBE,2,BARE,
1070,7/4/2017 23:30,63.048,95.722,CBE,2,BARE,
1071,7/5/2017 0:00,62.148,95.331,CBE,2,BARE,
1072,7/5/2017 0:30,61.506,96.688,CBE,2,BARE,
1073,7/5/2017 1:00,60.69,97.237,CBE,2,BARE,
1074,7/5/2017 1:30,60.517,95.82,CBE,2,BARE,
1075,7/5/2017 2:00,59.702,96.499,CBE,2,BARE,
1076,7/5/2017 2:30,59.099,96.795,CBE,2,BARE,
1077,7/5/2017 3:00,57.936,96.469,CBE,2,BARE,
1078,7/5/2017 3:30,57.031,96.998,CBE,2,BARE,
1079,7/5/2017 4:00,56.165,97.606,CBE,2,BARE,
1080,7/5/2017 4:30,55.515,98.544,CBE,2,BARE,
1081,7/5/2017 5:00,55.081,98.553,CBE,2,BARE,
1082,7/5/2017 5:30,54.561,98.725,CBE,2,BARE,
1083,7/5/2017 6:00,54.082,98.376,CBE,2,BARE,
1084,7/5/2017 6:30,54.777,98.884,CBE,2,BARE,
1085,7/5/2017 7:00,59.916,98.094,CBE,2,BARE,
1086,7/5/2017 7:30,64.888,91.985,CBE,2,BARE,
1087,7/5/2017 8:00,69.942,82.546,CBE,2,BARE,
1088,7/5/2017 8:30,72.783,76.197,CBE,2,BARE,
1089,7/5/2017 9:00,75.594,67.489,CBE,2,BARE,
1090,7/5/2017 9:30,89.132,55.185,CBE,2,BARE,
1091,7/5/2017 10:00,96.096,41.83,CBE,2,BARE,
1092,7/5/2017 10:30,83.779,49.548,CBE,2,BARE,
1093,7/5/2017 11:00,83.914,47,CBE,2,BARE,
1094,7/5/2017 11:30,82.575,44.695,CBE,2,BARE,
1095,7/5/2017 12:00,82.263,35.373,CBE,2,BARE,
1096,7/5/2017 12:30,78.733,36.354,CBE,2,BARE,
1097,7/5/2017 13:00,77.247,37.93,CBE,2,BARE,
1098,7/5/2017 13:30,76.942,41.004,CBE,2,BARE,
1099,7/5/2017 14:00,81.154,43.459,CBE,2,BARE,
1100,7/5/2017 14:30,75.898,46.614,CBE,2,BARE,
1101,7/5/2017 15:00,73.342,50.417,CBE,2,BARE,
1102,7/5/2017 15:30,72.696,50.842,CBE,2,BARE,
1103,7/5/2017 16:00,72.437,51.044,CBE,2,BARE,
1104,7/5/2017 16:30,72.264,51.597,CBE,2,BARE,
1105,7/5/2017 17:00,72.221,52.818,CBE,2,BARE,
1106,7/5/2017 17:30,72.05,52.993,CBE,2,BARE,
1107,7/5/2017 18:00,71.791,53.129,CBE,2,BARE,
1108,7/5/2017 18:30,71.577,53.705,CBE,2,BARE,
1109,7/5/2017 19:00,71.404,54.097,CBE,2,BARE,
1110,7/5/2017 19:30,71.317,54.681,CBE,2,BARE,
1111,7/5/2017 20:00,71.19,55.075,CBE,2,BARE,
1112,7/5/2017 20:30,71.146,56.248,CBE,2,BARE,
1113,7/5/2017 21:00,71.146,57.513,CBE,2,BARE,
1114,7/5/2017 21:30,71.146,58.956,CBE,2,BARE,
1115,7/5/2017 22:00,71.146,59.415,CBE,2,BARE,
1116,7/5/2017 22:30,71.146,59.752,CBE,2,BARE,
1117,7/5/2017 23:00,71.103,60.419,CBE,2,BARE,
1118,7/5/2017 23:30,71.103,60.967,CBE,2,BARE,
1119,7/6/2017 0:00,71.103,61.393,CBE,2,BARE,
1120,7/6/2017 0:30,71.06,61.632,CBE,2,BARE,
1121,7/6/2017 1:00,71.06,61.632,CBE,2,BARE,
1122,7/6/2017 1:30,71.017,61.476,CBE,2,BARE,
1123,7/6/2017 2:00,70.974,61.411,CBE,2,BARE,
1124,7/6/2017 2:30,70.887,61.009,CBE,2,BARE,
1125,7/6/2017 3:00,70.846,60.122,CBE,2,BARE,
1126,7/6/2017 3:30,70.759,59.992,CBE,2,BARE,
1127,7/6/2017 4:00,70.716,60.263,CBE,2,BARE,
1128,7/6/2017 4:30,70.673,60.472,CBE,2,BARE,
1129,7/6/2017 5:00,70.63,60.773,CBE,2,BARE,
1130,7/6/2017 5:30,70.63,60.955,CBE,2,BARE,
1131,7/6/2017 6:00,70.587,60.921,CBE,2,BARE,
1132,7/6/2017 6:30,70.543,60.948,CBE,2,BARE,
1133,7/6/2017 7:00,70.543,60.856,CBE,2,BARE,
1134,7/6/2017 7:30,70.502,60.913,CBE,2,BARE,
1135,7/6/2017 8:00,70.459,60.97,CBE,2,BARE,
1136,7/6/2017 8:30,70.459,61.274,CBE,2,BARE,
1137,7/6/2017 9:00,70.502,61.733,CBE,2,BARE,
1138,7/6/2017 9:30,70.502,61.915,CBE,2,BARE,
1139,7/6/2017 10:00,70.502,61.763,CBE,2,BARE,
1140,7/6/2017 10:30,70.502,61.884,CBE,2,BARE,
1141,7/6/2017 11:00,70.502,62.157,CBE,2,BARE,
1142,7/6/2017 11:30,70.543,62.1,CBE,2,BARE,
1143,7/6/2017 12:00,70.587,61.65,CBE,2,BARE,
1144,7/6/2017 12:30,70.587,61.286,CBE,2,BARE,
1145,7/6/2017 13:00,70.587,61.377,CBE,2,BARE,
1146,7/6/2017 13:30,70.673,62.082,CBE,2,BARE,
1147,7/6/2017 14:00,70.759,62.574,CBE,2,BARE,
1148,7/6/2017 14:30,70.846,63.397,CBE,2,BARE,
1149,7/6/2017 15:00,71.103,63.662,CBE,2,BARE,
1150,7/6/2017 15:30,71.404,62.875,CBE,2,BARE,
1151,7/6/2017 16:00,71.533,62.947,CBE,2,BARE,
1152,7/6/2017 16:30,71.62,62.653,CBE,2,BARE,
1153,7/6/2017 17:00,71.748,62.695,CBE,2,BARE,
1154,7/6/2017 17:30,71.877,63.1,CBE,2,BARE,
1155,7/6/2017 18:00,71.92,63.768,CBE,2,BARE,
1156,7/6/2017 18:30,71.964,64.164,CBE,2,BARE,
1157,7/6/2017 19:00,71.964,64.465,CBE,2,BARE,
1158,7/6/2017 19:30,71.964,64.616,CBE,2,BARE,
1159,7/6/2017 20:00,72.007,64.861,CBE,2,BARE,
1160,7/6/2017 20:30,72.007,65.161,CBE,2,BARE,
1161,7/6/2017 21:00,72.05,65.765,CBE,2,BARE,
1162,7/6/2017 21:30,72.093,66.487,CBE,2,BARE,
1163,7/6/2017 22:00,72.136,67.029,CBE,2,BARE,
1164,7/6/2017 22:30,72.178,67.302,CBE,2,BARE,
1165,7/6/2017 23:00,72.178,67.242,CBE,2,BARE,
1166,7/6/2017 23:30,72.136,67.119,CBE,2,BARE,
1167,7/7/2017 0:00,72.136,66.969,CBE,2,BARE,
1168,7/7/2017 0:30,72.136,66.94,CBE,2,BARE,
1169,7/7/2017 1:00,72.136,66.999,CBE,2,BARE,
1170,7/7/2017 1:30,72.093,64.869,CBE,2,BARE,
1171,7/7/2017 2:00,72.007,64.861,CBE,2,BARE,
1172,7/7/2017 2:30,72.05,65.495,CBE,2,BARE,
1173,7/7/2017 3:00,72.05,65.795,CBE,2,BARE,
1174,7/7/2017 3:30,72.007,65.97,CBE,2,BARE,
1175,7/7/2017 4:00,72.007,66.27,CBE,2,BARE,
1176,7/7/2017 4:30,72.05,67.229,CBE,2,BARE,
1177,7/7/2017 5:00,72.007,68.266,CBE,2,BARE,
1178,7/7/2017 5:30,71.92,67.842,CBE,2,BARE,
1179,7/7/2017 6:00,71.877,67.778,CBE,2,BARE,
1180,7/7/2017 6:30,71.834,67.893,CBE,2,BARE,
1181,7/7/2017 7:00,71.834,67.178,CBE,2,BARE,
1182,7/7/2017 7:30,71.748,66.304,CBE,2,BARE,
1183,7/7/2017 8:00,71.704,65.762,CBE,2,BARE,
1184,7/7/2017 8:30,71.661,65.338,CBE,2,BARE,
1185,7/7/2017 9:00,71.661,65.068,CBE,2,BARE,
1186,7/7/2017 9:30,72.093,65.049,CBE,2,BARE,
1187,7/7/2017 10:00,71.834,64.333,CBE,2,BARE,
1188,7/7/2017 10:30,71.49,64.27,CBE,2,BARE,
1189,7/7/2017 11:00,71.533,66.014,CBE,2,BARE,
1190,7/7/2017 11:30,71.533,65.835,CBE,2,BARE,
1191,7/7/2017 12:00,71.62,66.531,CBE,2,BARE,
1192,7/7/2017 12:30,71.661,66.416,CBE,2,BARE,
1193,7/7/2017 13:00,71.834,67.387,CBE,2,BARE,
1194,7/7/2017 13:30,71.964,68.084,CBE,2,BARE,
1195,7/7/2017 14:00,72.093,67.651,CBE,2,BARE,
1196,7/7/2017 14:30,72.178,68.016,CBE,2,BARE,
1197,7/7/2017 15:00,72.351,68.42,CBE,2,BARE,
1198,7/7/2017 15:30,72.48,68.611,CBE,2,BARE,
1199,7/7/2017 16:00,72.61,68.98,CBE,2,BARE,
1200,7/7/2017 16:30,72.567,68.768,CBE,2,BARE,
1201,7/7/2017 17:00,72.653,68.925,CBE,2,BARE,
1202,7/7/2017 17:30,72.567,69.035,CBE,2,BARE,
1203,7/7/2017 18:00,72.696,70.615,CBE,2,BARE,
1204,7/7/2017 18:30,72.696,70.762,CBE,2,BARE,
1205,7/7/2017 19:00,72.869,71.28,CBE,2,BARE,
1206,7/7/2017 19:30,72.696,69.196,CBE,2,BARE,
1207,7/7/2017 20:00,72.826,70.304,CBE,2,BARE,
1208,7/7/2017 20:30,72.783,69.205,CBE,2,BARE,
1209,7/7/2017 21:00,72.653,68.509,CBE,2,BARE,
1210,7/7/2017 21:30,72.523,67.723,CBE,2,BARE,
1211,7/7/2017 22:00,72.394,66.128,CBE,2,BARE,
1212,7/7/2017 22:30,72.178,64.666,CBE,2,BARE,
1213,7/7/2017 23:00,72.093,63.452,CBE,2,BARE,
1214,7/7/2017 23:30,71.834,63.247,CBE,2,BARE,
1215,7/8/2017 0:00,71.748,63.088,CBE,2,BARE,
1216,7/8/2017 0:30,71.704,63.023,CBE,2,BARE,
1217,7/8/2017 1:00,71.577,63.042,CBE,2,BARE,
1218,7/8/2017 1:30,71.533,63.159,CBE,2,BARE,
1219,7/8/2017 2:00,71.447,63.302,CBE,2,BARE,
1220,7/8/2017 2:30,71.404,63.117,CBE,2,BARE,
1221,7/8/2017 3:00,71.317,62.685,CBE,2,BARE,
1222,7/8/2017 3:30,71.19,60.823,CBE,2,BARE,
1223,7/8/2017 4:00,71.017,59.526,CBE,2,BARE,
1224,7/8/2017 4:30,71.06,60.598,CBE,2,BARE,
1225,7/8/2017 5:00,70.93,60.617,CBE,2,BARE,
1226,7/8/2017 5:30,70.846,60.213,CBE,2,BARE,
1227,7/8/2017 6:00,70.803,59.447,CBE,2,BARE,
1228,7/8/2017 6:30,70.803,59.018,CBE,2,BARE,
1229,7/8/2017 7:00,70.846,58.838,CBE,2,BARE,
1230,7/8/2017 7:30,70.716,59.041,CBE,2,BARE,
1231,7/8/2017 8:00,70.716,58.735,CBE,2,BARE,
1232,7/8/2017 8:30,70.587,58.969,CBE,2,BARE,
1233,7/8/2017 9:00,70.543,59.18,CBE,2,BARE,
1234,7/8/2017 9:30,70.502,59.542,CBE,2,BARE,
1235,7/8/2017 10:00,70.587,59.458,CBE,2,BARE,
1236,7/8/2017 10:30,70.459,59.691,CBE,2,BARE,
1237,7/8/2017 11:00,70.459,59.996,CBE,2,BARE,
1238,7/8/2017 11:30,70.459,60.179,CBE,2,BARE,
1239,7/8/2017 12:00,70.329,59.863,CBE,2,BARE,
1240,7/8/2017 12:30,70.243,59.764,CBE,2,BARE,
1241,7/8/2017 13:00,70.201,58.874,CBE,2,BARE,
1242,7/8/2017 13:30,70.115,57.887,CBE,2,BARE,
1243,7/8/2017 14:00,70.243,56.359,CBE,2,BARE,
1244,7/8/2017 14:30,70.072,54.084,CBE,2,BARE,
1245,7/8/2017 15:00,70.115,51.56,CBE,2,BARE,
1246,7/8/2017 15:30,70.072,49.986,CBE,2,BARE,
1247,7/8/2017 16:00,69.985,48.211,CBE,2,BARE,
1248,7/8/2017 16:30,70.072,47.614,CBE,2,BARE,
1249,7/8/2017 17:00,69.985,47.386,CBE,2,BARE,
1250,7/8/2017 17:30,70.029,47.389,CBE,2,BARE,
1251,7/8/2017 18:00,69.901,48.521,CBE,2,BARE,
1252,7/8/2017 18:30,69.901,47.951,CBE,2,BARE,
1253,7/8/2017 19:00,69.942,48.208,CBE,2,BARE,
1254,7/8/2017 19:30,69.858,49.466,CBE,2,BARE,
1255,7/8/2017 20:00,69.901,49.469,CBE,2,BARE,
1256,7/8/2017 20:30,69.728,49.393,CBE,2,BARE,
1257,7/8/2017 21:00,69.858,49.308,CBE,2,BARE,
1258,7/8/2017 21:30,69.685,51.965,CBE,2,BARE,
1259,7/8/2017 22:00,69.728,55.297,CBE,2,BARE,
1260,7/8/2017 22:30,69.685,55.881,CBE,2,BARE,
1261,7/8/2017 23:00,69.643,54.764,CBE,2,BARE,
1262,7/8/2017 23:30,69.643,54.268,CBE,2,BARE,
1263,7/9/2017 0:00,69.514,53.76,CBE,2,BARE,
1264,7/9/2017 0:30,69.6,53.051,CBE,2,BARE,
1265,7/9/2017 1:00,69.6,51.834,CBE,2,BARE,
1266,7/9/2017 1:30,69.643,52.712,CBE,2,BARE,
1267,7/9/2017 2:00,69.771,52.909,CBE,2,BARE,
1268,7/9/2017 2:30,69.814,53.193,CBE,2,BARE,
1269,7/9/2017 3:00,69.942,53.078,CBE,2,BARE,
1270,7/9/2017 3:30,69.942,52.985,CBE,2,BARE,
1271,7/9/2017 4:00,69.942,53.234,CBE,2,BARE,
1272,7/9/2017 4:30,69.901,53.044,CBE,2,BARE,
1273,7/9/2017 5:00,69.858,52.666,CBE,2,BARE,
1274,7/9/2017 5:30,69.901,51.606,CBE,2,BARE,
1275,7/9/2017 6:00,69.901,51.261,CBE,2,BARE,
1276,7/9/2017 6:30,69.942,51.327,CBE,2,BARE,
1277,7/9/2017 7:00,69.985,51.55,CBE,2,BARE,
1278,7/9/2017 7:30,69.771,51.44,CBE,2,BARE,
1279,7/9/2017 8:00,69.643,50.866,CBE,2,BARE,
1280,7/9/2017 8:30,69.343,51.031,CBE,2,BARE,
1281,7/9/2017 9:00,69.427,52.352,CBE,2,BARE,
1282,7/9/2017 9:30,69.256,54.423,CBE,2,BARE,
1283,7/9/2017 10:00,69.256,55.969,CBE,2,BARE,
1284,7/9/2017 10:30,69.3,56.681,CBE,2,BARE,
1285,7/9/2017 11:00,69.343,57.422,CBE,2,BARE,
1286,7/9/2017 11:30,69.427,57.982,CBE,2,BARE,
1287,7/9/2017 12:00,69.514,58.968,CBE,2,BARE,
1288,7/9/2017 12:30,69.728,59.17,CBE,2,BARE,
1289,7/9/2017 13:00,69.771,59.54,CBE,2,BARE,
1290,7/9/2017 13:30,69.814,59.299,CBE,2,BARE,
1291,7/9/2017 14:00,69.985,59.436,CBE,2,BARE,
1292,7/9/2017 14:30,69.985,59.894,CBE,2,BARE,
1293,7/9/2017 15:00,70.115,60.392,CBE,2,BARE,
1294,7/9/2017 15:30,70.072,61.118,CBE,2,BARE,
1295,7/9/2017 16:00,70.115,60.879,CBE,2,BARE,
1296,7/9/2017 16:30,70.029,60.537,CBE,2,BARE,
1297,7/9/2017 17:00,70.115,60.575,CBE,2,BARE,
1298,7/9/2017 17:30,70.286,59.554,CBE,2,BARE,
1299,7/9/2017 18:00,70.115,58.347,CBE,2,BARE,
1300,7/9/2017 18:30,69.942,58.148,CBE,2,BARE,
1301,7/9/2017 19:00,69.901,58.083,CBE,2,BARE,
1302,7/9/2017 19:30,69.814,58.841,CBE,2,BARE,
1303,7/9/2017 20:00,69.901,60.373,CBE,2,BARE,
1304,7/9/2017 20:30,69.901,61.102,CBE,2,BARE,
1305,7/9/2017 21:00,69.985,62.08,CBE,2,BARE,
1306,7/9/2017 21:30,70.029,62.325,CBE,2,BARE,
1307,7/9/2017 22:00,69.942,61.622,CBE,2,BARE,
1308,7/9/2017 22:30,69.858,60.126,CBE,2,BARE,
1309,7/9/2017 23:00,69.514,59.273,CBE,2,BARE,
1310,7/9/2017 23:30,69.643,60.198,CBE,2,BARE,
1311,7/10/2017 0:00,69.728,60.328,CBE,2,BARE,
1312,7/10/2017 0:30,69.728,60.51,CBE,2,BARE,
1313,7/10/2017 1:00,69.643,60.837,CBE,2,BARE,
1314,7/10/2017 1:30,69.427,61.272,CBE,2,BARE,
1315,7/10/2017 2:00,69.557,61.314,CBE,2,BARE,
1316,7/10/2017 2:30,69.386,61.843,CBE,2,BARE,
1317,7/10/2017 3:00,69.427,62.059,CBE,2,BARE,
1318,7/10/2017 3:30,69.343,62.232,CBE,2,BARE,
1319,7/10/2017 4:00,69.256,62.707,CBE,2,BARE,
1320,7/10/2017 4:30,69.427,62.813,CBE,2,BARE,
1321,7/10/2017 5:00,69.427,63.295,CBE,2,BARE,
1322,7/10/2017 5:30,69.514,63.814,CBE,2,BARE,
1323,7/10/2017 6:00,69.514,64.354,CBE,2,BARE,
1324,7/10/2017 6:30,69.514,66.326,CBE,2,BARE,
1325,7/10/2017 7:00,69.771,67.806,CBE,2,BARE,
1326,7/10/2017 7:30,69.901,69.561,CBE,2,BARE,
1327,7/10/2017 8:00,69.985,68.094,CBE,2,BARE,
1328,7/10/2017 8:30,70.201,68.47,CBE,2,BARE,
1329,7/10/2017 9:00,70.673,68.548,CBE,2,BARE,
1330,7/10/2017 9:30,71.146,67.289,CBE,2,BARE,
1331,7/10/2017 10:00,71.404,66.062,CBE,2,BARE,
1332,7/10/2017 10:30,71.661,66.176,CBE,2,BARE,
1333,7/10/2017 11:00,71.748,66.005,CBE,2,BARE,
1334,7/10/2017 11:30,71.834,65.564,CBE,2,BARE,
1335,7/10/2017 12:00,71.964,65.457,CBE,2,BARE,
1336,7/10/2017 12:30,72.05,65.495,CBE,2,BARE,
1337,7/10/2017 13:00,72.178,65.927,CBE,2,BARE,
1338,7/10/2017 13:30,72.178,65.237,CBE,2,BARE,
1339,7/10/2017 14:00,72.264,65.065,CBE,2,BARE,
1340,7/10/2017 14:30,72.437,66.042,CBE,2,BARE,
1341,7/10/2017 15:00,72.869,66.653,CBE,2,BARE,
1342,7/10/2017 15:10,,,CBE,Logged,Logged,
1343,7/10/2017 15:11,,,Logged,,,
1344,7/10/2017 15:30,73.861,65.067,,,,
1345,7/10/2017 16:00,73.342,65.319,,,,
1346,7/10/2017 16:30,72.955,66.002,,,,
1347,7/10/2017 17:00,72.739,67.029,,,,
1348,7/10/2017 17:30,72.567,66.982,,,,
1349,7/10/2017 18:00,72.437,67.744,,,,
1350,7/10/2017 18:30,72.307,69.038,,,,
1351,7/10/2017 19:00,72.221,69.976,,,,
1352,7/10/2017 19:30,72.093,70.258,,,,
1353,7/10/2017 20:00,72.05,71.342,,,,
1354,7/10/2017 20:30,71.964,71.656,,,,
1355,7/10/2017 21:00,71.92,71.768,,,,
1356,7/10/2017 21:30,71.834,71.73,,,,
1357,7/10/2017 22:00,71.791,72.866,,,,
1358,7/10/2017 22:30,71.748,73.619,,,,
1359,7/10/2017 23:00,71.704,74.254,,,,
1360,7/10/2017 23:30,71.704,74.341,,,,
1361,7/11/2017 0:00,71.661,74.365,,,,
1362,7/11/2017 0:30,71.62,74.563,,,,
1363,7/11/2017 1:00,71.577,74.559,,,,
1364,7/11/2017 1:30,71.49,74.607,,,,
1365,7/11/2017 2:00,71.447,74.4,,,,
1366,7/11/2017 2:30,71.361,74.564,,,,
1367,7/11/2017 3:00,71.317,74.675,,,,
1368,7/11/2017 3:30,71.274,74.584,,,,
1369,7/11/2017 4:00,71.19,74.487,,,,
1370,7/11/2017 4:30,71.146,74.396,,,,
1371,7/11/2017 5:00,71.103,74.275,,,,
1372,7/11/2017 5:30,71.06,74.009,,,,
1373,7/11/2017 6:00,71.06,74.647,,,,
1374,7/11/2017 6:30,71.06,74.792,,,,
1375,7/11/2017 7:00,70.974,73.506,,,,
1376,7/11/2017 7:30,71.19,79.963,,,,
