number,date_time,temp,RH,site,block,treatment,
450,6/21/2017 16:30,87.436,37.835,CBE,2,soy,
451,6/21/2017 17:00,82.263,41.723,CBE,2,soy,
452,6/21/2017 17:30,81.597,42.668,CBE,2,soy,
453,6/21/2017 18:00,79.831,44.092,CBE,2,soy,
454,6/21/2017 18:30,79.084,44.727,CBE,2,soy,
455,6/21/2017 19:00,77.945,45.171,CBE,2,soy,
456,6/21/2017 19:30,77.596,46.569,CBE,2,soy,
457,6/21/2017 20:00,80.139,48.773,CBE,2,soy,
458,6/21/2017 20:30,78.076,53.682,CBE,2,soy,
459,6/21/2017 21:00,65.23,81.552,CBE,2,soy,
460,6/21/2017 21:30,60.39,89.877,CBE,2,soy,
461,6/21/2017 22:00,58.626,93.991,CBE,2,soy,
462,6/21/2017 22:30,57.807,93.588,CBE,2,soy,
463,6/21/2017 23:00,58.066,96.18,CBE,2,soy,
464,6/21/2017 23:30,58.798,96.134,CBE,2,soy,
465,6/22/2017 0:00,58.282,95.595,CBE,2,soy,
466,6/22/2017 0:30,59.572,95.475,CBE,2,soy,
467,6/22/2017 1:00,60.346,92.355,CBE,2,soy,
468,6/22/2017 1:30,59.486,92.549,CBE,2,soy,
469,6/22/2017 2:00,58.798,93.547,CBE,2,soy,
470,6/22/2017 2:30,61.119,87.731,CBE,2,soy,
471,6/22/2017 3:00,61.891,84.854,CBE,2,soy,
472,6/22/2017 3:30,61.977,84.702,CBE,2,soy,
473,6/22/2017 4:00,61.977,83.608,CBE,2,soy,
474,6/22/2017 4:30,63.689,79.385,CBE,2,soy,
475,6/22/2017 5:00,63.219,79.749,CBE,2,soy,
476,6/22/2017 5:30,63.946,78.743,CBE,2,soy,
477,6/22/2017 6:00,65.487,75.408,CBE,2,soy,
478,6/22/2017 6:30,66.857,75.218,CBE,2,soy,
479,6/22/2017 7:00,68.913,76.966,CBE,2,soy,
480,6/22/2017 7:30,69.6,78.896,CBE,2,soy,
481,6/22/2017 8:00,70.93,80.47,CBE,2,soy,
482,6/22/2017 8:30,70.587,83.241,CBE,2,soy,
483,6/22/2017 9:00,70.63,85.971,CBE,2,soy,
484,6/22/2017 9:30,72.394,84.359,CBE,2,soy,
485,6/22/2017 10:00,75.117,80.826,CBE,2,soy,
486,6/22/2017 10:30,79.435,75.274,CBE,2,soy,
487,6/22/2017 11:00,82.263,64.642,CBE,2,soy,
488,6/22/2017 11:30,84.094,60.481,CBE,2,soy,
489,6/22/2017 12:00,86.029,58.422,CBE,2,soy,
490,6/22/2017 12:30,87.3,58.718,CBE,2,soy,
491,6/22/2017 13:00,85.577,59.484,CBE,2,soy,
492,6/22/2017 13:30,88.443,54.203,CBE,2,soy,
493,6/22/2017 14:00,86.981,51.877,CBE,2,soy,
494,6/22/2017 14:30,87.894,49.779,CBE,2,soy,
495,6/22/2017 15:00,87.62,54.395,CBE,2,soy,
496,6/22/2017 15:30,87.757,56.605,CBE,2,soy,
497,6/22/2017 16:00,86.527,55.775,CBE,2,soy,
498,6/22/2017 16:30,87.391,56.861,CBE,2,soy,
499,6/22/2017 17:00,83.511,63.528,CBE,2,soy,
500,6/22/2017 17:30,82.218,66.836,CBE,2,soy,
501,6/22/2017 18:00,82.53,66.592,CBE,2,soy,
502,6/22/2017 18:30,80.625,70.688,CBE,2,soy,
503,6/22/2017 19:00,75.463,95.179,CBE,2,soy,
504,6/22/2017 19:30,75.81,95.12,CBE,2,soy,
505,6/22/2017 20:00,74.597,96.286,CBE,2,soy,
506,6/22/2017 20:30,74.163,96.756,CBE,2,soy,
507,6/22/2017 21:00,75.551,90.414,CBE,2,soy,
508,6/22/2017 21:30,75.463,86.142,CBE,2,soy,
509,6/22/2017 22:00,75.508,84.86,CBE,2,soy,
510,6/22/2017 22:30,74.856,87.15,CBE,2,soy,
511,6/22/2017 23:00,75.029,86.17,CBE,2,soy,
512,6/22/2017 23:30,74.77,85.859,CBE,2,soy,
513,6/23/2017 0:00,74.381,86.171,CBE,2,soy,
514,6/23/2017 0:30,73.99,85.927,CBE,2,soy,
515,6/23/2017 1:00,74.077,85.297,CBE,2,soy,
516,6/23/2017 1:30,72.912,86.789,CBE,2,soy,
517,6/23/2017 2:00,73.213,86.217,CBE,2,soy,
518,6/23/2017 2:30,73.083,86.894,CBE,2,soy,
519,6/23/2017 3:00,72.826,87.22,CBE,2,soy,
520,6/23/2017 3:30,72.783,87.739,CBE,2,soy,
521,6/23/2017 4:00,72.307,89.324,CBE,2,soy,
522,6/23/2017 4:30,70.201,95.707,CBE,2,soy,
523,6/23/2017 5:00,69.901,98.189,CBE,2,soy,
524,6/23/2017 5:30,69.942,98.666,CBE,2,soy,
525,6/23/2017 6:00,70.029,98.887,CBE,2,soy,
526,6/23/2017 6:30,70.115,99.239,CBE,2,soy,
527,6/23/2017 7:00,70.416,99.284,CBE,2,soy,
528,6/23/2017 7:30,70.803,99.368,CBE,2,soy,
529,6/23/2017 8:00,71.748,97.78,CBE,2,soy,
530,6/23/2017 8:30,72.307,96.223,CBE,2,soy,
531,6/23/2017 9:00,70.759,96.475,CBE,2,soy,
532,6/23/2017 9:30,70.416,96.821,CBE,2,soy,
533,6/23/2017 10:00,70.115,97.854,CBE,2,soy,
534,6/23/2017 10:30,70.459,94.603,CBE,2,soy,
535,6/23/2017 11:00,72.437,91.953,CBE,2,soy,
536,6/23/2017 11:30,73.904,87.332,CBE,2,soy,
537,6/23/2017 12:00,73.731,85.169,CBE,2,soy,
538,6/23/2017 12:30,70.63,87.101,CBE,2,soy,
539,6/23/2017 13:00,73.731,81.824,CBE,2,soy,
540,6/23/2017 13:30,73.17,79.855,CBE,2,soy,
541,6/23/2017 14:00,75.551,76.332,CBE,2,soy,
542,6/23/2017 14:30,78.033,72.116,CBE,2,soy,
543,6/23/2017 15:00,75.942,71.217,CBE,2,soy,
544,6/23/2017 15:30,75.853,69.933,CBE,2,soy,
545,6/23/2017 16:00,75.463,69.298,CBE,2,soy,
546,6/23/2017 16:30,75.29,63.931,CBE,2,soy,
547,6/23/2017 17:00,77.77,63.461,CBE,2,soy,
548,6/23/2017 17:30,75.074,66.537,CBE,2,soy,
549,6/23/2017 18:00,72.912,68.981,CBE,2,soy,
550,6/23/2017 18:30,78.514,58.477,CBE,2,soy,
551,6/23/2017 19:00,78.91,56.889,CBE,2,soy,
552,6/23/2017 19:30,78.296,53.384,CBE,2,soy,
553,6/23/2017 20:00,77.684,50.77,CBE,2,soy,
554,6/23/2017 20:30,74.511,58.168,CBE,2,soy,
555,6/23/2017 21:00,66.301,70.74,CBE,2,soy,
556,6/23/2017 21:30,61.934,87.111,CBE,2,soy,
557,6/23/2017 22:00,59.916,92.452,CBE,2,soy,
558,6/23/2017 22:30,59.572,93.893,CBE,2,soy,
559,6/23/2017 23:00,64.589,82.113,CBE,2,soy,
560,6/23/2017 23:30,65.359,78.627,CBE,2,soy,
561,6/24/2017 0:00,63.39,80.383,CBE,2,soy,
562,6/24/2017 0:30,63.005,77.48,CBE,2,soy,
563,6/24/2017 1:00,62.748,80.778,CBE,2,soy,
564,6/24/2017 1:30,61.977,83.882,CBE,2,soy,
565,6/24/2017 2:00,61.677,86.185,CBE,2,soy,
566,6/24/2017 2:30,61.547,86.764,CBE,2,soy,
567,6/24/2017 3:00,60.39,89.398,CBE,2,soy,
568,6/24/2017 3:30,60.174,89.423,CBE,2,soy,
569,6/24/2017 4:00,60.346,88.191,CBE,2,soy,
570,6/24/2017 4:30,59.659,89.299,CBE,2,soy,
571,6/24/2017 5:00,59.401,89.424,CBE,2,soy,
572,6/24/2017 5:30,59.142,90.237,CBE,2,soy,
573,6/24/2017 6:00,58.928,90.788,CBE,2,soy,
574,6/24/2017 6:30,59.014,91.748,CBE,2,soy,
575,6/24/2017 7:00,60.733,90.137,CBE,2,soy,
576,6/24/2017 7:30,63.347,86.62,CBE,2,soy,
577,6/24/2017 8:00,64.717,83.236,CBE,2,soy,
578,6/24/2017 8:30,66.173,79.539,CBE,2,soy,
579,6/24/2017 9:00,68.142,76.679,CBE,2,soy,
580,6/24/2017 9:30,68.871,74.089,CBE,2,soy,
581,6/24/2017 10:00,70.201,72.725,CBE,2,soy,
582,6/24/2017 10:30,72.696,68.157,CBE,2,soy,
583,6/24/2017 11:00,74.727,63.545,CBE,2,soy,
584,6/24/2017 11:30,73.515,62.341,CBE,2,soy,
585,6/24/2017 12:00,73.947,60.396,CBE,2,soy,
586,6/24/2017 12:30,75.551,58.782,CBE,2,soy,
587,6/24/2017 13:00,74.077,57.915,CBE,2,soy,
588,6/24/2017 13:30,74.25,57.373,CBE,2,soy,
589,6/24/2017 14:00,74.511,56.991,CBE,2,soy,
590,6/24/2017 14:30,74.077,58.655,CBE,2,soy,
591,6/24/2017 15:00,72.955,58.713,CBE,2,soy,
592,6/24/2017 15:30,74.206,57.524,CBE,2,soy,
593,6/24/2017 16:00,72.007,56.01,CBE,2,soy,
594,6/24/2017 16:30,70.502,59.329,CBE,2,soy,
595,6/24/2017 17:00,75.551,52.415,CBE,2,soy,
596,6/24/2017 17:30,69.17,58.877,CBE,2,soy,
597,6/24/2017 18:00,72.48,52.431,CBE,2,soy,
598,6/24/2017 18:30,69.471,52.105,CBE,2,soy,
599,6/24/2017 19:00,70.803,50.984,CBE,2,soy,
600,6/24/2017 19:30,71.577,47.879,CBE,2,soy,
601,6/24/2017 20:00,70.502,49.292,CBE,2,soy,
602,6/24/2017 20:30,67.627,54.385,CBE,2,soy,
603,6/24/2017 21:00,62.834,62.92,CBE,2,soy,
604,6/24/2017 21:30,60.733,74.479,CBE,2,soy,
605,6/24/2017 22:00,60.217,72.486,CBE,2,soy,
606,6/24/2017 22:30,61.333,70.797,CBE,2,soy,
607,6/24/2017 23:00,59.272,73.295,CBE,2,soy,
608,6/24/2017 23:30,58.195,75.662,CBE,2,soy,
609,6/25/2017 0:00,57.16,81.502,CBE,2,soy,
610,6/25/2017 0:30,55.863,85.698,CBE,2,soy,
611,6/25/2017 1:00,55.386,89.116,CBE,2,soy,
612,6/25/2017 1:30,54.604,90.348,CBE,2,soy,
613,6/25/2017 2:00,54.561,90.159,CBE,2,soy,
614,6/25/2017 2:30,57.074,87.941,CBE,2,soy,
615,6/25/2017 3:00,57.765,85.354,CBE,2,soy,
616,6/25/2017 3:30,57.979,83.975,CBE,2,soy,
617,6/25/2017 4:00,58.195,82.287,CBE,2,soy,
618,6/25/2017 4:30,56.599,85.041,CBE,2,soy,
619,6/25/2017 5:00,56.079,85.136,CBE,2,soy,
620,6/25/2017 5:30,54.734,88.368,CBE,2,soy,
621,6/25/2017 6:00,55.515,86.455,CBE,2,soy,
622,6/25/2017 6:30,54.43,87.269,CBE,2,soy,
623,6/25/2017 7:00,57.247,83.34,CBE,2,soy,
624,6/25/2017 7:30,59.056,81.049,CBE,2,soy,
625,6/25/2017 8:00,59.788,78.95,CBE,2,soy,
626,6/25/2017 8:30,61.29,76.155,CBE,2,soy,
627,6/25/2017 9:00,61.29,72.745,CBE,2,soy,
628,6/25/2017 9:30,62.875,68.842,CBE,2,soy,
629,6/25/2017 10:00,64.888,64.601,CBE,2,soy,
630,6/25/2017 10:30,63.561,64.503,CBE,2,soy,
631,6/25/2017 11:00,67.928,55.613,CBE,2,soy,
632,6/25/2017 11:30,69.643,54.019,CBE,2,soy,
633,6/25/2017 12:00,68.828,55.069,CBE,2,soy,
634,6/25/2017 12:30,70.543,51.122,CBE,2,soy,
635,6/25/2017 13:00,69.386,52.005,CBE,2,soy,
636,6/25/2017 13:30,72.48,46.412,CBE,2,soy,
637,6/25/2017 14:00,70.158,48.001,CBE,2,soy,
638,6/25/2017 14:30,69.942,50.165,CBE,2,soy,
639,6/25/2017 15:00,68.999,50.566,CBE,2,soy,
640,6/25/2017 15:30,70.803,49.219,CBE,2,soy,
641,6/25/2017 16:00,71.447,47.87,CBE,2,soy,
642,6/25/2017 16:30,71.103,47.528,CBE,2,soy,
643,6/25/2017 17:00,70.803,47.952,CBE,2,soy,
644,6/25/2017 17:30,69.085,47.482,CBE,2,soy,
645,6/25/2017 18:00,69.643,48.629,CBE,2,soy,
646,6/25/2017 18:30,71.877,45.859,CBE,2,soy,
647,6/25/2017 19:00,72.007,46.283,CBE,2,soy,
648,6/25/2017 19:30,70.416,48.368,CBE,2,soy,
649,6/25/2017 20:00,69.085,46.815,CBE,2,soy,
650,6/25/2017 20:30,63.689,58.069,CBE,2,soy,
651,6/25/2017 21:00,62.748,61.988,CBE,2,soy,
652,6/25/2017 21:30,60.433,67.108,CBE,2,soy,
653,6/25/2017 22:00,59.572,70.324,CBE,2,soy,
654,6/25/2017 22:30,58.023,75.052,CBE,2,soy,
655,6/25/2017 23:00,56.728,84.33,CBE,2,soy,
656,6/25/2017 23:30,56.295,88.685,CBE,2,soy,
657,6/26/2017 0:00,55.863,89.839,CBE,2,soy,
658,6/26/2017 0:30,55.69,89.447,CBE,2,soy,
659,6/26/2017 1:00,55.69,89.789,CBE,2,soy,
660,6/26/2017 1:30,54.865,92.338,CBE,2,soy,
661,6/26/2017 2:00,55.602,90.931,CBE,2,soy,
662,6/26/2017 2:30,56.079,90.605,CBE,2,soy,
663,6/26/2017 3:00,55.515,92.196,CBE,2,soy,
664,6/26/2017 3:30,54.909,93.714,CBE,2,soy,
665,6/26/2017 4:00,55.342,93.519,CBE,2,soy,
666,6/26/2017 4:30,54.473,94.884,CBE,2,soy,
667,6/26/2017 5:00,54.777,94.826,CBE,2,soy,
668,6/26/2017 5:30,53.865,95.916,CBE,2,soy,
669,6/26/2017 6:00,53.776,96.157,CBE,2,soy,
670,6/26/2017 6:30,53.69,96.955,CBE,2,soy,
671,6/26/2017 7:00,57.247,93.689,CBE,2,soy,
672,6/26/2017 7:30,60.303,87.381,CBE,2,soy,
673,6/26/2017 8:00,61.848,82.19,CBE,2,soy,
674,6/26/2017 8:30,63.819,77.884,CBE,2,soy,
675,6/26/2017 9:00,64.674,75.175,CBE,2,soy,
676,6/26/2017 9:30,64.76,67.042,CBE,2,soy,
677,6/26/2017 10:00,66.515,60.436,CBE,2,soy,
678,6/26/2017 10:30,66.258,55.445,CBE,2,soy,
679,6/26/2017 11:00,67.5,53.229,CBE,2,soy,
680,6/26/2017 11:30,70.63,47.558,CBE,2,soy,
681,6/26/2017 12:00,65.872,47.886,CBE,2,soy,
682,6/26/2017 12:30,71.06,44.971,CBE,2,soy,
683,6/26/2017 13:00,67.158,45.348,CBE,2,soy,
684,6/26/2017 13:30,67.329,45.995,CBE,2,soy,
685,6/26/2017 14:00,67.671,47.414,CBE,2,soy,
686,6/26/2017 14:30,72.523,42.554,CBE,2,soy,
687,6/26/2017 15:00,69.386,43.674,CBE,2,soy,
688,6/26/2017 15:30,71.317,42.672,CBE,2,soy,
689,6/26/2017 16:00,67.798,46.218,CBE,2,soy,
690,6/26/2017 16:30,65.316,50.479,CBE,2,soy,
691,6/26/2017 17:00,65.916,48.895,CBE,2,soy,
692,6/26/2017 17:30,68.871,46.546,CBE,2,soy,
693,6/26/2017 18:00,66.13,49.319,CBE,2,soy,
694,6/26/2017 18:30,63.689,54.837,CBE,2,soy,
695,6/26/2017 19:00,60.775,62.163,CBE,2,soy,
696,6/26/2017 19:30,60.517,62.674,CBE,2,soy,
697,6/26/2017 20:00,59.788,59.686,CBE,2,soy,
698,6/26/2017 20:30,60.433,57.94,CBE,2,soy,
699,6/26/2017 21:00,56.295,69.004,CBE,2,soy,
700,6/26/2017 21:30,54.473,73.135,CBE,2,soy,
701,6/26/2017 22:00,53.69,74.283,CBE,2,soy,
702,6/26/2017 22:30,52.817,78.974,CBE,2,soy,
703,6/26/2017 23:00,51.94,82.266,CBE,2,soy,
704,6/26/2017 23:30,51.721,84.785,CBE,2,soy,
705,6/27/2017 0:00,51.325,87.013,CBE,2,soy,
706,6/27/2017 0:30,51.501,87.931,CBE,2,soy,
707,6/27/2017 1:00,51.764,89.015,CBE,2,soy,
708,6/27/2017 1:30,52.203,89.18,CBE,2,soy,
709,6/27/2017 2:00,52.641,88.768,CBE,2,soy,
710,6/27/2017 2:30,51.633,90.43,CBE,2,soy,
711,6/27/2017 3:00,52.115,91.56,CBE,2,soy,
712,6/27/2017 3:30,50.047,94.236,CBE,2,soy,
713,6/27/2017 4:00,48.85,96.153,CBE,2,soy,
714,6/27/2017 4:30,48.672,96.352,CBE,2,soy,
715,6/27/2017 5:00,46.796,98.007,CBE,2,soy,
716,6/27/2017 5:30,47.512,98.266,CBE,2,soy,
717,6/27/2017 6:00,45.986,98.965,CBE,2,soy,
718,6/27/2017 6:30,48.36,99.679,CBE,2,soy,
719,6/27/2017 7:00,54.516,94.018,CBE,2,soy,
720,6/27/2017 7:30,58.152,87.391,CBE,2,soy,
721,6/27/2017 8:00,60.775,82.305,CBE,2,soy,
722,6/27/2017 8:30,58.455,82.292,CBE,2,soy,
723,6/27/2017 9:00,62.748,74.276,CBE,2,soy,
724,6/27/2017 9:30,65.403,67.929,CBE,2,soy,
725,6/27/2017 10:00,65.745,63.938,CBE,2,soy,
726,6/27/2017 10:30,68.484,55.165,CBE,2,soy,
727,6/27/2017 11:00,72.178,50.488,CBE,2,soy,
728,6/27/2017 11:30,67.242,56.264,CBE,2,soy,
729,6/27/2017 12:00,72.567,51.62,CBE,2,soy,
730,6/27/2017 12:30,71.791,53.379,CBE,2,soy,
731,6/27/2017 13:00,71.317,48.781,CBE,2,soy,
732,6/27/2017 13:30,74.683,42.885,CBE,2,soy,
733,6/27/2017 14:00,81.111,36.95,CBE,2,soy,
734,6/27/2017 14:30,84.677,34.793,CBE,2,soy,
735,6/27/2017 15:00,89.593,30.058,CBE,2,soy,
736,6/27/2017 15:30,89.085,27.343,CBE,2,soy,
737,6/27/2017 16:00,86.572,28.685,CBE,2,soy,
738,6/27/2017 16:30,86.799,32.902,CBE,2,soy,
739,6/27/2017 17:00,79.173,38.932,CBE,2,soy,
740,6/27/2017 17:30,78.559,36.411,CBE,2,soy,
741,6/27/2017 18:00,81.819,36.221,CBE,2,soy,
742,6/27/2017 18:30,76.636,37.962,CBE,2,soy,
743,6/27/2017 19:00,72.394,44.224,CBE,2,soy,
744,6/27/2017 19:30,71.103,47.973,CBE,2,soy,
745,6/27/2017 20:00,69.771,50.655,CBE,2,soy,
746,6/27/2017 20:30,62.362,61.654,CBE,2,soy,
747,6/27/2017 21:00,57.031,74.799,CBE,2,soy,
748,6/27/2017 21:30,51.852,87.531,CBE,2,soy,
749,6/27/2017 22:00,50.092,93.071,CBE,2,soy,
750,6/27/2017 22:30,48.583,95.862,CBE,2,soy,
751,6/27/2017 23:00,47.602,96.291,CBE,2,soy,
752,6/27/2017 23:30,46.974,97.49,CBE,2,soy,
753,6/28/2017 0:00,46.391,98.241,CBE,2,soy,
754,6/28/2017 0:30,45.986,98.621,CBE,2,soy,
755,6/28/2017 1:00,45.444,98.782,CBE,2,soy,
756,6/28/2017 1:30,45.444,98.978,CBE,2,soy,
757,6/28/2017 2:00,45.669,99.307,CBE,2,soy,
758,6/28/2017 2:30,45.399,99.68,CBE,2,soy,
759,6/28/2017 3:00,45.172,99.571,CBE,2,soy,
760,6/28/2017 3:30,45.172,99.669,CBE,2,soy,
761,6/28/2017 4:00,47.602,100,CBE,2,soy,
762,6/28/2017 4:30,47.647,100,CBE,2,soy,
763,6/28/2017 5:00,46.841,100,CBE,2,soy,
764,6/28/2017 5:30,46.661,100,CBE,2,soy,
765,6/28/2017 6:00,47.244,100,CBE,2,soy,
766,6/28/2017 6:30,48.182,100,CBE,2,soy,
767,6/28/2017 7:00,50.18,100,CBE,2,soy,
768,6/28/2017 7:30,56.728,97.513,CBE,2,soy,
769,6/28/2017 8:00,63.262,90.189,CBE,2,soy,
770,6/28/2017 8:30,70.63,63.226,CBE,2,soy,
771,6/28/2017 9:00,67.372,59.725,CBE,2,soy,
772,6/28/2017 9:30,69.814,55.984,CBE,2,soy,
773,6/28/2017 10:00,70.502,52.122,CBE,2,soy,
774,6/28/2017 10:30,73.429,45.515,CBE,2,soy,
775,6/28/2017 11:00,74.943,43.42,CBE,2,soy,
776,6/28/2017 11:30,75.333,43.899,CBE,2,soy,
777,6/28/2017 12:00,74.899,45.871,CBE,2,soy,
778,6/28/2017 12:30,76.725,45.542,CBE,2,soy,
779,6/28/2017 13:00,78.382,43.185,CBE,2,soy,
780,6/28/2017 13:30,75.637,44.469,CBE,2,soy,
781,6/28/2017 14:00,77.509,45.207,CBE,2,soy,
782,6/28/2017 14:30,73.818,50.135,CBE,2,soy,
783,6/28/2017 15:00,74.554,50.348,CBE,2,soy,
784,6/28/2017 15:30,70.416,63.327,CBE,2,soy,
785,6/28/2017 16:00,72.05,59.341,CBE,2,soy,
786,6/28/2017 16:30,73.818,53.726,CBE,2,soy,
787,6/28/2017 17:00,74.943,52.683,CBE,2,soy,
788,6/28/2017 17:30,72.997,53.974,CBE,2,soy,
789,6/28/2017 18:00,72.221,56.863,CBE,2,soy,
790,6/28/2017 18:30,73.299,54.123,CBE,2,soy,
791,6/28/2017 19:00,72.912,56.177,CBE,2,soy,
792,6/28/2017 19:30,72.093,58.485,CBE,2,soy,
793,6/28/2017 20:00,71.834,57.355,CBE,2,soy,
794,6/28/2017 20:30,72.093,53.434,CBE,2,soy,
795,6/28/2017 21:00,71.661,52.618,CBE,2,soy,
796,6/28/2017 21:30,71.62,53.147,CBE,2,soy,
797,6/28/2017 22:00,71.92,53.514,CBE,2,soy,
798,6/28/2017 22:30,71.577,55.044,CBE,2,soy,
799,6/28/2017 23:00,71.791,55.682,CBE,2,soy,
800,6/28/2017 23:30,69.557,64.088,CBE,2,soy,
801,6/29/2017 0:00,70.673,62.535,CBE,2,soy,
802,6/29/2017 0:30,65.273,89.038,CBE,2,soy,
803,6/29/2017 1:00,64.632,91.896,CBE,2,soy,
804,6/29/2017 1:30,64.033,94.243,CBE,2,soy,
805,6/29/2017 2:00,63.862,96.621,CBE,2,soy,
806,6/29/2017 2:30,63.219,97.819,CBE,2,soy,
807,6/29/2017 3:00,63.048,98.822,CBE,2,soy,
808,6/29/2017 3:30,63.176,99.047,CBE,2,soy,
809,6/29/2017 4:00,63.176,99.354,CBE,2,soy,
810,6/29/2017 4:30,62.791,99.5,CBE,2,soy,
811,6/29/2017 5:00,62.791,99.525,CBE,2,soy,
812,6/29/2017 5:30,62.748,99.595,CBE,2,soy,
813,6/29/2017 6:00,63.176,99.405,CBE,2,soy,
814,6/29/2017 6:30,63.604,98.598,CBE,2,soy,
815,6/29/2017 7:00,64.632,98.082,CBE,2,soy,
816,6/29/2017 7:30,66.857,97.113,CBE,2,soy,
817,6/29/2017 8:00,68.356,95.389,CBE,2,soy,
818,6/29/2017 8:30,69.985,94.349,CBE,2,soy,
819,6/29/2017 9:00,70.029,93.395,CBE,2,soy,
820,6/29/2017 9:30,74.727,83.273,CBE,2,soy,
821,6/29/2017 10:00,77.684,72.523,CBE,2,soy,
822,6/29/2017 10:30,80.227,65.307,CBE,2,soy,
823,6/29/2017 11:00,79.788,63.034,CBE,2,soy,
824,6/29/2017 11:30,79.788,59.269,CBE,2,soy,
825,6/29/2017 12:00,83.021,54.766,CBE,2,soy,
826,6/29/2017 12:30,83.869,56.763,CBE,2,soy,
827,6/29/2017 13:00,83.467,57.768,CBE,2,soy,
828,6/29/2017 13:30,84.362,55.475,CBE,2,soy,
829,6/29/2017 14:00,79.524,62.519,CBE,2,soy,
830,6/29/2017 14:30,84.542,60.987,CBE,2,soy,
831,6/29/2017 15:00,85.712,56.977,CBE,2,soy,
832,6/29/2017 15:30,85.984,57.473,CBE,2,soy,
833,6/29/2017 16:00,85.984,56.398,CBE,2,soy,
834,6/29/2017 16:30,88.03,54.715,CBE,2,soy,
835,6/29/2017 17:00,86.527,58.936,CBE,2,soy,
836,6/29/2017 17:30,84.227,59.65,CBE,2,soy,
837,6/29/2017 18:00,81.909,60.632,CBE,2,soy,
838,6/29/2017 18:30,79.831,66.908,CBE,2,soy,
839,6/29/2017 19:00,76.375,75.756,CBE,2,soy,
840,6/29/2017 19:30,75.985,80.729,CBE,2,soy,
841,6/29/2017 20:00,74.597,83.623,CBE,2,soy,
842,6/29/2017 20:30,73.472,86.334,CBE,2,soy,
843,6/29/2017 21:00,72.739,87.347,CBE,2,soy,
844,6/29/2017 21:30,69.858,94.65,CBE,2,soy,
845,6/29/2017 22:00,69.557,96.248,CBE,2,soy,
846,6/29/2017 22:30,69.901,94.151,CBE,2,soy,
847,6/29/2017 23:00,69.643,94.885,CBE,2,soy,
848,6/29/2017 23:30,70.416,94.144,CBE,2,soy,
849,6/30/2017 0:00,70.63,91.598,CBE,2,soy,
850,6/30/2017 0:30,69.942,92.874,CBE,2,soy,
851,6/30/2017 1:00,69.427,94.43,CBE,2,soy,
852,6/30/2017 1:30,68.785,95.794,CBE,2,soy,
853,6/30/2017 2:00,68.313,96.856,CBE,2,soy,
854,6/30/2017 2:30,67.798,97.67,CBE,2,soy,
855,6/30/2017 3:00,67.456,97.723,CBE,2,soy,
856,6/30/2017 3:30,67.028,98.128,CBE,2,soy,
857,6/30/2017 4:00,67.242,98.679,CBE,2,soy,
858,6/30/2017 4:30,67.242,98.834,CBE,2,soy,
859,6/30/2017 5:00,66.772,98.919,CBE,2,soy,
860,6/30/2017 5:30,66.772,99.307,CBE,2,soy,
861,6/30/2017 6:00,64.931,99.672,CBE,2,soy,
862,6/30/2017 6:30,66.043,100,CBE,2,soy,
863,6/30/2017 7:00,66.985,99.52,CBE,2,soy,
864,6/30/2017 7:30,67.285,97.958,CBE,2,soy,
865,6/30/2017 8:00,67.757,96.722,CBE,2,soy,
866,6/30/2017 8:30,68.657,94.612,CBE,2,soy,
867,6/30/2017 9:00,69.728,91.717,CBE,2,soy,
868,6/30/2017 9:30,74.077,81.412,CBE,2,soy,
869,6/30/2017 10:00,76.028,78.439,CBE,2,soy,
870,6/30/2017 10:30,77.815,74.422,CBE,2,soy,
871,6/30/2017 11:00,78.645,71.765,CBE,2,soy,
872,6/30/2017 11:30,82.798,62.136,CBE,2,soy,
873,6/30/2017 12:00,81.864,64.084,CBE,2,soy,
874,6/30/2017 12:30,79.041,69.869,CBE,2,soy,
875,6/30/2017 13:00,80.404,69.467,CBE,2,soy,
876,6/30/2017 13:30,83.556,62.483,CBE,2,soy,
877,6/30/2017 14:00,86.256,55.69,CBE,2,soy,
878,6/30/2017 14:30,84.722,57.589,CBE,2,soy,
879,6/30/2017 15:00,87.62,54.715,CBE,2,soy,
880,6/30/2017 15:30,84.182,59.552,CBE,2,soy,
881,6/30/2017 16:00,83.021,62.651,CBE,2,soy,
882,6/30/2017 16:30,80.668,68.651,CBE,2,soy,
883,6/30/2017 17:00,78.471,73.875,CBE,2,soy,
884,6/30/2017 17:30,77.378,79.2,CBE,2,soy,
885,6/30/2017 18:00,76.507,91.255,CBE,2,soy,
886,6/30/2017 18:30,74.424,95.219,CBE,2,soy,
887,6/30/2017 19:00,72.61,94.721,CBE,2,soy,
888,6/30/2017 19:30,70.846,95.136,CBE,2,soy,
889,6/30/2017 20:00,70.974,96.242,CBE,2,soy,
890,6/30/2017 20:30,71.19,96.96,CBE,2,soy,
891,6/30/2017 21:00,70.416,97.689,CBE,2,soy,
892,6/30/2017 21:30,69.985,97.678,CBE,2,soy,
893,6/30/2017 22:00,68.871,97.723,CBE,2,soy,
894,6/30/2017 22:30,67.885,98.099,CBE,2,soy,
895,6/30/2017 23:00,67.114,99.022,CBE,2,soy,
896,6/30/2017 23:30,68.013,99.339,CBE,2,soy,
897,7/1/2017 0:00,68.27,99.196,CBE,2,soy,
898,7/1/2017 0:30,68.056,98.645,CBE,2,soy,
899,7/1/2017 1:00,68.099,98.443,CBE,2,soy,
900,7/1/2017 1:30,68.056,98.411,CBE,2,soy,
