number,date_time,temp,RH,site,treatment
2809,8/10/2017 3:00,56.035,92.062,1,full shade corn
2810,8/10/2017 3:30,55.429,92.651,1,full shade corn
2811,8/10/2017 4:00,55.125,92.349,1,full shade corn
2812,8/10/2017 4:30,54.604,92.534,1,full shade corn
2813,8/10/2017 5:00,54.561,93.87,1,full shade corn
2814,8/10/2017 5:30,55.647,93.872,1,full shade corn
2815,8/10/2017 6:00,54.734,93.251,1,full shade corn
2816,8/10/2017 6:30,55.081,94.151,1,full shade corn
2817,8/10/2017 7:00,54.343,93.427,1,full shade corn
2818,8/10/2017 7:30,55.256,94.331,1,full shade corn
2819,8/10/2017 8:00,58.455,94.898,1,full shade corn
2820,8/10/2017 8:30,62.49,92.551,1,full shade corn
2821,8/10/2017 9:00,65.658,88.116,1,full shade corn
2822,8/10/2017 9:30,68.227,82.392,1,full shade corn
2823,8/10/2017 10:00,73.256,71.144,1,full shade corn
2824,8/10/2017 10:30,74.64,65.412,1,full shade corn
2825,8/10/2017 11:00,78.339,62.228,1,full shade corn
2826,8/10/2017 11:30,82.931,53.457,1,full shade corn
2827,8/10/2017 12:00,85.262,44.476,1,full shade corn
2828,8/10/2017 12:30,85.307,41.048,1,full shade corn
2829,8/10/2017 13:00,88.947,39.094,1,full shade corn
2830,8/10/2017 13:30,87.985,35.573,1,full shade corn
2831,8/10/2017 14:00,87.939,39.806,1,full shade corn
2832,8/10/2017 14:30,87.436,35.95,1,full shade corn
2833,8/10/2017 15:00,91.495,31.384,1,full shade corn
2834,8/10/2017 15:30,90.471,31.679,1,full shade corn
2835,8/10/2017 16:00,86.709,34.56,1,full shade corn
2836,8/10/2017 16:30,88.855,32.799,1,full shade corn
2837,8/10/2017 17:00,87.21,33.432,1,full shade corn
2838,8/10/2017 17:30,85.984,35.097,1,full shade corn
2839,8/10/2017 18:00,82.753,36.773,1,full shade corn
2840,8/10/2017 18:30,80.492,40.363,1,full shade corn
2841,8/10/2017 19:00,78.777,42.622,1,full shade corn
2842,8/10/2017 19:30,76.593,49.83,1,full shade corn
2843,8/10/2017 20:00,74.986,53.598,1,full shade corn
2844,8/10/2017 20:30,72.221,60.549,1,full shade corn
2845,8/10/2017 21:00,68.527,69.097,1,full shade corn
2846,8/10/2017 21:30,66.429,76.655,1,full shade corn
2847,8/10/2017 22:00,64.632,80.392,1,full shade corn
2848,8/10/2017 22:30,63.09,83.748,1,full shade corn
2849,8/10/2017 23:00,62.319,84.691,1,full shade corn
2850,8/10/2017 23:30,61.934,84.996,1,full shade corn
2851,8/11/2017 0:00,61.72,86.299,1,full shade corn
2852,8/11/2017 0:30,62.661,85.552,1,full shade corn
2853,8/11/2017 1:00,63.475,84.783,1,full shade corn
2854,8/11/2017 1:30,65.487,79.346,1,full shade corn
2855,8/11/2017 2:00,66.301,77.861,1,full shade corn
2856,8/11/2017 2:30,66.772,77.291,1,full shade corn
2857,8/11/2017 3:00,65.916,88.692,1,full shade corn
2858,8/11/2017 3:30,64.204,96.515,1,full shade corn
2859,8/11/2017 4:00,64.033,98.044,1,full shade corn
2860,8/11/2017 4:30,63.433,98.495,1,full shade corn
2861,8/11/2017 5:00,63.561,98.9,1,full shade corn
2862,8/11/2017 5:30,62.791,99.091,1,full shade corn
2863,8/11/2017 6:00,62.661,99.378,1,full shade corn
2864,8/11/2017 6:30,62.577,99.569,1,full shade corn
2865,8/11/2017 7:00,62.406,99.798,1,full shade corn
2866,8/11/2017 7:30,63.39,99.897,1,full shade corn
2867,8/11/2017 8:00,64.76,99.876,1,full shade corn
2868,8/11/2017 8:30,66.301,99.674,1,full shade corn
2869,8/11/2017 9:00,68.4,99.06,1,full shade corn
2870,8/11/2017 9:30,69.685,98.758,1,full shade corn
2871,8/11/2017 10:00,70.459,98.377,1,full shade corn
2872,8/11/2017 10:30,70.716,98.205,1,full shade corn
2873,8/11/2017 11:00,73.774,97.019,1,full shade corn
2874,8/11/2017 11:30,75.637,96.489,1,full shade corn
2875,8/11/2017 12:00,75.29,89.803,1,full shade corn
2876,8/11/2017 12:30,79.435,74.303,1,full shade corn
2877,8/11/2017 13:00,81.421,73.036,1,full shade corn
2878,8/11/2017 13:30,83.556,65.957,1,full shade corn
2879,8/11/2017 14:00,84.587,60.368,1,full shade corn
2880,8/11/2017 14:30,79.831,63.437,1,full shade corn
2881,8/11/2017 15:00,77.335,68.41,1,full shade corn
2882,8/11/2017 15:30,80.935,60.392,1,full shade corn
2883,8/11/2017 16:00,82.841,59.967,1,full shade corn
2884,8/11/2017 16:30,79.392,62.876,1,full shade corn
2885,8/11/2017 17:00,78.427,64.954,1,full shade corn
2886,8/11/2017 17:30,80.096,58.112,1,full shade corn
2887,8/11/2017 18:00,79.128,62.054,1,full shade corn
2888,8/11/2017 18:30,75.81,67.48,1,full shade corn
2889,8/11/2017 19:00,74.381,69.426,1,full shade corn
2890,8/11/2017 19:30,73.083,70.389,1,full shade corn
2891,8/11/2017 20:00,71.964,71.714,1,full shade corn
2892,8/11/2017 20:30,71.19,73.355,1,full shade corn
2893,8/11/2017 21:00,70.286,76.635,1,full shade corn
2894,8/11/2017 21:30,70.029,75.197,1,full shade corn
2895,8/11/2017 22:00,69.6,74.313,1,full shade corn
2896,8/11/2017 22:30,67.798,79.675,1,full shade corn
2897,8/11/2017 23:00,65.916,84.158,1,full shade corn
2898,8/11/2017 23:30,64.803,87.081,1,full shade corn
2899,8/12/2017 0:00,64.161,87.431,1,full shade corn
2900,8/12/2017 0:30,63.39,89.912,1,full shade corn
2901,8/12/2017 1:00,62.062,91.381,1,full shade corn
2902,8/12/2017 1:30,62.019,92.564,1,full shade corn
2903,8/12/2017 2:00,61.72,93.231,1,full shade corn
2904,8/12/2017 2:30,61.891,93.361,1,full shade corn
2905,8/12/2017 3:00,61.891,93.334,1,full shade corn
2906,8/12/2017 3:30,61.547,94.306,1,full shade corn
2907,8/12/2017 4:00,61.075,94.759,1,full shade corn
2908,8/12/2017 4:30,60.517,95.25,1,full shade corn
2909,8/12/2017 5:00,59.959,95.686,1,full shade corn
2910,8/12/2017 5:30,59.659,96.415,1,full shade corn
2911,8/12/2017 6:00,60.089,96.376,1,full shade corn
2912,8/12/2017 6:30,60.303,96.356,1,full shade corn
2913,8/12/2017 7:00,60.604,96.503,1,full shade corn
2914,8/12/2017 7:30,61.804,95.541,1,full shade corn
2915,8/12/2017 8:00,62.319,93.946,1,full shade corn
2916,8/12/2017 8:30,63.133,92.112,1,full shade corn
2917,8/12/2017 9:00,64.288,87.935,1,full shade corn
2918,8/12/2017 9:30,65.658,83.574,1,full shade corn
2919,8/12/2017 10:00,66.985,81.347,1,full shade corn
2920,8/12/2017 10:30,68.999,76.146,1,full shade corn
2921,8/12/2017 11:00,69.685,75.476,1,full shade corn
2922,8/12/2017 11:30,72.437,72.145,1,full shade corn
2923,8/12/2017 12:00,72.869,69.746,1,full shade corn
2924,8/12/2017 12:30,74.077,69.425,1,full shade corn
2925,8/12/2017 13:00,77.072,64.341,1,full shade corn
2926,8/12/2017 13:30,76.464,61.508,1,full shade corn
2927,8/12/2017 14:00,72.437,68.22,1,full shade corn
2928,8/12/2017 14:30,80.361,55.407,1,full shade corn
2929,8/12/2017 15:00,74.813,66.001,1,full shade corn
2930,8/12/2017 15:30,73.99,65.621,1,full shade corn
2931,8/12/2017 16:00,76.593,60.844,1,full shade corn
2932,8/12/2017 16:30,77.596,61.24,1,full shade corn
2933,8/12/2017 17:00,77.421,59.035,1,full shade corn
2934,8/12/2017 17:30,73.99,70.601,1,full shade corn
2935,8/12/2017 18:00,75.463,66.966,1,full shade corn
2936,8/12/2017 18:30,75.117,60.867,1,full shade corn
2937,8/12/2017 19:00,73.731,62.086,1,full shade corn
2938,8/12/2017 19:30,72.869,64.34,1,full shade corn
2939,8/12/2017 20:00,69.17,87.077,1,full shade corn
2940,8/12/2017 20:30,65.23,93.094,1,full shade corn
2941,8/12/2017 21:00,63.903,95.037,1,full shade corn
2942,8/12/2017 21:30,62.49,95.172,1,full shade corn
2943,8/12/2017 22:00,60.991,95.163,1,full shade corn
2944,8/12/2017 22:30,59.788,95.506,1,full shade corn
2945,8/12/2017 23:00,58.798,96.031,1,full shade corn
2946,8/12/2017 23:30,59.185,97.039,1,full shade corn
2947,8/13/2017 0:00,59.745,97.301,1,full shade corn
2948,8/13/2017 0:30,57.722,96.59,1,full shade corn
2949,8/13/2017 1:00,56.642,96.379,1,full shade corn
2950,8/13/2017 1:30,55.992,96.589,1,full shade corn
2951,8/13/2017 2:00,55.515,96.899,1,full shade corn
2952,8/13/2017 2:30,54.777,96.865,1,full shade corn
2953,8/13/2017 3:00,53.865,96.627,1,full shade corn
2954,8/13/2017 3:30,53.776,97.196,1,full shade corn
2955,8/13/2017 4:00,53.166,96.952,1,full shade corn
2956,8/13/2017 4:30,52.554,96.784,1,full shade corn
2957,8/13/2017 5:00,51.809,96.899,1,full shade corn
2958,8/13/2017 5:30,51.237,97.341,1,full shade corn
2959,8/13/2017 6:00,51.105,97.17,1,full shade corn
2960,8/13/2017 6:30,50.4,96.913,1,full shade corn
2961,8/13/2017 7:00,50.533,97.334,1,full shade corn
2962,8/13/2017 7:30,52.115,98.051,1,full shade corn
2963,8/13/2017 8:00,55.256,98.353,1,full shade corn
2964,8/13/2017 8:30,59.272,97.538,1,full shade corn
2965,8/13/2017 9:00,63.176,89.187,1,full shade corn
2966,8/13/2017 9:30,65.829,83.457,1,full shade corn
2967,8/13/2017 10:00,68.871,78.13,1,full shade corn
2968,8/13/2017 10:30,71.49,67.799,1,full shade corn
2969,8/13/2017 11:00,73.861,60.847,1,full shade corn
2970,8/13/2017 11:30,76.158,55.664,1,full shade corn
2971,8/13/2017 12:00,77.378,57.23,1,full shade corn
2972,8/13/2017 12:30,79.304,52.194,1,full shade corn
2973,8/13/2017 13:00,75.898,55.455,1,full shade corn
2974,8/13/2017 13:30,84.317,45.985,1,full shade corn
2975,8/13/2017 14:00,80.802,47.273,1,full shade corn
2976,8/13/2017 14:30,81.73,48.242,1,full shade corn
2977,8/13/2017 15:00,82.042,47.52,1,full shade corn
2978,8/13/2017 15:30,78.514,51.34,1,full shade corn
2979,8/13/2017 16:00,79.216,50.117,1,full shade corn
2980,8/13/2017 16:30,79.876,48.24,1,full shade corn
2981,8/13/2017 17:00,77.727,52.866,1,full shade corn
2982,8/13/2017 17:30,77.072,52.847,1,full shade corn
2983,8/13/2017 18:00,76.114,58.087,1,full shade corn
2984,8/13/2017 18:30,76.158,58.524,1,full shade corn
2985,8/13/2017 19:00,75.42,58.801,1,full shade corn
2986,8/13/2017 19:30,73.947,61.282,1,full shade corn
2987,8/13/2017 20:00,72.653,68.034,1,full shade corn
2988,8/13/2017 20:30,70.029,80.024,1,full shade corn
2989,8/13/2017 21:00,66.686,84.366,1,full shade corn
2990,8/13/2017 21:30,64.888,86.712,1,full shade corn
2991,8/13/2017 22:00,63.518,89.608,1,full shade corn
2992,8/13/2017 22:30,62.49,90.989,1,full shade corn
2993,8/13/2017 23:00,61.633,91.877,1,full shade corn
2994,8/13/2017 23:30,61.934,92.999,1,full shade corn
2995,8/14/2017 0:00,62.791,92.698,1,full shade corn
2996,8/14/2017 0:30,63.005,93.729,1,full shade corn
2997,8/14/2017 1:00,63.689,92.957,1,full shade corn
2998,8/14/2017 1:30,63.604,92.945,1,full shade corn
2999,8/14/2017 2:00,63.39,93.205,1,full shade corn
3000,8/14/2017 2:30,62.791,94.066,1,full shade corn
3001,8/14/2017 3:00,62.062,94.537,1,full shade corn
3002,8/14/2017 3:30,61.633,94.632,1,full shade corn
3003,8/14/2017 4:00,60.775,94.872,1,full shade corn
3004,8/14/2017 4:30,61.075,94.759,1,full shade corn
3005,8/14/2017 5:00,60.948,95.001,1,full shade corn
3006,8/14/2017 5:30,60.433,95.134,1,full shade corn
3007,8/14/2017 6:00,59.873,95.027,1,full shade corn
3008,8/14/2017 6:30,58.798,95.052,1,full shade corn
3009,8/14/2017 7:00,58.109,95.647,1,full shade corn
3010,8/14/2017 7:30,59.788,96.332,1,full shade corn
3011,8/14/2017 8:00,62.49,93.235,1,full shade corn
3012,8/14/2017 8:30,65.615,86.315,1,full shade corn
3013,8/14/2017 9:00,68.227,78.538,1,full shade corn
3014,8/14/2017 9:30,69.129,78.444,1,full shade corn
3015,8/14/2017 10:00,73.213,71.552,1,full shade corn
3016,8/14/2017 10:30,77.945,64.574,1,full shade corn
3017,8/14/2017 11:00,80.139,60.416,1,full shade corn
3018,8/14/2017 11:30,83.242,55.607,1,full shade corn
3019,8/14/2017 12:00,84.945,51.532,1,full shade corn
3020,8/14/2017 12:30,82.396,52.62,1,full shade corn
3021,8/14/2017 13:00,84.542,47.043,1,full shade corn
3022,8/14/2017 13:30,86.981,44.061,1,full shade corn
3023,8/14/2017 14:00,84.677,44.438,1,full shade corn
3024,8/14/2017 14:30,90.194,39.87,1,full shade corn
3025,8/14/2017 15:00,80.935,47.379,1,full shade corn
3026,8/14/2017 15:30,80.802,51.448,1,full shade corn
3027,8/14/2017 16:00,80.096,52.191,1,full shade corn
3028,8/14/2017 16:30,82.798,49.575,1,full shade corn
3029,8/14/2017 17:00,82.042,50.548,1,full shade corn
3030,8/14/2017 17:30,80.449,52.154,1,full shade corn
3031,8/14/2017 18:00,80.537,51.97,1,full shade corn
3032,8/14/2017 18:30,79.347,55.546,1,full shade corn
3033,8/14/2017 19:00,78.953,54.571,1,full shade corn
3034,8/14/2017 19:30,77.421,57.171,1,full shade corn
3035,8/14/2017 20:00,75.767,60.894,1,full shade corn
3036,8/14/2017 20:30,73.99,67.958,1,full shade corn
3037,8/14/2017 21:00,71.146,72.768,1,full shade corn
3038,8/14/2017 21:30,67.971,81.354,1,full shade corn
3039,8/14/2017 22:00,66.429,86.393,1,full shade corn
3040,8/14/2017 22:30,65.916,87.988,1,full shade corn
3041,8/14/2017 23:00,66.686,87.055,1,full shade corn
3042,8/14/2017 23:30,65.615,89.461,1,full shade corn
3043,8/15/2017 0:00,63.946,90.469,1,full shade corn
3044,8/15/2017 0:30,62.49,91.414,1,full shade corn
3045,8/15/2017 1:00,61.804,92.349,1,full shade corn
3046,8/15/2017 1:30,60.818,92.053,1,full shade corn
3047,8/15/2017 2:00,59.788,92.591,1,full shade corn
3048,8/15/2017 2:30,59.83,93.016,1,full shade corn
3049,8/15/2017 3:00,58.928,92.966,1,full shade corn
3050,8/15/2017 3:30,59.873,95.26,1,full shade corn
3051,8/15/2017 4:00,61.376,95.323,1,full shade corn
3052,8/15/2017 4:30,62.148,97.454,1,full shade corn
3053,8/15/2017 5:00,64.204,97.346,1,full shade corn
3054,8/15/2017 5:30,64.589,99.003,1,full shade corn
3055,8/15/2017 6:00,64.459,99.472,1,full shade corn
3056,8/15/2017 6:30,64.332,99.709,1,full shade corn
3057,8/15/2017 7:00,64.161,99.862,1,full shade corn
3058,8/15/2017 7:30,64.717,100,1,full shade corn
3059,8/15/2017 8:00,65.102,100,1,full shade corn
3060,8/15/2017 8:30,66.043,100,1,full shade corn
3061,8/15/2017 9:00,67.114,99.823,1,full shade corn
3062,8/15/2017 9:30,68.099,99.61,1,full shade corn
3063,8/15/2017 10:00,69.942,98.039,1,full shade corn
3064,8/15/2017 10:30,72.093,96.722,1,full shade corn
3065,8/15/2017 11:00,73.515,97.034,1,full shade corn
3066,8/15/2017 11:30,75.376,95.113,1,full shade corn
3067,8/15/2017 12:00,77.378,92.139,1,full shade corn
3068,8/15/2017 12:30,78.121,76.561,1,full shade corn
3069,8/15/2017 13:00,78.165,72.899,1,full shade corn
3070,8/15/2017 13:30,78.339,67.156,1,full shade corn
3071,8/15/2017 14:00,80.845,64.204,1,full shade corn
3072,8/15/2017 14:30,78.208,66.449,1,full shade corn
3073,8/15/2017 15:00,78.822,62.701,1,full shade corn
3074,8/15/2017 15:30,80.58,58.527,1,full shade corn
3075,8/15/2017 16:00,79.92,58.471,1,full shade corn
3076,8/15/2017 16:30,77.859,63.744,1,full shade corn
3077,8/15/2017 17:00,77.815,65.17,1,full shade corn
3078,8/15/2017 17:30,79.567,61.416,1,full shade corn
3079,8/15/2017 18:00,78.777,58.094,1,full shade corn
3080,8/15/2017 18:30,77.117,60.706,1,full shade corn
3081,8/15/2017 19:00,76.464,66.28,1,full shade corn
3082,8/15/2017 19:30,75.376,70.299,1,full shade corn
3083,8/15/2017 20:00,73.602,70.561,1,full shade corn
3084,8/15/2017 20:30,69.942,84.609,1,full shade corn
3085,8/15/2017 21:00,67.842,88.568,1,full shade corn
3086,8/15/2017 21:30,65.916,91.728,1,full shade corn
3087,8/15/2017 22:00,64.76,93.134,1,full shade corn
3088,8/15/2017 22:30,64.117,94.255,1,full shade corn
3089,8/15/2017 23:00,63.946,94.913,1,full shade corn
3090,8/15/2017 23:30,63.347,95.479,1,full shade corn
3091,8/16/2017 0:00,62.105,95.064,1,full shade corn
3092,8/16/2017 0:30,61.333,95.524,1,full shade corn
3093,8/16/2017 1:00,60.433,95.6,1,full shade corn
3094,8/16/2017 1:30,59.659,95.926,1,full shade corn
3095,8/16/2017 2:00,59.616,96.718,1,full shade corn
3096,8/16/2017 2:30,59.486,96.801,1,full shade corn
3097,8/16/2017 3:00,59.873,97.679,1,full shade corn
3098,8/16/2017 3:30,58.971,96.776,1,full shade corn
3099,8/16/2017 4:00,60.046,98.318,1,full shade corn
3100,8/16/2017 4:30,60.174,98.005,1,full shade corn
3101,8/16/2017 5:00,59.056,97.659,1,full shade corn
3102,8/16/2017 5:30,59.959,98.509,1,full shade corn
3103,8/16/2017 6:00,59.745,98.017,1,full shade corn
3104,8/16/2017 6:30,60.089,98.452,1,full shade corn
3105,8/16/2017 7:00,60.217,98.599,1,full shade corn
3106,8/16/2017 7:30,62.791,98.834,1,full shade corn
3107,8/16/2017 8:00,63.99,98.244,1,full shade corn
3108,8/16/2017 8:30,64.546,97.448,1,full shade corn
3109,8/16/2017 9:00,66.772,93.205,1,full shade corn
3110,8/16/2017 9:30,71.06,85.472,1,full shade corn
3111,8/16/2017 10:00,73.645,79.768,1,full shade corn
3112,8/16/2017 10:30,76.768,77.194,1,full shade corn
3113,8/16/2017 11:00,79.216,71.498,1,full shade corn
3114,8/16/2017 11:30,80.978,68.652,1,full shade corn
3115,8/16/2017 12:00,83.064,64.656,1,full shade corn
3116,8/16/2017 12:30,83.824,65.248,1,full shade corn
3117,8/16/2017 13:00,83.377,64.132,1,full shade corn
3118,8/16/2017 13:30,82.841,63.836,1,full shade corn
3119,8/16/2017 14:00,87.847,58.827,1,full shade corn
3120,8/16/2017 14:30,85.035,58.904,1,full shade corn
3121,8/16/2017 15:00,84.945,58.457,1,full shade corn
3122,8/16/2017 15:30,85.352,57.231,1,full shade corn
3123,8/16/2017 16:00,88.534,55.458,1,full shade corn
3124,8/16/2017 16:30,88.306,51.459,1,full shade corn
3125,8/16/2017 17:00,85.307,51.72,1,full shade corn
3126,8/16/2017 17:30,83.691,55.927,1,full shade corn
3127,8/16/2017 18:00,82.665,59.858,1,full shade corn
3128,8/16/2017 18:30,82.798,61.827,1,full shade corn
3129,8/16/2017 19:00,80.802,64.567,1,full shade corn
3130,8/16/2017 19:30,78.91,67.724,1,full shade corn
3131,8/16/2017 20:00,76.986,70.999,1,full shade corn
3132,8/16/2017 20:30,74.77,74.996,1,full shade corn
3133,8/16/2017 21:00,72.264,82.099,1,full shade corn
3134,8/16/2017 21:30,71.06,83.746,1,full shade corn
3135,8/16/2017 22:00,71.49,81.244,1,full shade corn
3136,8/16/2017 22:30,71.231,78.631,1,full shade corn
3137,8/16/2017 23:00,70.887,74.135,1,full shade corn
3138,8/16/2017 23:30,70.372,73.063,1,full shade corn
3139,8/17/2017 0:00,69.985,74.442,1,full shade corn
3140,8/17/2017 0:30,69.6,75.812,1,full shade corn
3141,8/17/2017 1:00,69.343,76.986,1,full shade corn
3142,8/17/2017 1:30,68.871,78.016,1,full shade corn
3143,8/17/2017 2:00,69.085,78.069,1,full shade corn
3144,8/17/2017 2:30,69.17,79.13,1,full shade corn
3145,8/17/2017 3:00,69.343,78.07,1,full shade corn
3146,8/17/2017 3:30,69.343,78.27,1,full shade corn
3147,8/17/2017 4:00,69.213,80.942,1,full shade corn
3148,8/17/2017 4:30,69.471,81.198,1,full shade corn
3149,8/17/2017 5:00,68.785,88.748,1,full shade corn
3150,8/17/2017 5:30,67.242,97.013,1,full shade corn
3151,8/17/2017 6:00,67.285,98.01,1,full shade corn
3152,8/17/2017 6:30,67.456,98.451,1,full shade corn
3153,8/17/2017 7:00,67.543,98.776,1,full shade corn
3154,8/17/2017 7:30,68.27,99.04,1,full shade corn
3155,8/17/2017 8:00,68.913,99.137,1,full shade corn
3156,8/17/2017 8:30,70.243,99.076,1,full shade corn
3157,8/17/2017 9:00,71.103,98.786,1,full shade corn
3158,8/17/2017 9:30,71.92,98.331,1,full shade corn
3159,8/17/2017 10:00,72.136,97.705,1,full shade corn
3160,8/17/2017 10:30,73.818,96.014,1,full shade corn
3161,8/17/2017 11:00,74.424,93.444,1,full shade corn
3162,8/17/2017 11:30,75.594,93.688,1,full shade corn
3163,8/17/2017 12:00,75.81,93.556,1,full shade corn
3164,8/17/2017 12:30,75.074,97.42,1,full shade corn
3165,8/17/2017 13:00,73.645,98.981,1,full shade corn
3166,8/17/2017 13:30,74.25,99.097,1,full shade corn
3167,8/17/2017 14:00,76.768,98.676,1,full shade corn
3168,8/17/2017 14:30,78.69,93.574,1,full shade corn
3169,8/17/2017 15:00,78.427,87.414,1,full shade corn
3170,8/17/2017 15:30,82.708,81.871,1,full shade corn
3171,8/17/2017 16:00,84.137,78.787,1,full shade corn
3172,8/17/2017 16:30,82.62,78.555,1,full shade corn
3173,8/17/2017 17:00,82.175,76.25,1,full shade corn
3174,8/17/2017 17:30,82.263,74.727,1,full shade corn
3175,8/17/2017 18:00,79.963,76.387,1,full shade corn
3176,8/17/2017 18:30,78.076,86.642,1,full shade corn
3177,8/17/2017 19:00,78.339,84.734,1,full shade corn
3178,8/17/2017 19:30,77.117,85.791,1,full shade corn
3179,8/17/2017 20:00,77.596,82.688,1,full shade corn
3180,8/17/2017 20:30,75.508,82.69,1,full shade corn
3181,8/17/2017 21:00,74.813,80.932,1,full shade corn
3182,8/17/2017 21:30,74.206,83.181,1,full shade corn
3183,8/17/2017 22:00,73.299,85.115,1,full shade corn
3184,8/17/2017 22:30,73.083,86.423,1,full shade corn
3185,8/17/2017 23:00,72.264,85.624,1,full shade corn
3186,8/17/2017 23:30,71.62,88.384,1,full shade corn
3187,8/18/2017 0:00,71.791,88.626,1,full shade corn
3188,8/18/2017 0:30,70.329,95.726,1,full shade corn
3189,8/18/2017 1:00,69.427,96.572,1,full shade corn
3190,8/18/2017 1:30,69.17,97.244,1,full shade corn
3191,8/18/2017 2:00,68.698,97.515,1,full shade corn
3192,8/18/2017 2:30,68.099,97.348,1,full shade corn
3193,8/18/2017 3:00,67.5,97.782,1,full shade corn
3194,8/18/2017 3:30,67.543,98.1,1,full shade corn
3195,8/18/2017 4:00,67.114,97.464,1,full shade corn
3196,8/18/2017 4:30,67.456,96.652,1,full shade corn
3197,8/18/2017 5:00,66.857,96.591,1,full shade corn
3198,8/18/2017 5:30,66.173,96.726,1,full shade corn
3199,8/18/2017 6:00,66.643,96.193,1,full shade corn
3200,8/18/2017 6:30,66.643,95.432,1,full shade corn
3201,8/18/2017 7:00,66.814,94.588,1,full shade corn
3202,8/18/2017 7:30,66.258,97.234,1,full shade corn
3203,8/18/2017 8:00,66,98.079,1,full shade corn
3204,8/18/2017 8:30,66.686,97.661,1,full shade corn
3205,8/18/2017 9:00,66.472,97.682,1,full shade corn
3206,8/18/2017 9:30,66.772,96.84,1,full shade corn
3207,8/18/2017 10:00,69.085,93.956,1,full shade corn
3208,8/18/2017 10:30,70.587,87.041,1,full shade corn
3209,8/18/2017 11:00,74.163,82.272,1,full shade corn
3210,8/18/2017 11:30,70.803,81.161,1,full shade corn
3211,8/18/2017 12:00,70.029,82.865,1,full shade corn
3212,8/18/2017 12:30,70.329,82.706,1,full shade corn
3213,8/18/2017 13:00,73.213,81.139,1,full shade corn
3214,8/18/2017 13:30,75.42,77.216,1,full shade corn
3215,8/18/2017 14:00,75.204,71.908,1,full shade corn
3216,8/18/2017 14:30,77.029,67.81,1,full shade corn
3217,8/18/2017 15:00,76.028,71.67,1,full shade corn
3218,8/18/2017 15:30,74.899,70.102,1,full shade corn
3219,8/18/2017 16:00,74.424,73.616,1,full shade corn
