number,date_time,temp,RH,site,block,treatment,,
1,6/12/2017 8:00,70.029,32.975,CBE,3,soy,,
2,6/12/2017 8:30,71.62,36.1,CBE,3,soy,,
3,6/12/2017 9:00,71.19,38.635,CBE,3,soy,,
4,6/12/2017 9:30,72.869,43.804,CBE,3,soy,,
5,6/12/2017 10:00,77.203,46.832,CBE,3,soy,,
6,6/12/2017 10:30,82.042,47.973,CBE,3,soy,,
7,6/12/2017 11:00,85.035,49.897,CBE,3,soy,,
8,6/12/2017 11:30,99.662,45.34,CBE,3,soy,,
9,6/12/2017 12:00,97.599,38.332,CBE,3,soy,,
10,6/12/2017 12:30,97.842,37.049,CBE,3,soy,,
11,6/12/2017 13:00,103.181,40.01,CBE,3,soy,,
12,6/12/2017 13:30,94.086,34.528,CBE,3,soy,,
13,6/12/2017 14:00,91.029,37.933,CBE,3,soy,,
14,6/12/2017 14:30,90.703,40.637,CBE,3,soy,,
15,6/12/2017 15:00,90.982,42.689,CBE,3,soy,,
16,6/12/2017 15:30,91.17,43.798,CBE,3,soy,,
17,6/12/2017 16:00,85.172,39.112,CBE,3,soy,,
18,6/12/2017 16:30,83.242,39.134,CBE,3,soy,,
19,6/12/2017 17:00,82.665,43.555,CBE,3,soy,,
20,6/12/2017 17:30,83.467,41.664,CBE,3,soy,,
21,6/12/2017 18:00,89.177,46.933,CBE,3,soy,,
22,6/12/2017 18:30,94.753,46.682,CBE,3,soy,,
23,6/12/2017 19:00,98.233,45.248,CBE,3,soy,,
24,6/12/2017 19:30,99.811,43.47,CBE,3,soy,,
25,6/12/2017 20:00,99.86,42.597,CBE,3,soy,,
26,6/12/2017 20:30,99.365,41.825,CBE,3,soy,,
27,6/12/2017 21:00,97.891,40.554,CBE,3,soy,,
28,6/12/2017 21:30,96.24,39.951,CBE,3,soy,,
29,6/12/2017 22:00,94.753,39.797,CBE,3,soy,,
30,6/12/2017 22:30,93.328,39.783,CBE,3,soy,,
31,6/12/2017 23:00,91.917,39.903,CBE,3,soy,,
32,6/12/2017 23:30,90.518,40.09,CBE,3,soy,,
33,6/13/2017 0:00,89.132,40.41,CBE,3,soy,,
34,6/13/2017 0:30,87.847,40.801,CBE,3,soy,,
35,6/13/2017 1:00,86.617,41.26,CBE,3,soy,,
36,6/13/2017 1:30,85.532,41.724,CBE,3,soy,,
37,6/13/2017 2:00,84.497,42.19,CBE,3,soy,,
38,6/13/2017 2:30,83.511,42.623,CBE,3,soy,,
39,6/13/2017 3:00,82.575,43.057,CBE,3,soy,,
40,6/13/2017 3:30,81.597,43.389,CBE,3,soy,,
41,6/13/2017 4:00,80.625,43.752,CBE,3,soy,,
42,6/13/2017 4:30,79.655,44.114,CBE,3,soy,,
43,6/13/2017 5:00,78.865,44.583,CBE,3,soy,,
44,6/13/2017 5:30,78.296,45.065,CBE,3,soy,,
45,6/13/2017 6:00,77.902,45.492,CBE,3,soy,,
46,6/13/2017 6:30,77.553,45.856,CBE,3,soy,,
47,6/13/2017 7:00,77.378,46.167,CBE,3,soy,,
48,6/13/2017 7:30,77.335,46.454,CBE,3,soy,,
49,6/13/2017 8:00,77.815,47.357,CBE,3,soy,,
50,6/13/2017 8:30,79.084,48.699,CBE,3,soy,,
51,6/13/2017 9:00,78.251,46.807,CBE,3,soy,,
52,6/13/2017 9:30,80.492,51.52,CBE,3,soy,,
53,6/13/2017 10:00,85.217,55.385,CBE,3,soy,,
54,6/13/2017 10:30,89.269,54.748,CBE,3,soy,,
55,6/13/2017 11:00,90.239,52.314,CBE,3,soy,,
56,6/13/2017 11:30,90.657,50.79,CBE,3,soy,,
57,6/13/2017 12:00,90.612,50.916,CBE,3,soy,,
58,6/13/2017 12:30,90.194,50.529,CBE,3,soy,,
59,6/13/2017 13:00,89.085,49.832,CBE,3,soy,,
60,6/13/2017 13:30,90.147,48.865,CBE,3,soy,,
61,6/13/2017 14:00,91.216,49.462,CBE,3,soy,,
62,6/13/2017 14:30,92.057,49.162,CBE,3,soy,,
63,6/13/2017 15:00,93.754,47.276,CBE,3,soy,,
64,6/13/2017 15:30,92.714,45.918,CBE,3,soy,,
65,6/13/2017 16:00,92.527,46.038,CBE,3,soy,,
66,6/13/2017 16:30,93.706,46.381,CBE,3,soy,,
67,6/13/2017 17:00,94.849,46.026,CBE,3,soy,,
68,6/13/2017 17:30,97.257,46.849,CBE,3,soy,,
69,6/13/2017 18:00,99.86,46.757,CBE,3,soy,,
70,6/13/2017 18:30,102.114,45.801,CBE,3,soy,,
71,6/13/2017 19:00,103.282,43.923,CBE,3,soy,,
72,6/13/2017 19:30,102.976,42.618,CBE,3,soy,,
73,6/13/2017 20:00,101.862,41.262,CBE,3,soy,,
74,6/13/2017 20:30,100.258,39.843,CBE,3,soy,,
75,6/13/2017 21:00,98.087,38.801,CBE,3,soy,,
76,6/13/2017 21:30,95.711,38.397,CBE,3,soy,,
77,6/13/2017 22:00,93.281,38.363,CBE,3,soy,,
78,6/13/2017 22:30,90.982,38.672,CBE,3,soy,,
79,6/13/2017 23:00,88.763,39.184,CBE,3,soy,,
80,6/13/2017 23:30,86.844,39.809,CBE,3,soy,,
81,6/14/2017 0:00,85.127,40.407,CBE,3,soy,,
82,6/14/2017 0:30,83.601,41.045,CBE,3,soy,,
83,6/14/2017 1:00,82.263,41.657,CBE,3,soy,,
84,6/14/2017 1:30,81.066,42.241,CBE,3,soy,,
85,6/14/2017 2:00,79.92,42.792,CBE,3,soy,,
86,6/14/2017 2:30,78.953,43.319,CBE,3,soy,,
87,6/14/2017 3:00,77.99,43.778,CBE,3,soy,,
88,6/14/2017 3:30,77.072,44.271,CBE,3,soy,,
89,6/14/2017 4:00,76.375,44.744,CBE,3,soy,,
90,6/14/2017 4:30,75.767,45.188,CBE,3,soy,,
91,6/14/2017 5:00,75.247,45.572,CBE,3,soy,,
92,6/14/2017 5:30,74.77,45.926,CBE,3,soy,,
93,6/14/2017 6:00,74.295,46.247,CBE,3,soy,,
94,6/14/2017 6:30,73.861,46.635,CBE,3,soy,,
95,6/14/2017 7:00,73.818,47.144,CBE,3,soy,,
96,6/14/2017 7:30,74.467,48.115,CBE,3,soy,,
97,6/14/2017 8:00,75.463,49.016,CBE,3,soy,,
98,6/14/2017 8:30,76.986,50.718,CBE,3,soy,,
99,6/14/2017 9:00,80.404,55.505,CBE,3,soy,,
100,6/14/2017 9:30,82.708,55.058,CBE,3,soy,,
101,6/14/2017 10:00,84.049,55.766,CBE,3,soy,,
102,6/14/2017 10:30,86.256,56.736,CBE,3,soy,,
103,6/14/2017 11:00,85.577,56.333,CBE,3,soy,,
104,6/14/2017 11:30,85.442,56.037,CBE,3,soy,,
105,6/14/2017 12:00,85.802,56.984,CBE,3,soy,,
106,6/14/2017 12:30,87.436,57.308,CBE,3,soy,,
107,6/14/2017 13:00,87.71,56.728,CBE,3,soy,,
108,6/14/2017 13:30,88.81,57.135,CBE,3,soy,,
109,6/14/2017 14:00,88.214,54.538,CBE,3,soy,,
110,6/14/2017 14:30,88.351,56.017,CBE,3,soy,,
111,6/14/2017 15:00,90.286,54.379,CBE,3,soy,,
112,6/14/2017 15:30,91.636,54.998,CBE,3,soy,,
113,6/14/2017 16:00,92.433,53.223,CBE,3,soy,,
114,6/14/2017 16:30,93.706,53.999,CBE,3,soy,,
115,6/14/2017 17:00,98.087,55.828,CBE,3,soy,,
116,6/14/2017 17:30,101.208,54.967,CBE,3,soy,,
117,6/14/2017 18:00,103.078,53.308,CBE,3,soy,,
118,6/14/2017 18:30,103.795,51.216,CBE,3,soy,,
119,6/14/2017 19:00,102.672,48.579,CBE,3,soy,,
120,6/14/2017 19:30,101.057,46.502,CBE,3,soy,,
121,6/14/2017 20:00,99.316,45.184,CBE,3,soy,,
122,6/14/2017 20:30,97.403,44.326,CBE,3,soy,,
123,6/14/2017 21:00,95.328,43.86,CBE,3,soy,,
124,6/14/2017 21:30,93.139,43.756,CBE,3,soy,,
125,6/14/2017 22:00,91.029,43.955,CBE,3,soy,,
126,6/14/2017 22:30,89.132,44.396,CBE,3,soy,,
127,6/14/2017 23:00,87.391,45.009,CBE,3,soy,,
128,6/14/2017 23:30,85.622,45.319,CBE,3,soy,,
129,6/15/2017 0:00,83.646,45.679,CBE,3,soy,,
130,6/15/2017 0:30,81.819,46.241,CBE,3,soy,,
131,6/15/2017 1:00,80.227,46.813,CBE,3,soy,,
132,6/15/2017 1:30,78.733,47.42,CBE,3,soy,,
133,6/15/2017 2:00,77.509,48.074,CBE,3,soy,,
134,6/15/2017 2:30,76.419,48.733,CBE,3,soy,,
135,6/15/2017 3:00,75.594,49.375,CBE,3,soy,,
136,6/15/2017 3:30,74.943,50.028,CBE,3,soy,,
137,6/15/2017 4:00,74.424,50.56,CBE,3,soy,,
138,6/15/2017 4:30,73.904,51.059,CBE,3,soy,,
139,6/15/2017 5:00,73.472,51.5,CBE,3,soy,,
140,6/15/2017 5:30,72.997,51.905,CBE,3,soy,,
141,6/15/2017 6:00,72.567,52.249,CBE,3,soy,,
142,6/15/2017 6:30,72.221,52.661,CBE,3,soy,,
143,6/15/2017 7:00,72.007,53.02,CBE,3,soy,,
144,6/15/2017 7:30,71.92,53.326,CBE,3,soy,,
145,6/15/2017 8:00,72.221,54.037,CBE,3,soy,,
146,6/15/2017 8:30,73.472,55.571,CBE,3,soy,,
147,6/15/2017 9:00,75.247,56.804,CBE,3,soy,,
148,6/15/2017 9:30,78.165,58.416,CBE,3,soy,,
149,6/15/2017 10:00,80.89,59.363,CBE,3,soy,,
150,6/15/2017 10:30,85.532,61.105,CBE,3,soy,,
151,6/15/2017 11:00,86.709,57.691,CBE,3,soy,,
152,6/15/2017 11:30,86.074,55.612,CBE,3,soy,,
153,6/15/2017 12:00,88.075,55.708,CBE,3,soy,,
154,6/15/2017 12:30,85.757,53.835,CBE,3,soy,,
155,6/15/2017 13:00,85.894,55.819,CBE,3,soy,,
156,6/15/2017 13:30,88.718,56.396,CBE,3,soy,,
157,6/15/2017 14:00,90.194,53.697,CBE,3,soy,,
158,6/15/2017 14:30,91.123,52.994,CBE,3,soy,,
159,6/15/2017 15:00,92.338,52.05,CBE,3,soy,,
160,6/15/2017 15:30,93.564,52.433,CBE,3,soy,,
161,6/15/2017 16:00,93.992,49.856,CBE,3,soy,,
162,6/15/2017 16:30,95.184,48.132,CBE,3,soy,,
163,6/15/2017 17:00,95.04,45.673,CBE,3,soy,,
164,6/15/2017 17:30,94.276,43.093,CBE,3,soy,,
165,6/15/2017 18:00,94.609,42.88,CBE,3,soy,,
166,6/15/2017 18:30,95.904,42.222,CBE,3,soy,,
167,6/15/2017 19:00,96.724,40.655,CBE,3,soy,,
168,6/15/2017 19:30,95.999,38.582,CBE,3,soy,,
169,6/15/2017 20:00,94.467,37.615,CBE,3,soy,,
170,6/15/2017 20:30,92.809,37.118,CBE,3,soy,,
171,6/15/2017 21:00,91.17,36.758,CBE,3,soy,,
172,6/15/2017 21:30,89.499,36.668,CBE,3,soy,,
173,6/15/2017 22:00,87.894,36.918,CBE,3,soy,,
174,6/15/2017 22:30,86.437,37.511,CBE,3,soy,,
175,6/15/2017 23:00,85.082,38.372,CBE,3,soy,,
176,6/15/2017 23:30,83.736,39.495,CBE,3,soy,,
177,6/16/2017 0:00,82.575,40.752,CBE,3,soy,,
178,6/16/2017 0:30,81.421,42.197,CBE,3,soy,,
179,6/16/2017 1:00,80.184,43.887,CBE,3,soy,,
180,6/16/2017 1:30,78.953,45.303,CBE,3,soy,,
181,6/16/2017 2:00,77.815,46.809,CBE,3,soy,,
182,6/16/2017 2:30,76.811,48.409,CBE,3,soy,,
183,6/16/2017 3:00,75.853,49.84,CBE,3,soy,,
184,6/16/2017 3:30,74.943,51.168,CBE,3,soy,,
185,6/16/2017 4:00,74.206,52.752,CBE,3,soy,,
186,6/16/2017 4:30,73.386,54.192,CBE,3,soy,,
187,6/16/2017 5:00,72.653,55.442,CBE,3,soy,,
188,6/16/2017 5:30,72.178,56.643,CBE,3,soy,,
189,6/16/2017 6:00,71.92,57.64,CBE,3,soy,,
190,6/16/2017 6:30,71.834,58.525,CBE,3,soy,,
191,6/16/2017 7:00,71.964,59.272,CBE,3,soy,,
192,6/16/2017 7:30,72.007,59.888,CBE,3,soy,,
193,6/16/2017 8:00,71.661,61.382,CBE,3,soy,,
194,6/16/2017 8:30,71.92,61.952,CBE,3,soy,,
195,6/16/2017 9:00,74.338,63.812,CBE,3,soy,,
196,6/16/2017 9:30,77.684,64.641,CBE,3,soy,,
197,6/16/2017 10:00,79.655,62.961,CBE,3,soy,,
198,6/16/2017 10:30,80.449,62.111,CBE,3,soy,,
199,6/16/2017 11:00,82.308,62.247,CBE,3,soy,,
200,6/16/2017 11:30,83.914,59.467,CBE,3,soy,,
201,6/16/2017 12:00,84.632,58.839,CBE,3,soy,,
202,6/16/2017 12:30,84.632,56.446,CBE,3,soy,,
203,6/16/2017 13:00,83.646,53.831,CBE,3,soy,,
204,6/16/2017 13:30,83.287,53.007,CBE,3,soy,,
205,6/16/2017 14:00,83.287,52.943,CBE,3,soy,,
206,6/16/2017 14:30,82.886,52.083,CBE,3,soy,,
207,6/16/2017 15:00,82.218,51.777,CBE,3,soy,,
208,6/16/2017 15:30,82.441,51.985,CBE,3,soy,,
209,6/16/2017 16:00,83.199,51.819,CBE,3,soy,,
210,6/16/2017 16:30,83.511,50.912,CBE,3,soy,,
211,6/16/2017 17:00,84.767,51.133,CBE,3,soy,,
212,6/16/2017 17:30,86.617,51.335,CBE,3,soy,,
213,6/16/2017 18:00,88.306,51.459,CBE,3,soy,,
214,6/16/2017 18:30,90.565,51.723,CBE,3,soy,,
215,6/16/2017 19:00,92.527,51.186,CBE,3,soy,,
216,6/16/2017 19:30,93.423,50.011,CBE,3,soy,,
217,6/16/2017 20:00,93.092,48.612,CBE,3,soy,,
218,6/16/2017 20:30,91.776,47.339,CBE,3,soy,,
219,6/16/2017 21:00,90.147,46.144,CBE,3,soy,,
220,6/16/2017 21:30,88.167,45.257,CBE,3,soy,,
221,6/16/2017 22:00,85.984,44.786,CBE,3,soy,,
222,6/16/2017 22:30,83.914,44.782,CBE,3,soy,,
223,6/16/2017 23:00,81.997,45.048,CBE,3,soy,,
224,6/16/2017 23:30,80.361,45.493,CBE,3,soy,,
225,6/17/2017 0:00,78.865,45.944,CBE,3,soy,,
226,6/17/2017 0:30,77.509,46.402,CBE,3,soy,,
227,6/17/2017 1:00,76.246,46.895,CBE,3,soy,,
228,6/17/2017 1:30,75.117,47.426,CBE,3,soy,,
229,6/17/2017 2:00,74.077,47.865,CBE,3,soy,,
230,6/17/2017 2:30,73.126,48.275,CBE,3,soy,,
231,6/17/2017 3:00,72.264,48.659,CBE,3,soy,,
232,6/17/2017 3:30,71.533,49.082,CBE,3,soy,,
233,6/17/2017 4:00,70.887,49.446,CBE,3,soy,,
234,6/17/2017 4:30,70.459,49.951,CBE,3,soy,,
235,6/17/2017 5:00,70.115,50.241,CBE,3,soy,,
236,6/17/2017 5:30,69.814,50.596,CBE,3,soy,,
237,6/17/2017 6:00,69.685,51.026,CBE,3,soy,,
238,6/17/2017 6:30,69.685,51.339,CBE,3,soy,,
239,6/17/2017 7:00,69.814,51.537,CBE,3,soy,,
240,6/17/2017 7:30,70.029,51.647,CBE,3,soy,,
241,6/17/2017 8:00,70.416,51.802,CBE,3,soy,,
242,6/17/2017 8:30,71.146,52.109,CBE,3,soy,,
243,6/17/2017 9:00,72.178,52.501,CBE,3,soy,,
244,6/17/2017 9:30,73.126,52.857,CBE,3,soy,,
245,6/17/2017 10:00,73.99,53.206,CBE,3,soy,,
246,6/17/2017 10:30,74.986,53.566,CBE,3,soy,,
247,6/17/2017 11:00,75.81,53.788,CBE,3,soy,,
248,6/17/2017 11:30,76.593,54.07,CBE,3,soy,,
249,6/17/2017 12:00,77.945,54.648,CBE,3,soy,,
250,6/17/2017 12:30,80.051,55.634,CBE,3,soy,,
251,6/17/2017 13:00,82.931,56.78,CBE,3,soy,,
252,6/17/2017 13:30,85.667,57.194,CBE,3,soy,,
253,6/17/2017 14:00,86.664,56.611,CBE,3,soy,,
254,6/17/2017 14:30,87.163,56.049,CBE,3,soy,,
255,6/17/2017 15:00,87.62,55.64,CBE,3,soy,,
256,6/17/2017 15:30,88.671,55.628,CBE,3,soy,,
257,6/17/2017 16:00,90.565,56.066,CBE,3,soy,,
258,6/17/2017 16:30,93.092,56.333,CBE,3,soy,,
259,6/17/2017 17:00,94.753,55.694,CBE,3,soy,,
260,6/17/2017 17:30,95.76,54.675,CBE,3,soy,,
261,6/17/2017 18:00,96.579,53.927,CBE,3,soy,,
262,6/17/2017 18:30,96.724,52.669,CBE,3,soy,,
263,6/17/2017 19:00,95.472,50.878,CBE,3,soy,,
264,6/17/2017 19:30,93.234,48.359,CBE,3,soy,,
265,6/17/2017 20:00,90.379,46.653,CBE,3,soy,,
266,6/17/2017 20:30,87.21,46.309,CBE,3,soy,,
267,6/17/2017 21:00,84.497,46.616,CBE,3,soy,,
268,6/17/2017 21:30,82.13,47.202,CBE,3,soy,,
269,6/17/2017 22:00,80.184,47.972,CBE,3,soy,,
270,6/17/2017 22:30,78.514,48.754,CBE,3,soy,,
271,6/17/2017 23:00,77.203,49.556,CBE,3,soy,,
272,6/17/2017 23:30,76.158,50.371,CBE,3,soy,,
273,6/18/2017 0:00,75.29,51.004,CBE,3,soy,,
274,6/18/2017 0:30,74.467,51.512,CBE,3,soy,,
275,6/18/2017 1:00,73.774,52.153,CBE,3,soy,,
276,6/18/2017 1:30,73.213,52.738,CBE,3,soy,,
277,6/18/2017 2:00,72.783,53.3,CBE,3,soy,,
278,6/18/2017 2:30,72.394,53.801,CBE,3,soy,,
279,6/18/2017 3:00,72.093,54.214,CBE,3,soy,,
280,6/18/2017 3:30,71.834,54.661,CBE,3,soy,,
281,6/18/2017 4:00,71.704,55.054,CBE,3,soy,,
282,6/18/2017 4:30,71.577,55.416,CBE,3,soy,,
283,6/18/2017 5:00,71.404,55.681,CBE,3,soy,,
284,6/18/2017 5:30,71.317,56.015,CBE,3,soy,,
285,6/18/2017 6:00,71.231,56.255,CBE,3,soy,,
286,6/18/2017 6:30,71.19,56.499,CBE,3,soy,,
287,6/18/2017 7:00,71.146,56.773,CBE,3,soy,,
288,6/18/2017 7:30,71.317,56.911,CBE,3,soy,,
289,6/18/2017 8:00,71.877,57.205,CBE,3,soy,,
290,6/18/2017 8:30,73.04,57.673,CBE,3,soy,,
291,6/18/2017 9:00,74.206,58.173,CBE,3,soy,,
292,6/18/2017 9:30,75.029,58.49,CBE,3,soy,,
293,6/18/2017 10:00,75.724,58.796,CBE,3,soy,,
294,6/18/2017 10:30,76.681,59.249,CBE,3,soy,,
295,6/18/2017 11:00,78.033,59.892,CBE,3,soy,,
296,6/18/2017 11:30,80.361,60.992,CBE,3,soy,,
297,6/18/2017 12:00,82.753,61.575,CBE,3,soy,,
298,6/18/2017 12:30,84.317,61.745,CBE,3,soy,,
299,6/18/2017 13:00,86.074,62.056,CBE,3,soy,,
300,6/18/2017 13:30,88.534,62.463,CBE,3,soy,,
301,6/18/2017 14:00,90.703,62.155,CBE,3,soy,,
302,6/18/2017 14:30,91.87,60.779,CBE,3,soy,,
303,6/18/2017 15:00,92.997,59.388,CBE,3,soy,,
304,6/18/2017 15:30,93.943,57.842,CBE,3,soy,,
305,6/18/2017 16:00,94.181,55.938,CBE,3,soy,,
306,6/18/2017 16:30,94.086,54.222,CBE,3,soy,,
307,6/18/2017 17:00,93.659,52.732,CBE,3,soy,,
308,6/18/2017 17:30,93.281,51.437,CBE,3,soy,,
309,6/18/2017 18:00,92.997,50.308,CBE,3,soy,,
310,6/18/2017 18:30,92.903,49.058,CBE,3,soy,,
311,6/18/2017 19:00,92.809,47.475,CBE,3,soy,,
312,6/18/2017 19:30,91.917,45.965,CBE,3,soy,,
313,6/18/2017 20:00,90.055,44.456,CBE,3,soy,,
314,6/18/2017 20:30,88.122,42.745,CBE,3,soy,,
315,6/18/2017 21:00,85.894,41.448,CBE,3,soy,,
316,6/18/2017 21:30,83.422,40.736,CBE,3,soy,,
317,6/18/2017 22:00,81.066,40.53,CBE,3,soy,,
318,6/18/2017 22:30,78.953,40.667,CBE,3,soy,,
319,6/18/2017 23:00,77.117,40.884,CBE,3,soy,,
320,6/18/2017 23:30,75.42,41.206,CBE,3,soy,,
321,6/19/2017 0:00,73.99,41.575,CBE,3,soy,,
322,6/19/2017 0:30,72.739,41.952,CBE,3,soy,,
323,6/19/2017 1:00,71.577,42.268,CBE,3,soy,,
324,6/19/2017 1:30,70.372,42.579,CBE,3,soy,,
325,6/19/2017 2:00,69.256,42.959,CBE,3,soy,,
326,6/19/2017 2:30,68.313,43.38,CBE,3,soy,,
327,6/19/2017 3:00,67.456,43.741,CBE,3,soy,,
328,6/19/2017 3:30,66.686,44.138,CBE,3,soy,,
329,6/19/2017 4:00,65.959,44.504,CBE,3,soy,,
330,6/19/2017 4:30,65.273,44.872,CBE,3,soy,,
331,6/19/2017 5:00,64.546,45.235,CBE,3,soy,,
332,6/19/2017 5:30,63.819,45.566,CBE,3,soy,,
333,6/19/2017 6:00,63.09,45.895,CBE,3,soy,,
334,6/19/2017 6:30,62.49,46.263,CBE,3,soy,,
335,6/19/2017 7:00,62.105,46.582,CBE,3,soy,,
336,6/19/2017 7:30,62.319,47.037,CBE,3,soy,,
337,6/19/2017 8:00,63.862,47.649,CBE,3,soy,,
338,6/19/2017 8:30,67.028,49.008,CBE,3,soy,,
339,6/19/2017 9:00,70.846,50.232,CBE,3,soy,,
340,6/19/2017 9:30,73.386,50.925,CBE,3,soy,,
341,6/19/2017 10:00,77.029,52.654,CBE,3,soy,,
342,6/19/2017 10:30,78.645,52.493,CBE,3,soy,,
343,6/19/2017 11:00,80.713,51.632,CBE,3,soy,,
344,6/19/2017 11:30,80.89,50.847,CBE,3,soy,,
345,6/19/2017 12:00,78.076,52.386,CBE,3,soy,,
346,6/19/2017 12:30,79.92,57.316,CBE,3,soy,,
347,6/19/2017 13:00,73.558,57.407,CBE,3,soy,,
348,6/19/2017 13:30,70.115,67.988,CBE,3,soy,,
349,6/19/2017 14:00,77.77,52.743,CBE,3,soy,,
350,6/19/2017 14:30,77.16,53.043,CBE,3,soy,,
351,6/19/2017 15:00,77.378,51.065,CBE,3,soy,,
352,6/19/2017 15:30,76.332,53.546,CBE,3,soy,,
353,6/19/2017 16:00,77.464,52.466,CBE,3,soy,,
354,6/19/2017 16:30,76.899,49.342,CBE,3,soy,,
355,6/19/2017 17:00,78.121,50.069,CBE,3,soy,,
356,6/19/2017 17:30,78.076,51.467,CBE,3,soy,,
357,6/19/2017 18:00,73.688,51.894,CBE,3,soy,,
358,6/19/2017 18:30,70.887,57.707,CBE,3,soy,,
359,6/19/2017 19:00,62.962,71.142,CBE,3,soy,,
360,6/19/2017 19:30,62.661,82.346,CBE,3,soy,,
361,6/19/2017 20:00,63.775,73.531,CBE,3,soy,,
362,6/19/2017 20:30,65.916,68.978,CBE,3,soy,,
363,6/19/2017 21:00,60.948,74.787,CBE,3,soy,,
364,6/19/2017 21:30,60.433,75.012,CBE,3,soy,,
365,6/19/2017 22:00,60.046,76.801,CBE,3,soy,,
366,6/19/2017 22:30,60.089,77.058,CBE,3,soy,,
367,6/19/2017 23:00,59.916,80.104,CBE,3,soy,,
368,6/19/2017 23:30,58.971,82.985,CBE,3,soy,,
369,6/20/2017 0:00,58.195,86.432,CBE,3,soy,,
370,6/20/2017 0:30,57.893,88.423,CBE,3,soy,,
371,6/20/2017 1:00,57.42,90.211,CBE,3,soy,,
372,6/20/2017 1:30,57.592,89.602,CBE,3,soy,,
373,6/20/2017 2:00,56.988,90.257,CBE,3,soy,,
374,6/20/2017 2:30,57.247,90.398,CBE,3,soy,,
375,6/20/2017 3:00,57.42,91.21,CBE,3,soy,,
376,6/20/2017 3:30,57.204,92.8,CBE,3,soy,,
377,6/20/2017 4:00,57.549,93.187,CBE,3,soy,,
378,6/20/2017 4:30,57.333,94.271,CBE,3,soy,,
379,6/20/2017 5:00,57.549,94.663,CBE,3,soy,,
380,6/20/2017 5:30,57.592,94.979,CBE,3,soy,,
381,6/20/2017 6:00,56.988,95.328,CBE,3,soy,,
382,6/20/2017 6:30,57.85,94.035,CBE,3,soy,,
383,6/20/2017 7:00,60.003,91.465,CBE,3,soy,,
384,6/20/2017 7:30,61.934,88.698,CBE,3,soy,,
385,6/20/2017 8:00,63.689,83.658,CBE,3,soy,,
386,6/20/2017 8:30,66.214,77.936,CBE,3,soy,,
387,6/20/2017 9:00,67.842,71.076,CBE,3,soy,,
388,6/20/2017 9:30,69.814,63.662,CBE,3,soy,,
389,6/20/2017 10:00,71.317,58.204,CBE,3,soy,,
390,6/20/2017 10:30,72.178,58.185,CBE,3,soy,,
391,6/20/2017 11:00,71.146,59.079,CBE,3,soy,,
392,6/20/2017 11:30,76.681,52.248,CBE,3,soy,,
393,6/20/2017 12:00,74.295,52.947,CBE,3,soy,,
394,6/20/2017 12:30,77.553,50.728,CBE,3,soy,,
395,6/20/2017 13:00,77.815,46.584,CBE,3,soy,,
396,6/20/2017 13:30,76.246,45.51,CBE,3,soy,,
397,6/20/2017 14:00,79.041,47.119,CBE,3,soy,,
398,6/20/2017 14:30,76.811,46.998,CBE,3,soy,,
399,6/20/2017 15:00,77.247,43.568,CBE,3,soy,,
400,6/20/2017 15:30,72.007,50.412,CBE,3,soy,,
401,6/20/2017 16:00,65.273,67.622,CBE,3,soy,,
402,6/20/2017 16:30,61.032,76.295,CBE,3,soy,,
403,6/20/2017 17:00,57.936,88.349,CBE,3,soy,,
404,6/20/2017 17:30,58.368,85.728,CBE,3,soy,,
405,6/20/2017 18:00,58.541,88.243,CBE,3,soy,,
406,6/20/2017 18:30,59.401,87.557,CBE,3,soy,,
407,6/20/2017 19:00,61.761,86.386,CBE,3,soy,,
408,6/20/2017 19:30,78.208,58.047,CBE,3,soy,,
409,6/20/2017 20:00,74.163,59.801,CBE,3,soy,,
410,6/20/2017 20:30,61.977,80.907,CBE,3,soy,,
411,6/20/2017 21:00,60.69,83.008,CBE,3,soy,,
412,6/20/2017 21:30,59.873,85.248,CBE,3,soy,,
413,6/20/2017 22:00,57.506,90.276,CBE,3,soy,,
414,6/20/2017 22:30,56.383,94.081,CBE,3,soy,,
415,6/20/2017 23:00,56.383,94.906,CBE,3,soy,,
416,6/20/2017 23:30,54.82,95.088,CBE,3,soy,,
417,6/21/2017 0:00,53.209,94.699,CBE,3,soy,,
418,6/21/2017 0:30,52.115,95.022,CBE,3,soy,,
419,6/21/2017 1:00,51.458,94.493,CBE,3,soy,,
420,6/21/2017 1:30,50.709,95.549,CBE,3,soy,,
421,6/21/2017 2:00,51.809,97.778,CBE,3,soy,,
422,6/21/2017 2:30,51.282,98.597,CBE,3,soy,,
423,6/21/2017 3:00,50.311,98.299,CBE,3,soy,,
424,6/21/2017 3:30,48.805,96.147,CBE,3,soy,,
425,6/21/2017 4:00,48.182,97.127,CBE,3,soy,,
426,6/21/2017 4:30,47.422,97.41,CBE,3,soy,,
427,6/21/2017 5:00,46.974,96.197,CBE,3,soy,,
428,6/21/2017 5:30,46.391,95.909,CBE,3,soy,,
429,6/21/2017 6:00,48.405,97.709,CBE,3,soy,,
430,6/21/2017 6:30,48.85,97.876,CBE,3,soy,,
431,6/21/2017 7:00,54.212,96.07,CBE,3,soy,,
432,6/21/2017 7:30,58.455,95.414,CBE,3,soy,,
433,6/21/2017 8:00,62.49,91.599,CBE,3,soy,,
434,6/21/2017 8:30,65.658,85.473,CBE,3,soy,,
435,6/21/2017 9:00,68.227,78.453,CBE,3,soy,,
436,6/21/2017 9:30,71.533,67.506,CBE,3,soy,,
