number,date_time,temp,RH,site,block,treatment,
111,6/14/2017 15:00,89.499,55.566,CBE,2,prairie,
112,6/14/2017 15:30,95.952,48.415,CBE,2,prairie,
113,6/14/2017 16:00,90.936,51.848,CBE,2,prairie,
114,6/14/2017 16:30,89.454,51.447,CBE,2,prairie,
115,6/14/2017 17:00,92.48,49.683,CBE,2,prairie,
116,6/14/2017 17:30,92.244,47.995,CBE,2,prairie,
117,6/14/2017 18:00,86.437,59.526,CBE,2,prairie,
118,6/14/2017 18:30,85.035,60.157,CBE,2,prairie,
119,6/14/2017 19:00,84.542,62.85,CBE,2,prairie,
120,6/14/2017 19:30,81.333,67.781,CBE,2,prairie,
121,6/14/2017 20:00,79.612,69.207,CBE,2,prairie,
122,6/14/2017 20:30,77.902,73.608,CBE,2,prairie,
123,6/14/2017 21:00,77.902,73.284,CBE,2,prairie,
124,6/14/2017 21:30,67.071,95.836,CBE,2,prairie,
125,6/14/2017 22:00,66.857,97.374,CBE,2,prairie,
126,6/14/2017 22:30,67.199,97.971,CBE,2,prairie,
127,6/14/2017 23:00,67.071,98.342,CBE,2,prairie,
128,6/14/2017 23:30,67.285,98.815,CBE,2,prairie,
129,6/15/2017 0:00,66.729,99.016,CBE,2,prairie,
130,6/15/2017 0:30,67.158,99.287,CBE,2,prairie,
131,6/15/2017 1:00,67.586,99.455,CBE,2,prairie,
132,6/15/2017 1:30,68.056,99.63,CBE,2,prairie,
133,6/15/2017 2:00,67.971,99.694,CBE,2,prairie,
134,6/15/2017 2:30,68.142,99.798,CBE,2,prairie,
135,6/15/2017 3:00,67.329,99.933,CBE,2,prairie,
136,6/15/2017 3:30,67.285,100,CBE,2,prairie,
137,6/15/2017 4:00,67.285,100,CBE,2,prairie,
138,6/15/2017 4:30,67.372,100,CBE,2,prairie,
139,6/15/2017 5:00,67.028,100,CBE,2,prairie,
140,6/15/2017 5:30,66.344,100,CBE,2,prairie,
141,6/15/2017 6:00,64.632,100,CBE,2,prairie,
142,6/15/2017 6:30,66.301,100,CBE,2,prairie,
143,6/15/2017 7:00,67.158,100,CBE,2,prairie,
144,6/15/2017 7:30,67.971,99.875,CBE,2,prairie,
145,6/15/2017 8:00,72.48,97.201,CBE,2,prairie,
146,6/15/2017 8:30,76.203,92.524,CBE,2,prairie,
147,6/15/2017 9:00,83.691,84.943,CBE,2,prairie,
148,6/15/2017 9:30,82.841,86.231,CBE,2,prairie,
149,6/15/2017 10:00,81.509,81.498,CBE,2,prairie,
150,6/15/2017 10:30,81.466,70.924,CBE,2,prairie,
151,6/15/2017 11:00,82.753,65.606,CBE,2,prairie,
152,6/15/2017 11:30,89.362,60.814,CBE,2,prairie,
153,6/15/2017 12:00,83.691,62.927,CBE,2,prairie,
154,6/15/2017 12:30,87.665,54.559,CBE,2,prairie,
155,6/15/2017 13:00,89.454,50.313,CBE,2,prairie,
156,6/15/2017 13:30,91.87,46.819,CBE,2,prairie,
157,6/15/2017 14:00,89.407,51.541,CBE,2,prairie,
158,6/15/2017 14:30,92.903,48.336,CBE,2,prairie,
159,6/15/2017 15:00,90.009,49.409,CBE,2,prairie,
160,6/15/2017 15:30,92.809,45.627,CBE,2,prairie,
161,6/15/2017 16:00,89.499,49.406,CBE,2,prairie,
162,6/15/2017 16:30,85.802,56.193,CBE,2,prairie,
163,6/15/2017 17:00,89.499,49.634,CBE,2,prairie,
164,6/15/2017 17:30,87.62,52.889,CBE,2,prairie,
165,6/15/2017 18:00,86.527,52.261,CBE,2,prairie,
166,6/15/2017 18:30,87.528,53.236,CBE,2,prairie,
167,6/15/2017 19:00,86.799,56.971,CBE,2,prairie,
168,6/15/2017 19:30,84.812,56.903,CBE,2,prairie,
169,6/15/2017 20:00,81.864,60.007,CBE,2,prairie,
170,6/15/2017 20:30,78.208,65.904,CBE,2,prairie,
171,6/15/2017 21:00,74.424,73.558,CBE,2,prairie,
172,6/15/2017 21:30,71.577,82.071,CBE,2,prairie,
173,6/15/2017 22:00,67.114,91.679,CBE,2,prairie,
174,6/15/2017 22:30,65.53,94.825,CBE,2,prairie,
175,6/15/2017 23:00,64.974,97.122,CBE,2,prairie,
176,6/15/2017 23:30,64.375,97.837,CBE,2,prairie,
177,6/16/2017 0:00,63.732,98.617,CBE,2,prairie,
178,6/16/2017 0:30,63.775,99.112,CBE,2,prairie,
179,6/16/2017 1:00,61.72,99.515,CBE,2,prairie,
180,6/16/2017 1:30,62.62,99.499,CBE,2,prairie,
181,6/16/2017 2:00,62.919,99.57,CBE,2,prairie,
182,6/16/2017 2:30,61.761,99.802,CBE,2,prairie,
183,6/16/2017 3:00,61.547,100,CBE,2,prairie,
184,6/16/2017 3:30,64.546,99.613,CBE,2,prairie,
185,6/16/2017 4:00,63.262,98.289,CBE,2,prairie,
186,6/16/2017 4:30,63.133,98.527,CBE,2,prairie,
187,6/16/2017 5:00,64.375,97.733,CBE,2,prairie,
188,6/16/2017 5:30,66.344,95.152,CBE,2,prairie,
189,6/16/2017 6:00,66.472,96.848,CBE,2,prairie,
190,6/16/2017 6:30,66.258,98.013,CBE,2,prairie,
191,6/16/2017 7:00,67.158,97.991,CBE,2,prairie,
192,6/16/2017 7:30,69.256,96.205,CBE,2,prairie,
193,6/16/2017 8:00,70.115,90.012,CBE,2,prairie,
194,6/16/2017 8:30,86.256,63.903,CBE,2,prairie,
195,6/16/2017 9:00,90.286,60.359,CBE,2,prairie,
196,6/16/2017 9:30,85.802,56.889,CBE,2,prairie,
197,6/16/2017 10:00,76.246,67.703,CBE,2,prairie,
198,6/16/2017 10:30,83.242,56.207,CBE,2,prairie,
199,6/16/2017 11:00,83.021,57.228,CBE,2,prairie,
200,6/16/2017 11:30,85.984,53.469,CBE,2,prairie,
201,6/16/2017 12:00,87.118,50.144,CBE,2,prairie,
202,6/16/2017 12:30,80.139,54.948,CBE,2,prairie,
203,6/16/2017 13:00,77.99,62.687,CBE,2,prairie,
204,6/16/2017 13:30,77.029,67.63,CBE,2,prairie,
205,6/16/2017 14:00,83.154,60.243,CBE,2,prairie,
206,6/16/2017 14:30,84.227,54.353,CBE,2,prairie,
207,6/16/2017 15:00,83.199,55.54,CBE,2,prairie,
208,6/16/2017 15:30,82.841,55.733,CBE,2,prairie,
209,6/16/2017 16:00,79.963,59.377,CBE,2,prairie,
210,6/16/2017 16:30,83.332,57.631,CBE,2,prairie,
211,6/16/2017 17:00,89.638,50.651,CBE,2,prairie,
212,6/16/2017 17:30,86.664,50.079,CBE,2,prairie,
213,6/16/2017 18:00,86.891,46.255,CBE,2,prairie,
214,6/16/2017 18:30,86.256,46.082,CBE,2,prairie,
215,6/16/2017 19:00,85.262,47.222,CBE,2,prairie,
216,6/16/2017 19:30,83.691,50.476,CBE,2,prairie,
217,6/16/2017 20:00,81.73,54.633,CBE,2,prairie,
218,6/16/2017 20:30,77.945,63.661,CBE,2,prairie,
219,6/16/2017 21:00,71.19,77.024,CBE,2,prairie,
220,6/16/2017 21:30,67.627,83.293,CBE,2,prairie,
221,6/16/2017 22:00,66,89.271,CBE,2,prairie,
222,6/16/2017 22:30,65.574,89.132,CBE,2,prairie,
223,6/16/2017 23:00,64.375,91.168,CBE,2,prairie,
224,6/16/2017 23:30,63.518,92.589,CBE,2,prairie,
225,6/17/2017 0:00,61.977,95.514,CBE,2,prairie,
226,6/17/2017 0:30,62.406,96.251,CBE,2,prairie,
227,6/17/2017 1:00,64.033,94.243,CBE,2,prairie,
228,6/17/2017 1:30,64.546,92.654,CBE,2,prairie,
229,6/17/2017 2:00,65.403,89.109,CBE,2,prairie,
230,6/17/2017 2:30,65.273,88.984,CBE,2,prairie,
231,6/17/2017 3:00,65.359,89.696,CBE,2,prairie,
232,6/17/2017 3:30,66.814,88.215,CBE,2,prairie,
233,6/17/2017 4:00,67.028,88.189,CBE,2,prairie,
234,6/17/2017 4:30,67.627,87.751,CBE,2,prairie,
235,6/17/2017 5:00,67.627,88.811,CBE,2,prairie,
236,6/17/2017 5:30,66.13,92.822,CBE,2,prairie,
237,6/17/2017 6:00,65.745,93.907,CBE,2,prairie,
238,6/17/2017 6:30,67.971,91.18,CBE,2,prairie,
239,6/17/2017 7:00,69.985,88.716,CBE,2,prairie,
240,6/17/2017 7:30,71.49,87.406,CBE,2,prairie,
241,6/17/2017 8:00,73.256,85.416,CBE,2,prairie,
242,6/17/2017 8:30,73.774,85.258,CBE,2,prairie,
243,6/17/2017 9:00,77.16,80.267,CBE,2,prairie,
244,6/17/2017 9:30,74.77,82.685,CBE,2,prairie,
245,6/17/2017 10:00,74.899,84.419,CBE,2,prairie,
246,6/17/2017 10:30,74.034,86.155,CBE,2,prairie,
247,6/17/2017 11:00,77.203,81.844,CBE,2,prairie,
248,6/17/2017 11:30,78.645,80.297,CBE,2,prairie,
249,6/17/2017 12:00,79.7,76.825,CBE,2,prairie,
250,6/17/2017 12:30,78.645,77.29,CBE,2,prairie,
251,6/17/2017 13:00,78.165,76.275,CBE,2,prairie,
252,6/17/2017 13:30,79.084,73.706,CBE,2,prairie,
253,6/17/2017 14:00,80.316,72.474,CBE,2,prairie,
254,6/17/2017 14:30,86.164,64.482,CBE,2,prairie,
255,6/17/2017 15:00,90.194,55.653,CBE,2,prairie,
256,6/17/2017 15:30,92.667,52.755,CBE,2,prairie,
257,6/17/2017 16:00,92.01,49.878,CBE,2,prairie,
258,6/17/2017 16:30,86.891,56.534,CBE,2,prairie,
259,6/17/2017 17:00,88.855,52.919,CBE,2,prairie,
260,6/17/2017 17:30,90.009,49.605,CBE,2,prairie,
261,6/17/2017 18:00,82.708,65.419,CBE,2,prairie,
262,6/17/2017 18:30,82.13,88.255,CBE,2,prairie,
263,6/17/2017 19:00,75.42,91.245,CBE,2,prairie,
264,6/17/2017 19:30,74.64,95.437,CBE,2,prairie,
265,6/17/2017 20:00,73.256,95.667,CBE,2,prairie,
266,6/17/2017 20:30,71.361,97.565,CBE,2,prairie,
267,6/17/2017 21:00,70.63,98.14,CBE,2,prairie,
268,6/17/2017 21:30,70.243,98.606,CBE,2,prairie,
269,6/17/2017 22:00,70.115,98.978,CBE,2,prairie,
270,6/17/2017 22:30,70.372,99.303,CBE,2,prairie,
271,6/17/2017 23:00,69.771,99.161,CBE,2,prairie,
272,6/17/2017 23:30,69.6,99.448,CBE,2,prairie,
273,6/18/2017 0:00,69.728,99.675,CBE,2,prairie,
274,6/18/2017 0:30,69.942,99.499,CBE,2,prairie,
275,6/18/2017 1:00,69.942,99.785,CBE,2,prairie,
276,6/18/2017 1:30,69.814,99.895,CBE,2,prairie,
277,6/18/2017 2:00,69.858,100,CBE,2,prairie,
278,6/18/2017 2:30,69.858,100,CBE,2,prairie,
279,6/18/2017 3:00,70.243,100,CBE,2,prairie,
280,6/18/2017 3:30,70.115,100,CBE,2,prairie,
281,6/18/2017 4:00,70.372,100,CBE,2,prairie,
282,6/18/2017 4:30,69.814,99.48,CBE,2,prairie,
283,6/18/2017 5:00,68.999,98.864,CBE,2,prairie,
284,6/18/2017 5:30,68.614,98.338,CBE,2,prairie,
285,6/18/2017 6:00,68.828,97.665,CBE,2,prairie,
286,6/18/2017 6:30,69.213,96.672,CBE,2,prairie,
287,6/18/2017 7:00,69.771,95.91,CBE,2,prairie,
288,6/18/2017 7:30,70.459,94.496,CBE,2,prairie,
289,6/18/2017 8:00,70.587,91.538,CBE,2,prairie,
290,6/18/2017 8:30,71.317,90.609,CBE,2,prairie,
291,6/18/2017 9:00,72.437,88.739,CBE,2,prairie,
292,6/18/2017 9:30,74.597,82.07,CBE,2,prairie,
293,6/18/2017 10:00,74.899,81.483,CBE,2,prairie,
294,6/18/2017 10:30,71.92,88.039,CBE,2,prairie,
295,6/18/2017 11:00,76.203,87.796,CBE,2,prairie,
296,6/18/2017 11:30,80.361,76.606,CBE,2,prairie,
297,6/18/2017 12:00,79.304,67.22,CBE,2,prairie,
298,6/18/2017 12:30,81.244,59.674,CBE,2,prairie,
299,6/18/2017 13:00,81.864,55.528,CBE,2,prairie,
300,6/18/2017 13:30,82.263,55.212,CBE,2,prairie,
301,6/18/2017 14:00,79.128,56.469,CBE,2,prairie,
302,6/18/2017 14:30,80.802,53.8,CBE,2,prairie,
303,6/18/2017 15:00,79.084,54.613,CBE,2,prairie,
304,6/18/2017 15:30,79.041,55.05,CBE,2,prairie,
305,6/18/2017 16:00,82.798,51.437,CBE,2,prairie,
306,6/18/2017 16:30,80.361,50.041,CBE,2,prairie,
307,6/18/2017 17:00,81.333,49.244,CBE,2,prairie,
308,6/18/2017 17:30,79.347,51.275,CBE,2,prairie,
309,6/18/2017 18:00,75.376,55.85,CBE,2,prairie,
310,6/18/2017 18:30,76.899,54.219,CBE,2,prairie,
311,6/18/2017 19:00,75.81,54.541,CBE,2,prairie,
312,6/18/2017 19:30,72.783,61.605,CBE,2,prairie,
313,6/18/2017 20:00,72.739,61.174,CBE,2,prairie,
314,6/18/2017 20:30,69.985,66.491,CBE,2,prairie,
315,6/18/2017 21:00,68.142,71.108,CBE,2,prairie,
316,6/18/2017 21:30,67.413,73.208,CBE,2,prairie,
317,6/18/2017 22:00,66,76.72,CBE,2,prairie,
318,6/18/2017 22:30,65.574,77.409,CBE,2,prairie,
319,6/18/2017 23:00,65.188,78.466,CBE,2,prairie,
320,6/18/2017 23:30,64.76,79.68,CBE,2,prairie,
321,6/19/2017 0:00,63.433,82.993,CBE,2,prairie,
322,6/19/2017 0:30,62.233,87.636,CBE,2,prairie,
323,6/19/2017 1:00,63.347,85.095,CBE,2,prairie,
324,6/19/2017 1:30,62.62,87.012,CBE,2,prairie,
325,6/19/2017 2:00,61.804,89.724,CBE,2,prairie,
326,6/19/2017 2:30,62.148,89.717,CBE,2,prairie,
327,6/19/2017 3:00,60.775,92.231,CBE,2,prairie,
328,6/19/2017 3:30,58.928,94.967,CBE,2,prairie,
329,6/19/2017 4:00,59.142,94.921,CBE,2,prairie,
330,6/19/2017 4:30,59.056,94.986,CBE,2,prairie,
331,6/19/2017 5:00,58.109,96.699,CBE,2,prairie,
332,6/19/2017 5:30,58.669,95.343,CBE,2,prairie,
333,6/19/2017 6:00,57.031,97.507,CBE,2,prairie,
334,6/19/2017 6:30,57.765,97.006,CBE,2,prairie,
335,6/19/2017 7:00,67.456,82.074,CBE,2,prairie,
336,6/19/2017 7:30,72.221,70.359,CBE,2,prairie,
337,6/19/2017 8:00,79.261,55.224,CBE,2,prairie,
338,6/19/2017 8:30,82.085,55.325,CBE,2,prairie,
339,6/19/2017 9:00,81.687,58.527,CBE,2,prairie,
340,6/19/2017 9:30,79.084,58.805,CBE,2,prairie,
341,6/19/2017 10:00,77.335,55.634,CBE,2,prairie,
342,6/19/2017 10:30,79.788,54.29,CBE,2,prairie,
343,6/19/2017 11:00,77.684,58.778,CBE,2,prairie,
344,6/19/2017 11:30,77.421,55.766,CBE,2,prairie,
345,6/19/2017 12:00,78.427,53.646,CBE,2,prairie,
346,6/19/2017 12:30,83.242,51.31,CBE,2,prairie,
347,6/19/2017 13:00,75.376,57.001,CBE,2,prairie,
348,6/19/2017 13:30,70.803,69.801,CBE,2,prairie,
349,6/19/2017 14:00,80.625,49.418,CBE,2,prairie,
350,6/19/2017 14:30,78.822,53.519,CBE,2,prairie,
351,6/19/2017 15:00,80.449,45.564,CBE,2,prairie,
352,6/19/2017 15:30,79.876,49.044,CBE,2,prairie,
353,6/19/2017 16:00,79.084,48.57,CBE,2,prairie,
354,6/19/2017 16:30,79.392,46.627,CBE,2,prairie,
355,6/19/2017 17:00,81.775,47.372,CBE,2,prairie,
356,6/19/2017 17:30,81.554,46.19,CBE,2,prairie,
357,6/19/2017 18:00,76.681,47.759,CBE,2,prairie,
358,6/19/2017 18:30,72.48,55.676,CBE,2,prairie,
359,6/19/2017 19:00,63.604,70.545,CBE,2,prairie,
360,6/19/2017 19:30,62.019,86.582,CBE,2,prairie,
361,6/19/2017 20:00,63.604,79.263,CBE,2,prairie,
362,6/19/2017 20:30,64.117,72.477,CBE,2,prairie,
363,6/19/2017 21:00,60.217,78.695,CBE,2,prairie,
364,6/19/2017 21:30,59.486,80.052,CBE,2,prairie,
365,6/19/2017 22:00,59.401,80.263,CBE,2,prairie,
366,6/19/2017 22:30,59.572,80.974,CBE,2,prairie,
367,6/19/2017 23:00,59.401,83.639,CBE,2,prairie,
368,6/19/2017 23:30,58.368,86.455,CBE,2,prairie,
369,6/20/2017 0:00,57.117,90.801,CBE,2,prairie,
370,6/20/2017 0:30,56.815,92.978,CBE,2,prairie,
371,6/20/2017 1:00,56.383,94.597,CBE,2,prairie,
372,6/20/2017 1:30,56.512,94.41,CBE,2,prairie,
373,6/20/2017 2:00,55.776,94.843,CBE,2,prairie,
374,6/20/2017 2:30,55.992,95.49,CBE,2,prairie,
375,6/20/2017 3:00,56.642,95.201,CBE,2,prairie,
376,6/20/2017 3:30,56.165,96.767,CBE,2,prairie,
377,6/20/2017 4:00,56.556,97.055,CBE,2,prairie,
378,6/20/2017 4:30,56.642,97.5,CBE,2,prairie,
379,6/20/2017 5:00,56.728,97.691,CBE,2,prairie,
380,6/20/2017 5:30,56.901,98.502,CBE,2,prairie,
381,6/20/2017 6:00,55.992,98.717,CBE,2,prairie,
382,6/20/2017 6:30,57.29,96.782,CBE,2,prairie,
383,6/20/2017 7:00,65.745,78.869,CBE,2,prairie,
384,6/20/2017 7:30,71.146,66.723,CBE,2,prairie,
385,6/20/2017 8:00,74.163,59.893,CBE,2,prairie,
386,6/20/2017 8:30,77.16,59.97,CBE,2,prairie,
387,6/20/2017 9:00,75.463,61.357,CBE,2,prairie,
388,6/20/2017 9:30,75.29,55.968,CBE,2,prairie,
389,6/20/2017 10:00,75.29,55.281,CBE,2,prairie,
390,6/20/2017 10:30,74.683,54.357,CBE,2,prairie,
391,6/20/2017 11:00,74.683,52.663,CBE,2,prairie,
392,6/20/2017 11:30,79.261,51.11,CBE,2,prairie,
393,6/20/2017 12:00,76.246,50.504,CBE,2,prairie,
394,6/20/2017 12:30,81.819,47.116,CBE,2,prairie,
395,6/20/2017 13:00,81.023,45.375,CBE,2,prairie,
396,6/20/2017 13:30,78.251,43.828,CBE,2,prairie,
397,6/20/2017 14:00,81.244,41.923,CBE,2,prairie,
398,6/20/2017 14:30,78.427,42.6,CBE,2,prairie,
399,6/20/2017 15:00,79.435,40.564,CBE,2,prairie,
400,6/20/2017 15:30,73.256,48.221,CBE,2,prairie,
401,6/20/2017 16:00,66.344,67.081,CBE,2,prairie,
402,6/20/2017 16:30,61.075,77.228,CBE,2,prairie,
403,6/20/2017 17:00,57.16,92.846,CBE,2,prairie,
404,6/20/2017 17:30,58.066,92.034,CBE,2,prairie,
405,6/20/2017 18:00,58.195,93.565,CBE,2,prairie,
406,6/20/2017 18:30,59.401,94.05,CBE,2,prairie,
407,6/20/2017 19:00,61.977,92.952,CBE,2,prairie,
408,6/20/2017 19:30,71.661,81.095,CBE,2,prairie,
409,6/20/2017 20:00,72.264,64.404,CBE,2,prairie,
410,6/20/2017 20:30,61.633,83.784,CBE,2,prairie,
411,6/20/2017 21:00,60.303,86.682,CBE,2,prairie,
412,6/20/2017 21:30,59.142,89.522,CBE,2,prairie,
413,6/20/2017 22:00,57.074,92.521,CBE,2,prairie,
414,6/20/2017 22:30,55.602,95.151,CBE,2,prairie,
415,6/20/2017 23:00,55.429,95.842,CBE,2,prairie,
416,6/20/2017 23:30,53.951,95.522,CBE,2,prairie,
417,6/21/2017 0:00,52.423,95.144,CBE,2,prairie,
418,6/21/2017 0:30,51.413,96.286,CBE,2,prairie,
419,6/21/2017 1:00,51.94,96.768,CBE,2,prairie,
420,6/21/2017 1:30,50.047,96.709,CBE,2,prairie,
421,6/21/2017 2:00,51.148,97.352,CBE,2,prairie,
422,6/21/2017 2:30,50.797,97.725,CBE,2,prairie,
423,6/21/2017 3:00,50.445,97.771,CBE,2,prairie,
424,6/21/2017 3:30,48.493,96.825,CBE,2,prairie,
425,6/21/2017 4:00,48.493,96.925,CBE,2,prairie,
426,6/21/2017 4:30,47.154,96.598,CBE,2,prairie,
427,6/21/2017 5:00,46.974,97.242,CBE,2,prairie,
428,6/21/2017 5:30,46.301,97.189,CBE,2,prairie,
429,6/21/2017 6:00,48.049,98.026,CBE,2,prairie,
430,6/21/2017 6:30,48.85,97.851,CBE,2,prairie,
431,6/21/2017 7:00,64.546,93.922,CBE,2,prairie,
432,6/21/2017 7:30,62.447,93.545,CBE,2,prairie,
433,6/21/2017 8:00,66.772,89.779,CBE,2,prairie,
434,6/21/2017 8:30,69.557,83.337,CBE,2,prairie,
435,6/21/2017 9:00,70.887,73.061,CBE,2,prairie,
436,6/21/2017 9:30,72.869,67.668,CBE,2,prairie,
437,6/21/2017 10:00,76.419,57.989,CBE,2,prairie,
