number,date_time,temp,RH,site,treatment
2856,8/10/2017 17:30,85.667,37.133,LUX,medium shade corn
2857,8/10/2017 18:00,80.89,42.689,LUX,medium shade corn
2858,8/10/2017 18:30,77.902,47.105,LUX,medium shade corn
2859,8/10/2017 19:00,75.637,51.062,LUX,medium shade corn
2860,8/10/2017 19:30,74.467,55.153,LUX,medium shade corn
2861,8/10/2017 20:00,73.645,58.187,LUX,medium shade corn
2862,8/10/2017 20:30,71.103,61.969,LUX,medium shade corn
2863,8/10/2017 21:00,68.956,67.251,LUX,medium shade corn
2864,8/10/2017 21:30,66.344,77.015,LUX,medium shade corn
2865,8/10/2017 22:00,66.043,78.651,LUX,medium shade corn
2866,8/10/2017 22:30,68.443,73.319,LUX,medium shade corn
2867,8/10/2017 23:00,70.072,69.196,LUX,medium shade corn
2868,8/10/2017 23:30,68.657,71.92,LUX,medium shade corn
2869,8/11/2017 0:00,67.456,75.429,LUX,medium shade corn
2870,8/11/2017 0:30,68.227,74.509,LUX,medium shade corn
2871,8/11/2017 1:00,69.3,74.771,LUX,medium shade corn
2872,8/11/2017 1:30,63.862,93.429,LUX,medium shade corn
2873,8/11/2017 2:00,64.418,95.869,LUX,medium shade corn
2874,8/11/2017 2:30,63.862,96.491,LUX,medium shade corn
2875,8/11/2017 3:00,63.99,97.314,LUX,medium shade corn
2876,8/11/2017 3:30,63.604,97.567,LUX,medium shade corn
2877,8/11/2017 4:00,62.233,97.775,LUX,medium shade corn
2878,8/11/2017 4:30,62.319,98.045,LUX,medium shade corn
2879,8/11/2017 5:00,61.462,97.994,LUX,medium shade corn
2880,8/11/2017 5:30,61.29,98.096,LUX,medium shade corn
2881,8/11/2017 6:00,61.119,98.48,LUX,medium shade corn
2882,8/11/2017 6:30,62.447,98.808,LUX,medium shade corn
2883,8/11/2017 7:00,62.62,98.834,LUX,medium shade corn
2884,8/11/2017 7:30,63.39,98.925,LUX,medium shade corn
2885,8/11/2017 8:00,64.546,98.791,LUX,medium shade corn
2886,8/11/2017 8:30,66,98.648,LUX,medium shade corn
2887,8/11/2017 9:00,67.285,98.633,LUX,medium shade corn
2888,8/11/2017 9:30,68.785,98.519,LUX,medium shade corn
2889,8/11/2017 10:00,72.394,97.98,LUX,medium shade corn
2890,8/11/2017 10:30,75.767,95.973,LUX,medium shade corn
2891,8/11/2017 11:00,79.216,93.538,LUX,medium shade corn
2892,8/11/2017 11:30,83.021,91.025,LUX,medium shade corn
2893,8/11/2017 12:00,88.626,86.156,LUX,medium shade corn
2894,8/11/2017 12:30,84.317,87.549,LUX,medium shade corn
2895,8/11/2017 13:00,90.286,80.724,LUX,medium shade corn
2896,8/11/2017 13:30,85.442,71.843,LUX,medium shade corn
2897,8/11/2017 14:00,89.546,53.39,LUX,medium shade corn
2898,8/11/2017 14:30,84.857,59.14,LUX,medium shade corn
2899,8/11/2017 15:00,86.617,56.956,LUX,medium shade corn
2900,8/11/2017 15:30,87.163,55.157,LUX,medium shade corn
2901,8/11/2017 16:00,83.736,60.232,LUX,medium shade corn
2902,8/11/2017 16:30,81.819,58.538,LUX,medium shade corn
2903,8/11/2017 17:00,78.121,62.576,LUX,medium shade corn
2904,8/11/2017 17:30,76.593,70.484,LUX,medium shade corn
2905,8/11/2017 18:00,78.121,67.316,LUX,medium shade corn
2906,8/11/2017 18:30,75.594,67.548,LUX,medium shade corn
2907,8/11/2017 19:00,75.16,68.044,LUX,medium shade corn
2908,8/11/2017 19:30,71.661,72.56,LUX,medium shade corn
2909,8/11/2017 20:00,68.785,76.065,LUX,medium shade corn
2910,8/11/2017 20:30,66.301,80.425,LUX,medium shade corn
2911,8/11/2017 21:00,64.632,84.985,LUX,medium shade corn
2912,8/11/2017 21:30,63.775,86.675,LUX,medium shade corn
2913,8/11/2017 22:00,62.704,89.472,LUX,medium shade corn
2914,8/11/2017 22:30,62.406,92.011,LUX,medium shade corn
2915,8/11/2017 23:00,61.977,93.32,LUX,medium shade corn
2916,8/11/2017 23:30,61.462,94.555,LUX,medium shade corn
2917,8/12/2017 0:00,61.119,95.337,LUX,medium shade corn
2918,8/12/2017 0:30,60.861,95.352,LUX,medium shade corn
2919,8/12/2017 1:00,60.303,95.685,LUX,medium shade corn
2920,8/12/2017 1:30,60.003,96.595,LUX,medium shade corn
2921,8/12/2017 2:00,59.745,96.942,LUX,medium shade corn
2922,8/12/2017 2:30,60.647,97.384,LUX,medium shade corn
2923,8/12/2017 3:00,60.217,97.295,LUX,medium shade corn
2924,8/12/2017 3:30,60.089,97.506,LUX,medium shade corn
2925,8/12/2017 4:00,59.616,97.436,LUX,medium shade corn
2926,8/12/2017 4:30,60.346,98.159,LUX,medium shade corn
2927,8/12/2017 5:00,60.474,97.923,LUX,medium shade corn
2928,8/12/2017 5:30,60.604,98.07,LUX,medium shade corn
2929,8/12/2017 6:00,60.775,98.121,LUX,medium shade corn
2930,8/12/2017 6:30,60.69,98.057,LUX,medium shade corn
2931,8/12/2017 7:00,60.861,98.109,LUX,medium shade corn
2932,8/12/2017 7:30,60.39,97.961,LUX,medium shade corn
2933,8/12/2017 8:00,71.877,86.739,LUX,medium shade corn
2934,8/12/2017 8:30,72.178,84.946,LUX,medium shade corn
2935,8/12/2017 9:00,86.936,73.2,LUX,medium shade corn
2936,8/12/2017 9:30,76.507,71.749,LUX,medium shade corn
2937,8/12/2017 10:00,73.515,70.64,LUX,medium shade corn
2938,8/12/2017 10:30,69.471,75.049,LUX,medium shade corn
2939,8/12/2017 11:00,77.859,63.256,LUX,medium shade corn
2940,8/12/2017 11:30,82.353,63.422,LUX,medium shade corn
2941,8/12/2017 12:00,79.173,62.518,LUX,medium shade corn
2942,8/12/2017 12:30,82.13,55.012,LUX,medium shade corn
2943,8/12/2017 13:00,73.774,69.839,LUX,medium shade corn
2944,8/12/2017 13:30,78.514,60.706,LUX,medium shade corn
2945,8/12/2017 14:00,80.625,53.944,LUX,medium shade corn
2946,8/12/2017 14:30,84.9,52.939,LUX,medium shade corn
2947,8/12/2017 15:00,80.272,55.306,LUX,medium shade corn
2948,8/12/2017 15:30,81.333,55.391,LUX,medium shade corn
2949,8/12/2017 16:00,76.811,60.186,LUX,medium shade corn
2950,8/12/2017 16:30,82.308,55.026,LUX,medium shade corn
2951,8/12/2017 17:00,84.182,50.705,LUX,medium shade corn
2952,8/12/2017 17:30,81.687,53.393,LUX,medium shade corn
2953,8/12/2017 18:00,78.91,57.95,LUX,medium shade corn
2954,8/12/2017 18:30,77.859,62.767,LUX,medium shade corn
2955,8/12/2017 19:00,75.594,65.05,LUX,medium shade corn
2956,8/12/2017 19:30,72.61,68.742,LUX,medium shade corn
2957,8/12/2017 20:00,70.158,75.701,LUX,medium shade corn
2958,8/12/2017 20:30,68.185,76.398,LUX,medium shade corn
2959,8/12/2017 21:00,65.359,82.568,LUX,medium shade corn
2960,8/12/2017 21:30,63.518,88.211,LUX,medium shade corn
2961,8/12/2017 22:00,62.533,90.116,LUX,medium shade corn
2962,8/12/2017 22:30,61.506,92.333,LUX,medium shade corn
2963,8/12/2017 23:00,60.604,93.387,LUX,medium shade corn
2964,8/12/2017 23:30,60.003,94.136,LUX,medium shade corn
2965,8/13/2017 0:00,59.229,94.804,LUX,medium shade corn
2966,8/13/2017 0:30,58.669,95.239,LUX,medium shade corn
2967,8/13/2017 1:00,58.066,95.461,LUX,medium shade corn
2968,8/13/2017 1:30,56.858,96.769,LUX,medium shade corn
2969,8/13/2017 2:00,56.469,97.321,LUX,medium shade corn
2970,8/13/2017 2:30,56.34,96.844,LUX,medium shade corn
2971,8/13/2017 3:00,56.383,97.156,LUX,medium shade corn
2972,8/13/2017 3:30,56.426,97.391,LUX,medium shade corn
2973,8/13/2017 4:00,55.125,96.739,LUX,medium shade corn
2974,8/13/2017 4:30,55.125,97.323,LUX,medium shade corn
2975,8/13/2017 5:00,54.777,97.27,LUX,medium shade corn
2976,8/13/2017 5:30,55.081,97.164,LUX,medium shade corn
2977,8/13/2017 6:00,54.387,97.868,LUX,medium shade corn
2978,8/13/2017 6:30,54.169,97.986,LUX,medium shade corn
2979,8/13/2017 7:00,54.343,97.811,LUX,medium shade corn
2980,8/13/2017 7:30,57.85,97.172,LUX,medium shade corn
2981,8/13/2017 8:00,66.9,85.686,LUX,medium shade corn
2982,8/13/2017 8:30,70.887,79.274,LUX,medium shade corn
2983,8/13/2017 9:00,77.99,71.578,LUX,medium shade corn
2984,8/13/2017 9:30,84.587,61.893,LUX,medium shade corn
2985,8/13/2017 10:00,77.292,59.487,LUX,medium shade corn
2986,8/13/2017 10:30,78.427,57.317,LUX,medium shade corn
2987,8/13/2017 11:00,81.864,57.666,LUX,medium shade corn
2988,8/13/2017 11:30,81.199,53.863,LUX,medium shade corn
2989,8/13/2017 12:00,80.139,57.96,LUX,medium shade corn
2990,8/13/2017 12:30,84.632,49.835,LUX,medium shade corn
2991,8/13/2017 13:00,88.626,46.371,LUX,medium shade corn
2992,8/13/2017 13:30,86.572,49.814,LUX,medium shade corn
2993,8/13/2017 14:00,88.306,47.985,LUX,medium shade corn
2994,8/13/2017 14:30,90.518,41.227,LUX,medium shade corn
2995,8/13/2017 15:00,87.847,46.548,LUX,medium shade corn
2996,8/13/2017 15:30,85.532,50.352,LUX,medium shade corn
2997,8/13/2017 16:00,84.497,51.563,LUX,medium shade corn
2998,8/13/2017 16:30,84.857,47.942,LUX,medium shade corn
2999,8/13/2017 17:00,81.199,51.094,LUX,medium shade corn
3000,8/13/2017 17:30,84.317,48.553,LUX,medium shade corn
3001,8/13/2017 18:00,84.767,50.103,LUX,medium shade corn
3002,8/13/2017 18:30,81.952,53.223,LUX,medium shade corn
3003,8/13/2017 19:00,79.612,59.688,LUX,medium shade corn
3004,8/13/2017 19:30,74.467,64.973,LUX,medium shade corn
3005,8/13/2017 20:00,71.404,74.945,LUX,medium shade corn
3006,8/13/2017 20:30,67.586,86.076,LUX,medium shade corn
3007,8/13/2017 21:00,64.974,91.144,LUX,medium shade corn
3008,8/13/2017 21:30,63.604,93.656,LUX,medium shade corn
3009,8/13/2017 22:00,62.704,94.263,LUX,medium shade corn
3010,8/13/2017 22:30,62.447,95.635,LUX,medium shade corn
3011,8/13/2017 23:00,63.39,95.772,LUX,medium shade corn
3012,8/13/2017 23:30,63.475,95.836,LUX,medium shade corn
3013,8/14/2017 0:00,63.648,96.486,LUX,medium shade corn
3014,8/14/2017 0:30,63.819,96.563,LUX,medium shade corn
3015,8/14/2017 1:00,63.819,96.459,LUX,medium shade corn
3016,8/14/2017 1:30,63.689,96.648,LUX,medium shade corn
3017,8/14/2017 2:00,63.433,96.973,LUX,medium shade corn
3018,8/14/2017 2:30,63.689,97.425,LUX,medium shade corn
3019,8/14/2017 3:00,63.005,97.375,LUX,medium shade corn
3020,8/14/2017 3:30,62.533,97.253,LUX,medium shade corn
3021,8/14/2017 4:00,62.233,97.105,LUX,medium shade corn
3022,8/14/2017 4:30,61.891,97.57,LUX,medium shade corn
3023,8/14/2017 5:00,61.633,97.12,LUX,medium shade corn
3024,8/14/2017 5:30,61.934,97.705,LUX,medium shade corn
3025,8/14/2017 6:00,61.59,97.628,LUX,medium shade corn
3026,8/14/2017 6:30,61.119,97.609,LUX,medium shade corn
3027,8/14/2017 7:00,60.517,97.775,LUX,medium shade corn
3028,8/14/2017 7:30,62.962,97.575,LUX,medium shade corn
3029,8/14/2017 8:00,65.316,93.978,LUX,medium shade corn
3030,8/14/2017 8:30,73.731,85.03,LUX,medium shade corn
3031,8/14/2017 9:00,78.339,78.647,LUX,medium shade corn
3032,8/14/2017 9:30,77.902,74.901,LUX,medium shade corn
3033,8/14/2017 10:00,81.111,65.725,LUX,medium shade corn
3034,8/14/2017 10:30,80.316,63.88,LUX,medium shade corn
3035,8/14/2017 11:00,86.029,56.116,LUX,medium shade corn
3036,8/14/2017 11:30,88.579,50.055,LUX,medium shade corn
3037,8/14/2017 12:00,86.981,51.103,LUX,medium shade corn
3038,8/14/2017 12:30,91.963,44.479,LUX,medium shade corn
3039,8/14/2017 13:00,83.242,53.672,LUX,medium shade corn
3040,8/14/2017 13:30,86.572,49.49,LUX,medium shade corn
3041,8/14/2017 14:00,88.81,47.236,LUX,medium shade corn
3042,8/14/2017 14:30,84.812,46.801,LUX,medium shade corn
3043,8/14/2017 15:00,91.029,40.823,LUX,medium shade corn
3044,8/14/2017 15:30,92.527,42.418,LUX,medium shade corn
3045,8/14/2017 16:00,88.488,47.312,LUX,medium shade corn
3046,8/14/2017 16:30,83.021,52.7,LUX,medium shade corn
3047,8/14/2017 17:00,78.251,62.741,LUX,medium shade corn
3048,8/14/2017 17:30,82.753,58.116,LUX,medium shade corn
3049,8/14/2017 18:00,88.214,50.094,LUX,medium shade corn
3050,8/14/2017 18:30,84.137,58.703,LUX,medium shade corn
3051,8/14/2017 19:00,78.777,62.329,LUX,medium shade corn
3052,8/14/2017 19:30,78.076,66.708,LUX,medium shade corn
3053,8/14/2017 20:00,74.424,73.792,LUX,medium shade corn
3054,8/14/2017 20:30,70.158,83.467,LUX,medium shade corn
3055,8/14/2017 21:00,67.714,89.906,LUX,medium shade corn
3056,8/14/2017 21:30,66.686,92.661,LUX,medium shade corn
3057,8/14/2017 22:00,65.145,94.033,LUX,medium shade corn
3058,8/14/2017 22:30,64.76,95.396,LUX,medium shade corn
3059,8/14/2017 23:00,64.717,95.861,LUX,medium shade corn
3060,8/14/2017 23:30,63.819,95.312,LUX,medium shade corn
3061,8/15/2017 0:00,62.661,96.315,LUX,medium shade corn
3062,8/15/2017 0:30,62.233,96.408,LUX,medium shade corn
3063,8/15/2017 1:00,62.148,96.602,LUX,medium shade corn
3064,8/15/2017 1:30,61.848,97.306,LUX,medium shade corn
3065,8/15/2017 2:00,63.005,98.148,LUX,medium shade corn
3066,8/15/2017 2:30,63.903,97.87,LUX,medium shade corn
3067,8/15/2017 3:00,64.459,97.798,LUX,medium shade corn
3068,8/15/2017 3:30,65.316,97.043,LUX,medium shade corn
3069,8/15/2017 4:00,65.959,97.033,LUX,medium shade corn
3070,8/15/2017 4:30,65.658,97.872,LUX,medium shade corn
3071,8/15/2017 5:00,64.845,98.733,LUX,medium shade corn
3072,8/15/2017 5:30,64.632,99.113,LUX,medium shade corn
3073,8/15/2017 6:00,65.102,99.235,LUX,medium shade corn
3074,8/15/2017 6:30,64.76,99.235,LUX,medium shade corn
3075,8/15/2017 7:00,64.803,99.318,LUX,medium shade corn
3076,8/15/2017 7:30,65.145,99.216,LUX,medium shade corn
3077,8/15/2017 8:00,66,99.139,LUX,medium shade corn
3078,8/15/2017 8:30,77.117,94.252,LUX,medium shade corn
3079,8/15/2017 9:00,77.509,89.849,LUX,medium shade corn
3080,8/15/2017 9:30,71.964,94.255,LUX,medium shade corn
3081,8/15/2017 10:00,72.48,94.863,LUX,medium shade corn
3082,8/15/2017 10:30,80.492,88.658,LUX,medium shade corn
3083,8/15/2017 11:00,81.333,85.673,LUX,medium shade corn
3084,8/15/2017 11:30,83.377,75.675,LUX,medium shade corn
3085,8/15/2017 12:00,86.211,59.726,LUX,medium shade corn
3086,8/15/2017 12:30,89.04,52.224,LUX,medium shade corn
3087,8/15/2017 13:00,86.527,57.391,LUX,medium shade corn
3088,8/15/2017 13:30,90.891,52.944,LUX,medium shade corn
3089,8/15/2017 14:00,87.028,56.609,LUX,medium shade corn
3090,8/15/2017 14:30,91.776,51.456,LUX,medium shade corn
3091,8/15/2017 15:00,92.809,47.31,LUX,medium shade corn
3092,8/15/2017 15:30,92.714,46.645,LUX,medium shade corn
3093,8/15/2017 16:00,86.664,52.367,LUX,medium shade corn
3094,8/15/2017 16:30,91.449,46.593,LUX,medium shade corn
3095,8/15/2017 17:00,86.891,54.594,LUX,medium shade corn
3096,8/15/2017 17:30,88.443,49.753,LUX,medium shade corn
3097,8/15/2017 18:00,86.301,54.452,LUX,medium shade corn
3098,8/15/2017 18:30,82.665,57.45,LUX,medium shade corn
3099,8/15/2017 19:00,82.085,60.803,LUX,medium shade corn
3100,8/15/2017 19:30,77.464,70.335,LUX,medium shade corn
3101,8/15/2017 20:00,72.997,79.749,LUX,medium shade corn
3102,8/15/2017 20:30,70.587,84.273,LUX,medium shade corn
3103,8/15/2017 21:00,68.614,89.35,LUX,medium shade corn
3104,8/15/2017 21:30,67.671,91.354,LUX,medium shade corn
3105,8/15/2017 22:00,67.199,91.45,LUX,medium shade corn
3106,8/15/2017 22:30,66.258,92.84,LUX,medium shade corn
3107,8/15/2017 23:00,65.059,94.994,LUX,medium shade corn
3108,8/15/2017 23:30,64.503,95.255,LUX,medium shade corn
3109,8/16/2017 0:00,64.117,95.565,LUX,medium shade corn
3110,8/16/2017 0:30,64.074,96.912,LUX,medium shade corn
3111,8/16/2017 1:00,63.39,97.225,LUX,medium shade corn
3112,8/16/2017 1:30,62.919,96.819,LUX,medium shade corn
3113,8/16/2017 2:00,62.062,96.874,LUX,medium shade corn
3114,8/16/2017 2:30,61.891,97.364,LUX,medium shade corn
3115,8/16/2017 3:00,61.333,97.641,LUX,medium shade corn
3116,8/16/2017 3:30,60.991,98.179,LUX,medium shade corn
3117,8/16/2017 4:00,60.775,98.224,LUX,medium shade corn
3118,8/16/2017 4:30,60.433,97.967,LUX,medium shade corn
3119,8/16/2017 5:00,60.433,98.249,LUX,medium shade corn
3120,8/16/2017 5:30,60.303,98.408,LUX,medium shade corn
3121,8/16/2017 6:00,60.003,98.413,LUX,medium shade corn
3122,8/16/2017 6:30,59.745,98.476,LUX,medium shade corn
3123,8/16/2017 7:00,59.83,98.719,LUX,medium shade corn
3124,8/16/2017 7:30,61.804,98.737,LUX,medium shade corn
3125,8/16/2017 8:00,66.087,97.26,LUX,medium shade corn
3126,8/16/2017 8:30,80.625,86.516,LUX,medium shade corn
3127,8/16/2017 9:00,84.587,71.485,LUX,medium shade corn
3128,8/16/2017 9:30,80.625,77.425,LUX,medium shade corn
3129,8/16/2017 10:00,81.73,72.802,LUX,medium shade corn
3130,8/16/2017 10:30,83.021,68.037,LUX,medium shade corn
3131,8/16/2017 11:00,85.939,63.812,LUX,medium shade corn
3132,8/16/2017 11:30,90.194,56.356,LUX,medium shade corn
3133,8/16/2017 12:00,92.667,55.465,LUX,medium shade corn
3134,8/16/2017 12:30,90.239,54.6,LUX,medium shade corn
3135,8/16/2017 13:00,95.567,46.571,LUX,medium shade corn
3136,8/16/2017 13:30,96.096,47.136,LUX,medium shade corn
3137,8/16/2017 14:00,91.449,46.856,LUX,medium shade corn
3138,8/16/2017 14:30,93.897,47.087,LUX,medium shade corn
3139,8/16/2017 15:00,91.402,46.129,LUX,medium shade corn
3140,8/16/2017 15:30,96.435,44.198,LUX,medium shade corn
3141,8/16/2017 16:00,94.372,45.862,LUX,medium shade corn
3142,8/16/2017 16:30,93.045,44.349,LUX,medium shade corn
3143,8/16/2017 17:00,94.514,42.807,LUX,medium shade corn
3144,8/16/2017 17:30,90.286,49.07,LUX,medium shade corn
3145,8/16/2017 18:00,90.147,47.294,LUX,medium shade corn
3146,8/16/2017 18:30,88.763,52.654,LUX,medium shade corn
3147,8/16/2017 19:00,84.857,55.165,LUX,medium shade corn
3148,8/16/2017 19:30,80.449,71.506,LUX,medium shade corn
3149,8/16/2017 20:00,76.725,84.731,LUX,medium shade corn
3150,8/16/2017 20:30,75.376,86.939,LUX,medium shade corn
3151,8/16/2017 21:00,73.645,90.459,LUX,medium shade corn
3152,8/16/2017 21:30,73.429,91.003,LUX,medium shade corn
3153,8/16/2017 22:00,73.947,85.448,LUX,medium shade corn
3154,8/16/2017 22:30,73.904,82.947,LUX,medium shade corn
3155,8/16/2017 23:00,74.511,79.097,LUX,medium shade corn
3156,8/16/2017 23:30,73.688,80.969,LUX,medium shade corn
3157,8/17/2017 0:00,73.472,81.312,LUX,medium shade corn
3158,8/17/2017 0:30,72.869,82.707,LUX,medium shade corn
3159,8/17/2017 1:00,72.48,81.73,LUX,medium shade corn
3160,8/17/2017 1:30,72.437,79.513,LUX,medium shade corn
3161,8/17/2017 2:00,71.317,82.995,LUX,medium shade corn
3162,8/17/2017 2:30,70.329,83.125,LUX,medium shade corn
3163,8/17/2017 3:00,70.372,84.107,LUX,medium shade corn
3164,8/17/2017 3:30,70.286,83.623,LUX,medium shade corn
3165,8/17/2017 4:00,68.871,92.35,LUX,medium shade corn
3166,8/17/2017 4:30,67.413,96.725,LUX,medium shade corn
3167,8/17/2017 5:00,67.798,97.435,LUX,medium shade corn
3168,8/17/2017 5:30,68.313,97.902,LUX,medium shade corn
3169,8/17/2017 6:00,68.4,98.019,LUX,medium shade corn
3170,8/17/2017 6:30,68.484,98.345,LUX,medium shade corn
3171,8/17/2017 7:00,69.213,98.635,LUX,medium shade corn
3172,8/17/2017 7:30,70.115,98.535,LUX,medium shade corn
3173,8/17/2017 8:00,71.447,98.366,LUX,medium shade corn
3174,8/17/2017 8:30,72.307,98.572,LUX,medium shade corn
3175,8/17/2017 9:00,73.861,98.117,LUX,medium shade corn
3176,8/17/2017 9:30,74.77,98.012,LUX,medium shade corn
3177,8/17/2017 10:00,74.986,97.46,LUX,medium shade corn
3178,8/17/2017 10:30,75.29,96.359,LUX,medium shade corn
3179,8/17/2017 11:00,76.419,95.798,LUX,medium shade corn
3180,8/17/2017 11:30,75.637,95.552,LUX,medium shade corn
3181,8/17/2017 12:00,76.593,94.989,LUX,medium shade corn
3182,8/17/2017 12:30,80.096,91.05,LUX,medium shade corn
3183,8/17/2017 13:00,84.632,87.703,LUX,medium shade corn
3184,8/17/2017 13:30,85.127,83.198,LUX,medium shade corn
3185,8/17/2017 14:00,80.89,79.114,LUX,medium shade corn
3186,8/17/2017 14:30,82.886,74.942,LUX,medium shade corn
3187,8/17/2017 15:00,89.177,64.233,LUX,medium shade corn
3188,8/17/2017 15:30,83.511,72.81,LUX,medium shade corn
3189,8/17/2017 16:00,83.556,68.878,LUX,medium shade corn
3190,8/17/2017 16:30,81.775,73.193,LUX,medium shade corn
3191,8/17/2017 17:00,84.767,71.353,LUX,medium shade corn
3192,8/17/2017 17:30,88.902,60.805,LUX,medium shade corn
3193,8/17/2017 18:00,84.812,61.229,LUX,medium shade corn
3194,8/17/2017 18:30,80.978,66.686,LUX,medium shade corn
3195,8/17/2017 19:00,78.251,69.998,LUX,medium shade corn
