number,date_time,temp,RH,site,block,treatment
70,6/12/2017 9:09,68.956,37.984,CBE,1,corn
71,6/12/2017 9:10,68.999,38.117,CBE,1,corn
72,6/12/2017 9:11,69.042,38.217,CBE,1,corn
73,6/12/2017 9:12,69.085,38.318,CBE,1,corn
74,6/12/2017 9:13,69.129,38.418,CBE,1,corn
75,6/12/2017 9:14,69.17,38.518,CBE,1,corn
76,6/12/2017 9:15,69.256,38.589,CBE,1,corn
77,6/12/2017 9:16,69.3,38.689,CBE,1,corn
78,6/12/2017 9:17,69.343,38.789,CBE,1,corn
79,6/12/2017 9:18,69.386,38.889,CBE,1,corn
80,6/12/2017 9:19,69.427,38.989,CBE,1,corn
81,6/12/2017 9:20,69.514,39.092,CBE,1,corn
82,6/12/2017 9:21,69.557,39.127,CBE,1,corn
83,6/12/2017 9:22,69.6,39.26,CBE,1,corn
84,6/12/2017 9:23,69.685,39.33,CBE,1,corn
85,6/12/2017 9:24,69.728,39.398,CBE,1,corn
86,6/12/2017 9:25,69.771,39.498,CBE,1,corn
87,6/12/2017 9:26,69.858,39.6,CBE,1,corn
88,6/12/2017 9:27,69.901,39.635,CBE,1,corn
89,6/12/2017 9:28,69.985,39.738,CBE,1,corn
90,6/12/2017 9:29,70.029,39.806,CBE,1,corn
91,6/12/2017 9:30,70.115,39.908,CBE,1,corn
92,6/12/2017 9:31,70.201,39.979,CBE,1,corn
93,6/12/2017 9:32,70.286,40.114,CBE,1,corn
94,6/12/2017 9:33,70.372,40.216,CBE,1,corn
95,6/12/2017 9:34,70.459,40.384,CBE,1,corn
96,6/12/2017 9:35,70.543,40.616,CBE,1,corn
97,6/12/2017 9:36,70.673,40.884,CBE,1,corn
98,6/12/2017 9:37,70.803,41.021,CBE,1,corn
99,6/12/2017 9:38,71.017,41.424,CBE,1,corn
100,6/12/2017 9:39,71.361,41.477,CBE,1,corn
101,6/12/2017 9:40,71.704,41.174,CBE,1,corn
102,6/12/2017 9:41,72.05,40.805,CBE,1,corn
103,6/12/2017 9:42,72.351,40.596,CBE,1,corn
104,6/12/2017 9:43,72.696,40.486,CBE,1,corn
105,6/12/2017 9:44,72.955,40.502,CBE,1,corn
106,6/12/2017 9:45,73.256,40.52,CBE,1,corn
107,6/12/2017 9:46,73.515,40.568,CBE,1,corn
108,6/12/2017 9:47,73.731,40.581,CBE,1,corn
109,6/12/2017 9:48,73.904,40.592,CBE,1,corn
110,6/12/2017 9:49,74.12,40.67,CBE,1,corn
111,6/12/2017 9:50,74.295,40.779,CBE,1,corn
112,6/12/2017 9:51,74.467,40.887,CBE,1,corn
113,6/12/2017 9:52,74.597,40.993,CBE,1,corn
114,6/12/2017 9:53,74.813,41.136,CBE,1,corn
115,6/12/2017 9:54,74.943,41.275,CBE,1,corn
116,6/12/2017 9:55,75.117,41.383,CBE,1,corn
117,6/12/2017 9:56,75.29,41.524,CBE,1,corn
118,6/12/2017 9:57,75.463,41.665,CBE,1,corn
119,6/12/2017 9:58,75.637,41.839,CBE,1,corn
120,6/12/2017 9:59,75.81,41.98,CBE,1,corn
121,6/12/2017 10:00,75.985,42.121,CBE,1,corn
122,6/12/2017 10:01,76.158,42.263,CBE,1,corn
123,6/12/2017 10:02,76.332,42.469,CBE,1,corn
124,6/12/2017 10:03,76.507,42.675,CBE,1,corn
125,6/12/2017 10:04,76.725,42.819,CBE,1,corn
126,6/12/2017 10:05,76.899,42.928,CBE,1,corn
127,6/12/2017 10:06,77.072,43.069,CBE,1,corn
128,6/12/2017 10:07,77.247,43.178,CBE,1,corn
129,6/12/2017 10:08,77.378,43.349,CBE,1,corn
130,6/12/2017 10:09,77.553,43.458,CBE,1,corn
131,6/12/2017 10:10,77.727,43.631,CBE,1,corn
132,6/12/2017 10:11,77.902,43.74,CBE,1,corn
133,6/12/2017 10:12,78.076,43.947,CBE,1,corn
134,6/12/2017 10:13,78.251,44.088,CBE,1,corn
135,6/12/2017 10:14,78.427,44.229,CBE,1,corn
136,6/12/2017 10:15,78.602,44.338,CBE,1,corn
137,6/12/2017 10:16,78.777,44.447,CBE,1,corn
138,6/12/2017 10:17,78.953,44.653,CBE,1,corn
139,6/12/2017 10:18,79.128,44.86,CBE,1,corn
140,6/12/2017 10:19,79.347,45.037,CBE,1,corn
141,6/12/2017 10:20,79.567,45.181,CBE,1,corn
142,6/12/2017 10:21,79.788,45.293,CBE,1,corn
143,6/12/2017 10:22,79.963,45.435,CBE,1,corn
144,6/12/2017 10:23,80.096,45.476,CBE,1,corn
145,6/12/2017 10:24,80.272,45.585,CBE,1,corn
146,6/12/2017 10:25,80.404,45.659,CBE,1,corn
147,6/12/2017 10:26,80.537,45.797,CBE,1,corn
148,6/12/2017 10:27,80.713,45.906,CBE,1,corn
149,6/12/2017 10:28,80.89,46.048,CBE,1,corn
150,6/12/2017 10:29,81.066,46.222,CBE,1,corn
151,6/12/2017 10:30,81.244,46.364,CBE,1,corn
152,6/12/2017 10:31,81.421,46.57,CBE,1,corn
153,6/12/2017 10:32,81.597,46.712,CBE,1,corn
154,6/12/2017 10:33,81.775,46.854,CBE,1,corn
155,6/12/2017 10:34,81.952,46.931,CBE,1,corn
156,6/12/2017 10:35,82.085,47.07,CBE,1,corn
157,6/12/2017 10:36,82.218,47.208,CBE,1,corn
158,6/12/2017 10:37,82.353,47.282,CBE,1,corn
159,6/12/2017 10:38,82.486,47.389,CBE,1,corn
160,6/12/2017 10:39,82.665,47.531,CBE,1,corn
161,6/12/2017 10:40,82.798,47.605,CBE,1,corn
162,6/12/2017 10:41,82.931,47.679,CBE,1,corn
163,6/12/2017 10:42,82.976,47.714,CBE,1,corn
164,6/12/2017 10:43,83.064,47.72,CBE,1,corn
165,6/12/2017 10:44,83.109,47.756,CBE,1,corn
166,6/12/2017 10:45,83.154,47.824,CBE,1,corn
167,6/12/2017 10:46,83.199,47.924,CBE,1,corn
168,6/12/2017 10:47,83.242,47.992,CBE,1,corn
169,6/12/2017 10:48,83.332,48.095,CBE,1,corn
170,6/12/2017 10:49,83.377,48.195,CBE,1,corn
171,6/12/2017 10:50,83.467,48.266,CBE,1,corn
172,6/12/2017 10:51,83.511,48.334,CBE,1,corn
173,6/12/2017 10:52,83.601,48.437,CBE,1,corn
174,6/12/2017 10:53,83.691,48.541,CBE,1,corn
175,6/12/2017 10:54,83.779,48.741,CBE,1,corn
176,6/12/2017 10:55,83.914,48.977,CBE,1,corn
177,6/12/2017 10:56,84.004,49.08,CBE,1,corn
178,6/12/2017 10:57,84.094,49.248,CBE,1,corn
179,6/12/2017 10:58,84.362,55.031,CBE,1,corn
180,6/12/2017 10:59,84.272,52.891,CBE,1,corn
181,6/12/2017 11:00,84.227,52.024,CBE,1,corn
182,6/12/2017 11:01,84.362,52.993,CBE,1,corn
183,6/12/2017 11:02,84.9,52.683,CBE,1,corn
184,6/12/2017 11:03,86.617,50.948,CBE,1,corn
185,6/12/2017 11:04,89.177,50.714,CBE,1,corn
186,6/12/2017 11:05,89.823,50.469,CBE,1,corn
187,6/12/2017 11:06,89.915,50.249,CBE,1,corn
188,6/12/2017 11:07,91.917,48.727,CBE,1,corn
189,6/12/2017 11:08,93.801,46.222,CBE,1,corn
190,6/12/2017 11:09,95.184,44.918,CBE,1,corn
191,6/12/2017 11:10,96.192,43.179,CBE,1,corn
192,6/12/2017 11:11,96.676,41.663,CBE,1,corn
193,6/12/2017 11:12,97.257,42.17,CBE,1,corn
194,6/12/2017 11:13,98.184,42.563,CBE,1,corn
195,6/12/2017 11:14,99.217,42.356,CBE,1,corn
196,6/12/2017 11:15,99.613,39.193,CBE,1,corn
197,6/12/2017 11:16,99.464,41.966,CBE,1,corn
198,6/12/2017 11:17,100.159,40.245,CBE,1,corn
199,6/12/2017 11:18,100.756,39.939,CBE,1,corn
200,6/12/2017 11:19,100.207,36.834,CBE,1,corn
201,6/12/2017 11:20,95.328,40.303,CBE,1,corn
202,6/12/2017 11:21,92.433,49.941,CBE,1,corn
203,6/12/2017 11:22,90.844,45.102,CBE,1,corn
204,6/12/2017 11:23,90.982,47.646,CBE,1,corn
205,6/12/2017 11:24,92.433,43.545,CBE,1,corn
206,6/12/2017 11:25,92.48,43.648,CBE,1,corn
207,6/12/2017 11:26,92.01,43.851,CBE,1,corn
208,6/12/2017 11:27,91.449,44.147,CBE,1,corn
209,6/12/2017 11:28,91.123,46.077,CBE,1,corn
210,6/12/2017 11:29,91.308,44.9,CBE,1,corn
211,6/12/2017 11:30,91.589,45.877,CBE,1,corn
212,6/12/2017 11:31,92.057,44.717,CBE,1,corn
213,6/12/2017 11:32,92.197,43.564,CBE,1,corn
214,6/12/2017 11:33,92.291,44.4,CBE,1,corn
215,6/12/2017 11:34,92.527,43.318,CBE,1,corn
216,6/12/2017 11:35,92.574,45.876,CBE,1,corn
217,6/12/2017 11:36,93.234,44.427,CBE,1,corn
218,6/12/2017 11:37,93.234,42.327,CBE,1,corn
219,6/12/2017 11:38,93.281,44.463,CBE,1,corn
220,6/12/2017 11:39,93.47,43.677,CBE,1,corn
221,6/12/2017 11:40,93.706,43.425,CBE,1,corn
222,6/12/2017 11:41,93.754,41.89,CBE,1,corn
223,6/12/2017 11:42,93.659,43.355,CBE,1,corn
224,6/12/2017 11:43,93.47,43.31,CBE,1,corn
225,6/12/2017 11:44,93.423,42.272,CBE,1,corn
226,6/12/2017 11:45,93.234,44.195,CBE,1,corn
227,6/12/2017 11:46,93.612,43.086,CBE,1,corn
228,6/12/2017 11:47,93.848,42.599,CBE,1,corn
229,6/12/2017 11:48,93.706,42.49,CBE,1,corn
230,6/12/2017 11:49,93.045,42.984,CBE,1,corn
231,6/12/2017 11:50,92.62,43.623,CBE,1,corn
232,6/12/2017 11:51,92.809,42.769,CBE,1,corn
233,6/12/2017 11:52,92.997,44.379,CBE,1,corn
234,6/12/2017 11:53,93.754,43.128,CBE,1,corn
235,6/12/2017 11:54,94.039,41.74,CBE,1,corn
236,6/12/2017 11:55,94.039,42.778,CBE,1,corn
237,6/12/2017 11:56,94.134,43.285,CBE,1,corn
238,6/12/2017 11:57,94.134,43.652,CBE,1,corn
239,6/12/2017 11:58,94.563,42.341,CBE,1,corn
240,6/12/2017 11:59,94.705,42.384,CBE,1,corn
241,6/12/2017 12:00,95.184,41.843,CBE,1,corn
242,6/12/2017 12:01,95.472,39.839,CBE,1,corn
243,6/12/2017 12:02,95.855,40.806,CBE,1,corn
244,6/12/2017 12:03,96.53,40.643,CBE,1,corn
245,6/12/2017 12:04,96.822,39.578,CBE,1,corn
246,6/12/2017 12:05,96.917,40.666,CBE,1,corn
247,6/12/2017 12:06,97.111,40.508,CBE,1,corn
248,6/12/2017 12:07,97.452,39.818,CBE,1,corn
249,6/12/2017 12:08,97.745,39.393,CBE,1,corn
250,6/12/2017 12:09,98.233,39.998,CBE,1,corn
251,6/12/2017 12:10,98.528,40.693,CBE,1,corn
252,6/12/2017 12:11,97.5,38.02,CBE,1,corn
253,6/12/2017 12:12,95.374,41.955,CBE,1,corn
254,6/12/2017 12:13,94.23,42.388,CBE,1,corn
255,6/12/2017 12:14,93.423,44.04,CBE,1,corn
256,6/12/2017 12:15,92.856,44.27,CBE,1,corn
257,6/12/2017 12:16,92.856,43.305,CBE,1,corn
258,6/12/2017 12:17,93.659,43.589,CBE,1,corn
259,6/12/2017 12:18,94.467,41.9,CBE,1,corn
260,6/12/2017 12:19,94.705,42.183,CBE,1,corn
261,6/12/2017 12:20,95.184,43.651,CBE,1,corn
262,6/12/2017 12:21,96.096,40.82,CBE,1,corn
263,6/12/2017 12:22,95.135,42.845,CBE,1,corn
264,6/12/2017 12:23,93.897,42.903,CBE,1,corn
265,6/12/2017 12:24,92.667,44.756,CBE,1,corn
266,6/12/2017 12:25,91.823,45.76,CBE,1,corn
267,6/12/2017 12:26,91.123,46.769,CBE,1,corn
268,6/12/2017 12:27,90.75,47.007,CBE,1,corn
269,6/12/2017 12:28,90.703,47.266,CBE,1,corn
270,6/12/2017 12:29,90.703,47.069,CBE,1,corn
271,6/12/2017 12:30,90.424,46.656,CBE,1,corn
272,6/12/2017 12:31,91.729,45.589,CBE,1,corn
273,6/12/2017 12:32,93.139,44.188,CBE,1,corn
274,6/12/2017 12:33,94.181,41.38,CBE,1,corn
275,6/12/2017 12:34,94.753,42.688,CBE,1,corn
276,6/12/2017 12:35,95.23,41.879,CBE,1,corn
277,6/12/2017 12:36,95.711,41.202,CBE,1,corn
278,6/12/2017 12:37,96.048,41.558,CBE,1,corn
279,6/12/2017 12:38,95.518,41.056,CBE,1,corn
280,6/12/2017 12:39,94.23,43.124,CBE,1,corn
281,6/12/2017 12:40,92.95,43.378,CBE,1,corn
282,6/12/2017 12:41,92.997,44.312,CBE,1,corn
283,6/12/2017 12:42,93.943,43.54,CBE,1,corn
284,6/12/2017 12:43,94.849,43.496,CBE,1,corn
285,6/12/2017 12:44,95.952,41.754,CBE,1,corn
286,6/12/2017 12:45,96.579,40.444,CBE,1,corn
287,6/12/2017 12:46,97.16,40.173,CBE,1,corn
288,6/12/2017 12:47,98.087,41.14,CBE,1,corn
289,6/12/2017 12:48,98.971,38.203,CBE,1,corn
290,6/12/2017 12:49,98.676,37.368,CBE,1,corn
291,6/12/2017 12:50,98.627,38.797,CBE,1,corn
292,6/12/2017 12:51,97.99,37.876,CBE,1,corn
293,6/12/2017 12:52,96.192,41.197,CBE,1,corn
294,6/12/2017 12:53,95.855,41.48,CBE,1,corn
295,6/12/2017 12:54,96.579,41.186,CBE,1,corn
296,6/12/2017 12:55,97.306,39.843,CBE,1,corn
297,6/12/2017 12:56,97.452,40.799,CBE,1,corn
298,6/12/2017 12:57,97.5,38.598,CBE,1,corn
299,6/12/2017 12:58,97.354,39.744,CBE,1,corn
300,6/12/2017 12:59,97.403,38.661,CBE,1,corn
301,6/12/2017 13:00,97.648,39.761,CBE,1,corn
302,6/12/2017 13:01,98.087,39.243,CBE,1,corn
303,6/12/2017 13:02,98.429,38.446,CBE,1,corn
304,6/12/2017 13:03,99.167,38.078,CBE,1,corn
305,6/12/2017 13:04,99.563,35.907,CBE,1,corn
306,6/12/2017 13:05,98.528,38.247,CBE,1,corn
307,6/12/2017 13:06,96.724,39.911,CBE,1,corn
308,6/12/2017 13:07,95.135,41.168,CBE,1,corn
309,6/12/2017 13:08,94.086,41.81,CBE,1,corn
310,6/12/2017 13:09,94.181,42.452,CBE,1,corn
311,6/12/2017 13:10,94.134,41.511,CBE,1,corn
312,6/12/2017 13:11,94.514,42.339,CBE,1,corn
313,6/12/2017 13:12,95.279,41.546,CBE,1,corn
314,6/12/2017 13:13,96.627,40.615,CBE,1,corn
315,6/12/2017 13:14,97.648,39.896,CBE,1,corn
316,6/12/2017 13:15,98.233,38.265,CBE,1,corn
317,6/12/2017 13:16,97.696,39.153,CBE,1,corn
318,6/12/2017 13:17,95.952,39.393,CBE,1,corn
319,6/12/2017 13:18,94.514,42.473,CBE,1,corn
320,6/12/2017 13:19,93.47,43.077,CBE,1,corn
321,6/12/2017 13:20,92.95,44.973,CBE,1,corn
322,6/12/2017 13:21,92.527,44.017,CBE,1,corn
323,6/12/2017 13:22,91.823,44.602,CBE,1,corn
324,6/12/2017 13:23,92.151,44.491,CBE,1,corn
325,6/12/2017 13:24,92.338,46.323,CBE,1,corn
326,6/12/2017 13:25,91.917,44.907,CBE,1,corn
327,6/12/2017 13:26,91.216,45.456,CBE,1,corn
328,6/12/2017 13:27,91.776,45.625,CBE,1,corn
329,6/12/2017 13:28,93.045,44.116,CBE,1,corn
330,6/12/2017 13:29,94.276,44.893,CBE,1,corn
331,6/12/2017 13:30,95.711,43.082,CBE,1,corn
332,6/12/2017 13:31,96.822,39.307,CBE,1,corn
333,6/12/2017 13:32,96.481,39.559,CBE,1,corn
334,6/12/2017 13:33,95.279,41.378,CBE,1,corn
335,6/12/2017 13:34,95.184,40.935,CBE,1,corn
336,6/12/2017 13:35,95.952,39.765,CBE,1,corn
337,6/12/2017 13:36,96.096,40.415,CBE,1,corn
338,6/12/2017 13:37,96.773,41.467,CBE,1,corn
339,6/12/2017 13:38,97.551,39.891,CBE,1,corn
340,6/12/2017 13:39,98.233,39.115,CBE,1,corn
341,6/12/2017 13:40,98.283,38.506,CBE,1,corn
342,6/12/2017 13:41,98.773,38.124,CBE,1,corn
343,6/12/2017 13:42,98.676,37.846,CBE,1,corn
344,6/12/2017 13:43,98.92,38.064,CBE,1,corn
345,6/12/2017 13:44,98.872,38.061,CBE,1,corn
346,6/12/2017 13:45,98.724,37.405,CBE,1,corn
347,6/12/2017 13:46,98.724,38.599,CBE,1,corn
348,6/12/2017 13:47,97.209,39.125,CBE,1,corn
349,6/12/2017 13:48,95.279,41.008,CBE,1,corn
350,6/12/2017 13:49,93.943,41.432,CBE,1,corn
351,6/12/2017 13:50,92.574,43.354,CBE,1,corn
352,6/12/2017 13:51,91.495,43.553,CBE,1,corn
353,6/12/2017 13:52,91.308,45,CBE,1,corn
354,6/12/2017 13:53,92.433,44.442,CBE,1,corn
355,6/12/2017 13:54,93.992,42.909,CBE,1,corn
356,6/12/2017 13:55,94.23,41.919,CBE,1,corn
357,6/12/2017 13:56,93.328,43.668,CBE,1,corn
358,6/12/2017 13:57,92.997,44.379,CBE,1,corn
359,6/12/2017 13:58,92.48,44.213,CBE,1,corn
360,6/12/2017 13:59,92.527,43.884,CBE,1,corn
361,6/12/2017 14:00,92.527,45.277,CBE,1,corn
362,6/12/2017 14:01,92.291,43.503,CBE,1,corn
363,6/12/2017 14:02,93.564,43.116,CBE,1,corn
364,6/12/2017 14:03,94.753,42.286,CBE,1,corn
365,6/12/2017 14:04,95.616,41.162,CBE,1,corn
366,6/12/2017 14:05,95.855,39.252,CBE,1,corn
367,6/12/2017 14:06,96.192,39.068,CBE,1,corn
368,6/12/2017 14:07,96.435,39.488,CBE,1,corn
369,6/12/2017 14:08,95.616,39.543,CBE,1,corn
370,6/12/2017 14:09,94.323,40.716,CBE,1,corn
371,6/12/2017 14:10,93.659,41.348,CBE,1,corn
372,6/12/2017 14:11,94.323,41.522,CBE,1,corn
373,6/12/2017 14:12,94.991,40.216,CBE,1,corn
374,6/12/2017 14:13,94.849,39.803,CBE,1,corn
375,6/12/2017 14:14,95.184,41.675,CBE,1,corn
376,6/12/2017 14:15,96.048,39.331,CBE,1,corn
377,6/12/2017 14:16,95.904,39.931,CBE,1,corn
378,6/12/2017 14:17,94.8,40.205,CBE,1,corn
379,6/12/2017 14:18,93.801,42.295,CBE,1,corn
380,6/12/2017 14:19,93.564,42.348,CBE,1,corn
381,6/12/2017 14:20,94.23,41.919,CBE,1,corn
382,6/12/2017 14:21,94.991,40.283,CBE,1,corn
383,6/12/2017 14:22,95.855,40.064,CBE,1,corn
384,6/12/2017 14:23,96.192,38.729,CBE,1,corn
385,6/12/2017 14:24,95.806,39.993,CBE,1,corn
386,6/12/2017 14:25,95.711,39.853,CBE,1,corn
387,6/12/2017 14:26,95.806,39.588,CBE,1,corn
388,6/12/2017 14:27,96.192,39.441,CBE,1,corn
389,6/12/2017 14:28,96.192,38.898,CBE,1,corn
390,6/12/2017 14:29,96.481,38.881,CBE,1,corn
391,6/12/2017 14:30,96.627,38.923,CBE,1,corn
392,6/12/2017 14:31,96.435,39.082,CBE,1,corn
393,6/12/2017 14:32,96.724,38.962,CBE,1,corn
394,6/12/2017 14:33,96.627,38.821,CBE,1,corn
395,6/12/2017 14:34,96.627,39.635,CBE,1,corn
396,6/12/2017 14:35,97.111,37.999,CBE,1,corn
397,6/12/2017 14:36,96.676,38.348,CBE,1,corn
398,6/12/2017 14:37,96.53,39.019,CBE,1,corn
399,6/12/2017 14:38,96.676,38.314,CBE,1,corn
400,6/12/2017 14:39,96.966,37.854,CBE,1,corn
401,6/12/2017 14:40,96.724,38.181,CBE,1,corn
402,6/12/2017 14:41,96.337,39.076,CBE,1,corn
403,6/12/2017 14:42,96.724,39.437,CBE,1,corn
404,6/12/2017 14:43,97.16,38.579,CBE,1,corn
405,6/12/2017 14:44,97.014,37.21,CBE,1,corn
406,6/12/2017 14:45,95.374,40.171,CBE,1,corn
407,6/12/2017 14:46,95.088,40.896,CBE,1,corn
408,6/12/2017 14:47,95.567,40.587,CBE,1,corn
409,6/12/2017 14:48,95.952,39.528,CBE,1,corn
410,6/12/2017 14:49,95.999,40.004,CBE,1,corn
411,6/12/2017 14:50,96.579,38.139,CBE,1,corn
412,6/12/2017 14:51,96.724,38.079,CBE,1,corn
413,6/12/2017 14:52,96.87,38.155,CBE,1,corn
414,6/12/2017 14:53,95.567,40.283,CBE,1,corn
415,6/12/2017 14:54,95.616,40.421,CBE,1,corn
416,6/12/2017 14:55,96.192,40.286,CBE,1,corn
417,6/12/2017 14:56,96.724,37.807,CBE,1,corn
418,6/12/2017 14:57,96.822,38.594,CBE,1,corn
419,6/12/2017 14:58,97.014,38.707,CBE,1,corn
420,6/12/2017 14:59,97.063,38.2,CBE,1,corn
421,6/12/2017 15:00,97.063,38.608,CBE,1,corn
422,6/12/2017 15:01,97.257,37.768,CBE,1,corn
423,6/12/2017 15:02,97.354,38.386,CBE,1,corn
424,6/12/2017 15:03,97.648,37.414,CBE,1,corn
425,6/12/2017 15:04,97.891,36.642,CBE,1,corn
426,6/12/2017 15:05,97.696,37.451,CBE,1,corn
427,6/12/2017 15:06,97.306,37.157,CBE,1,corn
428,6/12/2017 15:07,97.257,36.779,CBE,1,corn
429,6/12/2017 15:08,97.306,37.669,CBE,1,corn
430,6/12/2017 15:09,97.403,37.265,CBE,1,corn
431,6/12/2017 15:10,97.063,36.871,CBE,1,corn
432,6/12/2017 15:11,96.966,37.548,CBE,1,corn
433,6/12/2017 15:12,97.063,38.268,CBE,1,corn
434,6/12/2017 15:13,97.16,38.171,CBE,1,corn
435,6/12/2017 15:14,97.257,37.052,CBE,1,corn
436,6/12/2017 15:15,96.917,37.068,CBE,1,corn
437,6/12/2017 15:16,96.676,37.872,CBE,1,corn
438,6/12/2017 15:17,95.855,38.71,CBE,1,corn
439,6/12/2017 15:18,94.991,40.081,CBE,1,corn
440,6/12/2017 15:19,94.944,39.099,CBE,1,corn
441,6/12/2017 15:20,95.279,40.064,CBE,1,corn
442,6/12/2017 15:21,95.904,38.78,CBE,1,corn
443,6/12/2017 15:22,95.952,39.528,CBE,1,corn
444,6/12/2017 15:23,96.096,38.112,CBE,1,corn
445,6/12/2017 15:24,95.952,38.783,CBE,1,corn
446,6/12/2017 15:25,96.145,39.675,CBE,1,corn
447,6/12/2017 15:26,96.627,39.77,CBE,1,corn
448,6/12/2017 15:27,97.16,39.123,CBE,1,corn
449,6/12/2017 15:28,97.306,37.907,CBE,1,corn
450,6/12/2017 15:29,96.724,38.623,CBE,1,corn
451,6/12/2017 15:30,96.481,38.915,CBE,1,corn
452,6/12/2017 15:31,96.048,37.702,CBE,1,corn
453,6/12/2017 15:32,95.567,38.728,CBE,1,corn
454,6/12/2017 15:33,95.567,39.168,CBE,1,corn
455,6/12/2017 15:34,95.999,39.734,CBE,1,corn
456,6/12/2017 15:35,96.53,37.592,CBE,1,corn
457,6/12/2017 15:36,96.773,38.558,CBE,1,corn
458,6/12/2017 15:37,96.773,37.299,CBE,1,corn
459,6/12/2017 15:38,96.337,37.854,CBE,1,corn
460,6/12/2017 15:39,96.24,39.206,CBE,1,corn
461,6/12/2017 15:40,96.53,37.728,CBE,1,corn
462,6/12/2017 15:41,96.822,38.934,CBE,1,corn
463,6/12/2017 15:42,96.676,37.396,CBE,1,corn
464,6/12/2017 15:43,96.435,39.149,CBE,1,corn
465,6/12/2017 15:44,96.145,38.319,CBE,1,corn
