number,date_time,temp,RH,site,treatment
2576,8/11/2017 21:30,64.117,84.152,LUX,full shade corn
2577,8/11/2017 22:00,63.048,88.148,LUX,full shade corn
2578,8/11/2017 22:30,62.577,91.001,LUX,full shade corn
2579,8/11/2017 23:00,62.148,92.608,LUX,full shade corn
2580,8/11/2017 23:30,61.633,93.796,LUX,full shade corn
2581,8/12/2017 0:00,61.333,94.64,LUX,full shade corn
2582,8/12/2017 0:30,60.948,95.209,LUX,full shade corn
2583,8/12/2017 1:00,60.433,95.678,LUX,full shade corn
2584,8/12/2017 1:30,60.003,96.312,LUX,full shade corn
2585,8/12/2017 2:00,59.83,96.904,LUX,full shade corn
2586,8/12/2017 2:30,60.604,97.327,LUX,full shade corn
2587,8/12/2017 3:00,60.26,97.224,LUX,full shade corn
2588,8/12/2017 3:30,60.132,97.41,LUX,full shade corn
2589,8/12/2017 4:00,59.83,97.672,LUX,full shade corn
2590,8/12/2017 4:30,60.217,97.986,LUX,full shade corn
2591,8/12/2017 5:00,60.346,97.75,LUX,full shade corn
2592,8/12/2017 5:30,60.604,97.737,LUX,full shade corn
2593,8/12/2017 6:00,60.733,97.859,LUX,full shade corn
2594,8/12/2017 6:30,60.647,97.795,LUX,full shade corn
2595,8/12/2017 7:00,60.861,97.878,LUX,full shade corn
2596,8/12/2017 7:30,60.303,97.692,LUX,full shade corn
2597,8/12/2017 8:00,61.72,96.306,LUX,full shade corn
2598,8/12/2017 8:30,64.033,93.717,LUX,full shade corn
2599,8/12/2017 9:00,69.901,82.988,LUX,full shade corn
2600,8/12/2017 9:30,73.688,74.877,LUX,full shade corn
2601,8/12/2017 10:00,71.577,71.087,LUX,full shade corn
2602,8/12/2017 10:30,67.885,75.734,LUX,full shade corn
2603,8/12/2017 11:00,73.904,66.484,LUX,full shade corn
2604,8/12/2017 11:30,76.593,68.486,LUX,full shade corn
2605,8/12/2017 12:00,75.117,65.94,LUX,full shade corn
2606,8/12/2017 12:30,77.203,60.836,LUX,full shade corn
2607,8/12/2017 13:00,71.661,72.326,LUX,full shade corn
2608,8/12/2017 13:30,75.463,63.856,LUX,full shade corn
2609,8/12/2017 14:00,76.768,57.21,LUX,full shade corn
2610,8/12/2017 14:30,79.92,57.098,LUX,full shade corn
2611,8/12/2017 15:00,77.77,57.325,LUX,full shade corn
2612,8/12/2017 15:30,78.602,55.109,LUX,full shade corn
2613,8/12/2017 16:00,74.943,59.654,LUX,full shade corn
2614,8/12/2017 16:30,79.963,56.224,LUX,full shade corn
2615,8/12/2017 17:00,81.775,54.383,LUX,full shade corn
2616,8/12/2017 17:30,79.128,56.563,LUX,full shade corn
2617,8/12/2017 18:00,77.072,59.716,LUX,full shade corn
2618,8/12/2017 18:30,76.681,61.772,LUX,full shade corn
2619,8/12/2017 19:00,74.683,64.48,LUX,full shade corn
2620,8/12/2017 19:30,72.61,67.225,LUX,full shade corn
2621,8/12/2017 20:00,70.372,72.568,LUX,full shade corn
2622,8/12/2017 20:30,68.227,75.457,LUX,full shade corn
2623,8/12/2017 21:00,65.829,80.536,LUX,full shade corn
2624,8/12/2017 21:30,64.074,85.434,LUX,full shade corn
2625,8/12/2017 22:00,62.875,88.637,LUX,full shade corn
2626,8/12/2017 22:30,61.977,90.573,LUX,full shade corn
2627,8/12/2017 23:00,61.075,91.297,LUX,full shade corn
2628,8/12/2017 23:30,60.561,92.648,LUX,full shade corn
2629,8/13/2017 0:00,59.659,93.749,LUX,full shade corn
2630,8/13/2017 0:30,58.842,94.437,LUX,full shade corn
2631,8/13/2017 1:00,58.195,95.866,LUX,full shade corn
2632,8/13/2017 1:30,56.858,96.36,LUX,full shade corn
2633,8/13/2017 2:00,56.512,97.175,LUX,full shade corn
2634,8/13/2017 2:30,56.556,97.385,LUX,full shade corn
2635,8/13/2017 3:00,56.599,97.188,LUX,full shade corn
2636,8/13/2017 3:30,56.599,97.188,LUX,full shade corn
2637,8/13/2017 4:00,55.429,97.165,LUX,full shade corn
2638,8/13/2017 4:30,55.256,97.697,LUX,full shade corn
2639,8/13/2017 5:00,55.125,97.727,LUX,full shade corn
2640,8/13/2017 5:30,55.342,96.695,LUX,full shade corn
2641,8/13/2017 6:00,54.648,97.554,LUX,full shade corn
2642,8/13/2017 6:30,54.43,97.875,LUX,full shade corn
2643,8/13/2017 7:00,54.473,98.083,LUX,full shade corn
2644,8/13/2017 7:30,57.29,98.156,LUX,full shade corn
2645,8/13/2017 8:00,59.83,95.874,LUX,full shade corn
2646,8/13/2017 8:30,62.962,91.823,LUX,full shade corn
2647,8/13/2017 9:00,68.913,81.945,LUX,full shade corn
2648,8/13/2017 9:30,84.137,60.672,LUX,full shade corn
2649,8/13/2017 10:00,76.419,59.536,LUX,full shade corn
2650,8/13/2017 10:30,75.508,59.703,LUX,full shade corn
2651,8/13/2017 11:00,78.251,58.454,LUX,full shade corn
2652,8/13/2017 11:30,77.99,60.228,LUX,full shade corn
2653,8/13/2017 12:00,77.902,62.556,LUX,full shade corn
2654,8/13/2017 12:30,82.486,52.882,LUX,full shade corn
2655,8/13/2017 13:00,85.622,50.746,LUX,full shade corn
2656,8/13/2017 13:30,82.665,54.231,LUX,full shade corn
2657,8/13/2017 14:00,83.242,51.149,LUX,full shade corn
2658,8/13/2017 14:30,85.577,49.807,LUX,full shade corn
2659,8/13/2017 15:00,83.199,51.883,LUX,full shade corn
2660,8/13/2017 15:30,82.353,50.891,LUX,full shade corn
2661,8/13/2017 16:00,82.175,54.097,LUX,full shade corn
2662,8/13/2017 16:30,82.486,49.617,LUX,full shade corn
2663,8/13/2017 17:00,79.743,53.496,LUX,full shade corn
2664,8/13/2017 17:30,81.244,51.193,LUX,full shade corn
2665,8/13/2017 18:00,81.597,52.432,LUX,full shade corn
2666,8/13/2017 18:30,80.008,55.158,LUX,full shade corn
2667,8/13/2017 19:00,78.382,58.528,LUX,full shade corn
2668,8/13/2017 19:30,74.683,63.055,LUX,full shade corn
2669,8/13/2017 20:00,71.834,74.587,LUX,full shade corn
2670,8/13/2017 20:30,67.757,86.291,LUX,full shade corn
2671,8/13/2017 21:00,65.23,91.34,LUX,full shade corn
2672,8/13/2017 21:30,63.604,93.683,LUX,full shade corn
2673,8/13/2017 22:00,62.748,94.897,LUX,full shade corn
2674,8/13/2017 22:30,62.447,96.284,LUX,full shade corn
2675,8/13/2017 23:00,63.219,96.63,LUX,full shade corn
2676,8/13/2017 23:30,63.347,96.597,LUX,full shade corn
2677,8/14/2017 0:00,63.561,97.095,LUX,full shade corn
2678,8/14/2017 0:30,63.775,97.489,LUX,full shade corn
2679,8/14/2017 1:00,63.689,97.373,LUX,full shade corn
2680,8/14/2017 1:30,63.604,97.567,LUX,full shade corn
2681,8/14/2017 2:00,63.262,97.568,LUX,full shade corn
2682,8/14/2017 2:30,63.561,98.077,LUX,full shade corn
2683,8/14/2017 3:00,62.919,98.006,LUX,full shade corn
2684,8/14/2017 3:30,62.62,97.936,LUX,full shade corn
2685,8/14/2017 4:00,62.49,96.057,LUX,full shade corn
2686,8/14/2017 4:30,62.019,97.332,LUX,full shade corn
2687,8/14/2017 5:00,62.019,95.988,LUX,full shade corn
2688,8/14/2017 5:30,62.062,96.874,LUX,full shade corn
2689,8/14/2017 6:00,61.59,97.705,LUX,full shade corn
2690,8/14/2017 6:30,61.205,98.135,LUX,full shade corn
2691,8/14/2017 7:00,60.517,98.491,LUX,full shade corn
2692,8/14/2017 7:30,62.791,96.567,LUX,full shade corn
2693,8/14/2017 8:00,63.946,94.415,LUX,full shade corn
2694,8/14/2017 8:30,66.258,89.79,LUX,full shade corn
2695,8/14/2017 9:00,73.558,83.101,LUX,full shade corn
2696,8/14/2017 9:30,82.218,67.898,LUX,full shade corn
2697,8/14/2017 10:00,79.084,62.295,LUX,full shade corn
2698,8/14/2017 10:30,79.347,67.435,LUX,full shade corn
2699,8/14/2017 11:00,81.066,61.147,LUX,full shade corn
2700,8/14/2017 11:30,83.467,54.96,LUX,full shade corn
2701,8/14/2017 12:00,83.736,52.403,LUX,full shade corn
2702,8/14/2017 12:30,87.391,49.094,LUX,full shade corn
2703,8/14/2017 13:00,81.466,54.327,LUX,full shade corn
2704,8/14/2017 13:30,83.064,53.372,LUX,full shade corn
2705,8/14/2017 14:00,85.082,49.351,LUX,full shade corn
2706,8/14/2017 14:30,82.218,49.372,LUX,full shade corn
2707,8/14/2017 15:00,86.891,45.6,LUX,full shade corn
2708,8/14/2017 15:30,89.316,44.936,LUX,full shade corn
2709,8/14/2017 16:00,85.712,50.43,LUX,full shade corn
2710,8/14/2017 16:30,81.244,52.723,LUX,full shade corn
2711,8/14/2017 17:00,77.553,62.065,LUX,full shade corn
2712,8/14/2017 17:30,80.537,61.162,LUX,full shade corn
2713,8/14/2017 18:00,85.532,53.179,LUX,full shade corn
2714,8/14/2017 18:30,82.042,59.96,LUX,full shade corn
2715,8/14/2017 19:00,77.99,62.411,LUX,full shade corn
2716,8/14/2017 19:30,78.076,65.255,LUX,full shade corn
2717,8/14/2017 20:00,75.029,70.501,LUX,full shade corn
2718,8/14/2017 20:30,70.502,82.053,LUX,full shade corn
2719,8/14/2017 21:00,67.757,90.936,LUX,full shade corn
2720,8/14/2017 21:30,66.686,93.193,LUX,full shade corn
2721,8/14/2017 22:00,65.145,94.639,LUX,full shade corn
2722,8/14/2017 22:30,64.717,95.913,LUX,full shade corn
2723,8/14/2017 23:00,64.546,96.253,LUX,full shade corn
2724,8/14/2017 23:30,63.862,96.543,LUX,full shade corn
2725,8/15/2017 0:00,62.748,97.027,LUX,full shade corn
2726,8/15/2017 0:30,62.233,97.466,LUX,full shade corn
2727,8/15/2017 1:00,62.191,97.795,LUX,full shade corn
2728,8/15/2017 1:30,61.891,98.084,LUX,full shade corn
2729,8/15/2017 2:00,62.834,98.636,LUX,full shade corn
2730,8/15/2017 2:30,63.648,98.604,LUX,full shade corn
2731,8/15/2017 3:00,64.332,98.656,LUX,full shade corn
2732,8/15/2017 3:30,65.23,97.912,LUX,full shade corn
2733,8/15/2017 4:00,65.788,97.891,LUX,full shade corn
2734,8/15/2017 4:30,65.701,98.138,LUX,full shade corn
2735,8/15/2017 5:00,64.803,99.087,LUX,full shade corn
2736,8/15/2017 5:30,64.632,99.523,LUX,full shade corn
2737,8/15/2017 6:00,65.017,99.736,LUX,full shade corn
2738,8/15/2017 6:30,64.76,99.902,LUX,full shade corn
2739,8/15/2017 7:00,64.674,99.94,LUX,full shade corn
2740,8/15/2017 7:30,64.974,100,LUX,full shade corn
2741,8/15/2017 8:00,65.872,99.917,LUX,full shade corn
2742,8/15/2017 8:30,68.056,99.267,LUX,full shade corn
2743,8/15/2017 9:00,73.904,95.813,LUX,full shade corn
2744,8/15/2017 9:30,71.231,94.926,LUX,full shade corn
2745,8/15/2017 10:00,71.577,92.213,LUX,full shade corn
2746,8/15/2017 10:30,78.602,84.343,LUX,full shade corn
2747,8/15/2017 11:00,78.427,78.483,LUX,full shade corn
2748,8/15/2017 11:30,79.92,75.062,LUX,full shade corn
2749,8/15/2017 12:00,82.218,68.201,LUX,full shade corn
2750,8/15/2017 12:30,85.307,60.992,LUX,full shade corn
2751,8/15/2017 13:00,82.886,63.625,LUX,full shade corn
2752,8/15/2017 13:30,85.984,58.985,LUX,full shade corn
2753,8/15/2017 14:00,82.976,61.44,LUX,full shade corn
2754,8/15/2017 14:30,86.891,54.115,LUX,full shade corn
2755,8/15/2017 15:00,87.118,53.717,LUX,full shade corn
2756,8/15/2017 15:30,89.269,50.818,LUX,full shade corn
2757,8/15/2017 16:00,85.577,52.894,LUX,full shade corn
2758,8/15/2017 16:30,88.718,49.61,LUX,full shade corn
2759,8/15/2017 17:00,84.9,55.55,LUX,full shade corn
2760,8/15/2017 17:30,84.99,56.096,LUX,full shade corn
2761,8/15/2017 18:00,83.869,56.573,LUX,full shade corn
2762,8/15/2017 18:30,81.73,56.965,LUX,full shade corn
2763,8/15/2017 19:00,80.978,62.405,LUX,full shade corn
2764,8/15/2017 19:30,77.684,68.894,LUX,full shade corn
2765,8/15/2017 20:00,73.515,75.816,LUX,full shade corn
2766,8/15/2017 20:30,71.404,80.357,LUX,full shade corn
2767,8/15/2017 21:00,69.514,85.054,LUX,full shade corn
2768,8/15/2017 21:30,68.356,89.695,LUX,full shade corn
2769,8/15/2017 22:00,67.714,89.257,LUX,full shade corn
2770,8/15/2017 22:30,66.515,91.061,LUX,full shade corn
2771,8/15/2017 23:00,65.059,94.39,LUX,full shade corn
2772,8/15/2017 23:30,64.546,95.679,LUX,full shade corn
2773,8/16/2017 0:00,64.074,96.392,LUX,full shade corn
2774,8/16/2017 0:30,64.033,97.527,LUX,full shade corn
2775,8/16/2017 1:00,63.304,97.523,LUX,full shade corn
2776,8/16/2017 1:30,62.875,97.614,LUX,full shade corn
2777,8/16/2017 2:00,62.148,97.865,LUX,full shade corn
2778,8/16/2017 2:30,61.804,98.122,LUX,full shade corn
2779,8/16/2017 3:00,61.462,98.378,LUX,full shade corn
2780,8/16/2017 3:30,61.032,98.62,LUX,full shade corn
2781,8/16/2017 4:00,60.775,98.581,LUX,full shade corn
2782,8/16/2017 4:30,60.604,98.708,LUX,full shade corn
2783,8/16/2017 5:00,60.517,98.925,LUX,full shade corn
2784,8/16/2017 5:30,60.346,99.026,LUX,full shade corn
2785,8/16/2017 6:00,60.089,99.038,LUX,full shade corn
2786,8/16/2017 6:30,59.916,99.215,LUX,full shade corn
2787,8/16/2017 7:00,59.916,99.316,LUX,full shade corn
2788,8/16/2017 7:30,61.547,99.514,LUX,full shade corn
2789,8/16/2017 8:00,64.332,99.273,LUX,full shade corn
2790,8/16/2017 8:30,67.199,96.902,LUX,full shade corn
2791,8/16/2017 9:00,76.768,82.389,LUX,full shade corn
2792,8/16/2017 9:30,84.094,75.813,LUX,full shade corn
2793,8/16/2017 10:00,78.033,72.057,LUX,full shade corn
2794,8/16/2017 10:30,91.542,63.732,LUX,full shade corn
2795,8/16/2017 11:00,82.308,65.411,LUX,full shade corn
2796,8/16/2017 11:30,84.767,63.334,LUX,full shade corn
2797,8/16/2017 12:00,87.985,57.448,LUX,full shade corn
2798,8/16/2017 12:30,87.118,56.14,LUX,full shade corn
2799,8/16/2017 13:00,92.763,50.65,LUX,full shade corn
2800,8/16/2017 13:30,93.328,51.635,LUX,full shade corn
2801,8/16/2017 14:00,88.306,57.347,LUX,full shade corn
2802,8/16/2017 14:30,89.731,51.629,LUX,full shade corn
2803,8/16/2017 15:00,88.626,50.48,LUX,full shade corn
2804,8/16/2017 15:30,93.375,48.862,LUX,full shade corn
2805,8/16/2017 16:00,93.848,45.363,LUX,full shade corn
2806,8/16/2017 16:30,91.076,48.013,LUX,full shade corn
2807,8/16/2017 17:00,92.62,46.011,LUX,full shade corn
2808,8/16/2017 17:30,87.3,55.105,LUX,full shade corn
2809,8/16/2017 18:00,88.351,54.1,LUX,full shade corn
2810,8/16/2017 18:30,87.894,52.589,LUX,full shade corn
2811,8/16/2017 19:00,84.452,55.957,LUX,full shade corn
2812,8/16/2017 19:30,80.537,69.661,LUX,full shade corn
2813,8/16/2017 20:00,76.942,84.674,LUX,full shade corn
2814,8/16/2017 20:30,75.333,88.292,LUX,full shade corn
2815,8/16/2017 21:00,73.688,90.711,LUX,full shade corn
2816,8/16/2017 21:30,73.472,90.736,LUX,full shade corn
2817,8/16/2017 22:00,74.381,82.072,LUX,full shade corn
2818,8/16/2017 22:30,74.034,82.341,LUX,full shade corn
2819,8/16/2017 23:00,74.813,79.562,LUX,full shade corn
2820,8/16/2017 23:30,73.861,80.079,LUX,full shade corn
2821,8/17/2017 0:00,73.731,79.493,LUX,full shade corn
2822,8/17/2017 0:30,73.213,80.116,LUX,full shade corn
2823,8/17/2017 1:00,72.696,80.567,LUX,full shade corn
2824,8/17/2017 1:30,72.61,78.562,LUX,full shade corn
2825,8/17/2017 2:00,71.62,81.09,LUX,full shade corn
2826,8/17/2017 2:30,70.803,81.358,LUX,full shade corn
2827,8/17/2017 3:00,70.587,82.513,LUX,full shade corn
2828,8/17/2017 3:30,70.459,82.217,LUX,full shade corn
2829,8/17/2017 4:00,69.3,89.278,LUX,full shade corn
2830,8/17/2017 4:30,67.456,97.201,LUX,full shade corn
2831,8/17/2017 5:00,67.798,98.008,LUX,full shade corn
2832,8/17/2017 5:30,68.227,98.462,LUX,full shade corn
2833,8/17/2017 6:00,68.4,98.696,LUX,full shade corn
2834,8/17/2017 6:30,68.571,98.981,LUX,full shade corn
2835,8/17/2017 7:00,69.3,99.143,LUX,full shade corn
2836,8/17/2017 7:30,70.072,99.102,LUX,full shade corn
2837,8/17/2017 8:00,71.447,98.837,LUX,full shade corn
2838,8/17/2017 8:30,72.221,98.848,LUX,full shade corn
2839,8/17/2017 9:00,74.206,97.532,LUX,full shade corn
2840,8/17/2017 9:30,74.899,96.143,LUX,full shade corn
2841,8/17/2017 10:00,74.943,94.675,LUX,full shade corn
2842,8/17/2017 10:30,74.943,93.435,LUX,full shade corn
2843,8/17/2017 11:00,75.637,93.531,LUX,full shade corn
2844,8/17/2017 11:30,75.074,92.423,LUX,full shade corn
2845,8/17/2017 12:00,75.594,91.869,LUX,full shade corn
2846,8/17/2017 12:30,78.427,86.406,LUX,full shade corn
2847,8/17/2017 13:00,81.952,80.569,LUX,full shade corn
2848,8/17/2017 13:30,82.753,77.254,LUX,full shade corn
2849,8/17/2017 14:00,79.963,80.596,LUX,full shade corn
2850,8/17/2017 14:30,81.066,77.504,LUX,full shade corn
2851,8/17/2017 15:00,85.802,67.914,LUX,full shade corn
2852,8/17/2017 15:30,82.042,74.585,LUX,full shade corn
2853,8/17/2017 16:00,82.665,69.061,LUX,full shade corn
2854,8/17/2017 16:30,80.58,74.456,LUX,full shade corn
2855,8/17/2017 17:00,83.154,75.149,LUX,full shade corn
2856,8/17/2017 17:30,86.211,65.687,LUX,full shade corn
2857,8/17/2017 18:00,83.556,66.049,LUX,full shade corn
2858,8/17/2017 18:30,80.361,66.626,LUX,full shade corn
2859,8/17/2017 19:00,77.99,69.314,LUX,full shade corn
2860,8/17/2017 19:30,80.096,70.634,LUX,full shade corn
2861,8/17/2017 20:00,76.289,73.494,LUX,full shade corn
2862,8/17/2017 20:30,75.16,75.621,LUX,full shade corn
2863,8/17/2017 21:00,74.554,76.569,LUX,full shade corn
2864,8/17/2017 21:30,74.511,74.327,LUX,full shade corn
2865,8/17/2017 22:00,73.731,74.446,LUX,full shade corn
2866,8/17/2017 22:30,74.338,72.669,LUX,full shade corn
2867,8/17/2017 23:00,72.05,81.508,LUX,full shade corn
2868,8/17/2017 23:30,68.742,94.969,LUX,full shade corn
2869,8/18/2017 0:00,68.527,95.572,LUX,full shade corn
2870,8/18/2017 0:30,68.227,95.107,LUX,full shade corn
2871,8/18/2017 1:00,68.913,94.834,LUX,full shade corn
2872,8/18/2017 1:30,68.657,95.062,LUX,full shade corn
